pair,target,ligand,seed,status,n_modes,mode1_energy,score_S,reason,seconds
PPARG/PPARA,6LXA,PGPA_079,20260812,success,9,-9.235,9.235,,172.9
PPARG/PPARA,6LXA,PGPA_080,20260812,success,9,-7.777,7.777,,66.4
PPARG/PPARA,6LXA,PGPA_081,20260812,success,9,-9.613,9.613,,257.7
PPARG/PPARA,6LXA,PGPA_082,20260812,success,9,-9.894,9.894,,149.4
PPARG/PPARA,6LXA,PGPA_083,20260812,success,9,-9.516,9.516,,132.1
PPARG/PPARA,6LXA,PGPA_084,20260812,success,9,-9.269,9.269,,112.1
PPARG/PPARA,6LXA,PGPA_085,20260812,success,9,-9.603,9.603,,122.2
PPARG/PPARA,6LXA,PGPA_086,20260812,success,9,-8.755,8.755,,84.7
PPARG/PPARA,6LXA,PGPA_087,20260812,success,9,-10.036,10.036,,61.2
PPARG/PPARA,6LXA,PGPA_088,20260812,success,9,-10.089,10.089,,85.4
PPARG/PPARA,6LXA,PGPA_089,20260812,success,5,-9.576,9.576,,88.2
PPARG/PPARA,6LXA,PGPA_090,20260812,success,5,-8.881,8.881,,79.5
PPARG/PPARA,6LXA,PGPA_091,20260812,success,8,-8.106,8.106,,125.4
PPARG/PPARA,6LXA,PGPA_092,20260812,success,6,-9.523,9.523,,72.1
PPARG/PPARA,6LXA,PGPA_093,20260812,success,9,-9.512,9.512,,126.0
PPARG/PPARA,6LXA,PGPA_094,20260812,success,9,-9.509,9.509,,77.5
PPARG/PPARA,6LXA,PGPA_095,20260812,success,9,-9.296,9.296,,67.5
PPARG/PPARA,6LXA,PGPA_096,20260812,success,9,-10.159,10.159,,117.8
PPARG/PPARA,6LXA,PGPA_097,20260812,success,9,-6.762,6.762,,87.8
PPARG/PPARA,6LXA,PGPA_098,20260812,success,9,-6.132,6.132,,128.8
PPARG/PPARA,6LXA,PGPA_099,20260812,success,9,-6.071,6.071,,16.3
PPARG/PPARA,6LXA,PGPA_100,20260812,success,9,-9.867,9.867,,74.1
PPARG/PPARA,6LXA,PGPA_101,20260812,success,9,-8.786,8.786,,153.3
PPARG/PPARA,6LXA,PGPA_102,20260812,success,9,-9.51,9.51,,92.5
PPARG/PPARA,6LXA,PGPA_103,20260812,success,9,-9.183,9.183,,72.9
PPARG/PPARA,6LXA,PGPA_104,20260812,success,9,-9.221,9.221,,40.2
PPARG/PPARA,6LXA,PGPA_105,20260812,success,9,-7.519,7.519,,27.1
PPARG/PPARA,6LXA,PGPA_106,20260812,success,9,-9.522,9.522,,151.6
PPARG/PPARA,6LXA,PGPA_107,20260812,success,9,-9.231,9.231,,66.5
PPARG/PPARA,6LXA,PGPA_108,20260812,success,9,-9.68,9.68,,68.9
PPARG/PPARA,6LXA,PGPA_109,20260812,success,8,-8.207,8.207,,73.7
PPARG/PPARA,6LXA,PGPA_110,20260812,success,9,-7.265,7.265,,20.1
PPARG/PPARA,9V8H,PGPA_001,20260812,success,9,-9.688,9.688,,137.4
PPARG/PPARA,9V8H,PGPA_002,20260812,success,9,-9.283,9.283,,37.5
PPARG/PPARA,9V8H,PGPA_003,20260812,success,9,-7.952,7.952,,38.5
PPARG/PPARA,9V8H,PGPA_004,20260812,success,9,-9.057,9.057,,64.4
PPARG/PPARA,9V8H,PGPA_005,20260812,success,9,-8.046,8.046,,89.3
PPARG/PPARA,9V8H,PGPA_006,20260812,success,9,-8.401,8.401,,133.3
PPARG/PPARA,9V8H,PGPA_007,20260812,success,9,-9.023,9.023,,130.6
PPARG/PPARA,9V8H,PGPA_008,20260812,success,9,-9.121,9.121,,82.3
PPARG/PPARA,9V8H,PGPA_009,20260812,success,9,-9.368,9.368,,178.0
PPARG/PPARA,9V8H,PGPA_010,20260812,success,9,-9.165,9.165,,66.3
PPARG/PPARA,9V8H,PGPA_011,20260812,success,9,-9.075,9.075,,89.4
PPARG/PPARA,9V8H,PGPA_012,20260812,success,9,-8.451,8.451,,70.2
PPARG/PPARA,9V8H,PGPA_013,20260812,success,9,-8.815,8.815,,281.6
PPARG/PPARA,9V8H,PGPA_014,20260812,success,8,-8.655,8.655,,186.4
PPARG/PPARA,9V8H,PGPA_015,20260812,success,9,-8.041,8.041,,96.1
PPARG/PPARA,9V8H,PGPA_016,20260812,success,9,-8.491,8.491,,82.2
PPARG/PPARA,9V8H,PGPA_017,20260812,success,9,-8.304,8.304,,72.4
PPARG/PPARA,9V8H,PGPA_018,20260812,success,9,-9.241,9.241,,213.2
PPARG/PPARA,9V8H,PGPA_019,20260812,success,9,-10.024,10.024,,143.3
PPARG/PPARA,9V8H,PGPA_020,20260812,success,8,-8.086,8.086,,330.5
PPARG/PPARA,9V8H,PGPA_021,20260812,success,9,-7.606,7.606,,333.8
PPARG/PPARA,9V8H,PGPA_022,20260812,success,9,-7.935,7.935,,423.0
PPARG/PPARA,9V8H,PGPA_023,20260812,success,9,-8.442,8.442,,258.2
PPARG/PPARA,9V8H,PGPA_024,20260812,success,9,-9.894,9.894,,107.2
PPARG/PPARA,9V8H,PGPA_025,20260812,success,9,-9.89,9.89,,264.1
PPARG/PPARA,9V8H,PGPA_026,20260812,success,9,-8.014,8.014,,57.0
PPARG/PPARA,9V8H,PGPA_027,20260812,success,9,-8.67,8.67,,124.6
PPARG/PPARA,9V8H,PGPA_028,20260812,success,9,-9.054,9.054,,119.5
PPARG/PPARA,9V8H,PGPA_029,20260812,success,9,-6.568,6.568,,77.5
PPARG/PPARA,9V8H,PGPA_030,20260812,success,9,-9.75,9.75,,594.8
PPARG/PPARA,9V8H,PGPA_031,20260812,success,9,-8.137,8.137,,46.3
PPARG/PPARA,9V8H,PGPA_032,20260812,success,9,-9.104,9.104,,119.6
PPARG/PPARA,9V8H,PGPA_033,20260812,success,9,-8.481,8.481,,117.7
PPARG/PPARA,9V8H,PGPA_034,20260812,success,9,-8.621,8.621,,116.2
PPARG/PPARA,9V8H,PGPA_035,20260812,success,9,-8.811,8.811,,75.9
PPARG/PPARA,9V8H,PGPA_036,20260812,success,9,-9.513,9.513,,76.6
PPARG/PPARA,9V8H,PGPA_037,20260812,success,9,-9.142,9.142,,93.0
PPARG/PPARA,9V8H,PGPA_038,20260812,success,9,-8.814,8.814,,86.8
PPARG/PPARA,9V8H,PGPA_039,20260812,success,9,-8.099,8.099,,66.5
PPARG/PPARA,9V8H,PGPA_040,20260812,success,9,-9.087,9.087,,92.4
PPARG/PPARA,9V8H,PGPA_041,20260812,success,9,-8.58,8.58,,122.6
PPARG/PPARA,9V8H,PGPA_042,20260812,success,9,-8.209,8.209,,61.1
PPARG/PPARA,9V8H,PGPA_043,20260812,success,5,-9.283,9.283,,134.2
PPARG/PPARA,9V8H,PGPA_044,20260812,success,9,-9.473,9.473,,193.6
PPARG/PPARA,9V8H,PGPA_045,20260812,success,9,-8.899,8.899,,213.5
PPARG/PPARA,9V8H,PGPA_046,20260812,success,9,-8.277,8.277,,58.6
PPARG/PPARA,9V8H,PGPA_047,20260812,success,9,-7.839,7.839,,84.2
PPARG/PPARA,9V8H,PGPA_048,20260812,success,9,-8.656,8.656,,74.6
PPARG/PPARA,9V8H,PGPA_049,20260812,success,9,-9.313,9.313,,161.8
PPARG/PPARA,9V8H,PGPA_050,20260812,success,9,-8.445,8.445,,139.7
PPARG/PPARA,9V8H,PGPA_051,20260812,success,9,-8.736,8.736,,87.8
PPARG/PPARA,9V8H,PGPA_052,20260812,success,9,-8.079,8.079,,107.9
PPARG/PPARA,9V8H,PGPA_053,20260812,success,9,-7.652,7.652,,118.8
PPARG/PPARA,9V8H,PGPA_054,20260812,success,9,-9.397,9.397,,163.0
PPARG/PPARA,9V8H,PGPA_055,20260812,success,9,-8.864,8.864,,99.0
PPARG/PPARA,9V8H,PGPA_056,20260812,success,9,-8.338,8.338,,276.7
PPARG/PPARA,9V8H,PGPA_057,20260812,success,9,-8.771,8.771,,87.6
PPARG/PPARA,9V8H,PGPA_058,20260812,success,9,-8.292,8.292,,65.6
PPARG/PPARA,9V8H,PGPA_059,20260812,success,9,-9.375,9.375,,202.8
PPARG/PPARA,9V8H,PGPA_060,20260812,success,9,-7.15,7.15,,69.4
PPARG/PPARA,9V8H,PGPA_061,20260812,success,9,-8.073,8.073,,96.5
PPARG/PPARA,9V8H,PGPA_062,20260812,success,9,-8.448,8.448,,120.7
PPARG/PPARA,9V8H,PGPA_063,20260812,success,9,-9.219,9.219,,129.5
PPARG/PPARA,9V8H,PGPA_064,20260812,success,9,-8.022,8.022,,109.1
PPARG/PPARA,9V8H,PGPA_065,20260812,success,9,-8.668,8.668,,196.3
PPARG/PPARA,9V8H,PGPA_066,20260812,success,9,-9.247,9.247,,132.1
PPARG/PPARA,9V8H,PGPA_067,20260812,success,9,-9.014,9.014,,80.1
PPARG/PPARA,9V8H,PGPA_068,20260812,success,9,-9.421,9.421,,74.7
PPARG/PPARA,9V8H,PGPA_069,20260812,success,9,-9.335,9.335,,96.6
PPARG/PPARA,9V8H,PGPA_070,20260812,success,9,-9.246,9.246,,160.2
PPARG/PPARA,9V8H,PGPA_071,20260812,success,9,-9.071,9.071,,133.8
PPARG/PPARA,9V8H,PGPA_072,20260812,success,9,-7.917,7.917,,81.8
PPARG/PPARA,9V8H,PGPA_073,20260812,success,9,-8.878,8.878,,62.6
PPARG/PPARA,9V8H,PGPA_074,20260812,success,9,-10.225,10.225,,192.9
PPARG/PPARA,9V8H,PGPA_075,20260812,success,9,-9.277,9.277,,212.9
PPARG/PPARA,9V8H,PGPA_076,20260812,success,9,-8.924,8.924,,208.2
PPARG/PPARA,9V8H,PGPA_077,20260812,success,9,-9.23,9.23,,107.8
PPARG/PPARA,9V8H,PGPA_078,20260812,success,9,-8.467,8.467,,142.5
PPARG/PPARA,9V8H,PGPA_079,20260812,success,8,-9.032,9.032,,194.9
PPARG/PPARA,9V8H,PGPA_080,20260812,success,8,-7.903,7.903,,86.2
PPARG/PPARA,9V8H,PGPA_081,20260812,success,9,-9.26,9.26,,266.9
PPARG/PPARA,9V8H,PGPA_082,20260812,success,9,-8.748,8.748,,211.7
PPARG/PPARA,9V8H,PGPA_083,20260812,success,9,-9.743,9.743,,192.8
PPARG/PPARA,9V8H,PGPA_084,20260812,success,9,-8.917,8.917,,158.6
PPARG/PPARA,9V8H,PGPA_085,20260812,success,9,-9.0,9.0,,179.3
PPARG/PPARA,9V8H,PGPA_086,20260812,success,9,-9.44,9.44,,98.1
PPARG/PPARA,9V8H,PGPA_087,20260812,success,9,-9.342,9.342,,66.3
PPARG/PPARA,9V8H,PGPA_088,20260812,success,9,-8.904,8.904,,88.9
PPARG/PPARA,9V8H,PGPA_089,20260812,success,9,-8.359,8.359,,88.6
PPARG/PPARA,9V8H,PGPA_090,20260812,success,9,-9.476,9.476,,77.4
PPARG/PPARA,9V8H,PGPA_091,20260812,success,9,-8.004,8.004,,126.7
PPARG/PPARA,9V8H,PGPA_092,20260812,success,9,-8.857,8.857,,82.2
PPARG/PPARA,9V8H,PGPA_093,20260812,success,9,-8.038,8.038,,147.3
PPARG/PPARA,9V8H,PGPA_094,20260812,success,9,-9.023,9.023,,82.7
PPARG/PPARA,9V8H,PGPA_095,20260812,success,9,-8.053,8.053,,71.8
PPARG/PPARA,9V8H,PGPA_096,20260812,success,9,-9.085,9.085,,167.7
PPARG/PPARA,9V8H,PGPA_097,20260812,success,9,-6.159,6.159,,116.3
PPARG/PPARA,9V8H,PGPA_098,20260812,success,9,-7.326,7.326,,138.9
PPARG/PPARA,9V8H,PGPA_099,20260812,success,9,-6.958,6.958,,19.3
PPARG/PPARA,9V8H,PGPA_100,20260812,success,9,-8.49,8.49,,80.0
PPARG/PPARA,9V8H,PGPA_101,20260812,success,9,-8.755,8.755,,161.1
PPARG/PPARA,9V8H,PGPA_102,20260812,success,9,-10.054,10.054,,137.9
PPARG/PPARA,9V8H,PGPA_103,20260812,success,9,-9.205,9.205,,88.3
PPARG/PPARA,9V8H,PGPA_104,20260812,success,9,-9.256,9.256,,49.6
PPARG/PPARA,9V8H,PGPA_105,20260812,success,9,-7.318,7.318,,27.1
PPARG/PPARA,9V8H,PGPA_106,20260812,success,9,-8.211,8.211,,197.9
PPARG/PPARA,9V8H,PGPA_107,20260812,success,9,-8.735,8.735,,78.2
PPARG/PPARA,9V8H,PGPA_108,20260812,success,8,-9.182,9.182,,88.3
PPARG/PPARA,9V8H,PGPA_109,20260812,success,9,-7.664,7.664,,88.5
PPARG/PPARA,9V8H,PGPA_110,20260812,success,9,-7.187,7.187,,23.4
