repurposing_id,chembl_id,name,canonical_smiles,inchi_key,mw,max_phase,atc_code,source_phase,source_atc_l1,source_atc_l2,library_panel,benchmark_ref,mol_type,structure_type,p_active_nlrp3,nlrp3_percentile,nlrp3_pred_active,max_tanimoto_nlrp3_train,scaffold,rank_nlrp3,dock_score,glide_score_xp,docking_status,pdb_id,nlrp3_dock_score,nlrp3_glide_score_xp,nlrp3_docking_status,nlrp3_pdb_id,s_u_percentile,s_n_ml_percentile,s_n_dock_percentile,s_n_percentile,pareto_front
REP_05577,CHEMBL32911,CARZELESIN,CCN(CC)c1ccc2cc(C(=O)Nc3ccc4[nH]c(C(=O)N5C[C@@H](CCl)c6c5cc(OC(=O)Nc5ccccc5)c5[nH]cc(C)c65)cc4c3)oc2c1,BBZDXMBRAFTCAA-AREMUKBSSA-N,729.24,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,O=C(Nc1ccccc1)Oc1cc2c(c3cc[nH]c13)CCN2C(=O)c1cc2cc(NC(=O)c3cc4ccccc4o3)ccc2[nH]1,1222,-8.535,-8.535,docked,9DKB,-6.814,-6.814,docked,7ALV,98.0379746835443,23.734177215189874,67.08860759493672,67.08860759493672,False
REP_07869,CHEMBL3945199,BMS-852927,CC(C)(O)c1cn(-c2ccc(-c3cc(F)c(CO)c(S(C)(=O)=O)c3)cc2F)c(C(C)(C)c2c(Cl)cccc2Cl)n1,HNAJDMYOTDNOBK-UHFFFAOYSA-N,609.52,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,c1ccc(Cc2nccn2-c2ccc(-c3ccccc3)cc2)cc1,1199,-8.503,-8.503,docked,9DKB,-6.466,-6.466,docked,7ALV,97.9746835443038,23.734177215189874,44.08227848101266,44.08227848101266,False
REP_03686,CHEMBL2105600,VOLPRISTIN,CC1=C\[C@@H](O)CC(=O)Cc2nc(co2)C(=O)N2CCC[C@@H]2C(=O)O[C@H](C(C)C)[C@H](C)/C=C/C(=O)NC\C=C\1,JOOMGSFOCRDAHL-WPZKFCHQSA-N,527.62,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C1CCC=CC=CCNC(=O)C=CCCOC(=O)C2CCCN2C(=O)c2coc(n2)C1,975,-8.498,-8.498,docked,9DKB,-7.066,-7.066,docked,7ALV,97.9113924050633,49.68354430379747,82.05696202531645,82.05696202531645,False
REP_00945,CHEMBL4112929,MILVEXIAN,C[C@@H]1CCC[C@H](n2cnc(-c3cc(Cl)ccc3-n3cc(Cl)nn3)cc2=O)c2cc(ccn2)-c2c(cnn2C(F)F)NC1=O,FSWFYCYPTDLKON-CMJOXMDJSA-N,626.46,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,O=C1CCCCC(n2cnc(-c3ccccc3-n3ccnn3)cc2=O)c2cc(ccn2)-c2[nH]ncc2N1,403,-8.492,-8.492,docked,9DKB,-8.023,-8.023,docked,7ALV,97.84810126582279,75.31645569620254,99.49367088607595,99.49367088607595,False
REP_01698,CHEMBL1360594,CHAULMOSULFONE,O=C(CCCCCCCCCCCCC1CCCC1)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)CCCCCCCCCCCCC3CCCC3)cc2)cc1,OOSYXMPLIGBCDA-UHFFFAOYSA-N,777.21,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(CCCCCCCCCCCCC1CCCC1)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)CCCCCCCCCCCCC3CCCC3)cc2)cc1,664,-8.491,-8.491,docked,9DKB,-6.617,-6.617,docked,7ALV,97.78481012658227,49.68354430379747,54.36708860759494,54.36708860759494,False
REP_01484,CHEMBL1206833,IRALUKAST,CCCc1c(OCCCC/C=C\C=C\[C@H](Sc2ccc3c(=O)cc(C(=O)O)oc3c2)[C@H](O)c2cccc(C(F)(F)F)c2)ccc(C(C)=O)c1O,IXJCHVMUTFCRBH-SDUHDBOFSA-N,710.77,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=c1ccoc2cc(SC(C=CC=CCCCCOc3ccccc3)Cc3ccccc3)ccc12,679,-8.488,-8.488,docked,9DKB,-6.642,-6.642,docked,7ALV,97.72151898734177,49.68354430379747,55.91772151898734,55.91772151898734,False
REP_07016,CHEMBL5314440,SACIBERTINIB,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c(C#N)cnc2cc1O[C@H]1CCOC1,ZGYIXVSQHOKQRZ-COIATFDQSA-N,599.09,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(COc2ccc(Nc3ccnc4cc(OC5CCOC5)ccc34)cc2)nc1,211,-8.486,-8.486,docked,9DKB,-6.536,-6.536,docked,7ALV,97.65822784810126,91.36075949367088,49.74683544303797,91.36075949367088,False
REP_07010,CHEMBL5314433,NELUTROCTIV,CS(=O)(=O)c1cncc(C(=O)N2[C@@H](C(=O)N[C@@H](c3cc(F)c(C(F)(F)F)cc3F)C3CC3)C[C@H]3C[C@H]32)c1,BDIJXTIDFAIBQF-OOCUOIDPSA-N,543.51,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,O=C(NC(c1ccccc1)C1CC1)C1CC2CC2N1C(=O)c1cccnc1,1257,-8.481,-8.481,docked,9DKB,-7.059,-7.059,docked,7ALV,97.59493670886076,23.734177215189874,81.70886075949367,81.70886075949367,False
REP_06381,CHEMBL4297483,NAVAFENTEROL,CN(CCCn1nnc2cc(CNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)ccc21)[C@H]1CC[C@H](OC(=O)C(O)(c2cccs2)c2cccs2)CC1,ZNKWRAKPQQZLNX-ZDQHWEPJSA-N,742.92,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,O=C(OC1CCC(NCCCn2nnc3cc(CNCCc4cccc5[nH]c(=O)ccc45)ccc32)CC1)C(c1cccs1)c1cccs1,399,-8.476,-8.476,docked,9DKB,-7.634,-7.634,docked,7ALV,97.53164556962025,75.31645569620254,97.37341772151899,97.37341772151899,False
REP_07907,CHEMBL4241824,GSK-3008348 FREE BASE,Cc1cc(C)n(-c2cccc([C@H](CC(=O)O)CN3CC[C@@H](CCc4ccc5c(n4)NCCC5)C3)c2)n1,ZMXBIIQMSGOIRZ-RCZVLFRGSA-N,487.65,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.5725967,81.57230436350524,True,,c1cc(CCN2CCC(CCc3ccc4c(n3)NCCC4)C2)cc(-n2cccn2)c1,1534,-8.468,-8.468,docked,9DKB,-7.657,-7.657,docked,7ALV,97.46835443037975,3.481012658227848,97.53164556962025,97.53164556962025,False
REP_06416,CHEMBL4297631,TELRATOLIMOD,CCCCCCCCCCCCCCCCCC(=O)NCCCCOn1c(CCCC)nc2c(N)nc3ccccc3c21,RRTPWQXEERTRRK-UHFFFAOYSA-N,593.9,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,c1ccc2c(c1)ncc1nc[nH]c12,1186,-8.467,-8.467,docked,9DKB,-6.76,-6.76,docked,7ALV,97.40506329113924,23.734177215189874,64.1139240506329,64.1139240506329,False
REP_08126,CHEMBL5095166,APG-2449,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1=CCN(C2CCOCC2)CC1,YWPHBSHEGTZPNS-UHFFFAOYSA-N,640.25,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,C1=C(c2ccc(Nc3nccc(Nc4ccccc4)n3)cc2)CCN(C2CCOCC2)C1,522,-8.464,-8.464,docked,9DKB,-7.02,-7.02,docked,7ALV,97.34177215189874,49.68354430379747,79.58860759493672,79.58860759493672,False
REP_08051,CHEMBL4650279,TUXOBERTINIB,C=CC(=O)Nc1cc2c(Nc3ccc(OCc4ccccn4)c(Cl)c3)ncnc2cc1OCCN1CCOCC1,HIBPKFXWOPYJPZ-UHFFFAOYSA-N,561.04,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(COc2ccc(Nc3ncnc4cc(OCCN5CCOCC5)ccc34)cc2)nc1,42,-8.453,-8.453,docked,9DKB,-5.936,-5.936,docked,7ALV,97.24683544303797,91.36075949367088,19.335443037974688,91.36075949367088,False
REP_07053,CHEMBL5314490,TIVUMECIRNON,C[C@H](c1ccc(Cl)cc1Cl)n1nc(C(F)(F)F)c2ncc(N3CC([C@H]4CCCN(CCO)C4)C3)nc21,AKSVALRPYDVQBS-CABCVRRESA-N,543.42,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(Cn2ncc3ncc(N4CC(C5CCCNC5)C4)nc32)cc1,199,-8.453,-8.453,docked,9DKB,-6.045,-6.045,docked,7ALV,97.24683544303797,91.36075949367088,24.113924050632907,91.36075949367088,False
REP_08248,CHEMBL6068415,TIVUMECIRNON BESYLATE,C[C@H](c1ccc(Cl)cc1Cl)n1nc(C(F)(F)F)c2ncc(N3CC([C@H]4CCCN(CCO)C4)C3)nc21.O=S(=O)(O)c1ccccc1,JOCBOZXZYGPMEU-LIOBNPLQSA-N,701.6,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,c1ccc(Cn2ncc3ncc(N4CC(C5CCCNC5)C4)nc32)cc1.c1ccccc1,1099,-8.452,-8.452,docked,9DKB,-6.209,-6.209,docked,7ALV,97.15189873417721,23.734177215189874,30.886075949367086,30.886075949367086,False
REP_01111,CHEMBL4761468,AUMOLERTINIB,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C4CC4)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,DOEOECWDNSEFDN-UHFFFAOYSA-N,525.66,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1ccc(Nc2nccc(-c3cn(C4CC4)c4ccccc34)n2)cc1,1034,-8.449,-8.449,docked,9DKB,-6.94,-6.94,docked,7ALV,97.0886075949367,49.68354430379747,75.50632911392405,75.50632911392405,False
REP_02548,CHEMBL2103842,VARLITINIB,C[C@@H]1COC(Nc2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2)=N1,UWXSAYUXVSFDBQ-CYBMUJFWSA-N,466.95,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1csc(COc2ccc(Nc3ncnc4ccc(NC5=NCCO5)cc34)cc2)n1,94,-8.438,-8.438,docked,9DKB,-6.749,-6.749,docked,7ALV,97.0253164556962,91.36075949367088,63.322784810126585,91.36075949367088,False
REP_06496,CHEMBL4438269,DEPULFAVIRINE,N#Cc1cc(Cl)cc(Oc2c(Br)ccc(CC(=O)Nc3ccc(S(N)(=O)=O)cc3Cl)c2F)c1,SBUUICLVCQQMFP-UHFFFAOYSA-N,573.23,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Cc1cccc(Oc2ccccc2)c1)Nc1ccccc1,61,-8.435,-8.435,docked,9DKB,-7.403,-7.403,docked,7ALV,96.9620253164557,91.36075949367088,93.16455696202532,93.16455696202532,False
REP_02521,CHEMBL2103751,PREDNIMUSTINE,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCCc1ccc(N(CCCl)CCCl)cc1,HFVNWDWLWUCIHC-GUPDPFMOSA-N,646.65,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,O=C1C=CC2C(=C1)CCC1C2CCC2C(C(=O)COC(=O)CCCc3ccccc3)CCC21,498,-8.434,-8.434,docked,9DKB,-7.544,-7.544,docked,7ALV,96.89873417721519,75.31645569620254,96.20253164556962,96.20253164556962,False
REP_07030,CHEMBL5314463,FULZERASIB,C=CC(=O)N1CCN2c3c(c(=O)n(-c4c(C)ccnc4C(C)C)c4nc(-c5c(O)cccc5F)c(Cl)cc34)N(C)C(=O)[C@H]2C1,PYKBFRQMXJWLGG-OAQYLSRUSA-N,617.08,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,O=C1Nc2c(c3ccc(-c4ccccc4)nc3n(-c3cccnc3)c2=O)N2CCNCC12,1266,-8.429,-8.429,docked,9DKB,-6.561,-6.561,docked,7ALV,96.83544303797468,23.734177215189874,51.20253164556963,51.20253164556963,False
REP_08269,CHEMBL6068545,BN-104,O=C([C@H]1NC[C@@H]2CCC[C@@H]21)N1CCC2(CC1)CN(c1ncnnc1Oc1ccc(F)cc1-c1cncnc1C1CC1)C2,XDXAYPYOHXUEAM-CLHVYKLBSA-N,570.67,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,O=C(C1NCC2CCCC21)N1CCC2(CC1)CN(c1ncnnc1Oc1ccccc1-c1cncnc1C1CC1)C2,290,-8.424,-8.424,docked,9DKB,-7.451,-7.451,docked,7ALV,96.77215189873418,75.31645569620254,94.36708860759494,94.36708860759494,False
REP_07076,CHEMBL5314518,GLECIRASIB,C=CC(=O)N1CCN(c2c(C#N)c(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(N)c(F)c(F)c(F)c4F)c(Cl)cc23)CC1,QRRJEUIQLZNPIO-UHFFFAOYSA-N,640.04,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,O=c1cc(N2CCNCC2)c2ccc(-c3ccccc3)nc2n1-c1cccnc1,413,-8.411,-8.411,docked,9DKB,-7.122,-7.122,docked,7ALV,96.67721518987342,75.31645569620254,84.74683544303797,84.74683544303797,False
REP_06847,CHEMBL5095066,GARSORASIB,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C4CC4)ncnc3C3CC3)c3nc(-c4c(N)cccc4F)c(F)cc23)C[C@H]1C,DKFRWZJCNPETGI-SJORKVTESA-N,598.66,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=c1nc(N2CCNCC2)c2ccc(-c3ccccc3)nc2n1-c1c(C2CC2)ncnc1C1CC1,937,-8.411,-8.411,docked,9DKB,-6.601,-6.601,docked,7ALV,96.67721518987342,49.68354430379747,53.48101265822785,53.48101265822785,False
REP_08117,CHEMBL5084301,AMG-650,Cc1cc(NC(=O)c2ccc(NS(=O)(=O)CCO)cc2N2CCC3(CC2)CC3)nc(N2CCC(F)(F)CC2)n1,KBDGEJDIHZDPHN-UHFFFAOYSA-N,564.66,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(Nc1ccnc(N2CCCCC2)n1)c1ccccc1N1CCC2(CC1)CC2,533,-8.408,-8.408,docked,9DKB,-6.989,-6.989,docked,7ALV,96.58227848101266,49.68354430379747,77.81645569620254,77.81645569620254,False
REP_04794,CHEMBL2110869,LAIDLOMYCIN PROPIONATE,CCC(=O)OC[C@]1(O)O[C@H]([C@H]2C[C@H](C)[C@H]([C@]3(C)CC[C@H]([C@]4(C)CC[C@]5(C[C@H](O)[C@@H](C)[C@@H]([C@@H](C)[C@@H](OC(=O)CC)[C@H](C)C(=O)O)O5)O4)O3)O2)[C@@H](C)C[C@H]1C,WCKFMTGGCBJGEZ-GLQQXDFUSA-N,754.96,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,C1CCC(C2CCC(C3CCC(C4CCC5(CCCCO5)O4)O3)O2)OC1,515,-8.403,-8.403,docked,9DKB,-8.186,-8.186,docked,7ALV,96.45569620253166,49.68354430379747,99.74683544303798,99.74683544303798,False
REP_05227,CHEMBL274185,LECIMIBIDE,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(=O)Nc1ccc(F)cc1F,TVXOXGBTADZYCZ-UHFFFAOYSA-N,590.78,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(NCCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)Nc1ccccc1,900,-8.403,-8.403,docked,9DKB,-7.086,-7.086,docked,7ALV,96.45569620253166,49.68354430379747,83.29113924050633,83.29113924050633,False
REP_07326,CHEMBL6068070,RELICPIXANT,COC(=O)N1CCO[C@@H](Cc2c(-c3c(F)cc(S(N)(=O)=O)cc3F)nc3cc(Cl)ccn23)C1,LCFJBSQSNPDSIX-LBPRGKRZSA-N,500.91,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,c1ccc(-c2nc3ccccn3c2CC2CNCCO2)cc1,1117,-8.403,-8.403,docked,9DKB,-6.52,-6.52,docked,7ALV,96.45569620253166,23.734177215189874,48.10126582278481,48.10126582278481,False
REP_07792,CHEMBL3358954,BI 653048,CCS(=O)(=O)c1cc2cc(C[C@](O)(CC(C)(C)c3ccc(F)cc3C(N)=O)C(F)(F)F)[nH]c2cn1,AUIFRJWXYUNPPV-QFIPXVFZSA-N,515.53,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1ccc(CCCCc2cc3ccncc3[nH]2)cc1,768,-8.401,-8.401,docked,9DKB,-7.275,-7.275,docked,7ALV,96.32911392405063,49.68354430379747,90.34810126582279,90.34810126582279,False
REP_07838,CHEMBL3692206,TAS-119,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(Cl)c4Cl)CC3)ccc2F)n[nH]1,PLAVWQHGBMTMFR-UHFFFAOYSA-N,506.37,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(c1ccccc1)N1CCC(Cc2cccc(Nc3cc[nH]n3)n2)CC1,207,-8.393,-8.393,docked,9DKB,-7.069,-7.069,docked,7ALV,96.26582278481013,91.36075949367088,82.27848101265822,91.36075949367088,False
REP_01054,CHEMBL4483575,REMIBRUTINIB,C=CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,CUABMPOJOBCXJI-UHFFFAOYSA-N,507.54,3.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1cccc(-c2ccncn2)c1)c1ccc(C2CC2)cc1,60,-8.392,-8.392,docked,9DKB,-6.799,-6.799,docked,7ALV,96.20253164556962,91.36075949367088,66.39240506329114,91.36075949367088,False
REP_07269,CHEMBL6067963,TILPISERTIB FOSMECARBIL,Cn1ccc2c([C@@H](c3cn(C45CC(C4)C5)nn3)N(C(=O)OCOP(=O)(O)O)c3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)cccc2c1=O,FPQIBCPWXJSFOQ-ILNPBIMBSA-N,747.15,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=c1[nH]ccc2c(C(Nc3ccc4ncccc4c3)c3cn(C45CC(C4)C5)nn3)cccc12,14,-8.39,-8.39,docked,9DKB,-7.893,-7.893,docked,7ALV,96.13924050632912,91.36075949367088,98.79746835443038,98.79746835443038,False
REP_06421,CHEMBL4297640,VECABRUTINIB,NC(=O)[C@H]1CCN(c2ncnc(N)c2F)C[C@@H]1N1CCC[C@@H](Nc2cc(Cl)cc(C(F)(F)F)c2)C1=O,QLRRJMOBVVGXEJ-XHSDSOJGSA-N,529.93,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C1C(Nc2ccccc2)CCCN1C1CCCN(c2ccncn2)C1,93,-8.386,-8.386,docked,9DKB,-7.902,-7.902,docked,7ALV,96.07594936708861,91.36075949367088,98.95569620253164,98.95569620253164,False
REP_06311,CHEMBL4297296,KOS-1584,C/C1=C/C[C@@H](/C(C)=C/c2csc(C)n2)OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)/C=C/C1,XAYAKDZVINDZGB-BMVMHAJPSA-N,489.68,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C1CCCC=CCC=CCC(C=Cc2cscn2)OC(=O)CCC1,153,-8.385,-8.385,docked,9DKB,-7.222,-7.222,docked,7ALV,96.0126582278481,91.36075949367088,88.41772151898735,91.36075949367088,False
REP_07984,CHEMBL4303470,GSK-923295A,CC(C)Oc1ccc(C(=O)N[C@H](CNC(=O)CN(C)C)Cc2ccc(-c3cn4cccc([C@H](C)O)c4n3)cc2)cc1Cl,WHMXDBPHBVLYRC-OFVILXPXSA-N,592.14,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(NCCc1ccc(-c2cn3ccccc3n2)cc1)c1ccccc1,953,-8.383,-8.383,docked,9DKB,-7.012,-7.012,docked,7ALV,95.9493670886076,49.68354430379747,78.95569620253164,78.95569620253164,False
REP_08099,CHEMBL482767,SNS-314,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,FAYAUAZLLLJJGH-UHFFFAOYSA-N,430.95,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1ccccc1)Nc1ncc(CCNc2ncnc3ccsc23)s1,264,-8.379,-8.379,docked,9DKB,-6.854,-6.854,docked,7ALV,95.88607594936708,91.36075949367088,69.81012658227847,91.36075949367088,False
REP_01177,CHEMBL5183847,ENSITRELVIR,Cn1cnc(Cn2c(=O)[nH]/c(=N\c3cc4cn(C)nc4cc3Cl)n(Cc3cc(F)c(F)cc3F)c2=O)n1,QMPBBNUOBOFBFS-UHFFFAOYSA-N,531.89,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.68385565,82.49789638177666,True,,O=c1[nH]c(=Nc2ccc3n[nH]cc3c2)n(Cc2ccccc2)c(=O)n1Cc1nc[nH]n1,1457,-8.373,-8.373,docked,9DKB,-7.237,-7.237,docked,7ALV,95.82278481012658,8.354430379746836,88.9873417721519,88.9873417721519,False
REP_06185,CHEMBL4091801,ALRIZOMADLIN,CCN1[C@@H](C(=O)NC23CCC(C(=O)O)(CC2)CC3)[C@H](c2cccc(Cl)c2F)[C@]2(C(=O)Nc3cc(Cl)ccc32)C12CCCCC2,YJCZPJQGFSSFOL-MNZPCBJKSA-N,642.6,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(NC12CCC(CC1)CC2)C1NC2(CCCCC2)C2(C(=O)Nc3ccccc32)C1c1ccccc1,763,-8.369,-8.369,docked,9DKB,-6.675,-6.675,docked,7ALV,95.75949367088607,49.68354430379747,57.78481012658227,57.78481012658227,False
REP_06334,CHEMBL4297370,CRS-3123,O=c1cc(NCCCN[C@@H]2CCOc3c(Br)cc(Br)cc32)[nH]c2ccsc12,NNTYBKTXMKBRFA-CQSZACIVSA-N,513.26,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=c1cc(NCCCNC2CCOc3ccccc32)[nH]c2ccsc12,192,-8.361,-8.361,docked,9DKB,-6.541,-6.541,docked,7ALV,95.69620253164557,91.36075949367088,50.063291139240505,91.36075949367088,False
REP_03993,CHEMBL2106406,DERSALAZINE,Cc1nc2ccccc2n1CC1CCN(C(=O)/C=C(/c2ccccc2)c2ccc(/N=N/c3ccc(O)c(C(=O)O)c3)cc2)CC1,RIRCDXXMYTZTPE-SDYUWQRISA-N,599.69,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(C=C(c1ccccc1)c1ccc(N=Nc2ccccc2)cc1)N1CCC(Cn2cnc3ccccc32)CC1,798,-8.36,-8.36,docked,9DKB,-6.851,-6.851,docked,7ALV,95.63291139240506,49.68354430379747,69.5253164556962,69.5253164556962,False
REP_07958,CHEMBL4297454,ABBV-744,CCNC(=O)c1cc2c(-c3cc(C(C)(C)O)ccc3Oc3c(C)cc(F)cc3C)cn(C)c(=O)c2[nH]1,OEDSFMUSNZDJFD-UHFFFAOYSA-N,491.56,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,O=c1[nH]cc(-c2ccccc2Oc2ccccc2)c2cc[nH]c12,1202,-8.356,-8.356,docked,9DKB,-6.775,-6.775,docked,7ALV,95.56962025316456,23.734177215189874,64.74683544303798,64.74683544303798,False
REP_07943,CHEMBL4297384,GSK-356278,CCn1ncc2c(NC3CCOCC3)c(-c3nnc(Cc4sc(C)nc4C)o3)cnc21,AWDJJMXJUOHGLC-UHFFFAOYSA-N,439.55,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ncc(Cc2nnc(-c3cnc4[nH]ncc4c3NC3CCOCC3)o2)s1,155,-8.346,-8.346,docked,9DKB,-7.076,-7.076,docked,7ALV,95.50632911392405,91.36075949367088,82.78481012658227,91.36075949367088,False
REP_06420,CHEMBL4297638,PETESICATIB,Cn1cc(-c2ccc(S(=O)(=O)[C@@H]3C[C@@H](C(=O)NC4(C#N)CC4)N(C(=O)C4(C(F)(F)F)CC4)C3)c(C(F)(F)F)c2)cn1,KXAAIORSMACJSI-AEFFLSMTSA-N,603.55,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(NC1CC1)C1CC(S(=O)(=O)c2ccc(-c3cn[nH]c3)cc2)CN1C(=O)C1CC1,970,-8.341,-8.341,docked,9DKB,-5.996,-5.996,docked,7ALV,95.44303797468355,49.68354430379747,22.151898734177212,49.68354430379747,False
REP_07137,CHEMBL5314968,UNECRITINIB,CC(=O)Nc1ncc(-c2cnn(C3CCNCC3)c2)cc1O[C@H](C)c1c(Cl)ccc(F)c1Cl,HBWSXXBJOQKNBL-CYBMUJFWSA-N,492.38,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,c1ccc(COc2cncc(-c3cnn(C4CCNCC4)c3)c2)cc1,436,-8.332,-8.332,docked,9DKB,-6.388,-6.388,docked,7ALV,95.37974683544303,75.31645569620254,39.050632911392405,75.31645569620254,False
REP_01455,CHEMBL1195136,SNX 5422,CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@H](OC(=O)CN)CC4)c3)c2C1,AVDSOVJPJZVBTC-CTYIDZIISA-N,521.54,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C1CCCc2c1cnn2-c1cccc(NC2CCCCC2)c1,713,-8.325,-8.325,docked,9DKB,-6.858,-6.858,docked,7ALV,95.31645569620252,49.68354430379747,70.15822784810126,70.15822784810126,False
REP_07818,CHEMBL3545378,MK-6592,Cc1cc(Nc2cc(N3CC(F)(C4CC4)C3)nc(O[C@H]3CCN(C(=O)c4cc(Cl)ccc4F)C3)n2)n[nH]1,SLUHYAXFRJQTGB-KRWDZBQOSA-N,529.98,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(c1ccccc1)N1CCC(Oc2nc(Nc3cc[nH]n3)cc(N3CC(C4CC4)C3)n2)C1,217,-8.322,-8.322,docked,9DKB,-6.967,-6.967,docked,7ALV,95.25316455696202,91.36075949367088,76.20253164556962,91.36075949367088,False
