canonical_smiles,name,chembl_id,in_production_1588,q_ge_0.5_top1,q_ge_0.5_top3,q_ge_0.5_top5
CC(C)(C)/C=C(\C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1,ATUZABRUTINIB,CHEMBL4114766,True,True,True,True
O=C(O)c1ccc(-c2ccc3cc(O)ccc3n2)c(Cl)c1,CAVOSONSTAT,CHEMBL3989910,True,True,True,True
CC[C@H](CC#N)OC(=O)N[C@@H](C)c1cccc(NC(=O)Nc2ccc(-c3cnco3)c(OC)c2)c1,AVN-944,CHEMBL3349001,True,True,True,True
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](OS(=O)(=O)O)C[C@@H]4C[C@H](OS(=O)(=O)O)CC[C@]4(C)[C@H]3CC[C@]12C,URSULCHOLIC ACID,CHEMBL2107238,True,True,True,True
CCC(CC)COC(=O)[C@@H]1C[C@H]2C[C@@H](Oc3cccc(Cl)c3-c3nnn[nH]3)CC[C@H]2CN1,DASOLAMPANEL ETIBUTIL,CHEMBL2107328,True,True,True,True
O=C(O)c1ccc([C@H]2C[C@@H](NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)c3ccc(OC(F)F)cc3O2)cc1,GALICAFTOR,CHEMBL4101487,True,True,True,True
CCCCCNC(=O)c1coc([C@H]2[C@@H](Cc3ccccc3CCC(=O)O)[C@@H]3CC[C@H]2O3)n1,IFETROBAN,CHEMBL3301673,True,True,True,True
Cc1cn2nc([C@@H]3CCCCN3C(=O)c3cc(Cl)ccc3NS(C)(=O)=O)cc2nc1N1CC[C@H](N)C1,PRESATOVIR,CHEMBL3410450,True,True,True,True
CC(C)N1CCC(N2CCCN(c3cccc(C(=O)Nc4ccncc4)n3)CC2)CC1,USL-311,CHEMBL4297449,True,True,True,True
O=C(Nc1ccc2nc(O)oc2c1)C(=O)N1CCC(Cc2ccc(F)cc2)CC1,RADIPRODIL,CHEMBL182066,True,True,True,True
O=c1oc2ccccc2c(O)c1C(CC(O)c1ccc(Cl)cc1)c1ccc(Cl)s1,TIOCLOMAROL,CHEMBL2105401,True,True,True,True
COC1=C(N)C(=O)c2nc(-c3nc(C(=O)O)c(C)c(-c4ccc(OC)c(OC)c4O)c3N)ccc2C1=O,STREPTONIGRIN,CHEMBL11417,True,True,True,True
Cc1ccc(NC(=O)N2CC[C@@H](CC(F)(F)F)C2)cc1-c1cc(N[C@H](C)CO)nc(N2CCOCC2)c1,EXARAFENIB,CHEMBL5095099,True,True,True,True
O=C(O)c1cc(NC(=O)C2(c3ccc(C(F)(F)F)cc3F)CC2)ccc1-c1cnn(C2CCC2)c1,FULIMETIBANT,CHEMBL5095100,True,True,True,True
C/C1=C/C[C@@H](/C(C)=C/c2csc(C)n2)OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)/C=C/C1,KOS-1584,CHEMBL4297296,True,True,True,True
NC(=O)C1CN(CCCCC(c2ccc(F)cc2)c2ccc(F)cc2)CCN1CC(=O)Nc1c(Cl)cc(N)cc1Cl,DRAFLAZINE,CHEMBL1628717,True,True,True,True
CCn1ncc2c(NC3CCOCC3)c(-c3nnc(Cc4sc(C)nc4C)o3)cnc21,GSK-356278,CHEMBL4297384,True,True,True,True
NC(=O)c1ccc(N(C(N)=O)c2c(F)cccc2F)nc1-c1ccc(F)cc1F,VX-702,CHEMBL1090090,True,True,True,True
COc1cc2c(c(OC)c1OC)-c1ccc(OP(=O)(O)O)cc1[C@@H](NC(C)=O)CC2,ZD-6126,CHEMBL257662,True,True,True,True
O=C(O)/C(=C/c1ccccc1)c1ccccc1.OCc1cc([C@@H](O)CNCCCCCCOCCOCc2c(Cl)cccc2Cl)ccc1O,VILANTEROL .ALPHA.-PHENYL CINNAMATE,CHEMBL1084173,True,True,True,True
CS(=O)(=O)Nc1ccc2oc3c(OC(F)F)ccc(C(=O)Nc4c(Cl)cncc4Cl)c3c2c1,OGLEMILAST,CHEMBL4297520,True,True,True,True
CCC(CC)Nc1c2c(nc3c(-c4ccc(OC)cc4Cl)c(C)nn13)CCC2,ONO-2333MS,CHEMBL1819077,True,True,True,True
N#CN1C[C@H](n2nc(-c3ccc(Oc4ccc(Cl)cn4)cc3)c(C(N)=O)c2N)CCC12CC2,CIVOREBRUTINIB,CHEMBL5314512,True,True,True,True
Nc1ncnc2c1C(=O)N(c1ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc1)CCO2,PF-04620110,CHEMBL1835919,True,True,True,True
Cc1cnc(NC(=O)Nc2cc(Br)c(C)cc2OC[C@@H]2CNCCO2)cn1,RABUSERTIB,CHEMBL3039517,True,True,True,True
CC(C)C[C@H](NC(=O)CNC(=O)[C@@H]1CCN1c1ccc(F)cc1F)B1OC(=O)[C@H](CC(=O)O)O1,DAVELIZOMIB,CHEMBL5314515,True,True,True,True
O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)Nc1ccc(Br)cc1-c1nnn[nH]1,EMIDURDAR,CHEMBL5314516,True,True,True,True
O=C(O)[C@H]1C2CCC(CC2)[C@@H]1Nc1nc(-c2c[nH]c3ncc(F)cc23)ncc1F,PIMODIVIR,CHEMBL3318007,True,True,True,True
CCOc1c(C(=O)O)cnn1-c1cccc(-c2cccc(C)c2OCc2ccc3c(c2C)CCN(C2CCOCC2)C3)n1,AVENCIGUAT,CHEMBL5314503,True,True,True,True
Nc1nccc(Oc2ccc(NC(=O)c3c[nH]cc(-c4ccc(F)cc4)c3=O)cc2F)c1Cl,BMS-794833,CHEMBL2143592,True,True,True,True
N#Cc1c(N)nc(SCc2csc(-c3ccc(Cl)cc3)n2)c(C#N)c1-c1ccc(OCCO)cc1,CAPADENOSON,CHEMBL3235279,True,True,True,True
COC[C@H](C)Oc1cc(Oc2cnc(C(=O)N3CCC3)cn2)cc(C(=O)Nc2cnc(C)cn2)c1,AZD-1656,CHEMBL3219124,True,True,True,True
COc1cc(NC(=O)Nc2cccc(CNC(=O)O[C@H]3CCOC3)c2)ccc1-c1cnco1,MERIMEPODIB,CHEMBL304087,True,True,True,True
CCn1ncc2c1-c1cnc(N)c(c1)O[C@H](C)c1cc(F)ccc1-c1nn(C)nc1C2,ZIDESAMTINIB,CHEMBL5314497,True,True,True,True
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)c(N)n1,ROVADICITINIB,CHEMBL5314485,True,True,True,True
CC1=C(C(=O)OC(C)C)[C@@H](c2cccc(Cl)c2Cl)C(c2nnco2)=C(C)N1,ELNADIPINE,CHEMBL2104195,True,True,True,True
Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,AMG-900,CHEMBL2140408,True,True,True,True
CS(=O)(=O)c1ccc([C@@H](C[C@H]2CCC(=O)C2)C(=O)Nc2cnccn2)cc1Cl,PIRAGLIATIN,CHEMBL1783734,True,True,True,True
CCCO[C@H]1CC[C@H](N(C(=O)Nc2ncc(SCC(=O)O)s2)C2CCCCC2)CC1,CADISEGLIATIN,CHEMBL5095262,True,True,True,True
COc1cc(Cl)ccc1CCNC(=O)c1ccc(Oc2cc3c(cc2Cl)[C@@H](C(=O)O)CCO3)cc1,ARRY-502,CHEMBL5314403,True,True,True,True
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/[C@H]1CCCN1C,PYROTINIB,CHEMBL3647420,True,True,True,True
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1sc(-c2ncco2)nc1-c1ccccc1)C1CCCCC1,GDC-0917,CHEMBL4297282,True,True,True,True
Cc1ccc2c(Nc3cccc(OC(F)(F)F)c3)nccc2c1Nc1ncccc1-c1ncnc2[nH]cnc12,LUT-014,CHEMBL5095249,True,True,True,True
COc1nc(C)ccc1-c1cc(Nc2cncc(O[C@@H]3CCCNC3)n2)n[nH]1,LY-2880070,CHEMBL5095250,True,True,True,True
Cc1cnc(-c2cc(O[C@@H]3CCOC3)cc(C(=O)N[C@H](C)c3cnc(C(F)(F)F)nc3)c2)s1,ELIAPIXANT,CHEMBL5095224,True,True,True,True
O=C(O)[C@]1(Cc2cccc(Nc3nccs3)n2)CC[C@@H](Oc2cccc(Cl)c2F)CC1,MK-5108,CHEMBL3600873,True,True,True,True
COc1c(OC[C@H](O)CN2CCOCC2)ccc2c1N=C(NC(=O)c1cccnc1C)N1CCN=C21,BAY-1082439,CHEMBL3644672,True,True,True,True
CS(=O)(=O)c1ccc(C(F)(F)F)cc1NC(=O)Nc1cnc(Oc2ccc(-c3cc(Cl)cnc3N)cc2)nc1,ONO-7579,CHEMBL3892052,True,True,True,True
CNC[C@@H](NC(=O)c1ccc(-c2nc([C@H]3CC[C@H](O)[C@@H](F)C3)cnc2N)cc1F)c1cc(F)cc(Br)c1,RINETERKIB,CHEMBL3909517,True,True,True,True
Cc1noc(-c2ccc(-c3ccc(C4(C(=O)O)CC4)cc3)cc2)c1NC(=O)O[C@H](C)c1ccccc1,BMS-986020,CHEMBL4297270,True,True,True,True
OC(CNc1nc(-c2cc(-c3ccon3)n(Cc3ccccc3F)n2)ncc1F)(C(F)(F)F)C(F)(F)F,PRALICIGUAT,CHEMBL4297214,True,True,True,True
C=CC(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c(F)c(-c4nc(N)cc(C)c4C(F)(F)F)c(Cl)cc23)[C@@H](C)C1,DIVARASIB,CHEMBL5095236,True,True,True,True
CC(C)Oc1ccc(S(=O)(=O)N2CCN(c3ccc(-c4ncco4)c(OCC(=O)O)c3)CC2)cc1,ASAPIPRANT,CHEMBL3545043,True,True,True,True
O=c1cc(NCCCN[C@@H]2CCOc3c(Br)cc(Br)cc32)[nH]c2ccsc12,CRS-3123,CHEMBL4297370,True,True,True,True
CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)c(O)c1,ADL-5747,CHEMBL4297345,True,True,True,True
NC1CCCN(c2c(/C=C3/SC(=O)NC3=O)cccc2-c2ccccc2)C1,AZD-1208,CHEMBL3545423,True,True,True,True
Cc1cc([C@H](C)Nc2nccc(N3C(=O)OC[C@@H]3[C@@H](C)F)n2)ncc1-c1ccnc(C(F)(F)F)c1,IDH305,CHEMBL4167360,True,True,True,True
C[C@H](CN1CCOCC1)n1/c(=N\C(N)=O)[nH]c2cc(/C=C3\c4ccccc4COc4cc(F)ccc43)ccc21,LY2623091,CHEMBL4088896,True,True,True,True
Cc1cnc(N2CC3(CCOCC3)C2)c(C(=O)Nc2ccc(C(=O)N3CCc4cc(C(=O)Nc5c(C)cccc5F)sc4-c4ccccc43)cc2)c1,PC-786,CHEMBL4291143,True,True,True,True
COC[C@@H](C)N[C@H]1CC[C@H](Nc2cc(-c3csc(NCC4(C#N)CCOCC4)n3)c(Cl)cn2)CC1,TAMBICICLIB,CHEMBL4291684,True,True,True,True
C[C@H](c1ccc(Cl)cc1Cl)n1nc(C(F)(F)F)c2ncc(N3CC([C@H]4CCCN(CCO)C4)C3)nc21,TIVUMECIRNON,CHEMBL5314490,True,True,True,True
CC(C)(C)c1nnc([C@H]2O[C@@H](n3cnc4c(Nc5ccc(Cl)cc5F)ncnc43)[C@H](O)[C@@H]2O)o1,GW493838,CHEMBL5314395,True,True,True,True
C[C@H](Nc1ccc2c(c1)OCCn1cc(N3C(=O)SC[C@H]3C(F)F)nc1-2)C(N)=O,VULOLISIB,CHEMBL5314447,True,True,True,True
CC#C[C@@H](CC(=O)O)c1ccc(O[C@@H]2CCc3c(-c4ccc(O[C@@H]5CCOC5)nc4)ccc(F)c32)cc1,XELAGLIFAM,CHEMBL5314448,True,True,True,True
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,SOTULETINIB,CHEMBL4227505,True,True,True,True
CC1(C)CC(Oc2ccc(-c3ccc(-c4cn[nH]c4)cc3O)nn2)CC(C)(C)N1,BRANAPLAM,CHEMBL4290141,True,True,True,True
CC(C)(C)C[C@@H]1N[C@@H](C(=O)N[C@H]2CC[C@H](O)CC2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,SAR-405838,CHEMBL2381408,True,True,True,True
Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cnc([C@@]3(O)CC[C@H](C(=O)O)C(C)(C)C3)s2)c1,MK-8457,CHEMBL3685811,True,True,True,True
Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(Cl)c4Cl)CC3)ccc2F)n[nH]1,TAS-119,CHEMBL3692206,True,True,True,True
Cc1nc2ccccc2c(-c2ccc3c4c(ccnc24)CCO3)c1[C@H](OC(C)(C)C)C(=O)O,BI-224436,CHEMBL3259907,True,True,True,True
CCN1CCC(Nc2ccc3c(c2)/C(=C(\c2cccc(F)c2)c2nc(C)c[nH]2)C(=O)N3)CC1,XL-999,CHEMBL5314391,True,True,True,True
C[C@H](N)C(=O)N[C@@H](C)C(=O)OCCOc1ccc(-c2c(C#N)c(SCc3csc(-c4ccc(Cl)cc4)n3)nc(N3CCCC3)c2C#N)cc1,BAY1067197,CHEMBL5314392,True,True,True,True
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c(C#N)cnc2cc1O[C@H]1CCOC1,SACIBERTINIB,CHEMBL5314440,True,True,True,True
Cc1ccc(C(=O)Nc2nc(-c3ccco3)c(C(=O)C3CCOCC3)s2)cn1,SIPAGLADENANT,CHEMBL5314441,True,True,True,True
O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,MLN-8054,CHEMBL259084,True,True,True,True
c1ccc2c(c1)-c1nc-2nc2[nH]c(nc3nc(nc4[nH]c(n1)c1ccccc41)-c1ccccc1-3)c1ccccc21,CIAFTALAN,CHEMBL262101,True,True,True,True
Cc1c(F)cccc1NC(=O)Nc1ccc(Cl)c(S(=O)(=O)[C@H]2CCCNC2)c1O,DANIRIXIN,CHEMBL3039531,True,True,True,True
O=C(CN1C(=O)C2(CCCC2)NC[C@H]1c1cc(F)cc(F)c1)Nc1ccc2c(c1)C[C@@]1(C2)C(=O)Nc2ncccc21,MK3207,CHEMBL1910936,True,True,True,True
Cc1cc(Nc2cc(N3CC(F)(C4CC4)C3)nc(O[C@H]3CCN(C(=O)c4cc(Cl)ccc4F)C3)n2)n[nH]1,MK-6592,CHEMBL3545378,True,True,True,True
CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)CCc1ccc(C)c(O)c1C(=O)O)[C@H]1O[C@](CC)([C@H]2CC[C@](O)(CC)[C@H](C)O2)C[C@@H]1C,LASALOCID,CHEMBL145347,True,True,True,True
N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,CHLORHEXIDINE,CHEMBL790,True,True,True,True
CNc1ncc2cc(-c3cc(NC(=O)NCCC(C)(C)C)c(F)cc3C)c(C)nc2n1,LY-3009120,CHEMBL3577124,True,True,True,True
CNC(=O)c1c(-c2ccc(F)cc2)oc2ccc(-c3cc(C(=O)NC4(c5ncccn5)CC4)ccc3C)c(F)c12,BMS-929075,CHEMBL4093031,True,True,True,True
CCCNC(=O)Nc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1Cl,KRN-633,CHEMBL406381,True,True,True,True
CCS(=O)(=O)c1cccc(-c2cc(C(=O)NC3CCN(C)CC3)c(C)c3[nH]c4ncc(C)cc4c23)c1,TAK-901,CHEMBL3544932,True,True,True,True
CCOc1cc(=O)[nH]cc1-c1ccc(CC(=O)Nc2cc(C(C)(C)C(F)(F)F)on2)c(F)c1,GSK-3179106,CHEMBL3355009,True,True,True,True
Cc1c[nH]c2ncnc(N3CCC(CN)(C(=O)Nc4cccc(OC(=O)N(C)C)c4)CC3)c12,LX-7101,CHEMBL3356433,True,True,True,True
Cc1c(S(=O)(=O)[O-])oc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C,SODIUM TANSHINONE IIA SULFONATE,CHEMBL1473252,True,True,True,True
Cc1ccc(O)c(C(=O)N[C@H]2CC[C@@H](NC(=O)c3cc(F)cnc3Oc3ccc(F)c(F)c3)CC2)c1,UK-500001,CHEMBL3113734,True,True,True,True
COc1nc(C(C)C)ccc1-c1cnc2sc(N3CCC(O)(CN)CC3)nn12,INE-963,CHEMBL5173264,True,True,True,True
CC(C)n1c(C(C)(C)O)nc2c(F)cc(-c3nc(N[C@@H]4CCOC[C@H]4O)ncc3Cl)cc21,ATIRMOCICLIB,CHEMBL5187755,True,True,True,True
NCC(=O)Nc1cncc(-c2nn3c(=O)cc(N4CCNCC4)nc3s2)c1,ZALUNFIBAN,CHEMBL3114577,True,True,True,True
Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](COP(=O)([O-])[O-])OC4=O)cc3F)cn2)n1,TOREZOLID PHOSPHATE DISODIUM,CHEMBL5314419,True,True,True,True
COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C(F)(F)F)on4)c3)c2cc1OC,CEP-32496,CHEMBL2029988,True,True,True,True
Cc1c([C@@H](NC(=O)Nc2cnc(N)nc2)C(F)(F)F)oc2c(F)cc(F)cc12,STX-478,CHEMBL5421037,True,True,True,True
CC(C)C[C@H](NC(=O)c1cc2ccccc2o1)C(=O)N[C@H]1CC[C@@H](C)N(S(=O)(=O)c2ccccn2)CC1=O,RELACATIB,CHEMBL203665,True,True,True,True
C=C(F)C(=O)Nc1ccc2c(-c3ccccc3CNc3nc(NC[C@H]4CCNC[C@@H]4O)nc4c(C(C)C)cnn34)nccc2c1,MOCACICLIB,CHEMBL6068060,True,True,True,True
[2H]C([2H])([2H])n1nc2c(c1C#N)-c1cnc(N)c(c1)O[C@H](C)c1cc(F)ccc1C(=O)N(C)C2,DEULORLATINIB,CHEMBL6068047,True,True,True,True
O=C(c1csc(-c2cn[nH]c2)c1)N1[C@@H]2CC[C@H]1C[C@](O)(c1ncccn1)C2,EMESTEDASTAT,CHEMBL6068050,True,True,True,True
CC(C)(C)c1cc(NC(=O)NCc2ccccc2Sc2ccc3nnc(-c4ccccc4SCCO)n3c2)n(-c2ccc(O)c(Cl)c2)n1,PF-03715455,CHEMBL1938400,True,True,True,True
CN(C)Cc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1,RAZAXABAN,CHEMBL206335,True,True,True,True
CS(=O)(=O)Oc1ccc2c(NC(N)=O)c(C(=O)c3ccc(Cl)cc3Cl)oc2c1,LIRIMILAST,CHEMBL1922282,True,True,True,True
Cc1ccc([SH](=O)(O)O)cc1.Oc1ccc2c3c(cnc2c1)-c1ccc(C(F)(F)F)cc1O[C@@H]3c1ccc(OCCN2CC(CF)C2)cc1,IMLUNESTRANT TOSYLATE,CHEMBL5095397,True,True,True,True
C[C@H](NC(=O)c1cnc(C#N)c(-c2cc(F)cc(F)c2)c1N1CC[C@H](N)C1)C(F)(F)F,ZAVOLOSOTINE,CHEMBL6068038,True,True,True,True
COc1ccc(C(=O)Nc2cccc(O)c2NC(=O)c2ccc(N3CCCN(C)CC3)cc2)cc1,DAREXABAN,CHEMBL1922235,True,True,True,True
CCn1nc(Cl)c2c1-c1cnc(N)c(c1)O[C@H](C)c1cc(F)ccc1-c1nn(C)cc1C2,NELADALKIB,CHEMBL6068023,True,True,True,True
C=C(F)C(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CO[C@H](c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N,TALORASIB,CHEMBL6068034,True,True,True,True
COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCC1(NC2CCCC2)CC1,VILZEMETKIB,CHEMBL6068036,True,True,True,True
O=C(O)c1cc(C#Cc2ccc(OCc3c(-c4c(Cl)cccc4Cl)noc3C3CC3)cc2Cl)cc2nc(C3CC3)oc12,LECUFEXOR,CHEMBL6068057,True,True,True,True
CC(C)CN1CCN(c2ccc(-c3ccc(Cl)cc3N3CCC[C@@H](n4ncc(C(=O)O)c4C(F)F)C3)cc2)CC1,NURANDOCIGUAT,CHEMBL6068024,True,True,True,True
O=C(NCc1c(F)cc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1CCCC[C@H]2C1,ODENTEGRAVIR,CHEMBL6068025,True,True,True,True
CCCCC(CC)COc1ccc(-c2nc(-c3ccc(OC)cc3)nc(-c3ccc(OCC(CC)CCCC)cc3O)n2)c(O)c1,BEMOTRIZINOL,CHEMBL2104956,True,True,True,True
COc1ccc2cc([C@H](C)C(=O)O[C@@H](C)OC(=O)NC[C@H](CC(=O)O)CC(C)C)ccc2c1,PREGABALIN NAPROXENCARBIL,CHEMBL6068028,True,True,True,True
CC(C)c1cc(Oc2c(Br)cc(NC(=O)CC(=O)O)cc2Br)ccc1O,EPROTIROME,CHEMBL2035874,True,True,True,True
CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(Cl)cn2)C1,ZEMIRCICLIB,CHEMBL4462530,True,True,True,True
CC(=O)NC[C@H]1CN(c2ccc(-c3ccc(CNCc4cnn[nH]4)cc3)c(F)c2)C(=O)O1,RADEZOLID,CHEMBL455461,True,True,True,True
Oc1ccc2c3c(cnc2c1)-c1ccc(C(F)(F)F)cc1O[C@@H]3c1ccc(OCCN2CC(CF)C2)cc1,IMLUNESTRANT,CHEMBL5095183,True,True,True,True
Nc1nn2cc(F)cnc2c1C(=O)Nc1cncc(F)c1N1CCC(C(=O)N2CCN(C3COC3)CC2)CC1,M4344,CHEMBL4650286,True,True,True,True
CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,ORLISTAT,CHEMBL175247,True,True,True,True
O=C(CNC(=O)c1sc(C2=NO[C@@](c3cc(Cl)c(F)c(Cl)c3)(C(F)(F)F)C2)c2c1CCC2)NCC(F)F,MIVORILANER,CHEMBL4650233,True,True,True,True
CC(C)(C)N.Cc1cn(C(=O)c2c(-c3c(Cl)cc(Cl)cc3Cl)noc2C(C)(C)F)c2cccc(/C=C/C(=O)O)c12,DS-1001B,CHEMBL4650282,True,True,True,True
CC(=O)N[C@H]1CC[C@H](NC(=O)CN2CCN(c3nncc(-c4ccc(C)cc4)n3)CC2)CC1,LORUNDROSTAT,CHEMBL5095105,True,True,True,True
C=CC(=O)N[C@H]1CCOC[C@H]1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,FISOGATINIB,CHEMBL4514636,True,True,True,True
CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)(=O)=O)cc1,EXISULIND,CHEMBL488025,True,True,True,True
CNC(=O)c1cnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncc(F)cn2)c1OC,PARENT OF BMS-986202,CHEMBL4803710,True,True,True,True
O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,SNS-314,CHEMBL482767,True,True,True,True
[2H]C([2H])([2H])NC(=O)c1cnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncc(F)cn2)c1OC,BMS-986202,CHEMBL4789639,True,True,True,True
CC(CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@H]4C[C@@H](NCCCNCCCCNCCCN)CC[C@]4(C)[C@H]3CC[C@]12C)C(=O)O,ENT-03,CHEMBL5314916,True,True,True,True
C[C@@H]1CN(C(=O)CN2CC(C)(C)OC[C@H]2C(=O)Nc2cc(Cl)cc3c2[nH]c2cnccc23)C[C@H](C)O1,MLN-0415,CHEMBL5314383,True,True,True,True
CCN1CCC(Oc2c(C#N)ncc3[nH]c4ncccc4c23)CC1,RG-7602,CHEMBL5314388,True,True,True,True
CC1(C)CC[C@H](Nc2ncc(C(F)(F)F)c(-c3c[nH]c4c(P(C)(C)=O)c(C#N)ccc34)n2)CN1,SY-5609,CHEMBL5090754,True,True,True,True
Nc1ccc(-c2nc([C@H]3CCc4cc(-c5cc(Cl)ccc5-n5cnnn5)cc(=O)n43)c(F)[nH]2)c(F)n1,ONO-7684,CHEMBL5415591,True,True,True,True
COc1ccc(-c2cncc(N[C@@H](C)c3cccc(NC(=O)c4cncc(C)c4)c3)n2)cc1OC,SERALUTINIB,CHEMBL4650333,True,True,True,True
Cc1ccc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1cc(OCCO)nc(N2CCOCC2)c1,NAPORAFENIB,CHEMBL4583691,True,True,True,True
CNC(=O)c1cn(C[C@H](F)CCc2ccc(NC(=O)Cc3cc(OC4CC(F)(F)C4)cc(C)n3)nn2)nn1,IPN-60090,CHEMBL4741924,True,True,True,True
C=CC(=O)N1CCN(c2ncnc3c(F)c(-c4ccc(F)c5sc(N)nc45)c(Cl)cc23)CC1,LY-3499446,CHEMBL5095252,True,True,True,True
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2cc(F)ccc2Oc2ccc3c(cnn3CCO)c2)cc1,PEXMETINIB,CHEMBL3991932,True,True,True,True
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)S[C@@H]1CCOC1=O,ZOTICASONE,CHEMBL3989498,True,True,True,True
Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)ccc2C)n(C)n1,TAK-593,CHEMBL2180604,True,True,True,True
O=C(Nc1c(Cl)c[n+]([O-])cc1Cl)c1ccc(OC(F)F)c2oc3ccncc3c12,REVAMILAST,CHEMBL4297527,True,True,True,True
CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1,ODANACATIB,CHEMBL481611,True,True,True,True
Cc1cc(OCP2(=O)OCC[C@@H](c3cccc(Cl)c3)O2)cc(C)c1Cc1ccc(O)c(C(C)C)c1,MB07811,CHEMBL471897,True,True,True,True
C=CC(=O)N1CC2(CC(n3nc(-c4ccc5c(cnn5C)c4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,OPNURASIB,CHEMBL5077861,True,True,True,True
O=C(/C=C/c1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)Nc1ccccc1,GAVESTINEL,CHEMBL44793,True,True,True,True
CCC[C@H](C)OC(=O)[C@H](C)NP(=O)(OC[C@H]1OC[C@@H](n2ccc(N)nc2=O)O1)Oc1ccc(Br)cc1,FOSTROXACITABINE BRALPAMIDE,CHEMBL5314416,True,True,True,True
CCCCCCCCCCCCCCSCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CSCCCCCCCCCCCCCC,PHOSPHATIDYLCHOLINE,CHEMBL503481,True,True,True,True
C[C@H]1c2cccc(C(C)(C)O)c2C[C@H](CO)N1C(=O)Cc1c(Cl)ccc2c1c(Cl)nn2C,GLOVADALEN,CHEMBL6068015,True,True,True,True
CNc1ccc(-c2cc3cc(O)ccc3o2)c(F)n1,FLUTAFURANOL,CHEMBL2048308,True,True,True,True
CCO/N=C(\c1ccc(Br)cc1)C1CCN(C2(C)CCN(C(=O)c3c(C)cc[n+]([O-])c3C)CC2)CC1,ANCRIVIROC,CHEMBL78535,True,True,True,True
