target_A_chembl,target_B_chembl,uniprot_A,uniprot_B,gene_A,gene_B,pref_A,pref_B,class_A,class_B,n_A,n_B,n_both_measured,theta_dual,theta_A_only,theta_B_only,theta_neither,strict_dual,strict_A_only,strict_B_only,strict_neither,strict_gray,min_strict_hardneg,directional_n10,formulation_n10,supports_strict_panel,supports_thin_panel,metal_either,metal_both,same_class
CHEMBL5678,CHEMBL1075104,P34947,Q5S007,GRK5,LRRK2,G protein-coupled receptor kinase 5,Leucine-rich repeat serine/threonine-protein kinase 2,AGC protein kinase GRK subfamily,TKL protein kinase LRRK family,329,3490,88,30,5,19,34,7,0,0,24,57,0,0,0,0,0,0,0,0
CHEMBL1862,CHEMBL3357,P00519,P51617,ABL1,IRAK1,Tyrosine-protein kinase ABL1,Interleukin-1 receptor-associated kinase 1,Tyrosine protein kinase Abl family,TKL protein kinase IRAK family,3125,682,87,48,29,3,7,29,16,0,0,42,0,0,0,0,0,0,0,0
CHEMBL214,CHEMBL340,P08908,P08684,HTR1A,CYP3A4,5-hydroxytryptamine receptor 1A,Cytochrome P450 3A4,Serotonin receptor,Cytochrome P450 3A4,5848,12030,87,12,57,3,15,6,42,0,10,29,0,0,0,0,0,0,0,0
CHEMBL1908,CHEMBL340,P15538,P08684,CYP11B1,CYP3A4,"Cytochrome P450 11B1, mitochondrial",Cytochrome P450 3A4,Cytochrome P450 11B1,Cytochrome P450 3A4,1695,12030,87,33,26,6,22,21,10,0,3,53,0,0,0,0,0,0,0,0
CHEMBL234,CHEMBL1821,P35462,P08173,DRD3,CHRM4,D(3) dopamine receptor,Muscarinic acetylcholine receptor M4,Dopamine receptor,Acetylcholine receptor,6219,1937,87,58,6,11,12,25,0,0,3,59,0,0,0,0,0,0,0,0
CHEMBL1942,CHEMBL3155,P18089,P34969,ADRA2B,HTR7,Alpha-2B adrenergic receptor,5-hydroxytryptamine receptor 7,Adrenergic receptor,Serotonin receptor,662,3189,87,61,8,8,10,31,0,1,1,54,0,0,0,0,0,0,0,0
CHEMBL1936,CHEMBL2599,P10721,P43405,KIT,SYK,Mast/stem cell growth factor receptor Kit,Tyrosine-protein kinase SYK,Tyrosine protein kinase PDGFR family,Tyrosine protein kinase Syk family,3186,5292,87,52,26,3,6,22,6,0,2,57,0,0,0,0,0,0,0,0
CHEMBL5113,CHEMBL3577,O43613,P00352,HCRTR1,ALDH1A1,Orexin/Hypocretin receptor type 1,Aldehyde dehydrogenase 1A1,Orexin receptor,Oxidoreductase,7222,75664,87,0,21,4,62,0,4,0,29,54,0,0,0,0,0,0,0,0
CHEMBL2468,CHEMBL4040,O43293,P28482,DAPK3,MAPK1,Death-associated protein kinase 3,Mitogen-activated protein kinase 1,CAMK protein kinase DAPK family,CMGC protein kinase ERK subfamily,411,18719,87,53,27,2,5,25,7,0,0,55,0,0,0,0,0,0,0,0
CHEMBL2534,CHEMBL4525,O15530,Q9UEE5,PDPK1,STK17A,3-phosphoinositide-dependent protein kinase 1,Serine/threonine-protein kinase 17A,AGC protein kinase PDK1 subfamily,CAMK protein kinase DAPK family,1246,425,87,45,9,26,7,22,0,5,0,60,0,0,0,0,0,0,0,0
CHEMBL2534,CHEMBL2041,O15530,P07949,PDPK1,RET,3-phosphoinositide-dependent protein kinase 1,Proto-oncogene tyrosine-protein kinase receptor Ret,AGC protein kinase PDK1 subfamily,Tyrosine protein kinase Ret family,1246,4425,87,55,1,27,4,31,0,4,3,49,0,0,0,0,0,0,0,0
CHEMBL2524,CHEMBL289,P06280,P10635,GLA,CYP2D6,Alpha-galactosidase A,Cytochrome P450 2D6,Hydrolase,Cytochrome P450 2D6,2900,6368,87,0,1,8,78,0,0,3,65,19,0,0,0,0,0,0,0,0
CHEMBL4816,CHEMBL2595,Q9Y243,O94806,AKT3,PRKD3,RAC-gamma serine/threonine-protein kinase,Serine/threonine-protein kinase D3,AGC protein kinase AKT family,CAMK protein kinase PKD family,472,516,87,29,6,20,32,15,0,9,13,50,0,0,0,0,0,0,0,0
CHEMBL4816,CHEMBL4273,Q9Y243,Q13976,AKT3,PRKG1,RAC-gamma serine/threonine-protein kinase,cGMP-dependent protein kinase 1,AGC protein kinase AKT family,AGC protein kinase PKG family,472,234,87,38,2,42,5,25,0,20,0,42,0,0,0,0,0,0,0,0
CHEMBL1868,CHEMBL5794,P17948,Q9HBY8,FLT1,SGK2,Vascular endothelial growth factor receptor 1,Serine/threonine-protein kinase Sgk2,Tyrosine protein kinase VEGFR family,AGC protein kinase SGK family,1483,265,87,36,51,0,0,13,27,0,0,47,0,0,0,0,0,0,0,0
CHEMBL2208,CHEMBL6166,P49137,O95819,MAPKAPK2,MAP4K4,MAP kinase-activated protein kinase 2,Mitogen-activated protein kinase kinase kinase kinase 4,CAMK protein kinase MAPKAPK subfamily,STE protein kinase MSN subfamily,1084,1278,87,20,1,41,25,10,0,15,9,53,0,0,0,0,0,0,0,0
CHEMBL4588,CHEMBL4270,P22894,P09238,MMP8,MMP10,Neutrophil collagenase,Stromelysin-2,Metallo protease M10A subfamily,Metallo protease M10A subfamily,1314,163,87,70,4,2,11,30,1,0,2,54,0,0,0,0,0,0,0,1
CHEMBL2635,CHEMBL335,P51452,P18031,DUSP3,PTPN1,Dual specificity protein phosphatase 3,Tyrosine-protein phosphatase non-receptor type 1,Serine/threonine/tyrosine protein phosphatase,Tyrosine protein phosphatase,523,3669,87,3,3,7,74,0,0,4,66,17,0,0,0,0,0,0,0,0
CHEMBL4045,CHEMBL5819,Q13131,P51957,PRKAA1,NEK4,5'-AMP-activated protein kinase catalytic subunit alpha-1,Serine/threonine-protein kinase Nek4,CAMK protein kinase AMPK subfamily,Other protein kinase NEK family,410,191,87,39,27,6,15,16,4,0,0,67,0,0,0,0,0,0,0,0
CHEMBL2689,CHEMBL2292,Q04912,Q13627,MST1R,DYRK1A,Macrophage-stimulating protein receptor,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,Tyrosine protein kinase Met family,CMGC protein kinase Dyrk1 subfamily,319,4088,87,31,4,21,31,13,0,2,19,53,0,0,0,0,0,0,0,0
CHEMBL3717,CHEMBL3116,P08581,P50750,MET,CDK9,Hepatocyte growth factor receptor,Cyclin-dependent kinase 9,Tyrosine protein kinase Met family,CMGC protein kinase CDK9 subfamily,4658,1781,87,40,9,13,25,20,0,1,18,48,0,0,0,0,0,0,0,0
CHEMBL2543,CHEMBL5443,P78368,O00311,CSNK1G2,CDC7,Casein kinase I isoform gamma-2,Cell division cycle 7-related protein kinase,CK1 protein kinase CK1 family,Other protein kinase CDC7 family,281,632,87,49,2,34,2,24,0,7,0,56,0,0,0,0,0,0,0,0
CHEMBL301,CHEMBL4223,P24941,P42685,CDK2,FRK,Cyclin-dependent kinase 2,Tyrosine-protein kinase FRK,CMGC protein kinase CDC2 subfamily,Tyrosine protein kinase Src family,2646,302,87,52,13,13,9,29,0,8,0,50,0,1,0,0,0,0,0,0
CHEMBL2250,CHEMBL4601,P51451,Q13882,BLK,PTK6,Tyrosine-protein kinase Blk,Protein-tyrosine kinase 6,Tyrosine protein kinase Src family,Tyrosine protein kinase Src family,482,307,87,71,11,3,2,48,1,0,1,37,0,0,0,0,0,0,0,1
CHEMBL3906,CHEMBL2345,Q15349,P51812,RPS6KA2,RPS6KA3,Ribosomal protein S6 kinase alpha-2,Ribosomal protein S6 kinase alpha-3,AGC protein kinase RSK subfamily,AGC protein kinase RSK subfamily,351,868,87,65,3,6,13,55,0,1,6,25,0,0,0,0,0,0,0,1
CHEMBL2815,CHEMBL308,P04629,P06493,NTRK1,CDK1,High affinity nerve growth factor receptor,Cyclin-dependent kinase 1,Tyrosine protein kinase Trk family,CMGC protein kinase CDC2 subfamily,4940,1500,87,40,25,8,14,17,8,0,1,61,0,0,0,0,0,0,0,0
CHEMBL2742,CHEMBL3778,P22607,Q9NWZ3,FGFR3,IRAK4,Fibroblast growth factor receptor 3,Interleukin-1 receptor-associated kinase 4,Tyrosine protein kinase FGFR family,TKL protein kinase IRAK family,2362,7494,87,47,25,5,10,20,6,0,0,61,0,0,0,0,0,0,0,0
CHEMBL3521,CHEMBL335,P10586,P18031,PTPRF,PTPN1,Receptor-type tyrosine-protein phosphatase F,Tyrosine-protein phosphatase non-receptor type 1,Receptor tyrosine-protein phosphatase,Tyrosine protein phosphatase,91,3669,87,9,0,51,27,0,0,19,17,51,0,0,0,0,0,0,0,0
CHEMBL2007,CHEMBL3529,P16234,Q14164,PDGFRA,IKBKE,Platelet-derived growth factor receptor alpha,Inhibitor of nuclear factor kappa-B kinase subunit epsilon,Tyrosine protein kinase PDGFR family,Other protein kinase group,938,496,87,44,11,6,26,20,0,1,19,47,0,0,0,0,0,0,0,0
CHEMBL4426,CHEMBL1293235,P04054,P02545,PLA2G1B,LMNA,Phospholipase A2,Prelamin-A/C,Hydrolase,Structural protein,437,36154,87,0,1,4,82,0,0,1,70,16,0,0,0,0,0,0,0,0
CHEMBL4296,CHEMBL4227,Q15858,P25090,SCN9A,FPR2,Sodium channel protein type 9 subunit alpha,N-formyl peptide receptor 2,Voltage-gated sodium channel,N-formyl methionyl peptide receptor,7802,2172,87,65,0,0,22,40,0,0,9,38,0,0,0,0,0,0,0,0
CHEMBL4898,CHEMBL4900,Q16620,Q9BZL6,NTRK2,PRKD2,BDNF/NT-3 growth factors receptor,Serine/threonine-protein kinase D2,Tyrosine protein kinase Trk family,CAMK protein kinase PKD family,821,478,87,30,37,9,11,11,15,0,2,59,0,0,0,0,0,0,0,0
CHEMBL5408,CHEMBL5627,Q9UHD2,P29376,TBK1,LTK,Serine/threonine-protein kinase TBK1,Leukocyte tyrosine kinase receptor,Other protein kinase IKK family,Tyrosine protein kinase Alk family,2315,250,87,39,9,16,23,18,2,0,16,51,0,0,0,0,0,0,0,0
CHEMBL1293224,CHEMBL1293286,P10636,P11940,MAPT,PABPC1,Microtubule-associated protein tau,Polyadenylate-binding protein 1,Other cytosolic protein,Unclassified protein,67208,326,87,0,5,0,82,0,3,0,77,7,0,0,0,0,0,0,0,0
CHEMBL1293235,CHEMBL1741217,P02545,Q9HC16,LMNA,APOBEC3G,Prelamin-A/C,DNA dC->dU-editing enzyme APOBEC-3G,Structural protein,Hydrolase,36154,921,87,1,15,2,69,0,8,0,47,32,0,0,0,0,0,0,0,0
CHEMBL2163176,CHEMBL3313832,P41229,O94953,KDM5C,KDM4B,Lysine-specific demethylase 5C,Lysine-specific demethylase 4B,Jumonji domain-containing,Lysine-specific demethylase,169,106,87,66,7,2,12,51,0,1,8,27,0,0,0,0,0,0,0,0
CHEMBL1983,CHEMBL229,P28221,P35348,HTR1D,ADRA1A,5-hydroxytryptamine receptor 1D,Alpha-1A adrenergic receptor,Serotonin receptor,Adrenergic receptor,1318,1908,86,42,7,25,12,22,0,11,6,47,0,0,0,0,0,0,0,0
CHEMBL1899,CHEMBL1833,P46098,P41595,HTR3A,HTR2B,5-hydroxytryptamine receptor 3A,5-hydroxytryptamine receptor 2B,5HT3 receptor,Serotonin receptor,1023,2163,86,38,4,25,19,10,0,3,2,71,0,0,0,0,0,0,0,0
CHEMBL2581,CHEMBL3092,P07339,P14091,CTSD,CTSE,Cathepsin D,Cathepsin E,Aspartic protease A1A subfamily,Aspartic protease A1A subfamily,2205,92,86,64,3,3,16,57,1,0,7,21,0,0,0,0,0,0,0,1
CHEMBL2468,CHEMBL2007,O43293,P16234,DAPK3,PDGFRA,Death-associated protein kinase 3,Platelet-derived growth factor receptor alpha,CAMK protein kinase DAPK family,Tyrosine protein kinase PDGFR family,411,938,86,29,8,18,31,19,0,6,18,43,0,0,0,0,0,0,0,0
CHEMBL2468,CHEMBL5408,O43293,Q9UHD2,DAPK3,TBK1,Death-associated protein kinase 3,Serine/threonine-protein kinase TBK1,CAMK protein kinase DAPK family,Other protein kinase IKK family,411,2315,86,39,9,11,27,25,0,0,15,46,0,0,0,0,0,0,0,0
CHEMBL2147,CHEMBL4237,P11309,O75582,PIM1,RPS6KA5,Serine/threonine-protein kinase pim-1,Ribosomal protein S6 kinase alpha-5,CAMK protein kinase PIM family,AGC protein kinase MSK subfamily,4999,267,86,30,9,33,14,17,0,16,3,50,0,0,0,0,0,0,0,0
CHEMBL2148,CHEMBL5443,P52333,O00311,JAK3,CDC7,Tyrosine-protein kinase JAK3,Cell division cycle 7-related protein kinase,Tyrosine protein kinase JakA family,Other protein kinase CDC7 family,7463,632,86,68,0,17,1,33,0,3,0,50,0,0,0,0,0,0,0,0
CHEMBL4237,CHEMBL2543,O75582,P78368,RPS6KA5,CSNK1G2,Ribosomal protein S6 kinase alpha-5,Casein kinase I isoform gamma-2,AGC protein kinase MSK subfamily,CK1 protein kinase CK1 family,267,281,86,28,40,6,12,14,16,0,0,56,0,0,0,0,0,0,0,0
CHEMBL4237,CHEMBL2996,O75582,Q05655,RPS6KA5,PRKCD,Ribosomal protein S6 kinase alpha-5,Protein kinase C delta type,AGC protein kinase MSK subfamily,AGC protein kinase PKC delta subfamily,267,976,86,43,26,8,9,21,8,0,0,57,0,0,0,0,0,0,0,0
CHEMBL4237,CHEMBL3357,O75582,P51617,RPS6KA5,IRAK1,Ribosomal protein S6 kinase alpha-5,Interleukin-1 receptor-associated kinase 1,AGC protein kinase MSK subfamily,TKL protein kinase IRAK family,267,682,86,31,37,8,10,13,7,0,0,66,0,0,0,0,0,0,0,0
CHEMBL4237,CHEMBL4578,O75582,Q14680,RPS6KA5,MELK,Ribosomal protein S6 kinase alpha-5,Maternal embryonic leucine zipper kinase,AGC protein kinase MSK subfamily,CAMK protein kinase MELK subfamily,267,1075,86,54,11,17,4,20,0,3,0,63,0,1,0,0,0,0,0,0
CHEMBL2599,CHEMBL2742,P43405,P22607,SYK,FGFR3,Tyrosine-protein kinase SYK,Fibroblast growth factor receptor 3,Tyrosine protein kinase Syk family,Tyrosine protein kinase FGFR family,5292,2362,86,56,7,16,7,27,0,2,3,54,0,0,0,0,0,0,0,0
CHEMBL2599,CHEMBL4895,P43405,P30530,SYK,AXL,Tyrosine-protein kinase SYK,Tyrosine-protein kinase receptor UFO,Tyrosine protein kinase Syk family,Tyrosine protein kinase Axl family,5292,2894,86,60,1,23,2,26,0,3,0,57,0,0,0,0,0,0,0,0
CHEMBL2971,CHEMBL5818,O60674,P51817,JAK2,PRKX,Tyrosine-protein kinase JAK2,cAMP-dependent protein kinase catalytic subunit PRKX,Tyrosine protein kinase JakA family,AGC protein kinase PKA family,12711,285,86,43,14,11,18,22,2,0,11,51,0,1,1,0,0,0,0,0
CHEMBL1868,CHEMBL2801,P17948,Q13557,FLT1,CAMK2D,Vascular endothelial growth factor receptor 1,Calcium/calmodulin-dependent protein kinase type II subunit delta,Tyrosine protein kinase VEGFR family,CAMK protein kinase CAMK2 family,1483,426,86,26,57,2,1,14,33,0,0,39,0,0,0,0,0,0,0,0
CHEMBL2964,CHEMBL3529,P36507,Q14164,MAP2K2,IKBKE,Dual specificity mitogen-activated protein kinase kinase 2,Inhibitor of nuclear factor kappa-B kinase subunit epsilon,STE protein kinase STE7 family,Other protein kinase group,222,496,86,40,14,7,25,12,0,2,17,55,0,0,0,0,0,0,0,0
CHEMBL2208,CHEMBL4501,P49137,P23443,MAPKAPK2,RPS6KB1,MAP kinase-activated protein kinase 2,Ribosomal protein S6 kinase beta-1,CAMK protein kinase MAPKAPK subfamily,AGC protein kinase p70 subfamily,1084,1918,86,18,5,40,23,7,0,14,10,55,0,0,0,0,0,0,0,0
CHEMBL3587,CHEMBL3836,Q02750,P53667,MAP2K1,LIMK1,Dual specificity mitogen-activated protein kinase kinase 1,LIM domain kinase 1,STE protein kinase STE7 family,TKL protein kinase LIMK subfamily,1100,723,86,35,9,13,29,9,0,1,18,58,0,0,0,0,0,0,0,0
CHEMBL2219,CHEMBL1293224,P35236,P10636,PTPN7,MAPT,Tyrosine-protein phosphatase non-receptor type 7,Microtubule-associated protein tau,Tyrosine protein phosphatase,Other cytosolic protein,355,67208,86,0,28,3,55,0,11,0,31,44,0,0,0,0,0,0,0,0
CHEMBL2250,CHEMBL5794,P51451,Q9HBY8,BLK,SGK2,Tyrosine-protein kinase Blk,Serine/threonine-protein kinase Sgk2,Tyrosine protein kinase Src family,AGC protein kinase SGK family,482,265,86,26,52,5,3,9,22,0,0,55,0,0,0,0,0,0,0,0
CHEMBL2793,CHEMBL308,P48729,P06493,CSNK1A1,CDK1,Casein kinase I isoform alpha,Cyclin-dependent kinase 1,CK1 protein kinase CK1 family,CMGC protein kinase CDC2 subfamily,450,1500,86,33,5,26,22,14,0,8,9,55,0,0,0,0,0,0,0,0
CHEMBL1841,CHEMBL3357,P06241,P51617,FYN,IRAK1,Tyrosine-protein kinase Fyn,Interleukin-1 receptor-associated kinase 1,Tyrosine protein kinase Src family,TKL protein kinase IRAK family,1236,682,86,46,27,4,9,18,10,0,1,57,0,0,0,0,0,0,0,0
CHEMBL308,CHEMBL3982,P06493,P16591,CDK1,FER,Cyclin-dependent kinase 1,Tyrosine-protein kinase Fer,CMGC protein kinase CDC2 subfamily,Tyrosine protein kinase Fer family,1500,234,86,48,7,25,6,17,0,9,0,60,0,0,0,0,0,0,0,0
CHEMBL308,CHEMBL5568,P06493,P08922,CDK1,ROS1,Cyclin-dependent kinase 1,Proto-oncogene tyrosine-protein kinase ROS,CMGC protein kinase CDC2 subfamily,Tyrosine protein kinase Sev family,1500,383,86,51,5,24,6,19,0,8,0,59,0,0,0,0,0,0,0,0
CHEMBL3920,CHEMBL5719,Q04759,P49336,PRKCQ,CDK8,Protein kinase C theta type,Cyclin-dependent kinase 8,AGC protein kinase PKC delta subfamily,CMGC protein kinase CDK8 subfamily,1061,678,86,35,10,11,30,16,4,0,21,45,0,1,1,0,0,0,0,0
CHEMBL3529,CHEMBL5543,Q14164,Q9Y463,IKBKE,DYRK1B,Inhibitor of nuclear factor kappa-B kinase subunit epsilon,Dual specificity tyrosine-phosphorylation-regulated kinase 1B,Other protein kinase group,CMGC protein kinase Dyrk1 subfamily,496,994,86,35,9,19,23,13,0,3,19,51,0,0,0,0,0,0,0,0
CHEMBL4501,CHEMBL5443,P23443,O00311,RPS6KB1,CDC7,Ribosomal protein S6 kinase beta-1,Cell division cycle 7-related protein kinase,AGC protein kinase p70 subfamily,Other protein kinase CDC7 family,1918,632,86,58,2,25,1,23,0,10,0,53,0,0,0,0,0,0,0,0
CHEMBL4674,CHEMBL3788,P53778,O00444,MAPK12,PLK4,Mitogen-activated protein kinase 12,Serine/threonine-protein kinase PLK4,CMGC protein kinase p38 subfamily,Other protein kinase PLK family,252,770,86,28,7,39,12,12,0,19,2,53,0,0,0,0,0,0,0,0
CHEMBL335,CHEMBL4903,P18031,P24666,PTPN1,ACP1,Tyrosine-protein phosphatase non-receptor type 1,Low molecular weight phosphotyrosine protein phosphatase,Tyrosine protein phosphatase,Tyrosine protein phosphatase,3669,465,86,3,14,4,65,2,1,0,35,48,0,0,0,0,0,0,0,1
CHEMBL4225,CHEMBL1255129,P49760,P04628,CLK2,WNT1,Dual specificity protein kinase CLK2,Proto-oncogene Wnt-1,CMGC protein kinase CLK family,Unclassified protein,1660,916,86,74,12,0,0,59,2,0,0,25,0,0,0,0,0,0,0,0
CHEMBL5443,CHEMBL5407,O00311,Q86V86,CDC7,PIM3,Cell division cycle 7-related protein kinase,Serine/threonine-protein kinase pim-3,Other protein kinase CDC7 family,CAMK protein kinase PIM family,632,1671,86,44,38,2,2,26,13,0,0,47,0,0,0,0,0,0,0,0
CHEMBL5443,CHEMBL5794,O00311,Q9HBY8,CDC7,SGK2,Cell division cycle 7-related protein kinase,Serine/threonine-protein kinase Sgk2,Other protein kinase CDC7 family,AGC protein kinase SGK family,632,265,86,45,38,1,2,20,14,0,0,52,0,0,0,0,0,0,0,0
CHEMBL5573,CHEMBL1293224,P09923,P10636,ALPI,MAPT,Intestinal-type alkaline phosphatase,Microtubule-associated protein tau,Phosphatase,Other cytosolic protein,329,67208,86,0,1,2,83,0,0,1,67,18,0,0,0,0,0,0,0,0
CHEMBL228,CHEMBL249,P31645,P25103,SLC6A4,TACR1,Sodium-dependent serotonin transporter,Substance-P receptor,SLC06 neurotransmitter transporter family,Neurokinin receptor,5410,2549,85,79,3,0,3,61,1,0,0,23,0,0,0,0,0,0,0,0
CHEMBL228,CHEMBL3622,P31645,P33261,SLC6A4,CYP2C19,Sodium-dependent serotonin transporter,Cytochrome P450 2C19,SLC06 neurotransmitter transporter family,Cytochrome P450 2C19,5410,5165,85,14,59,2,10,11,37,0,4,33,0,0,0,0,0,0,0,0
CHEMBL1913,CHEMBL5408,P09619,Q9UHD2,PDGFRB,TBK1,Platelet-derived growth factor receptor beta,Serine/threonine-protein kinase TBK1,Tyrosine protein kinase PDGFR family,Other protein kinase IKK family,1995,2315,85,43,14,7,21,29,1,0,12,43,0,0,0,0,0,0,0,0
CHEMBL2468,CHEMBL2939,O43293,O15264,DAPK3,MAPK13,Death-associated protein kinase 3,Mitogen-activated protein kinase 13,CAMK protein kinase DAPK family,CMGC protein kinase p38 subfamily,411,212,85,35,43,2,5,13,16,0,0,56,0,0,0,0,0,0,0,0
CHEMBL2392,CHEMBL1741179,P06746,P31941,POLB,APOBEC3A,DNA polymerase beta,DNA dC->dU-editing enzyme APOBEC-3A,Enzyme,Hydrolase,23075,469,85,0,3,0,82,0,1,0,67,17,0,0,0,0,0,0,0,0
CHEMBL2527,CHEMBL4375,O96017,Q96SB4,CHEK2,SRPK1,Serine/threonine-protein kinase Chk2,SRSF protein kinase 1,CAMK protein kinase RAD53 family,CMGC protein kinase SRPK family,805,376,85,26,39,5,15,12,16,0,1,56,0,0,0,0,0,0,0,0
CHEMBL2534,CHEMBL3836,O15530,P53667,PDPK1,LIMK1,3-phosphoinositide-dependent protein kinase 1,LIM domain kinase 1,AGC protein kinase PDK1 subfamily,TKL protein kinase LIMK subfamily,1246,723,85,31,21,15,18,13,7,0,1,64,0,1,1,0,0,0,0,0
CHEMBL2524,CHEMBL1075189,P06280,P14618,GLA,PKM,Alpha-galactosidase A,Pyruvate kinase PKM,Hydrolase,Enzyme,2900,6856,85,0,0,4,81,0,0,2,76,7,0,0,0,0,0,0,0,0
CHEMBL2148,CHEMBL3829,P52333,Q13555,JAK3,CAMK2G,Tyrosine-protein kinase JAK3,Calcium/calmodulin-dependent protein kinase type II subunit gamma,Tyrosine protein kinase JakA family,CAMK protein kinase CAMK2 family,7463,257,85,44,32,6,3,22,4,0,0,59,0,0,0,0,0,0,0,0
CHEMBL2959,CHEMBL2742,Q08881,P22607,ITK,FGFR3,Tyrosine-protein kinase ITK/TSK,Fibroblast growth factor receptor 3,Tyrosine protein kinase Tec family,Tyrosine protein kinase FGFR family,1431,2362,85,70,6,8,1,40,0,1,0,44,0,0,0,0,0,0,0,0
CHEMBL2971,CHEMBL4895,O60674,P30530,JAK2,AXL,Tyrosine-protein kinase JAK2,Tyrosine-protein kinase receptor UFO,Tyrosine protein kinase JakA family,Tyrosine protein kinase Axl family,12711,2894,85,62,6,14,3,40,0,2,3,40,0,0,0,0,0,0,0,0
CHEMBL2971,CHEMBL5650,O60674,Q8TDC3,JAK2,BRSK1,Tyrosine-protein kinase JAK2,Serine/threonine-protein kinase BRSK1,Tyrosine protein kinase JakA family,CAMK protein kinase BRSK subfamily,12711,236,85,35,45,1,4,14,17,0,0,54,0,0,0,0,0,0,0,0
CHEMBL4179,CHEMBL2007,P45984,P16234,MAPK9,PDGFRA,Mitogen-activated protein kinase 9,Platelet-derived growth factor receptor alpha,CMGC protein kinase JNK subfamily,Tyrosine protein kinase PDGFR family,1162,938,85,31,6,31,17,14,0,10,7,54,0,0,0,0,0,0,0,0
CHEMBL2637,CHEMBL4159,P53779,Q99714,MAPK10,HSD17B10,Mitogen-activated protein kinase 10,3-hydroxyacyl-CoA dehydrogenase type-2,CMGC protein kinase JNK subfamily,Oxidoreductase,1684,15273,85,0,5,1,79,0,3,0,77,5,0,0,0,0,0,0,0,0
CHEMBL3587,CHEMBL5408,Q02750,Q9UHD2,MAP2K1,TBK1,Dual specificity mitogen-activated protein kinase kinase 1,Serine/threonine-protein kinase TBK1,STE protein kinase STE7 family,Other protein kinase IKK family,1100,2315,85,44,10,7,24,20,0,1,13,51,0,0,0,0,0,0,0,0
CHEMBL2543,CHEMBL3982,P78368,P16591,CSNK1G2,FER,Casein kinase I isoform gamma-2,Tyrosine-protein kinase Fer,CK1 protein kinase CK1 family,Tyrosine protein kinase Fer family,281,234,85,35,7,37,6,13,0,8,0,64,0,0,0,0,0,0,0,0
CHEMBL3105,CHEMBL5083,P09874,Q9Y6F1,PARP1,PARP3,Poly [ADP-ribose] polymerase 1,Protein mono-ADP-ribosyltransferase PARP3,Transferase,Transferase,4576,100,85,37,34,2,12,32,21,0,5,27,0,0,0,0,0,0,0,1
CHEMBL2250,CHEMBL2996,P51451,Q05655,BLK,PRKCD,Tyrosine-protein kinase Blk,Protein kinase C delta type,Tyrosine protein kinase Src family,AGC protein kinase PKC delta subfamily,482,976,85,27,50,2,6,15,27,0,0,43,0,0,0,0,0,0,0,0
CHEMBL2815,CHEMBL5543,P04629,Q9Y463,NTRK1,DYRK1B,High affinity nerve growth factor receptor,Dual specificity tyrosine-phosphorylation-regulated kinase 1B,Tyrosine protein kinase Trk family,CMGC protein kinase Dyrk1 subfamily,4940,994,85,34,8,15,28,12,0,3,17,53,0,0,0,0,0,0,0,0
CHEMBL2996,CHEMBL2041,Q05655,P07949,PRKCD,RET,Protein kinase C delta type,Proto-oncogene tyrosine-protein kinase receptor Ret,AGC protein kinase PKC delta subfamily,Tyrosine protein kinase Ret family,976,4425,85,28,3,43,11,21,0,26,1,37,0,0,0,0,0,0,0,0
CHEMBL4147,CHEMBL5330,Q9UQM7,Q12851,CAMK2A,MAP4K2,Calcium/calmodulin-dependent protein kinase type II subunit alpha,Mitogen-activated protein kinase kinase kinase kinase 2,CAMK protein kinase CAMK2 family,STE protein kinase KHS subfamily,147,609,85,22,9,24,30,11,0,8,24,42,0,0,0,0,0,0,0,0
CHEMBL4147,CHEMBL1075104,Q9UQM7,Q5S007,CAMK2A,LRRK2,Calcium/calmodulin-dependent protein kinase type II subunit alpha,Leucine-rich repeat serine/threonine-protein kinase 2,CAMK protein kinase CAMK2 family,TKL protein kinase LRRK family,147,3490,85,30,1,28,26,13,0,7,15,50,0,0,0,0,0,0,0,0
CHEMBL3553,CHEMBL3778,P29597,Q9NWZ3,TYK2,IRAK4,Non-receptor tyrosine-protein kinase TYK2,Interleukin-1 receptor-associated kinase 4,Tyrosine protein kinase JakA family,TKL protein kinase IRAK family,6175,7494,85,45,21,4,15,22,4,0,5,54,0,0,0,0,0,0,0,0
CHEMBL3553,CHEMBL4900,P29597,Q9BZL6,TYK2,PRKD2,Non-receptor tyrosine-protein kinase TYK2,Serine/threonine-protein kinase D2,Tyrosine protein kinase JakA family,CAMK protein kinase PKD family,6175,478,85,43,24,10,8,21,6,0,0,58,0,1,0,0,0,0,0,0
CHEMBL3055,CHEMBL5678,P50613,P34947,CDK7,GRK5,Cyclin-dependent kinase 7,G protein-coupled receptor kinase 5,CMGC protein kinase CDK7 subfamily,AGC protein kinase GRK subfamily,630,329,85,27,9,5,44,7,1,0,28,49,0,0,0,0,0,0,0,0
CHEMBL3982,CHEMBL5469,P16591,Q14289,FER,PTK2B,Tyrosine-protein kinase Fer,Protein-tyrosine kinase 2-beta,Tyrosine protein kinase Fer family,Tyrosine protein kinase Fak family,234,381,85,59,13,10,3,33,3,0,1,48,0,1,0,0,0,0,0,0
