id,parent_id,parent_source,smiles,inchikey,core_smiles,mw,clogp,rb,sa,reactivity_bucket,pains_flag,n_acrylamide,max_tc_full,max_tc_core,nearest_anchor_full,nearest_anchor_core,erg_max,nearest_erg,murcko,same_scaffold_as,hinge_hits,tc_full_YL5084,tc_core_YL5084,erg_YL5084,tc_full_YL2056,tc_core_YL2056,erg_YL2056,tc_full_JNK-IN-8,tc_core_JNK-IN-8,erg_JNK-IN-8,tc_full_56d,tc_core_56d,erg_56d,track,subtrack,discard_reason,react2,react2_reason,stepA_keep
CHEMBL1526545_ACR0,CHEMBL1526545,chembl,C=CC(=O)NNC(=O)COc1ccc(-c2[nH]nc(C(F)(F)F)c2-c2ccc(OC)cc2)c(O)c1,OWIBUBHSLYKGKW-UHFFFAOYSA-N,COc1ccc(-c2c(C(F)(F)F)n[nH]c2-c2ccc(OCC(=O)NN)cc2O)cc1,476.41,3.19,7,2.801,ok,0,1,0.15,0.1354,56d,JNK-IN-8,0.808,56d,c1ccc(-c2cn[nH]c2-c2ccccc2)cc1,,0,0.124,0.1238,0.7029,0.125,0.1262,0.7029,0.1376,0.1354,0.756,0.15,0.102,0.808,novel,novel,,ok,,unsure
CHEMBL4203079_ACR0,CHEMBL4203079,chembl,C=CC(=O)NC1=N[C@](C)(c2cc(NC(=O)c3ncc(C#N)cc3OC)ccc2F)C=C(CF)O1,DGXXQXNWSZQESX-QHCPKHFHSA-N,COc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)C=C(CF)OC(N)=N2)c1,467.43,3.11,6,3.928,ok,0,1,0.2037,0.1961,56d,JNK-IN-8,0.8077,JNK-IN-8,O=C(Nc1cccc(C2C=COC=N2)c1)c1ccccn1,,1,0.1269,0.1102,0.7601,0.1278,0.1026,0.7601,0.178,0.1961,0.8077,0.2037,0.1635,0.7822,novel,novel,,ok,,unsure
CHEMBL4129836_ACR0,CHEMBL4129836,chembl,C=CC(=O)NC(=N)c1ccc(NC(=O)[C@H](NS(=O)(=O)c2ccc(C)cc2)c2ccccc2)cc1,WYMYVWVSDKGGPI-HSZRJFAPSA-N,Cc1ccc(S(=O)(=O)N[C@@H](C(=O)Nc2ccc(C(=N)N)cc2)c2ccccc2)cc1,476.56,3.28,8,2.986,ok,0,1,0.2222,0.1765,56d,56d,0.8077,56d,O=C(Nc1ccccc1)[C@H](NS(=O)(=O)c1ccccc1)c1ccccc1,,0,0.1696,0.1458,0.6362,0.1712,0.1368,0.6362,0.1553,0.1744,0.7377,0.2222,0.1765,0.8077,novel,novel,,ok,,unsure
CHEMBL4128355_ACR0,CHEMBL4128355,chembl,C=CC(=O)NC(=N)c1ccc(NC(=O)C(NS(=O)(=O)c2ccc(C)cc2)c2ccccc2)cc1,WYMYVWVSDKGGPI-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)NC(C(=O)Nc2ccc(C(=N)N)cc2)c2ccccc2)cc1,476.56,3.28,8,2.986,ok,0,1,0.2222,0.1765,56d,56d,0.8077,56d,O=C(Nc1ccccc1)C(NS(=O)(=O)c1ccccc1)c1ccccc1,,0,0.1696,0.1458,0.6362,0.1712,0.1368,0.6362,0.1553,0.1744,0.7377,0.2222,0.1765,0.8077,novel,novel,,ok,,unsure
CHEMBL1547647_ACR0,CHEMBL1547647,chembl,C=CC(=O)NNC(=O)COc1ccc(-c2[nH]nc(C(F)(F)F)c2-c2ccccc2OC)c(O)c1,ZDFNFOBNDPSTDE-UHFFFAOYSA-N,COc1ccccc1-c1c(C(F)(F)F)n[nH]c1-c1ccc(OCC(=O)NN)cc1O,476.41,3.19,7,2.853,ok,0,1,0.1683,0.1333,56d,YL2056,0.8075,56d,c1ccc(-c2cn[nH]c2-c2ccccc2)cc1,,0,0.1301,0.1308,0.7086,0.1311,0.1333,0.7086,0.1339,0.1313,0.7719,0.1683,0.1212,0.8075,novel,novel,,ok,,unsure
CHEMBL90910_ACR0,CHEMBL90910,chembl,C=CC(=O)NC(C(=O)NCC(=O)Nc1ccc(Cl)cc1C(=O)c1ccccc1)c1ccccc1,HTECQBWQUOLDLJ-UHFFFAOYSA-N,NC(C(=O)NCC(=O)Nc1ccc(Cl)cc1C(=O)c1ccccc1)c1ccccc1,475.93,3.67,9,2.701,ok,0,1,0.2333,0.1882,56d,56d,0.8073,56d,O=C(Cc1ccccc1)NCC(=O)Nc1ccccc1C(=O)c1ccccc1,,0,0.1282,0.1212,0.6224,0.1293,0.1237,0.6224,0.165,0.1724,0.7211,0.2333,0.1882,0.8073,novel,novel,,ok,,unsure
CHEMBL2376416_ACR0,CHEMBL2376416,chembl,C=CC(=O)N(CC)CC(=O)Nc1ccc(-c2nc(=O)n(CCOC)c3c2oc2ccccc23)cc1,OLVRTBNBGSXVCO-UHFFFAOYSA-N,CCNCC(=O)Nc1ccc(-c2nc(=O)n(CCOC)c3c2oc2ccccc23)cc1,474.52,3.43,9,2.751,ok,0,1,0.2,0.1771,56d,56d,0.8073,YL5084,O=c1nc(-c2ccccc2)c2oc3ccccc3c2[nH]1,,0,0.1855,0.1495,0.8073,0.1967,0.1415,0.8073,0.1638,0.1633,0.759,0.2,0.1771,0.6445,novel,novel,,ok,,unsure
CHEMBL1212964_ACR0,CHEMBL1212964,chembl,C=CC(=O)N1Cc2cc(OC)ccc2C[C@@H]1C(=O)Nc1ccc(-c2cn[nH]c2)cc1OCCN(C)C,ZQBOMUAUBWUKMS-XMMPIXPASA-N,COc1ccc2c(c1)CN[C@@H](C(=O)Nc1ccc(-c3cn[nH]c3)cc1OCCN(C)C)C2,489.58,3.1,9,3.262,ok,0,1,0.1864,0.1635,JNK-IN-8,JNK-IN-8,0.8073,JNK-IN-8,O=C(Nc1ccc(-c2cn[nH]c2)cc1)[C@H]1Cc2ccccc2CN1,,0,0.1603,0.1207,0.7555,0.1615,0.1228,0.7555,0.1864,0.1635,0.8073,0.1491,0.1111,0.7447,novel,novel,,ok,,unsure
CHEMBL1215237_ACR0,CHEMBL1215237,chembl,C=CC(=O)N1Cc2ccc(OC)cc2C[C@H]1C(=O)Nc1ccc(-c2cn[nH]c2)cc1OCCN(C)C,ZMUWAMOVYOMDGK-DEOSSOPVSA-N,COc1ccc2c(c1)C[C@@H](C(=O)Nc1ccc(-c3cn[nH]c3)cc1OCCN(C)C)NC2,489.58,3.1,9,3.265,ok,0,1,0.1864,0.1635,JNK-IN-8,JNK-IN-8,0.8073,JNK-IN-8,O=C(Nc1ccc(-c2cn[nH]c2)cc1)[C@@H]1Cc2ccccc2CN1,,0,0.1603,0.1207,0.7555,0.1615,0.1228,0.7555,0.1864,0.1635,0.8073,0.1491,0.1111,0.7447,novel,novel,,ok,,unsure
CHEMBL1215171_ACR0,CHEMBL1215171,chembl,C=CC(=O)N1Cc2ccc(OC)cc2C[C@@H]1C(=O)Nc1ccc(-c2cn[nH]c2)cc1OCCN(C)C,ZMUWAMOVYOMDGK-XMMPIXPASA-N,COc1ccc2c(c1)C[C@H](C(=O)Nc1ccc(-c3cn[nH]c3)cc1OCCN(C)C)NC2,489.58,3.1,9,3.265,ok,0,1,0.1864,0.1635,JNK-IN-8,JNK-IN-8,0.8073,JNK-IN-8,O=C(Nc1ccc(-c2cn[nH]c2)cc1)[C@H]1Cc2ccccc2CN1,,0,0.1603,0.1207,0.7555,0.1615,0.1228,0.7555,0.1864,0.1635,0.8073,0.1491,0.1111,0.7447,novel,novel,,ok,,unsure
CHEMBL1215238_ACR0,CHEMBL1215238,chembl,C=CC(=O)N1Cc2ccc(OCC)cc2CC1C(=O)Nc1ccc(-c2cn[nH]c2)cc1OCCN(C)C,AIZHVBOYKKXXFP-UHFFFAOYSA-N,CCOc1ccc2c(c1)CC(C(=O)Nc1ccc(-c3cn[nH]c3)cc1OCCN(C)C)NC2,503.6,3.49,10,3.297,ok,0,1,0.1849,0.1619,JNK-IN-8,JNK-IN-8,0.8073,JNK-IN-8,O=C(Nc1ccc(-c2cn[nH]c2)cc1)C1Cc2ccccc2CN1,,0,0.1591,0.1197,0.7555,0.1603,0.1217,0.7555,0.1849,0.1619,0.8073,0.1478,0.1101,0.7447,novel,novel,,ok,,unsure
CHEMBL4211851_ACR0,CHEMBL4211851,chembl,C=CC(=O)NCc1ccc(-c2ccc(N3C[C@H](Cn4nncc4CO)OC3=O)cc2F)cc1,ZADVZFQWUJSLLH-LJQANCHMSA-N,NCc1ccc(-c2ccc(N3C[C@H](Cn4nncc4CO)OC3=O)cc2F)cc1,451.46,2.4,8,3.317,ok,0,1,0.181,0.1313,56d,56d,0.8073,YL5084,O=C1O[C@@H](Cn2ccnn2)CN1c1ccc(-c2ccccc2)cc1,,0,0.124,0.1193,0.8073,0.125,0.1215,0.8073,0.1271,0.13,0.7554,0.181,0.1313,0.7255,novel,novel,,ok,,unsure
CHEMBL4207370_ACR0,CHEMBL4207370,chembl,C=CC(=O)NCc1ccc(-c2ccc(N3C[C@H](Cn4nc[nH]c4=O)OC3=O)cc2F)cc1,QZFZKNHBMOLTPK-QGZVFWFLSA-N,NCc1ccc(-c2ccc(N3C[C@H](Cn4nc[nH]c4=O)OC3=O)cc2F)cc1,437.43,2.21,7,3.369,ok,0,1,0.181,0.1212,56d,56d,0.8072,YL5084,O=C1O[C@@H](Cn2nc[nH]c2=O)CN1c1ccc(-c2ccccc2)cc1,,0,0.1328,0.1204,0.8072,0.125,0.1121,0.8072,0.1176,0.1089,0.7714,0.181,0.1212,0.7553,novel,novel,,ok,,unsure
CHEMBL3641700_ACR1,CHEMBL3641700,chembl,C=CC(=O)N1CCO[C@@H](c2ccc(Nc3ncc(-c4ccco4)cn3)cc2)C1,MTLWSWFXXBITBF-LJQANCHMSA-N,c1coc(-c2cnc(Nc3ccc([C@H]4CNCCO4)cc3)nc2)c1,376.42,3.57,5,3.086,ok,0,1,0.2072,0.1724,YL2056,JNK-IN-8,0.8071,YL5084,c1coc(-c2cnc(Nc3ccc([C@H]4CNCCO4)cc3)nc2)c1,,0,0.1947,0.1212,0.8071,0.2072,0.1237,0.8071,0.1827,0.1724,0.7408,0.1753,0.0978,0.5962,novel,novel,,ok,,unsure
CHEMBL3641701_ACR1,CHEMBL3641701,chembl,C=CC(=O)N1CCO[C@H](c2ccc(Nc3ncc(-c4ccco4)cn3)cc2)C1,MTLWSWFXXBITBF-IBGZPJMESA-N,c1coc(-c2cnc(Nc3ccc([C@@H]4CNCCO4)cc3)nc2)c1,376.42,3.57,5,3.086,ok,0,1,0.2072,0.1724,YL2056,JNK-IN-8,0.8071,YL5084,c1coc(-c2cnc(Nc3ccc([C@@H]4CNCCO4)cc3)nc2)c1,,0,0.1947,0.1212,0.8071,0.2072,0.1237,0.8071,0.1827,0.1724,0.7408,0.1753,0.0978,0.5962,novel,novel,,ok,,unsure
CHEMBL1736823_ACR0,CHEMBL1736823,chembl,C=CC(=O)N(C)C[C@@H]1Oc2ccc(NC(=O)Nc3ccccc3)cc2C(=O)N([C@@H](C)CO)C[C@H]1C,WSYAFUYTXPCFCE-STSQHVNTSA-N,CNC[C@@H]1Oc2ccc(NC(=O)Nc3ccccc3)cc2C(=O)N([C@@H](C)CO)C[C@H]1C,480.57,3.2,7,3.49,ok,0,1,0.2157,0.1895,56d,56d,0.8064,56d,O=C(Nc1ccccc1)Nc1ccc2c(c1)C(=O)NCCCO2,,0,0.2083,0.1604,0.6757,0.1901,0.1308,0.6757,0.1667,0.14,0.7775,0.2157,0.1895,0.8064,novel,novel,,ok,,unsure
CHEMBL3894084_ACR0,CHEMBL3894084,chembl,C=CC(=O)NCC(=O)N[C@@H]1CCc2c(-c3noc(-c4ccc(OC(C)C)c(C#N)c4)n3)cccc21,PGCVSYWDTRHWEG-OAQYLSRUSA-N,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CC[C@H]4NC(=O)CN)no2)cc1C#N,471.52,3.47,8,3.258,ok,0,1,0.1892,0.1827,56d,JNK-IN-8,0.8057,JNK-IN-8,c1ccc(-c2nc(-c3cccc4c3CCC4)no2)cc1,,0,0.1418,0.1478,0.7855,0.1515,0.1504,0.7855,0.175,0.1827,0.8057,0.1892,0.1509,0.7592,novel,novel,,ok,,unsure
CHEMBL1084892_ACR0,CHEMBL1084892,chembl,C=CC(=O)N(C)C(C(=O)Nc1cc2cc[nH]c(=O)c2cc1Cl)c1ccccc1,ZZVTVUZQNVHASE-UHFFFAOYSA-N,CNC(C(=O)Nc1cc2cc[nH]c(=O)c2cc1Cl)c1ccccc1,395.85,3.51,5,2.975,ok,0,1,0.2065,0.1882,56d,56d,0.8052,56d,O=C(Cc1ccccc1)Nc1ccc2c(=O)[nH]ccc2c1,,1,0.1379,0.1327,0.632,0.1391,0.1237,0.632,0.1538,0.1591,0.7328,0.2065,0.1882,0.8052,novel,novel,,ok,,unsure
XARC000004898465_ACR0,XARC000004898465,taosu,C=CC(=O)NC(C(=O)NC1CCN(c2ccccc2Cl)C1=O)c1ccccc1C,GHLOSQFSVOUMRL-UHFFFAOYSA-N,Cc1ccccc1C(N)C(=O)NC1CCN(c2ccccc2Cl)C1=O,411.89,2.91,6,3.198,ok,0,1,0.1771,0.1684,56d,YL2056,0.8052,56d,O=C(Cc1ccccc1)NC1CCN(c2ccccc2)C1=O,,0,0.1261,0.1531,0.616,0.1466,0.1684,0.616,0.1193,0.1429,0.6717,0.1771,0.1444,0.8052,novel,novel,,ok,,unsure
CHEMBL3650827_ACR0,CHEMBL3650827,chembl,C=CC(=O)NC1=NC2(CO1)c1cc(NC(=O)c3ccc(C#N)cn3)ccc1OCC21CC1,GAJKEGJSWZCKGP-UHFFFAOYSA-N,N#Cc1ccc(C(=O)Nc2ccc3c(c2)C2(COC(N)=N2)C2(CC2)CO3)nc1,429.44,2.26,3,4.509,ok,0,1,0.2347,0.2151,56d,JNK-IN-8,0.8046,YL2056,O=C(Nc1ccc2c(c1)C1(COC=N1)C1(CC1)CO2)c1ccccn1,,1,0.1181,0.1091,0.8046,0.119,0.1111,0.8046,0.1818,0.2151,0.7549,0.2347,0.1915,0.7929,novel,novel,,ok,,unsure
CHEMBL3650823_ACR0,CHEMBL3650823,chembl,C=CC(=O)NC1=NC2(CO1)c1cc(NC(=O)c3ncc(C#N)cc3Cl)ccc1OCC21CC1,JZZRESBWHZCBER-UHFFFAOYSA-N,N#Cc1cnc(C(=O)Nc2ccc3c(c2)C2(COC(N)=N2)C2(CC2)CO3)c(Cl)c1,463.88,2.92,3,4.633,ok,0,1,0.2255,0.2062,56d,JNK-IN-8,0.8046,YL2056,O=C(Nc1ccc2c(c1)C1(COC=N1)C1(CC1)CO2)c1ccccn1,,1,0.1145,0.1053,0.8046,0.1154,0.1071,0.8046,0.1754,0.2062,0.7549,0.2255,0.1837,0.7929,novel,novel,,ok,,unsure
CHEMBL4297465_ACR0,CHEMBL4297465,chembl,C=CC(=O)N1C=NN(c2ccc(N3C[C@H](CNC(=O)c4ccc(Cl)s4)OC3=O)cc2)CC1,TYPVITVIRSUKAM-INIZCTEOSA-N,O=C(NC[C@H]1CN(c2ccc(N3CCNC=N3)cc2)C(=O)O1)c1ccc(Cl)s1,473.94,2.93,6,3.656,ok,0,1,0.1429,0.1321,56d,YL2056,0.8044,YL5084,O=C(NC[C@H]1CN(c2ccc(N3CCNC=N3)cc2)C(=O)O1)c1cccs1,,0,0.1102,0.1193,0.8044,0.12,0.1321,0.8044,0.1026,0.1078,0.7139,0.1429,0.12,0.7158,novel,novel,,ok,,unsure
CHEMBL183129_ACR0,CHEMBL183129,chembl,C=CC(=O)N(C[C@H](O)COc1ccccc1)[C@H](CO)Cc1ccc(NC(=O)Nc2ccccc2)cc1,NFMDUGKEFQBYTC-DQEYMECFSA-N,O=C(Nc1ccccc1)Nc1ccc(C[C@@H](CO)NC[C@H](O)COc2ccccc2)cc1,489.57,3.69,12,3.178,ok,0,1,0.2065,0.1765,56d,56d,0.8042,56d,O=C(Nc1ccccc1)Nc1ccc(CCNCCCOc2ccccc2)cc1,,0,0.1579,0.1111,0.6406,0.1696,0.1134,0.6406,0.1538,0.1348,0.7402,0.2065,0.1765,0.8042,novel,novel,,ok,,unsure
XARC000007605573_ACR0,XARC000007605573,taosu,C=CC(=O)N(CCC(=O)Nc1ccc(NC(C)=O)cc1)C1=NS(=O)(=O)c2ccccc21,DPDGZLBMJIBQQD-UHFFFAOYSA-N,CC(=O)Nc1ccc(NC(=O)CCNC2=NS(=O)(=O)c3ccccc32)cc1,440.48,2.14,6,2.654,ok,0,1,0.1727,0.1512,YL2056,JNK-IN-8,0.8036,JNK-IN-8,O=C(CCNC1=NS(=O)(=O)c2ccccc21)Nc1ccccc1,,0,0.1712,0.1134,0.7017,0.1727,0.1042,0.7017,0.1569,0.1512,0.8036,0.172,0.1395,0.7058,novel,novel,,ok,,unsure
XARC000007608672_ACR0,XARC000007608672,taosu,C=CC(=O)N(CCC(=O)Nc1cccc(NC(C)=O)c1)C1=NS(=O)(=O)c2ccccc21,NQUQPVHYXMYBEM-UHFFFAOYSA-N,CC(=O)Nc1cccc(NC(=O)CCNC2=NS(=O)(=O)c3ccccc32)c1,440.48,2.14,6,2.694,ok,0,1,0.2198,0.1882,56d,56d,0.8036,JNK-IN-8,O=C(CCNC1=NS(=O)(=O)c2ccccc21)Nc1ccccc1,,0,0.1478,0.11,0.7017,0.1491,0.101,0.7017,0.1881,0.1724,0.8036,0.2198,0.1882,0.7058,novel,novel,,ok,,unsure
CHEMBL1684191_ACR0,CHEMBL1684191,chembl,C=CC(=O)N1CCCC1c1ccc(N2CC[C@H](NS(=O)(=O)c3ccc4cc[nH]c4c3)C2=O)c(F)c1,ICUNRXIXJCZXRT-AIBWNMTMSA-N,O=C1[C@@H](NS(=O)(=O)c2ccc3cc[nH]c3c2)CCN1c1ccc(C2CCCN2)cc1F,496.56,3.24,6,3.583,ok,0,1,0.125,0.1182,56d,YL2056,0.8032,56d,O=C1[C@@H](NS(=O)(=O)c2ccc3cc[nH]c3c2)CCN1c1ccc(C2CCCN2)cc1,,1,0.0889,0.0965,0.7291,0.1061,0.1182,0.7291,0.08,0.0741,0.7203,0.125,0.0849,0.8032,novel,novel,,ok,,unsure
CHEMBL606805_ACR0,CHEMBL606805,chembl,C=CC(=O)NCCO/N=C\c1c2c(nc3ccccc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,MUWRZNDBHQOESI-BWRUFCFYSA-N,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2/C=N\OCCN,488.5,1.73,7,3.725,ok,0,1,0.1858,0.1284,56d,56d,0.803,YL5084,O=C1Cc2cc3n(c(=O)c2CO1)Cc1cc2ccccc2nc1-3,,2,0.1397,0.1271,0.803,0.1407,0.1197,0.803,0.1172,0.0973,0.7333,0.1858,0.1284,0.6857,novel,novel,,ok,,unsure
CHEMBL419186_ACR0,CHEMBL419186,chembl,C=CC(=O)NCCO/N=C/c1c2c(nc3ccccc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,MUWRZNDBHQOESI-MTELLVLMSA-N,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2/C=N/OCCN,488.5,1.73,7,3.725,ok,0,1,0.1858,0.1284,56d,56d,0.803,YL5084,O=C1Cc2cc3n(c(=O)c2CO1)Cc1cc2ccccc2nc1-3,,2,0.1397,0.1271,0.803,0.1407,0.1197,0.803,0.1172,0.0973,0.7333,0.1858,0.1284,0.6857,novel,novel,,ok,,unsure
CHEMBL4216892_ACR0,CHEMBL4216892,chembl,C=CC(=O)NCc1ccc(-c2ccc(N3C[C@H](Cn4nncc4O)OC3=O)cc2F)cc1,IZVHTWJNWFOSQX-QGZVFWFLSA-N,NCc1ccc(-c2ccc(N3C[C@H](Cn4nncc4O)OC3=O)cc2F)cc1,437.43,2.62,7,3.315,ok,0,1,0.181,0.1313,56d,56d,0.8026,YL5084,O=C1O[C@@H](Cn2ccnn2)CN1c1ccc(-c2ccccc2)cc1,,0,0.124,0.1193,0.8026,0.125,0.1215,0.8026,0.1271,0.13,0.7548,0.181,0.1313,0.7302,novel,novel,,ok,,unsure
CHEMBL326125_ACR0,CHEMBL326125,chembl,C=CC(=O)N(Cc1ccccc1)CC1(O)CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1,RESPCEZWZVGTJE-UHFFFAOYSA-N,OC1(CNCc2ccccc2)CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1,498.63,3.72,10,3.052,ok,0,1,0.1651,0.1275,56d,56d,0.8025,YL5084,c1ccc(CNCC2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)cc1,,1,0.1128,0.0965,0.8025,0.1308,0.1081,0.8025,0.0968,0.0741,0.721,0.1651,0.1275,0.6064,novel,novel,,ok,,unsure
CHEMBL2010067_ACR0,CHEMBL2010067,chembl,C=CC(=O)N[C@@H](C)C(=O)Nc1ccc(-c2nc3ccccc3s2)cc1,MOMOPPDQRBJSKR-LBPRGKRZSA-N,C[C@H](N)C(=O)Nc1ccc(-c2nc3ccccc3s2)cc1,351.43,3.59,5,2.515,ok,0,1,0.2353,0.2152,56d,JNK-IN-8,0.8025,56d,c1ccc(-c2nc3ccccc3s2)cc1,,0,0.1887,0.1667,0.6548,0.1905,0.1573,0.6548,0.1875,0.2152,0.6968,0.2353,0.1875,0.8025,novel,novel,,ok,,unsure
CHEMBL1215021_ACR0,CHEMBL1215021,chembl,C=CC(=O)NC(Cc1ccc(Cl)cc1)C(=O)Nc1ccc(-c2cn[nH]c2)cc1,AEDVIJJAWGCYSP-UHFFFAOYSA-N,NC(Cc1ccc(Cl)cc1)C(=O)Nc1ccc(-c2cn[nH]c2)cc1,394.86,3.58,7,2.72,ok,0,1,0.1978,0.1765,56d,JNK-IN-8,0.8025,56d,O=C(CCc1ccccc1)Nc1ccc(-c2cn[nH]c2)cc1,,0,0.1712,0.1237,0.5796,0.1727,0.1263,0.5796,0.18,0.1765,0.6426,0.1978,0.1512,0.8025,novel,novel,,ok,,unsure
CHEMBL1215020_ACR0,CHEMBL1215020,chembl,C=CC(=O)N[C@H](Cc1cccc(F)c1)C(=O)Nc1ccc(-c2cn[nH]c2)cc1,UGRDDPJFHRYOBL-LJQANCHMSA-N,N[C@H](Cc1cccc(F)c1)C(=O)Nc1ccc(-c2cn[nH]c2)cc1,378.41,3.07,7,2.775,ok,0,1,0.2418,0.2093,56d,JNK-IN-8,0.8025,56d,O=C(CCc1ccccc1)Nc1ccc(-c2cn[nH]c2)cc1,,0,0.1754,0.13,0.5796,0.177,0.1327,0.5796,0.2079,0.2093,0.6426,0.2418,0.1977,0.8025,novel,novel,,ok,,unsure
CHEMBL3421731_ACR0,CHEMBL3421731,chembl,C=CC(=O)N1CCC[C@H]1C(=O)Nc1ccc(Oc2ccc3c(c2)c(-c2cnn(C)c2)cn3C)cc1,CXTTXRHYARKDNV-VWLOTQADSA-N,Cn1cc(-c2cn(C)c3ccc(Oc4ccc(NC(=O)[C@@H]5CCCN5)cc4)cc23)cn1,469.55,4.49,6,3.082,ok,0,1,0.1961,0.1633,56d,56d,0.8023,YL5084,O=C(Nc1ccc(Oc2ccc3[nH]cc(-c4cn[nH]c4)c3c2)cc1)[C@@H]1CCCN1,,0,0.1532,0.1273,0.8023,0.1736,0.1296,0.8023,0.1391,0.15,0.7377,0.1961,0.1633,0.6438,novel,novel,,ok,,unsure
CHEMBL130437_ACR0,CHEMBL130437,chembl,C#CC/N=C(\NC(=O)C=C)c1ccc(C(=O)Nc2ccc3c(c2)CC(CC(=O)O)CO3)cc1,LACPJQNRZPIZQG-UHFFFAOYSA-N,C#CC/N=C(\N)c1ccc(C(=O)Nc2ccc3c(c2)CC(CC(=O)O)CO3)cc1,445.48,2.65,7,3.418,ok,0,1,0.2222,0.1789,56d,JNK-IN-8,0.8023,56d,O=C(Nc1ccc2c(c1)CCCO2)c1ccccc1,,0,0.1452,0.1204,0.6995,0.1463,0.1226,0.6995,0.1818,0.1789,0.7442,0.2222,0.1684,0.8023,novel,novel,,ok,,unsure
CHEMBL1760643_ACR0,CHEMBL1760643,chembl,C=CC(=O)NCCOc1cc(Cl)c(C)cc1NC(=O)NCCc1ccc2nc(NC(C)=O)[nH]c2c1,VFCMXLOCRFHMOD-UHFFFAOYSA-N,CC(=O)Nc1nc2ccc(CCNC(=O)Nc3cc(C)c(Cl)cc3OCCN)cc2[nH]1,498.97,3.53,10,2.691,ok,0,1,0.1887,0.1667,56d,JNK-IN-8,0.8022,56d,O=C(NCCc1ccc2nc[nH]c2c1)Nc1ccccc1,,1,0.1221,0.1034,0.5738,0.1231,0.0957,0.5738,0.1739,0.1667,0.6667,0.1887,0.1456,0.8022,novel,novel,,ok,,unsure
CHEMBL118334_ACR0,CHEMBL118334,chembl,C=CC(=O)NC(=N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc4ccc(O)cc4c3)C2=O)c1,DJXWKISHDRIYCP-QFIPXVFZSA-N,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc4ccc(O)cc4c3)C2=O)c1,492.56,2.25,7,3.381,ok,0,1,0.2039,0.1531,56d,56d,0.8021,56d,O=C1[C@@H](NS(=O)(=O)c2ccc3ccccc3c2)CCN1Cc1ccccc1,,0,0.124,0.1182,0.6902,0.1429,0.1415,0.6902,0.1368,0.1287,0.7937,0.2039,0.1531,0.8021,novel,novel,,ok,,unsure
CHEMBL3354697_ACR0,CHEMBL3354697,chembl,C=CC(=O)NC1=N[C@]2(CO1)c1cc(OCC(C)(C)O)ccc1Oc1ccc(-c3cncnc3)cc12,JWIKRRSLUAPYJE-SANMLTNESA-N,CC(C)(O)COc1ccc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3cncnc3)ccc1O2,472.5,3.33,5,4.145,ok,0,1,0.1892,0.1684,JNK-IN-8,JNK-IN-8,0.8021,YL5084,C1=N[C@]2(CO1)c1ccccc1Oc1ccc(-c3cncnc3)cc12,,0,0.1429,0.1111,0.8021,0.144,0.1028,0.8021,0.1892,0.1684,0.7207,0.1827,0.1,0.7187,novel,novel,,ok,,unsure
CHEMBL1983926_ACR0,CHEMBL1983926,chembl,C=CC(=O)NC(=N)Nc1ccc(C(=O)Oc2ccc3cc(C)c(=O)oc3c2)cc1,BGCUAKNFBSBPAX-UHFFFAOYSA-N,Cc1cc2ccc(OC(=O)c3ccc(NC(=N)N)cc3)cc2oc1=O,391.38,2.97,4,2.733,ok,0,1,0.2174,0.2118,56d,JNK-IN-8,0.802,JNK-IN-8,O=C(Oc1ccc2ccc(=O)oc2c1)c1ccccc1,,0,0.1466,0.1313,0.7162,0.1478,0.1224,0.7162,0.1863,0.2118,0.802,0.2174,0.1591,0.6946,novel,novel,,ok,,unsure
CHEMBL4090604_ACR0,CHEMBL4090604,chembl,C=CC(=O)NC(=N)Nc1ccc(C(=O)Oc2ccc3c(c2)OC(=O)C(C)C3)cc1,XOVWXMNTBYFFCP-UHFFFAOYSA-N,CC1Cc2ccc(OC(=O)c3ccc(NC(=N)N)cc3)cc2OC1=O,393.4,2.65,4,3.336,ok,0,1,0.1979,0.1648,56d,JNK-IN-8,0.802,JNK-IN-8,O=C1CCc2ccc(OC(=O)c3ccccc3)cc2O1,,0,0.1624,0.15,0.7162,0.1538,0.13,0.7162,0.1481,0.1648,0.802,0.1979,0.1413,0.6946,novel,novel,,ok,,unsure
