repurposing_id,canonical_smiles,dock_score,docking_status,pdb_id,docking_engine,pose_file,log_file
REP_05481,Cn1c(C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Br)cn5)n(C)c4c3)CCC2)nc2ccc(/C=C/C(=O)[O-])cc21,-7.851,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05481_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05481_out.log
REP_05482,Cc1ncccc1NC(=O)c1ccc2c(c1)CC[C@@H]1C[C@@](OP(=O)(O)O)(C(F)(F)F)CC[C@@]21Cc1ccccc1,-7.193,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05482_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05482_out.log
REP_07809,CC(C)c1cc(CNc2nc(Nc3cc(C4CC4)[nH]n3)cc(N3CCN(C)CC3)n2)on1,-6.006,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07809_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07809_out.log
REP_07810,Cn1cc(C2=Nc3cc(NC(=O)C(N)C4CCCCC4)cc4c3C2=CNNC4=O)cn1,-6.567,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07810_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07810_out.log
REP_05288,CC(C)(C)N/C(=N\C#N)Nc1cccc(/C(=C\CCCC(=O)O)c2cccnc2)c1,-6.575,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05288_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05288_out.log
REP_05462,CS(=O)(=O)Nc1ccc(C(=O)O[C@@H](Cc2c(Cl)c[n+]([O-])cc2Cl)c2ccc(OC(F)F)c(OCC3CC3)c2)cc1OCC1CC1,-7.215,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05462_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05462_out.log
REP_05459,COc1cccc(CNc2ccc(S(=O)(=O)Nc3nc4ccccc4s3)cc2)c1O,-6.132,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05459_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05459_out.log
REP_07819,CCNCc1cncc(-c2ccc3c(c2)/C(=C2/N=c4cc(F)cc(F)c4=N2)NN3)c1C,-5.815,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07819_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07819_out.log
REP_02135,CCOC(=O)C1=Cc2c3nc(cc4nc(cc5[nH]c(cc6[nH]c2c(C)c6CC)c(C)c5CC)C(C)=C4CC)C(C)C13CC,-7.437,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_02135_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_02135_out.log
REP_04046,C/C(=C(/CCOC(=O)c1ccccc1)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,-6.702,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_04046_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_04046_out.log
REP_02509,CCCCCCCCC/C=C/C=C/C(=O)NCC(=O)N[C@@H]1C(O)[C@H](O)C(Nc2ncnc3[nH]cnc23)OC1[C@H](O)CO,-5.831,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_02509_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_02509_out.log
REP_02471,O=C(NCC(=O)N1CC[C@H](N[C@H]2CC[C@@](O)(c3ccc(-c4ncccn4)cn3)CC2)C1)c1cccc(C(F)(F)F)c1,-6.411,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_02471_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_02471_out.log
REP_08077,COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,-6.238,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_08077_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_08077_out.log
REP_01174,Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,-5.741,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_01174_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_01174_out.log
REP_01411,COCCOCCOCCOCCOC(=O)OC[n+]1ccc(N/C(=N/CCCCCCOc2ccc(Cl)cc2)NC#N)cc1,-6.36,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_01411_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_01411_out.log
REP_07036,N[C@@H]1c2ccccc2OC12CCN(c1cnc3c(N4CCCc5ncccc54)nnc-3[nH]1)CC2,-7.294,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07036_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07036_out.log
REP_07033,CC(C)(O)CCn1ncc(-c2onc(-c3c(F)cccc3Cl)c2-c2ncccn2)c1C(F)(F)F,-7.018,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07033_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07033_out.log
REP_07038,NC(=O)c1cnc(Nc2cccc(NC(=O)[C@H]3CCCNC3)c2)cc1NCc1cc(F)cc(F)c1,-6.962,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07038_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07038_out.log
REP_02721,O=C(Cc1cccs1)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc[nH]n3)CS[C@H]12,-6.912,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_02721_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_02721_out.log
REP_07787,COc1ccc(CNC(=O)c2cc(-c3cncc(Cl)c3)cnc2-c2ccccn2)nc1OC,-6.633,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07787_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07787_out.log
REP_07023,CCCn1cc(OCC(F)(F)F)c(C(=O)Nc2ccc(Oc3ccnc4cc(OC)c(OC)cc34)cn2)n1,-6.67,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07023_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07023_out.log
REP_02349,CO[C@H]1C[C@H](O[C@@H]2/C(C)=C/C[C@@H]3C[C@@H](C[C@]4(CC[C@H](C)[C@@H](C5CCCCC5)O4)O3)OC(=O)[C@@H]3C=C(C)/C(=N/O)[C@H]4OC/C(=C\C=C\[C@@H]2C)[C@]43O)O[C@@H](C)[C@@H]1O,-7.727,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_02349_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_02349_out.log
REP_06251,COc1ccc(Cl)c(Nc2ncnc3cc(OCC4CCN(C)CC4)c(OC)cc23)c1,-6.603,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06251_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06251_out.log
REP_06256,CC1=Nc2c(F)cc(-c3nc(Nc4ccc(C5CCN(C)CC5)cn4)ncc3F)cc2C12CCCC2,-6.806,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06256_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06256_out.log
REP_06158,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CC(C)(C)C(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,-7.063,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06158_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06158_out.log
REP_06155,Cc1cc(-c2cc(OC(=O)c3ccccc3)ccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,-6.503,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06155_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06155_out.log
REP_06338,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C.NC(=S)c1cccc(S(=O)(=O)O)c1,-4.645,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06338_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06338_out.log
REP_07813,Cc1cc(Nc2nc(C(O)c3ccc(F)cc3)nc3ccccc23)n[nH]1,-6.623,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07813_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07813_out.log
REP_07908,Nc1nc2cc(CC[C@H]3C[C@@H](n4ccc5c(N)ncnc54)[C@H](O)[C@@H]3O)ccc2cc1Br,-7.051,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07908_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07908_out.log
REP_06258,Cc1nc(Nc2ncc(N3CCN(C)[C@H](C)C3)c(Nc3cc(C)n(C)n3)n2)cc(C2CC2)c1F,-7.316,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06258_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06258_out.log
REP_07835,CC(C)Oc1cc(-n2cnc3ccc(N[C@@H](C)c4ncc(F)cn4)nc32)n[nH]1,-6.334,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07835_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07835_out.log
REP_07858,COc1ccc(C(=O)c2cn(C(C)C)c3ncnc(N)c23)cc1NC(=O)Nc1ccc(Cl)cc1Cl,-6.46,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07858_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07858_out.log
REP_00303,Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1,-6.211,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00303_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00303_out.log
REP_07861,CCOc1cc(-c2nncn2C)ccc1Nc1ncc2cc(C)nc(NCC(C)(C)C)c2n1,-6.493,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07861_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07861_out.log
REP_07863,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5c(F)cccc5n3CO4)cc12,-7.436,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07863_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07863_out.log
REP_06913,O=C(Nc1ccnc(C(F)(F)F)c1)c1cnn(-c2cccc3c(=O)[nH]ccc23)c1C(F)(F)F,-7.151,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06913_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06913_out.log
REP_07008,COc1cc2nccc(Oc3ccc(NC(=O)c4cc5c(n(-c6ccccc6)c4=O)CCCC5=O)nc3)c2cc1OC,-6.933,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07008_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07008_out.log
REP_07009,Cc1c(-c2ccnc(C(F)(F)F)c2)ncn1CC(=O)Nc1ccc(-c2cnccn2)cn1,-7.138,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07009_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07009_out.log
REP_06945,CCCCCCCCCCCCCCCCOCCCOP(=O)(O)CO[C@H](C)Cn1cnc2c(N)ncnc21,-6.207,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06945_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06945_out.log
REP_07045,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(-c3oncc3C)c2)n1,-6.852,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07045_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07045_out.log
REP_07051,O=C1CC[C@@H](Oc2cc(Cl)c(-c3noc(-c4cn5cc(C(F)(F)F)cc(Cl)c5n4)n3)cc2Cl)CN1,-7.02,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07051_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07051_out.log
REP_02867,COC(OC)C(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,-6.048,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_02867_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_02867_out.log
REP_02842,CCOP(=O)(NC(=S)Nc1ccc(NC(=S)NP(=O)(OCC)OCC)c(OC)c1)OCC,-5.714,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_02842_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_02842_out.log
REP_00472,CC1=C(C(=O)OC(C)C)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OC2CN(C(c3ccccc3)c3ccccc3)C2)=C(N)N1,-6.843,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00472_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00472_out.log
REP_07665,N#Cc1ccc(Oc2cccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c2)cc1,-6.088,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07665_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07665_out.log
REP_00260,COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C,-7.433,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00260_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00260_out.log
REP_05524,Cc1cc(-c2ncc(CC(=O)Nc3ccc(-c4cnccn4)cn3)cc2C)ccn1,-7.187,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05524_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05524_out.log
REP_05460,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21,-5.321,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05460_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05460_out.log
REP_07075,COc1cc(-c2ccc(CN[C@H]3C[C@@H](O)[C@@H](N(C)c4ncnc5sc(CC(F)(F)F)cc45)C3)cc2)nnc1OC,-6.898,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07075_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07075_out.log
REP_05419,O=c1ccc2c([C@@H](O)CNCCCCCCOCC(F)(F)c3ccccc3)ccc(O)c2[nH]1,-6.522,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05419_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05419_out.log
REP_00826,O=C1C=CN(c2c(F)cc(N3C[C@H](CNc4ccon4)OC3=O)c(F)c2F)CC1,-6.851,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00826_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00826_out.log
REP_07012,NCc1nccc(-c2cc(COc3ccccc3CC(=O)O)cc3ccoc23)c1F,-6.691,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07012_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07012_out.log
REP_03295,COCc1c(C(=O)OC(C)C)ncc2[nH]c3cccc(Oc4ccc(Cl)cc4)c3c12,-6.086,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_03295_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_03295_out.log
REP_07064,Cc1cc(/C=C/C#N)cc(C)c1-c1cccc2c(N)nc(Nc3ccc(C#N)cc3)nc12,-5.953,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07064_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07064_out.log
REP_00799,Clc1ccc2c(N3CCN(CCCN4CCN(c5ccnc6cc(Cl)ccc56)CC4)CC3)ccnc2c1,-6.793,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00799_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00799_out.log
REP_00789,Cc1cc(O)c2c(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(=O)c7c(O)cc(C)c8c1c2c(c34)c(c78)c65,-6.008,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00789_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00789_out.log
REP_03504,CC[n+]1c(/C=C/c2ccc(N3CCCC3)cc2)cccc1/C=C/c1ccc(N2CCCC2)cc1,-6.081,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_03504_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_03504_out.log
REP_01327,COCC(=O)Nc1cc(Sc2ccccc2)ccc1N=C(NC(=O)OC)NC(=O)OC,-6.08,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_01327_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_01327_out.log
REP_06401,O=C(CCCCCCC(=O)Nc1ccc(CN[C@H](C(=O)OC2CCCC2)c2ccccc2)cc1)NO,-6.092,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06401_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06401_out.log
REP_06369,Cc1nnn(C)c1-c1cnc2c3ccc(C(C)(C)O)cc3n([C@H](c3ccccc3)C3CCOCC3)c2c1,-6.832,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06369_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06369_out.log
REP_06340,Fc1cc(-c2cccc(-c3nc[nH]n3)c2)cc(F)c1CNC1Cc2ccccc2C1,-7.154,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06340_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06340_out.log
REP_05252,NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,-5.365,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05252_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05252_out.log
REP_05166,CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,-6.231,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05166_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05166_out.log
REP_07853,C[C@@H](Oc1ccc2[nH]nc(/C=C/c3cnn(CCO)c3)c2c1)c1c(Cl)cncc1Cl,-7.06,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07853_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07853_out.log
REP_05278,Cc1nnc2n1-c1sc(CCC(=O)N3CCOCC3)cc1C(c1ccccc1Cl)=NC2,-6.048,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05278_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05278_out.log
REP_05271,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)[C@H](CSc1cccs1)C(=O)NO,-6.154,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05271_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05271_out.log
REP_05205,CCCCNC(=O)NC1CCN(c2ncnc3cc(OC)c(OC)cc23)CC1,-5.908,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05205_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05205_out.log
REP_05207,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1cccc(-c2ccccc2)n1)[C@@H](C)O)B(O)O,-5.783,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05207_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05207_out.log
REP_01855,O=c1c(CO)coc2cc(OCCCN3CCC(c4noc5cc(F)ccc45)CC3)ccc12,-6.782,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_01855_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_01855_out.log
REP_05258,CCCCCCCCC/C=C\C=C\[C@@H](SCCC(=O)O)[C@@H](O)c1cccc(-c2nnn[nH]2)c1,-7.054,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05258_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05258_out.log
REP_07977,CC(C)C[C@H](N[C@@H](Cc1cncn1Cc1cc(Cl)cc(Cl)c1)C(=O)O)C(=O)O,-6.409,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07977_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07977_out.log
REP_07941,Cc1cnc(C[S@@+]([O-])c2nc3ccccc3[n-]2)c(C)c1OCC1COC(C)(C)OC1,-6.691,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07941_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07941_out.log
REP_07969,CC(C)Oc1ncc(-c2nc(-c3cccc4c3ccn4CCCC(=O)O)no2)cc1Cl,-6.848,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07969_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07969_out.log
REP_06309,Clc1ccc(-c2nn(Cc3ccccc3)c3c2CCNCC3)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,-6.188,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06309_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06309_out.log
REP_03986,O=S(=O)([O-])c1cc(O)c2c(/N=N/c3ccc(Nc4ccccc4)c4c(S(=O)(=O)[O-])cccc34)cc(S(=O)(=O)[O-])cc2c1,-6.763,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_03986_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_03986_out.log
REP_07034,O=C(O)CCCN[C@@H](Cn1c(=O)c2c(n(Cc3c(F)cccc3C(F)(F)F)c1=O)COC21CCN(Cc2ccc(C(F)(F)F)o2)CC1)c1ccccc1,-7.882,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07034_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07034_out.log
REP_07035,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC(F)F,-6.683,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07035_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07035_out.log
REP_08128,CNC(=O)CC1=Cc2nn(Cc3ncc(C)c(OC)c3C)c3nc(N)nc(c23)SC1,-6.774,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_08128_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_08128_out.log
REP_05594,CCCCCNC(=O)c1coc([C@H]2[C@@H](Cc3ccccc3CCC(=O)[O-])[C@@H]3CC[C@H]2O3)n1,-6.603,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05594_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05594_out.log
REP_05598,Cc1nn(-c2ncccc2CO)cc1CN1CCC2(CC1)OCC(F)(F)c1cc(Cl)sc12,-7.248,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05598_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05598_out.log
REP_07614,Cc1c(NC(=O)OC[C@@H]2COCCN2)cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,-6.53,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07614_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07614_out.log
REP_07621,COC(=O)N[C@H](C(=O)NCCCC[C@@H](CO)N(CC(C)C)S(=O)(=O)c1ccc(N)cc1)C(c1ccccc1)c1ccccc1,-6.04,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07621_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07621_out.log
REP_06176,O=C(Nc1cccc(C(F)(F)F)c1)c1cccc2cc(Oc3cc(CO)ncn3)ccc12,-6.58,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06176_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06176_out.log
REP_06189,Nc1nc(O[C@H](c2ccc(Cl)cc2-c2ccccc2)C(F)(F)F)cc(N2CCC3(CC2)CN[C@H](C(=O)O)C3)n1,-5.121,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06189_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06189_out.log
REP_04395,CN(C)C(=O)c1nc(CNC(=O)CN)n(-c2ccc(Cl)cc2C(=O)c2ccccc2Cl)n1,-5.947,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_04395_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_04395_out.log
REP_05722,CC[C@H](NC(=O)c1c(NS(C)(=O)=O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,-5.903,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05722_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05722_out.log
REP_06128,CNc1nc(-c2cccc(NC(=O)c3ccc(C(=O)OC)cc3)c2)c2cc(OC)c(OC)cc2n1,-5.896,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06128_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06128_out.log
REP_00752,Cn1c(C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Br)cn5)n(C)c4c3)CCC2)nc2ccc(/C=C/C(=O)O)cc21,-7.373,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00752_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00752_out.log
REP_06120,COCCNCc1ccc(-c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccc(F)cc5)cc4F)c3s2)nc1,-5.367,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06120_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06120_out.log
REP_01415,CNCCCOc1cc(F)c(-c2c(Cl)nc3ncnn3c2N[C@@H](C)C(F)(F)F)c(F)c1,-6.144,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_01415_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_01415_out.log
REP_06134,C/C(=C\Cc1c(C)c(OP(=O)(O)O)c2ccccc2c1OP(=O)(O)O)CCC[C@H](C)CCC[C@H](C)CCCC(C)C,-6.48,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06134_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06134_out.log
REP_06085,CCOC(=O)[C@H](CCCc1ccccc1)C1(C(=O)N[C@H]2CCc3ccccc3N(CC(=O)O)C2=O)CCCC1,-7.045,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06085_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06085_out.log
