name,canonical_smiles,max_phase,s_u_percentile,s_n_percentile,pareto_front,nn_tanimoto_urat1_active,nn_tanimoto_nlrp3_active,novel_vs_urat1_tc_lt_0.4,novel_vs_nlrp3_tc_lt_0.4
KOS-1584,C/C1=C/C[C@@H](/C(C)=C/c2csc(C)n2)OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)/C=C/C1,2.0,14.197105444521018,91.38525155065471,False,0.162,0.143,True,True
SAPITINIB,CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,2.0,14.128187456926256,50.137835975189525,False,0.348,0.219,True,True
RSV-604,O=C(Nc1ccccc1F)N[C@H]1N=C(c2ccccc2)c2ccccc2NC1=O,2.0,14.059269469331491,75.63749138525155,False,0.262,0.213,True,True
LITRONESIB,CCNCCS(=O)(=O)NC[C@@]1(c2ccccc2)SC(NC(=O)C(C)(C)C)=NN1C(=O)C(C)(C)C,2.0,13.99035148173673,49.41419710544452,False,0.198,0.189,True,True
TEOPRANITOL,Cn1c(=O)c2c(ncn2CCCN[C@H]2CO[C@H]3[C@@H]2OC[C@@H]3O[N+](=O)[O-])n(C)c1=O,2.0,13.921433494141963,12.19848380427292,False,0.144,0.157,True,True
CRENOLANIB BESYLATE,CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1.O=S(=O)(O)c1ccccc1,2.0,13.852515506547212,82.42591316333562,False,0.194,0.191,True,True
ICOVAMENIB,C=CC(=O)N[C@@H]1CCCN(Cc2ccnc(C(=O)Nc3ccc(-c4cc5c(N6CCOCC6)ncnc5[nH]4)cc3)c2)C1,2.0,13.783597518952453,74.6381805651275,False,0.224,0.223,True,True
IMCARBOFOS,CCOP(=O)(NC(=S)Nc1ccc(NC(=S)NP(=O)(OCC)OCC)c(OC)c1)OCC,2.0,13.714679531357689,75.63749138525155,False,0.24,0.246,True,True
EMPRUMAPIMOD,CN(C)CC[C@H](NC(=O)c1cc2c(cnn2C(C)(C)C)cc1Oc1ccc(F)cc1F)C(N)=O,2.0,13.645761543762925,89.45554789800137,False,0.247,0.216,True,True
BMS-963272,Cc1ccc(C2=C(c3nnn[nH]3)C(=O)N[C@@](c3ccc(OCCCC(F)(F)F)cc3)(C(F)(F)F)C2)cc1,1.0,13.57684355616816,50.137835975189525,False,0.286,0.167,True,True
ILACIRNON SODIUM,Cc1cnc(C(=O)c2ncnc3[nH]ccc23)c([N-]S(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)c1,1.0,13.507925568573398,88.21502412129566,False,0.253,0.209,True,True
CERTOCICLIB,FC(F)Oc1cc(Nc2cnc3cnn(CC4CCOCC4)c3n2)n[nH]1,1.0,13.439007580978634,75.63749138525155,False,0.167,0.204,True,True
SEVABERTINIB,COc1c(Cl)cccc1Nc1c(-c2ccncc2OC[C@@H]2COCCO2)[nH]c2c1C(=O)NCC2,2.0,13.370089593383872,50.137835975189525,False,0.222,0.18,True,True
TOREFORANT,Cc1cc(C)c2nc(-c3cnc(NCCCC4CCN(C)CC4)nc3C)[nH]c2c1,2.0,13.301171605789108,58.924879393521714,False,0.202,0.226,True,True
ENPIROLINE,OC(c1cc(-c2ccc(C(F)(F)F)cc2)nc(C(F)(F)F)c1)C1CCCCN1,2.0,13.232253618194346,53.06685044796692,False,0.243,0.25,True,True
SALANTEL,O=C(c1ccc(Cl)cc1)c1ccc(NC(=O)c2cc(I)cc(I)c2O)cc1Cl,2.0,13.16333563059958,83.80427291523087,False,0.277,0.179,True,True
NIMUCITINIB,NC(=O)c1cnc(Nc2cccc(NC(=O)[C@H]3CCCNC3)c2)cc1NCc1cc(F)cc(F)c1,2.0,13.09441764300483,75.63749138525155,False,0.216,0.213,True,True
PIPERAQUINE,Clc1ccc2c(N3CCN(CCCN4CCN(c5ccnc6cc(Cl)ccc56)CC4)CC3)ccnc2c1,3.0,13.025499655410066,75.63749138525155,False,0.253,0.23,True,True
NURANDOCIGUAT,CC(C)CN1CCN(c2ccc(-c3ccc(Cl)cc3N3CCC[C@@H](n4ncc(C(=O)O)c4C(F)F)C3)cc2)CC1,2.0,12.956581667815303,91.38525155065471,False,0.227,0.284,True,True
ABAFUNGIN,Cc1ccc(Oc2ccccc2-c2csc(N=C3NCCCN3)n2)c(C)c1,2.0,12.88766368022054,82.08132322536181,False,0.205,0.174,True,True
AMCENESTRANT,O=C(O)c1ccc2c(c1)CCCC(c1ccc(Cl)cc1Cl)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,3.0,12.818745692625775,91.38525155065471,False,0.22,0.224,True,True
BALINATUNFIB,CN1C(=O)c2cccc(OC(F)F)c2[C@H]2C[C@@H]1c1nc3ccc(-c4cnc(C5(N)CCC5)nc4)cc3n12,2.0,12.749827705031011,50.137835975189525,False,0.223,0.196,True,True
OLRADIPINE,CCOC(=O)C1=C(COCCOCCN)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,2.0,12.68090971743625,50.137835975189525,False,0.211,0.294,True,True
RABACFOSADINE,CCOC(=O)[C@H](C)NP(=O)(COCCn1cnc2c(NC3CC3)nc(N)nc21)N[C@@H](C)C(=O)OCC,2.0,12.611991729841488,75.87870434183321,False,0.202,0.204,True,True
TBAJ-876,COc1cc([C@](O)(CCN(C)C)[C@@H](c2cc3cc(Br)ccc3nc2OC)c2cc(OC)nc(OC)c2OC)cc(OC)n1,2.0,12.543073742246724,65.6788421778084,False,0.224,0.155,True,True
GOLIDOCITINIB,COc1nn(C)cc1Nc1nccc(-c2c[nH]c3c(NC(=O)[C@@H](C)N4CCN(C)CC4)cccc23)n1,2.0,12.47415575465196,67.81529979324603,False,0.21,0.2,True,True
OCTOTIAMINE,COC(=O)CCCCC(CCSS/C(CCO)=C(/C)N(C=O)Cc1cnc(C)nc1N)SC(C)=O,2.0,12.405237767057198,29.703652653342527,False,0.168,0.165,True,True
VORUCICLIB,CN1CC[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4ccc(C(F)(F)F)cc4Cl)oc23)[C@@H]1CO,2.0,12.336319779462436,91.38525155065471,False,0.202,0.282,True,True
PYRITIDIUM BROMIDE,Cc1cc(Nc2ccc3c(c2)c(-c2ccc(N)cc2)[n+](C)c2cc(N)ccc32)nc(N)[n+]1C,2.0,12.267401791867682,50.137835975189525,False,0.187,0.149,True,True
SUTIDIAZINE,Cc1nc(Nc2ncc(N3CCN(C)[C@H](C)C3)c(Nc3cc(C)n(C)n3)n2)cc(C2CC2)c1F,2.0,12.19848380427292,75.63749138525155,False,0.184,0.19,True,True
VALATEGRAST,CCN(CC)CCOC(=O)[C@H](Cc1ccc(NC(=O)c2c(Cl)cccc2Cl)cc1)NC(=O)c1c(C)cccc1Cl,2.0,12.129565816678156,75.63749138525155,False,0.262,0.294,True,True
DM-1157,Clc1ccc2c(NCCCN3CCC(NC(c4ccccn4)c4ccccn4)CC3)ccnc2c1,1.0,12.060647829083392,50.137835975189525,False,0.24,0.22,True,True
TABILAUTIDE,CCCCCCCCCCCC(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@H](N)C(N)=O)C(=O)O)C(=O)O,2.0,11.99172984148863,41.28187456926258,False,0.152,0.154,True,True
LY2624803,CC(C)(CN1CCN(C2=Nc3ccccc3Oc3ccccc32)CC1)C(=O)O,2.0,11.922811853893869,50.137835975189525,False,0.267,0.176,True,True
ZAVOLOSOTINE,C[C@H](NC(=O)c1cnc(C#N)c(-c2cc(F)cc(F)c2)c1N1CC[C@H](N)C1)C(F)(F)F,2.0,11.853893866299105,91.38525155065471,False,0.215,0.225,True,True
HALOPREDONE ACETATE,CC(=O)OCC(=O)[C@@]1(OC(C)=O)CC[C@H]2[C@@H]3C[C@@H](F)C4=CC(=O)C(Br)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,2.0,11.78497587870434,17.36733287388008,False,0.16,0.183,True,True
CERDULATINIB,CCS(=O)(=O)N1CCN(c2ccc(Nc3ncc(C(N)=O)c(NC4CC4)n3)cc2)CC1,2.0,11.716057891109577,75.63749138525155,False,0.232,0.211,True,True
ANCRIVIROC,CCO/N=C(\c1ccc(Br)cc1)C1CCN(C2(C)CCN(C(=O)c3c(C)cc[n+]([O-])c3C)CC2)CC1,2.0,11.647139903514814,75.63749138525155,False,0.188,0.175,True,True
FALNIDAMOL,CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,2.0,11.57822191592005,75.63749138525155,False,0.269,0.256,True,True
LY-2880070,COc1nc(C)ccc1-c1cc(Nc2cncc(O[C@@H]3CCCNC3)n2)n[nH]1,2.0,11.509303928325288,91.38525155065471,False,0.167,0.239,True,True
CRENOLANIB,CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,3.0,11.440385940730536,73.94900068917988,False,0.174,0.16,True,True
FAMPRONIL,Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(Cl)c1-c1nc(C#N)c(C#N)[nH]1,2.0,11.371467953135772,63.61130254996554,False,0.221,0.207,True,True
LORUNDROSTAT,CC(=O)N[C@H]1CC[C@H](NC(=O)CN2CCN(c3nncc(-c4ccc(C)cc4)n3)CC2)CC1,3.0,11.302549965541008,91.38525155065471,False,0.231,0.237,True,True
LORNOXICAM,CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O,3.0,11.233631977946246,44.86560992419021,False,0.262,0.244,True,True
BUTOBENDINE,CC[C@@H](COC(=O)c1cc(OC)c(OC)c(OC)c1)N(C)CCN(C)[C@@H](CC)COC(=O)c1cc(OC)c(OC)c(OC)c1,2.0,11.164713990351483,34.52791178497587,False,0.238,0.217,True,True
BERUPIPAM,CN1CCc2cc(Cl)c(O)cc2[C@@H](c2cc(Br)cc3c2OCC3)C1,2.0,11.09579600275672,50.137835975189525,False,0.265,0.234,True,True
INDINAVIR,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,3.0,11.026878015161955,83.73535492763611,False,0.216,0.186,True,True
OLACAFTOR,CC(C)COc1cc(F)cc(-c2ccc(C(=O)NS(=O)(=O)c3ccccc3)c(N3C[C@@H](C)CC3(C)C)n2)c1,2.0,10.957960027567191,67.05720192970365,False,0.244,0.233,True,True
AZD-9574,CNC(=O)c1ccc(N2CCN(Cc3ccc4nc(C)c(=O)[nH]c4c3F)CC2)c(F)n1,1.0,10.88904203997243,14.059269469331491,False,0.19,0.177,True,True
BRIMARAFENIB,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)Nc5cc(F)c(F)cc5F)[C@H]3O4)ccnc2N1,2.0,10.820124052377668,91.38525155065471,False,0.237,0.196,True,True
ELUBRIXIN,O=C(Nc1ccc(Cl)c(S(=O)(=O)N2CCNCC2)c1O)Nc1cccc(F)c1Cl,2.0,10.751206064782902,86.1474844934528,False,0.264,0.222,True,True
BRANOSOTINE,COc1cc(C#N)cc2nc(-c3c(N)ncc(-c4cc(C)cc(F)c4)c3N3CCC(N)CC3)[nH]c12,2.0,10.68228807718815,50.137835975189525,False,0.235,0.276,True,True
GLPG-0187,COc1ccc(S(=O)(=O)N[C@@H](CNc2nc(C)nc(N3CCC(c4ccc5c(n4)NCCC5)CC3)c2C)C(=O)O)cc1,1.0,10.613370089593388,8.959338387319091,False,0.222,0.211,True,True
CEP-1347,CCSCc1ccc2c(c1)c1c3c(c4c5cc(CSCC)ccc5n5c4c1n2[C@H]1C[C@](O)(C(=O)OC)[C@]5(C)O1)CNC3=O,3.0,10.544452101998624,15.851137146795311,False,0.194,0.185,True,True
DIPROTRIZOATE SODIUM,CCC(=O)Nc1c(I)c(NC(=O)CC)c(I)c(C(=O)[O-])c1I,2.0,10.475534114403862,50.137835975189525,False,0.173,0.208,True,True
ROXOLONIUM METILSULFATE,CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OCC6CCC[N+]6(C)C)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12.COS(=O)(=O)[O-],2.0,10.406616126809098,15.161957270847692,False,0.135,0.168,True,True
LUCITANIB,CNC(=O)c1cccc2cc(Oc3ccnc4cc(OCC5(N)CC5)c(OC)cc34)ccc12,2.0,10.337698139214336,70.77877325982081,False,0.293,0.19,True,True
PLEVITREXED,C#CCN(Cc1cc2c(O)nc(C)nc2cc1C)c1ccc(C(=O)N[C@@H](CCc2nnn[nH]2)C(=O)O)c(F)c1,2.0,10.268780151619572,50.137835975189525,False,0.242,0.219,True,True
LOTIGLIPRON TROMETHAMINE,C[C@]1(c2ccc(Cl)cn2)Oc2cccc(C3CCN(Cc4nc5ccc(C(=O)O)cc5n4C[C@@H]4CCO4)CC3)c2O1.NC(CO)(CO)CO,1.0,10.19986216402481,50.137835975189525,False,0.25,0.174,True,True
VIBEGRON,O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)[C@@H]1CCc2nccc(=O)n21,4.0,10.130944176430043,57.684355616816,False,0.264,0.194,True,True
AFICAMTEN,CCc1nc(-c2ccc3c(c2)CC[C@H]3NC(=O)c2cnn(C)c2)no1,3.0,10.062026188835285,49.96554100620262,False,0.218,0.244,True,True
RILAPINE,CN1CCN(C2=Cc3cc(Cl)ccc3/C(=C/C#N)c3ccccc32)CC1,2.0,9.99310820124052,34.39007580978636,False,0.205,0.222,True,True
SUCCINOBUCOL,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(OC(=O)CCC(=O)O)c(C(C)(C)C)c1,3.0,9.924190213645756,1.5161957270847692,False,0.217,0.169,True,True
PELITINIB,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,2.0,9.855272226051005,91.38525155065471,False,0.289,0.286,True,True
BECLOMETHASONE DIPROPIONATE,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,4.0,9.78635423845624,50.137835975189525,False,0.137,0.171,True,True
CEFMINOX,CO[C@@]1(NC(=O)CSC[C@@H](N)C(=O)O)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,2.0,9.717436250861478,63.05995864920744,False,0.17,0.17,True,True
SIMUROSERTIB,Cc1n[nH]cc1-c1cc2nc([C@@H]3CC4CCN3CC4)[nH]c(=O)c2s1,2.0,9.648518263266714,24.01791867677464,False,0.169,0.186,True,True
ZOTATIFIN,COc1cc2c(c(OC)n1)[C@]1(O)[C@H](O)[C@H](CN(C)C)[C@@H](c3ccccc3)[C@]1(c1ccc(C#N)cc1)O2,2.0,9.57960027567195,24.01791867677464,False,0.209,0.202,True,True
CEP-37440,CNC(=O)c1ccccc1Nc1nc(Nc2ccc3c(c2OC)CCC[C@H](N2CCN(CCO)CC2)C3)ncc1Cl,1.0,9.510682288077188,75.12060647829082,False,0.245,0.21,True,True
DANIRIXIN,Cc1c(F)cccc1NC(=O)Nc1ccc(Cl)c(S(=O)(=O)[C@H]2CCCNC2)c1O,2.0,9.441764300482426,91.38525155065471,False,0.212,0.235,True,True
LY-2584702,Cn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc3[nH]ncc23)CC1,1.0,9.372846312887662,24.01791867677464,False,0.203,0.228,True,True
ZINDOTRINE,Cc1cc(N2CCCCC2)nn2cnnc12,2.0,9.303928325292896,50.137835975189525,False,0.21,0.206,True,True
APITOLISIB,Cc1c(CN2CCN(C(=O)[C@H](C)O)CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,2.0,9.235010337698135,67.47070985527223,False,0.185,0.178,True,True
CAMIZESTRANT,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(NC3CN(CCCF)C3)cn2)N1CC(F)(F)F,3.0,9.166092350103373,75.63749138525155,False,0.178,0.206,True,True
PEXACERFONT,CC[C@@H](C)Nc1nc(C)nc2c(-c3ccc(OC)nc3C)c(C)nn12,3.0,9.09717436250862,93.38387319090282,False,0.176,0.167,True,True
TAS0612,CC(C)(C)NCCNc1ccc(C2=NN=C(C(F)(F)F)C2)nc1C1CCN(c2ncnc3c2C(C)(C)C(=O)N3)CC1,1.0,9.028256374913855,50.137835975189525,False,0.171,0.165,True,True
PF-232798,CC(=O)N[C@@H](CCN1[C@@H]2CC[C@H]1C[C@@H](n1c(C)nc3c1CCN(C(=O)C(C)C)C3)C2)c1cccc(F)c1,2.0,8.959338387319093,50.137835975189525,False,0.206,0.215,True,True
DESOCRIPTINE,CC[C@H](C)[C@H]1CN2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,2.0,8.89042039972433,50.137835975189525,False,0.156,0.198,True,True
EDRALBRUTINIB,CC#CC(=O)N1CC[C@@H](n2cc(-c3ccc(Oc4c(F)cccc4F)cc3)c3c(N)n[nH]c(=O)c32)C1,2.0,8.821502412129567,50.137835975189525,False,0.195,0.206,True,True
ROVADICITINIB,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)c(N)n1,2.0,8.752584424534804,91.38525155065471,False,0.163,0.189,True,True
DIPROTRIZOATE,CCC(=O)Nc1c(I)c(NC(=O)CC)c(I)c(C(=O)O)c1I,2.0,8.68366643694004,50.137835975189525,False,0.196,0.213,True,True
BUNAZOSIN,CCCC(=O)N1CCCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,3.0,8.614748449345278,50.137835975189525,False,0.262,0.192,True,True
TMC 310911,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc2nc(NC3CCN(C4CCCC4)CC3)sc2c1,2.0,8.545830461750514,50.137835975189525,False,0.179,0.189,True,True
GSK-3179106,CCOc1cc(=O)[nH]cc1-c1ccc(CC(=O)Nc2cc(C(C)(C)C(F)(F)F)on2)c(F)c1,1.0,8.476912474155752,91.38525155065471,False,0.224,0.309,True,True
TIMEGADINE,Cc1cc(/N=C(\Nc2nccs2)NC2CCCCC2)c2ccccc2n1,2.0,8.407994486560987,29.910406616126807,False,0.233,0.253,True,True
VILANTEROL .ALPHA.-PHENYL CINNAMATE,O=C(O)/C(=C/c1ccccc1)c1ccccc1.OCc1cc([C@@H](O)CNCCCCCCOCCOCc2c(Cl)cccc2Cl)ccc1O,2.0,8.339076498966225,91.38525155065471,False,0.228,0.22,True,True
MRTX-1133,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,1.0,8.270158511371474,75.63749138525155,False,0.15,0.175,True,True
MRX-4,CC(=O)OP(=O)(O)N(C[C@H]1CN(c2cc(F)c(N3C=CC(=O)CC3)c(F)c2F)C(=O)O1)c1ccon1,3.0,8.20124052377671,50.137835975189525,False,0.172,0.172,True,True
TARLOXOTINIB,Cn1cnc([N+](=O)[O-])c1C[N+](C)(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(Cl)c(Br)c3)ncnc2cn1,2.0,8.132322536181945,35.69951757408683,False,0.208,0.208,True,True
TILORONE,CCN(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCCN(CC)CC)ccc1-2,2.0,8.063404548587183,7.78773259820813,False,0.215,0.222,True,True
QUINDECAMINE,Cc1cc(NCCCCCCCCCCNc2cc(C)nc3ccccc23)c2ccccc2n1,2.0,7.99448656099242,24.01791867677464,False,0.231,0.171,True,True
CM-4307,[2H]C([2H])([2H])NC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,3.0,7.925568573397657,91.38525155065471,False,0.265,0.209,True,True
LERAMISTAT,C[C@]1(O)CC[C@H](NS(=O)(=O)c2ccc(-c3ccc(Cl)c(C#N)c3)cc2)CC1,2.0,7.856650585802893,46.1750516884907,False,0.349,0.247,True,True
TAK-915,COC[C@@H](NC(=O)N1CC(=O)Nc2cc(OC)cnc21)c1ccc(OC(F)(F)F)c(F)c1,1.0,7.78773259820813,12.543073742246728,False,0.229,0.21,True,True
PROPAZOLAMIDE,CCC(=O)Nc1nnc(S(N)(=O)=O)s1,2.0,7.718814610613367,77.1881461061337,False,0.176,0.227,True,True
ITROCINONIDE,CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)O[C@H](C)OC(=O)OCC)O1,2.0,7.649896623018604,50.137835975189525,False,0.153,0.148,True,True
DAPOLSERTIB,CC(C)n1c(C2CCNCC2)nc2c([N+](=O)[O-])c(Br)c(Br)cc21,2.0,7.580978635423841,4.962095106822884,False,0.19,0.176,True,True
ZIRESOVIR,Cc1ccc2nc(N3CCS(=O)(=O)c4ccccc4C3)nc(NCC3(N)COC3)c2c1,3.0,7.512060647829088,75.63749138525155,False,0.214,0.189,True,True
COFROGLIPTIN,CS(=O)(=O)n1cc2c(n1)CN([C@@H]1C[C@H](N)[C@@H](c3cc(F)ccc3F)O[C@@H]1C(F)(F)F)C2,2.0,7.443142660234326,13.370089593383874,False,0.19,0.214,True,True
PHTHALYLSULFAMETHIZOLE,Cc1nnc(NS(=O)(=O)c2ccc(NC(=O)c3ccccc3C(=O)O)cc2)s1,2.0,7.374224672639562,45.00344589937973,False,0.25,0.246,True,True
LEUCOVORIN SODIUM,Nc1nc(O)c2c(n1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O,3.0,7.305306685044799,16.333563059958646,False,0.187,0.155,True,True
LY-2886721,NC1=N[C@@]2(c3cc(NC(=O)c4ccc(F)cn4)ccc3F)COC[C@H]2CS1,1.0,7.236388697450035,72.9841488628532,False,0.239,0.213,True,True
BATOPROTAFIB,C[C@@H]1OCC2(CCN(c3cnc(Sc4ccnc(N)c4Cl)c(N)n3)CC2)[C@@H]1N,2.0,7.167470709855273,23.22536181943488,False,0.188,0.15,True,True
INTOPLICINE,Cc1cnc(NCCCN(C)C)c2c1[nH]c1ccc3cc(O)ccc3c12,2.0,7.098552722260509,36.59545141281875,False,0.178,0.188,True,True
PICLOXYDINE,N=C(NC(=N)N1CCN(C(=N)NC(=N)Nc2ccc(Cl)cc2)CC1)Nc1ccc(Cl)cc1,2.0,7.029634734665747,75.63749138525155,False,0.232,0.188,True,True
FELCISETRAG,COC(=O)N1CCC(CN2CCC(CNC(=O)c3cccc4[nH]c(C(C)C)nc34)CC2)CC1,2.0,6.960716747070983,48.10475534114404,False,0.204,0.196,True,True
ELANZEPINE,CN(C)CC/C=C1\c2ccccc2CNc2cc(Cl)ccc21,2.0,6.89179875947622,50.137835975189525,False,0.174,0.181,True,True
ANERATRIGINE,CNCCN(C)c1cc(F)ccc1Nc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,2.0,6.822880771881456,85.52722260509992,False,0.386,0.175,True,True
RTI-336,Cc1ccc(-c2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)on2)cc1,1.0,6.753962784286694,50.137835975189525,False,0.205,0.186,True,True
PIROMIDIC ACID,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21,2.0,6.685044796691941,78.70434183321848,False,0.254,0.184,True,True
AZM-475271,COc1ccc(Cl)c(Nc2ncnc3cc(OCC4CCN(C)CC4)c(OC)cc23)c1,2.0,6.616126809097178,75.63749138525155,False,0.295,0.27,True,True
NARONAPRIDE,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(CCCCCC(=O)O[C@H]2CN3CCC2CC3)C[C@@H]1OC,2.0,6.547208821502415,50.137835975189525,False,0.179,0.191,True,True
EMILUMENIB,COc1cc(-c2ccc(CN[C@H]3C[C@@H](O)[C@@H](N(C)c4ncnc5sc(CC(F)(F)F)cc45)C3)cc2)nnc1OC,2.0,6.478290833907652,75.63749138525155,False,0.181,0.183,True,True
GANETESPIB,CC(C)c1cc(-c2n[nH]c(=O)n2-c2ccc3c(ccn3C)c2)c(O)cc1O,3.0,6.4093728463128885,11.647139903514818,False,0.205,0.189,True,True
ZILURGISERTIB,Nc1ncc(-c2ccc([C@@]34C[C@@H]3CN(C3CCOCC3)C4)cc2)cc1C(=O)NC12CCC(O)(CC1)CC2,2.0,6.340454858718125,91.38525155065471,False,0.193,0.173,True,True
IKT-001PRO,CCC(C)OC(=O)OC[N+]1(C)CCN(Cc2ccc(C(=O)Nc3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc2)CC1,1.0,6.271536871123362,50.137835975189525,False,0.221,0.218,True,True
ISOMETAMIDIUM CHLORIDE,CC[n+]1c(-c2ccccc2)c2cc(N/N=N/c3cccc(C(=N)N)c3)ccc2c2ccc(N)cc21,2.0,6.202618883528599,50.137835975189525,False,0.169,0.165,True,True
AZD-1208,NC1CCCN(c2c(/C=C3/SC(=O)NC3=O)cccc2-c2ccccc2)C1,1.0,6.133700895933836,91.38525155065471,False,0.193,0.188,True,True
RG-4733,CC(C)(C(=O)NCC(F)(F)C(F)(F)F)C(=O)N[C@@H]1C(=O)Nc2ccccc2-c2ccccc21,2.0,6.0647829083390725,74.01791867677463,False,0.215,0.174,True,True
TUVUSERTIB,Cn1cncc1-c1c(F)cncc1NC(=O)c1c(N)nn2cc(F)cnc12,2.0,5.995864920744309,75.63749138525155,False,0.213,0.209,True,True
RAZPIPADON,Cc1cc(Oc2ncccc2OC(F)F)ccc1-c1c(C)c(=O)[nH]c(=O)n1C,2.0,5.926946933149557,75.63749138525155,False,0.233,0.188,True,True
EPROTIROME,CC(C)c1cc(Oc2c(Br)cc(NC(=O)CC(=O)O)cc2Br)ccc1O,3.0,5.8580289455547945,91.38525155065471,False,0.233,0.242,True,True
RELENOPRIDE,COc1cc(N)c(Cl)cc1C(=O)NCC1CCN(CC[C@H](OC(N)=O)c2ccc(F)cc2)CC1,2.0,5.78911095796003,69.67608545830461,False,0.206,0.194,True,True
BMS-984923,O=C1N[C@H](c2cncc(C#Cc3ccccc3)c2)[C@@H](c2ccccc2Cl)O1,1.0,5.720192970365268,38.731909028256375,False,0.2,0.182,True,True
TIGOZERTINIB,CO[C@@H]1CCN(c2nccc(Nc3cc4c(C(C)C)ccc(N5C[C@H](CS(C)(=O)=O)[C@H]5C)c4cn3)n2)C[C@@H]1F,2.0,5.651274982770504,76.01654031702274,False,0.217,0.176,True,True
TRALONIDE,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(Cl)[C@@H](Cl)C[C@]3(C)[C@]2(C(=O)CF)O1,2.0,5.582356995175742,10.268780151619572,False,0.146,0.165,True,True
CHF4227,COc1ccc(C2=C(Cc3ccc(OCCN4CCCCC4)cc3)c3ccc(O)cc3OC2)cc1,1.0,5.513439007580978,50.137835975189525,False,0.215,0.267,True,True
AB-836,C[C@H](c1c[nH]c(=O)c2cc(F)c(F)cc12)N(C)C(=O)Nc1ccc(F)c(C#N)c1,1.0,5.444521019986215,50.137835975189525,False,0.241,0.219,True,True
