id,parent_id,parent_source,smiles,inchikey,core_smiles,mw,clogp,rb,sa,reactivity_bucket,pains_flag,n_acrylamide,max_tc_full,max_tc_core,nearest_anchor_full,nearest_anchor_core,erg_max,nearest_erg,murcko,same_scaffold_as,hinge_hits,tc_full_YL5084,tc_core_YL5084,erg_YL5084,tc_full_YL2056,tc_core_YL2056,erg_YL2056,tc_full_JNK-IN-8,tc_core_JNK-IN-8,erg_JNK-IN-8,tc_full_56d,tc_core_56d,erg_56d,track,subtrack,discard_reason,react2,react2_reason
CHEMBL3498070_ACR0,CHEMBL3498070,chembl,C=CC(=O)N(Cc1ccccc1Cl)C1CCN(C(=O)c2ccoc2)CC1,NJLAORXEXYDOBN-UHFFFAOYSA-N,O=C(c1ccoc1)N1CCC(NCc2ccccc2Cl)CC1,372.85,3.75,5,2.494,ok,0,1,0.215,0.2706,YL2056,YL2056,0.5058,YL5084,O=C(c1ccoc1)N1CCC(NCc2ccccc2)CC1,,0,0.1909,0.2088,0.5058,0.215,0.2706,0.5058,0.1226,0.1099,0.4105,0.1579,0.1364,0.3787,sim,sim_yl,,ok,
CHEMBL3477196_ACR0,CHEMBL3477196,chembl,C=CC(=O)N[C@@H]1CCN(C(=O)c2ccc(-c3ccccc3)[nH]2)C[C@@H]1OC,ORXCDYIAVOAUDU-AEFFLSMTSA-N,CO[C@H]1CN(C(=O)c2ccc(-c3ccccc3)[nH]2)CC[C@H]1N,353.42,2.21,5,3.299,ok,0,1,0.2476,0.2706,YL2056,YL2056,0.6105,56d,O=C(c1ccc(-c2ccccc2)[nH]1)N1CCCCC1,,0,0.2222,0.2222,0.5803,0.2476,0.2706,0.5803,0.1321,0.1222,0.5414,0.1684,0.1111,0.6105,sim,sim_yl,,ok,
CHEMBL2170642_ACR0,CHEMBL2170642,chembl,C=CC(=O)NC(=N)NC(=O)c1ccc(C2CCN(C(=O)c3ccccc3)CC2)c(C(F)(F)F)c1,KYMVKDBUHKUUHE-UHFFFAOYSA-N,N=C(N)NC(=O)c1ccc(C2CCN(C(=O)c3ccccc3)CC2)c(C(F)(F)F)c1,472.47,3.69,4,2.75,ok,0,1,0.2527,0.2697,56d,YL2056,0.6487,56d,O=C(c1ccccc1)N1CCC(c2ccccc2)CC1,,0,0.2162,0.2234,0.511,0.2294,0.2697,0.511,0.1604,0.1648,0.5138,0.2527,0.2069,0.6487,sim,sim_yl,,ok,
CHEMBL3479438_ACR0,CHEMBL3479438,chembl,C=CC(=O)N(Cc1cnc(C)cn1)[C@@H]1CN(C(=O)c2ccc(OC)cc2)C[C@H]1O,BYFLCHSDKSINBI-RTBURBONSA-N,COc1ccc(C(=O)N2C[C@@H](O)[C@H](NCc3cnc(C)cn3)C2)cc1,396.45,1.19,6,3.43,ok,0,1,0.2054,0.2697,YL5084,YL5084,0.6649,YL5084,O=C(c1ccccc1)N1CC[C@H](NCc2cnccn2)C1,,0,0.2054,0.2697,0.6649,0.1964,0.2198,0.6649,0.1389,0.1556,0.5798,0.14,0.1196,0.5,sim,sim_yl,,ok,
CHEMBL99650_ACR0,CHEMBL99650,chembl,C=CC(=O)N(Cc1cncn1Cc1ccc(C#N)cc1)[C@H]1CCN(C(=O)c2cccnc2)C1,OBDCTESXKAIPAR-QFIPXVFZSA-N,N#Cc1ccc(Cn2cncc2CN[C@H]2CCN(C(=O)c3cccnc3)C2)cc1,440.51,2.63,7,3.206,ok,0,1,0.2083,0.268,YL2056,YL2056,0.6621,YL5084,O=C(c1cccnc1)N1CC[C@H](NCc2cncn2Cc2ccccc2)C1,,1,0.1774,0.1905,0.6621,0.2083,0.268,0.6621,0.1858,0.1717,0.5676,0.1682,0.1386,0.477,sim,sim_yl,,ok,
CHEMBL3497877_ACR0,CHEMBL3497877,chembl,C=CC(=O)NCC(=O)N1CCC(c2ccnc(Nc3ccc(C)cn3)n2)C1,AGYIGPYALMJFPG-UHFFFAOYSA-N,Cc1ccc(Nc2nccc(C3CCN(C(=O)CN)C3)n2)nc1,366.43,1.54,6,3.127,ok,0,1,0.2477,0.2667,YL2056,YL2056,0.7047,JNK-IN-8,c1ccc(Nc2nccc(C3CCNC3)n2)nc1,,1,0.2232,0.234,0.6671,0.2477,0.2667,0.6671,0.2376,0.2442,0.7047,0.1959,0.1398,0.5354,sim,sim_yl,,ok,
CHEMBL4077812_ACR0,CHEMBL4077812,chembl,C=CC(=O)N(C1CCCCC1)C1CCN(C(=O)c2nc3c(C(N)=O)cccc3[nH]2)C1,CDJPFKBMSDZPEU-UHFFFAOYSA-N,NC(=O)c1cccc2[nH]c(C(=O)N3CCC(NC4CCCCC4)C3)nc12,409.49,2.22,5,3.277,ok,0,1,0.1826,0.2667,YL2056,YL2056,0.5914,YL5084,O=C(c1nc2ccccc2[nH]1)N1CCC(NC2CCCCC2)C1,,1,0.1513,0.1837,0.5914,0.1826,0.2667,0.5914,0.1161,0.1263,0.5593,0.1485,0.1398,0.5606,sim,sim_yl,,ok,
CHEMBL4207998_ACR0,CHEMBL4207998,chembl,C=CC(=O)N(C)[C@H]1CCN(C(=O)c2coc3c(O)c4c(c(O)c23)C(=O)c2ccccc2C4=O)C1,SJFAQFXOFPLYHI-LBPRGKRZSA-N,CN[C@H]1CCN(C(=O)c2coc3c(O)c4c(c(O)c23)C(=O)c2ccccc2C4=O)C1,460.44,2.48,3,3.472,ok,1,1,0.2252,0.2667,YL2056,YL2056,0.7275,YL5084,O=C1c2ccccc2C(=O)c2cc3c(C(=O)N4CCCC4)coc3cc21,,0,0.1913,0.1959,0.7275,0.2252,0.2667,0.7275,0.1161,0.0918,0.6722,0.1262,0.1042,0.6428,sim,sim_yl,,ok,
CHEMBL2170637_ACR0,CHEMBL2170637,chembl,C=CC(=O)NC(=N)NC(=O)c1ccc(C2CCN(C(=O)c3ccccn3)CC2)c(C(F)(F)F)c1,OZRYORVMAFRNGH-UHFFFAOYSA-N,N=C(N)NC(=O)c1ccc(C2CCN(C(=O)c3ccccn3)CC2)c(C(F)(F)F)c1,473.46,3.09,4,2.903,ok,0,1,0.2371,0.266,56d,YL2056,0.6499,56d,O=C(c1ccccn1)N1CCC(c2ccccc2)CC1,,1,0.2155,0.2222,0.5655,0.2281,0.266,0.5655,0.1727,0.1789,0.5595,0.2371,0.1935,0.6499,sim,sim_yl,,ok,
CHEMBL2179521_ACR0,CHEMBL2179521,chembl,C=CC(=O)N1CC2CN(C(=O)c3ccc(Oc4ccccc4)cc3)CC2C1,LPWDQFKQCNVMNB-UHFFFAOYSA-N,O=C(c1ccc(Oc2ccccc2)cc1)N1CC2CNCC2C1,362.43,3.2,4,2.962,ok,0,1,0.2447,0.2658,YL5084,YL5084,0.4902,YL5084,O=C(c1ccc(Oc2ccccc2)cc1)N1CC2CNCC2C1,,0,0.2447,0.2658,0.4902,0.2211,0.2405,0.4902,0.0938,0.0964,0.3553,0.1707,0.125,0.314,sim,sim_yl,,ok,
CHEMBL4070559_ACR0,CHEMBL4070559,chembl,C=CC(=O)N(CCC)C1CCN(C(=O)c2nc3c(C(N)=O)cccc3[nH]2)C1,IMVGUFZIDQVIST-UHFFFAOYSA-N,CCCNC1CCN(C(=O)c2nc3c(C(N)=O)cccc3[nH]2)C1,369.43,1.3,6,3.224,ok,0,1,0.2,0.2637,YL2056,YL2056,0.6422,56d,O=C(c1nc2ccccc2[nH]1)N1CCCC1,,1,0.1681,0.1939,0.62,0.2,0.2637,0.62,0.1441,0.1368,0.6408,0.1569,0.1383,0.6422,sim,sim_yl,,ok,
CHEMBL1863310_ACR0,CHEMBL1863310,chembl,C=CC(=O)N(C1CCN(C(=O)c2ccccc2)CC1)C(c1ccc(C(F)(F)F)cc1)c1cncs1,TZDOOTZSEQXYIE-UHFFFAOYSA-N,O=C(c1ccccc1)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cncs2)CC1,499.56,5.57,6,3.316,ok,0,1,0.2,0.2637,YL2056,YL2056,0.5304,YL5084,O=C(c1ccccc1)N1CCC(NC(c2ccccc2)c2cncs2)CC1,,0,0.178,0.2062,0.5304,0.2,0.2637,0.5304,0.1339,0.1368,0.4368,0.1683,0.1505,0.429,sim,sim_yl,,ok,
CHEMBL3437386_ACR0,CHEMBL3437386,chembl,C=CC(=O)N(C[C@H]1Cn2c(-c3ccccc3)cnc2CO1)C1CCN(C(C)=O)CC1,RNYKSEQFHHVRQR-FQEVSTJZSA-N,CC(=O)N1CCC(NC[C@H]2Cn3c(-c4ccccc4)cnc3CO2)CC1,408.5,2.47,5,3.455,ok,0,1,0.2342,0.2637,YL2056,YL2056,0.7065,YL5084,c1ccc(-c2cnc3n2C[C@H](CNC2CCNCC2)OC3)cc1,,0,0.2105,0.2188,0.7065,0.2342,0.2637,0.7065,0.1776,0.1613,0.5776,0.1818,0.1383,0.4539,sim,sim_yl,,ok,
CHEMBL3952671_ACR0,CHEMBL3952671,chembl,C=CC(=O)NC1CCN(C(=O)c2cccc(-c3n[nH]c4cnc(-c5cccnc5)cc34)n2)CC1,HQYQPDYGBRYZCW-UHFFFAOYSA-N,NC1CCN(C(=O)c2cccc(-c3n[nH]c4cnc(-c5cccnc5)cc34)n2)CC1,453.51,2.99,5,2.834,ok,0,1,0.2544,0.2632,YL2056,YL2056,0.8155,YL5084,O=C(c1cccc(-c2n[nH]c3cnc(-c4cccnc4)cc23)n1)N1CCCCC1,,1,0.2101,0.22,0.8155,0.2544,0.2632,0.8155,0.2453,0.2556,0.7454,0.2059,0.1546,0.7206,sim,sim_yl,,ok,
CHEMBL3093665_ACR0,CHEMBL3093665,chembl,C=CC(=O)N1C[C@H]2C[C@@H](C1)CN(C(=O)c1ccc(-c3ccncc3)cc1)C2,HRKNBXASSXYHEC-CALCHBBNSA-N,O=C(c1ccc(-c2ccncc2)cc1)N1C[C@@H]2CNC[C@@H](C2)C1,361.45,2.86,3,3.815,ok,0,1,0.2421,0.2625,YL5084,YL5084,0.538,YL5084,O=C(c1ccc(-c2ccncc2)cc1)N1C[C@@H]2CNC[C@@H](C2)C1,,1,0.2421,0.2625,0.538,0.2316,0.2532,0.538,0.1277,0.1358,0.378,0.1548,0.1098,0.2978,sim,sim_yl,,ok,
CHEMBL1916218_ACR0,CHEMBL1916218,chembl,C=CC(=O)N(C1CCN(C(=O)OCC)CC1)[C@@H]1CCN(C(=O)c2ccccc2C)C1,WCTOGYIZGRFLLD-LJQANCHMSA-N,CCOC(=O)N1CCC(N[C@@H]2CCN(C(=O)c3ccccc3C)C2)CC1,413.52,2.85,5,2.969,ok,0,1,0.2075,0.2619,YL2056,YL2056,0.3971,YL5084,O=C(c1ccccc1)N1CC[C@@H](NC2CCNCC2)C1,,0,0.1727,0.1868,0.3971,0.2075,0.2619,0.3971,0.1359,0.125,0.2353,0.1368,0.1136,0.1924,sim,sim_yl,,ok,
CHEMBL1916219_ACR0,CHEMBL1916219,chembl,C=CC(=O)N(C1CCN(C(=O)OCC)CC1)[C@H]1CCN(C(=O)c2ccccc2C)C1,WCTOGYIZGRFLLD-IBGZPJMESA-N,CCOC(=O)N1CCC(N[C@H]2CCN(C(=O)c3ccccc3C)C2)CC1,413.52,2.85,5,2.969,ok,0,1,0.2075,0.2619,YL2056,YL2056,0.3971,YL5084,O=C(c1ccccc1)N1CC[C@H](NC2CCNCC2)C1,,0,0.1727,0.1868,0.3971,0.2075,0.2619,0.3971,0.1359,0.125,0.2353,0.1368,0.1136,0.1924,sim,sim_yl,,ok,
CHEMBL46697_ACR0,CHEMBL46697,chembl,C=CC(=O)N(Cc1ccccn1)CC1CCN(C(=O)c2ccc(Cl)c(Cl)c2)CC1,XTWRMJRTLYWEKY-UHFFFAOYSA-N,O=C(c1ccc(Cl)c(Cl)c1)N1CCC(CNCc2ccccn2)CC1,432.35,4.46,6,2.407,ok,0,1,0.2407,0.2614,YL2056,YL2056,0.4282,YL5084,O=C(c1ccccc1)N1CCC(CNCc2ccccn2)CC1,,1,0.2054,0.2151,0.4282,0.2407,0.2614,0.4282,0.1495,0.1429,0.3998,0.1633,0.1444,0.288,sim,sim_yl,,ok,
CHEMBL3186648_ACR0,CHEMBL3186648,chembl,C=CC(=O)N(C1CCCCC1)C1CCN(c2ncc(-c3ccccc3)cc2C(=O)OC)CC1,GUXRZHPXUCRLBK-UHFFFAOYSA-N,COC(=O)c1cc(-c2ccccc2)cnc1N1CCC(NC2CCCCC2)CC1,447.58,4.85,6,2.61,ok,0,1,0.2182,0.2614,YL2056,YL2056,0.5975,YL5084,c1ccc(-c2ccc(N3CCC(NC4CCCCC4)CC3)nc2)cc1,,1,0.1947,0.2283,0.5975,0.2182,0.2614,0.5975,0.1604,0.1685,0.4013,0.1753,0.1444,0.3115,sim,sim_yl,,ok,
CHEMBL3699718_ACR0,CHEMBL3699718,chembl,C=CC(=O)NC1(c2ccc(-c3nc4cc(C(=O)N5CCCC5)ccn4c3-c3ccccc3)cc2)CCC1,KPLONGLKBVGOTM-UHFFFAOYSA-N,NC1(c2ccc(-c3nc4cc(C(=O)N5CCCC5)ccn4c3-c3ccccc3)cc2)CCC1,490.61,5.59,6,2.761,ok,0,1,0.2301,0.2609,YL2056,YL2056,0.6786,YL5084,O=C(c1ccn2c(-c3ccccc3)c(-c3ccc(C4CCC4)cc3)nc2c1)N1CCCC1,,1,0.2174,0.2421,0.6786,0.2301,0.2609,0.6786,0.1429,0.1474,0.6051,0.202,0.1613,0.5019,sim,sim_yl,,ok,
CHEMBL3667463_ACR1,CHEMBL3667463,chembl,C=CC(=O)N1CCC[C@@H](Nc2c(C(N)=O)cnn3cc(-c4ccccc4)cc23)C1,WKOABXLMAJOMJQ-QGZVFWFLSA-N,NC(=O)c1cnn2cc(-c3ccccc3)cc2c1N[C@@H]1CCCNC1,389.46,2.69,5,3.086,ok,0,1,0.2617,0.2609,YL2056,YL2056,0.6721,YL5084,c1ccc(-c2cc3c(N[C@@H]4CCCNC4)ccnn3c2)cc1,,0,0.2035,0.2165,0.6721,0.2617,0.2609,0.6721,0.1273,0.1474,0.6362,0.1979,0.1739,0.621,sim,sim_yl,,ok,
CHEMBL289573_ACR0,CHEMBL289573,chembl,C=CC(=O)N(Cc1ccnc2ccccc12)[C@H]1CCN(C(=O)c2ccccc2)[C@H](Cc2ccccc2)C1,IBQJLVQHNUXJLC-WUFINQPMSA-N,O=C(c1ccccc1)N1CC[C@H](NCc2ccnc3ccccc23)C[C@H]1Cc1ccccc1,489.62,5.67,7,3.242,ok,0,1,0.2105,0.2609,YL2056,YL2056,0.4842,YL5084,O=C(c1ccccc1)N1CC[C@H](NCc2ccnc3ccccc23)C[C@H]1Cc1ccccc1,,2,0.188,0.2165,0.4842,0.2105,0.2609,0.4842,0.1651,0.172,0.4057,0.18,0.1613,0.4373,sim,sim_yl,,ok,
CHEMBL1513110_ACR0,CHEMBL1513110,chembl,C=CC(=O)N1CCN(C(=O)c2ccc(-c3cc(O)c4ncccc4c3)cc2)CC1,FBNIINHIQIAPPW-UHFFFAOYSA-N,O=C(c1ccc(-c2cc(O)c3ncccc3c2)cc1)N1CCNCC1,387.44,3.08,3,2.33,ok,0,1,0.24,0.2588,YL2056,YL2056,0.6983,YL2056,O=C(c1ccc(-c2ccc3ncccc3c2)cc1)N1CCNCC1,,2,0.2255,0.2386,0.6983,0.24,0.2588,0.6983,0.1649,0.1765,0.5895,0.1954,0.1512,0.5961,sim,sim_yl,,ok,
CHEMBL1179822_ACR0,CHEMBL1179822,chembl,C=CC(=O)NC(=N)c1cccc(N2CCCCN(C3CCN(C(=O)c4ccccc4)CC3)C2=O)c1,WFLNNQPIFGVVTM-UHFFFAOYSA-N,N=C(N)c1cccc(N2CCCCN(C3CCN(C(=O)c4ccccc4)CC3)C2=O)c1,473.58,3.64,5,2.772,ok,0,1,0.25,0.2584,56d,YL2056,0.6445,56d,O=C(c1ccccc1)N1CCC(N2CCCCN(c3ccccc3)C2=O)CC1,,0,0.193,0.2128,0.6402,0.2162,0.2584,0.6402,0.1376,0.1413,0.6239,0.25,0.2093,0.6445,sim,sim_yl,,ok,
CHEMBL1862978_ACR0,CHEMBL1862978,chembl,C=CC(=O)N(C1CN(C(=O)c2ccccc2)C1)C(c1ccc(C(F)(F)F)cc1)c1cccnc1,TZRNMDOXDBYQIM-UHFFFAOYSA-N,O=C(c1ccccc1)N1CC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)C1,465.48,4.73,6,3.126,ok,0,1,0.2054,0.2584,YL5084,YL2056,0.5304,YL5084,O=C(c1ccccc1)N1CC(NC(c2ccccc2)c2cccnc2)C1,,1,0.2054,0.2391,0.5304,0.1964,0.2584,0.5304,0.1714,0.1932,0.4368,0.1753,0.1556,0.429,sim,sim_yl,,ok,
CHEMBL146124_ACR0,CHEMBL146124,chembl,C=CC(=O)N(Cc1cccc(-n2cccn2)n1)CC1CCN(C(=O)c2ccc(Cl)cc2)CC1,GBXFMGYGDCUXHI-UHFFFAOYSA-N,O=C(c1ccc(Cl)cc1)N1CCC(CNCc2cccc(-n3cccn3)n2)CC1,463.97,3.99,7,2.644,ok,0,1,0.2389,0.2581,YL2056,YL2056,0.648,YL5084,O=C(c1ccccc1)N1CCC(CNCc2cccc(-n3cccn3)n2)CC1,,1,0.2051,0.2143,0.648,0.2389,0.2581,0.648,0.1416,0.134,0.5653,0.1881,0.172,0.4372,sim,sim_yl,,ok,
CHEMBL3699733_ACR0,CHEMBL3699733,chembl,C=CC(=O)NC1(c2ccc(-c3nc4ccc(C(=O)NC5CC5)cn4c3-c3ccccc3)cc2)CCC1,GKXGEBJMAPXFKP-UHFFFAOYSA-N,NC1(c2ccc(-c3nc4ccc(C(=O)NC5CC5)cn4c3-c3ccccc3)cc2)CCC1,476.58,5.24,7,2.732,ok,0,1,0.2245,0.2581,56d,YL2056,0.6765,YL5084,O=C(NC1CC1)c1ccc2nc(-c3ccc(C4CCC4)cc3)c(-c3ccccc3)n2c1,,1,0.1949,0.2268,0.6765,0.2174,0.2581,0.6765,0.1416,0.1579,0.641,0.2245,0.1978,0.5865,sim,sim_yl,,ok,
CHEMBL117052_ACR0,CHEMBL117052,chembl,C=CC(=O)NC1CCN(C(=O)c2ccc3[nH]c(-c4cc5ccccc5nc4O)cc3c2)C1,PNWRGGXULFKWPQ-UHFFFAOYSA-N,NC1CCN(C(=O)c2ccc3[nH]c(-c4cc5ccccc5nc4O)cc3c2)C1,426.48,3.61,4,3.153,ok,0,1,0.2613,0.2581,YL2056,YL2056,0.7588,56d,O=C(c1ccc2[nH]c(-c3cnc4ccccc4c3)cc2c1)N1CCCC1,,3,0.1949,0.202,0.6815,0.2613,0.2581,0.6815,0.1316,0.1224,0.7007,0.2121,0.1596,0.7588,sim,sim_yl,,ok,
CHEMBL379702_ACR0,CHEMBL379702,chembl,C=CC(=O)N[C@H](C(=O)N1CC[C@H](F)C1)[C@@H](C(=O)N(C)C)c1ccc(-c2ccc3nccn3n2)cc1,NGYUKQXNNJXONH-TZYHBYERSA-N,CN(C)C(=O)[C@@H](c1ccc(-c2ccc3nccn3n2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,478.53,1.81,7,3.982,ok,0,1,0.2609,0.2577,YL2056,YL2056,0.6929,YL5084,O=C(CCc1ccc(-c2ccc3nccn3n2)cc1)N1CCCC1,,0,0.2373,0.2277,0.6929,0.2609,0.2577,0.6929,0.1552,0.1275,0.6349,0.1468,0.0857,0.565,sim,sim_yl,,ok,
CHEMBL430478_ACR0,CHEMBL430478,chembl,C=CC(=O)N(Cc1cncn1Cc1ccc(C#N)cc1)[C@H]1CCN(C(=O)c2cccnc2S)C1,JCHVMRIHLKCMBT-FQEVSTJZSA-N,N#Cc1ccc(Cn2cncc2CN[C@H]2CCN(C(=O)c3cccnc3S)C2)cc1,472.57,2.92,7,3.502,ok,0,1,0.2016,0.2574,YL2056,YL2056,0.6744,YL5084,O=C(c1cccnc1)N1CC[C@H](NCc2cncn2Cc2ccccc2)C1,,1,0.1719,0.1835,0.6744,0.2016,0.2574,0.6744,0.15,0.1321,0.627,0.1416,0.1121,0.5437,sim,sim_yl,,ok,
CHEMBL1967620_ACR0,CHEMBL1967620,chembl,C=CC(=O)NC1CCN(C(=O)c2ccc3c(c2)[nH]c(=O)c2cccn23)CC1,UYSAIJQPTDKGNY-UHFFFAOYSA-N,NC1CCN(C(=O)c2ccc3c(c2)[nH]c(=O)c2cccn23)CC1,364.41,1.69,3,2.564,ok,0,1,0.2476,0.2558,YL2056,YL2056,0.7419,YL5084,O=C(c1ccc2c(c1)[nH]c(=O)c1cccn12)N1CCCCC1,,0,0.2,0.2088,0.7419,0.2476,0.2558,0.7419,0.1215,0.1099,0.694,0.1809,0.1236,0.6738,sim,sim_yl,,ok,
CHEMBL4171303_ACR0,CHEMBL4171303,chembl,C=CC(=O)N1CCN(C(=O)c2ccc(S(N)(=O)=O)cc2)C[C@@H]1Cc1ccccc1,BAUOZBLTSWFVSP-SFHVURJKSA-N,NS(=O)(=O)c1ccc(C(=O)N2CCN[C@@H](Cc3ccccc3)C2)cc1,413.5,1.42,5,2.724,ok,0,1,0.233,0.2558,YL2056,YL2056,0.6236,YL5084,O=C(c1ccccc1)N1CCN[C@@H](Cc2ccccc2)C1,,0,0.2075,0.2222,0.6236,0.233,0.2558,0.6236,0.1048,0.1099,0.5288,0.1505,0.1236,0.5529,sim,sim_yl,,ok,
CHEMBL4160707_ACR0,CHEMBL4160707,chembl,C=CC(=O)N1CCN(C(=O)c2ccc(S(N)(=O)=O)cc2)C[C@H]1Cc1ccccc1,BAUOZBLTSWFVSP-GOSISDBHSA-N,NS(=O)(=O)c1ccc(C(=O)N2CCN[C@H](Cc3ccccc3)C2)cc1,413.5,1.42,5,2.724,ok,0,1,0.233,0.2558,YL2056,YL2056,0.6236,YL5084,O=C(c1ccccc1)N1CCN[C@H](Cc2ccccc2)C1,,0,0.2075,0.2222,0.6236,0.233,0.2558,0.6236,0.1048,0.1099,0.5288,0.1505,0.1236,0.5529,sim,sim_yl,,ok,
CHEMBL3446417_ACR0,CHEMBL3446417,chembl,C=CC(=O)N1CCC(c2cc(C(=O)N3CCCC(CO)C3)ccn2)CC1,ZHMDIHQWLDFWFW-UHFFFAOYSA-N,O=C(c1ccnc(C2CCNCC2)c1)N1CCCC(CO)C1,357.45,1.82,4,2.995,ok,0,1,0.2549,0.2558,YL2056,YL2056,0.4732,YL5084,O=C(c1ccnc(C2CCNCC2)c1)N1CCCCC1,,1,0.217,0.2088,0.4732,0.2549,0.2558,0.4732,0.1584,0.1477,0.3429,0.1489,0.1111,0.2884,sim,sim_yl,,ok,
CHEMBL348191_ACR0,CHEMBL348191,chembl,C=CC(=O)N(CCc1ccccn1)CC1CCN(C(=O)c2ccc(Cl)c(Cl)c2)CC1,NSQLHKFLNDMTML-UHFFFAOYSA-N,O=C(c1ccc(Cl)c(Cl)c1)N1CCC(CNCCc2ccccn2)CC1,446.38,4.5,7,2.454,ok,0,1,0.2364,0.2556,YL2056,YL2056,0.5185,YL5084,O=C(c1ccccc1)N1CCC(CNCCc2ccccn2)CC1,,1,0.2018,0.2105,0.5185,0.2364,0.2556,0.5185,0.1468,0.1398,0.3832,0.16,0.1538,0.2953,sim,sim_yl,,ok,
CHEMBL4129620_ACR0,CHEMBL4129620,chembl,C=CC(=O)N1CCC[C@@H](N(C(=O)c2ccc(-c3ccccc3)cc2)c2nccc3ccccc23)C1,PFHXGYXMWQXTJI-AREMUKBSSA-N,O=C(c1ccc(-c2ccccc2)cc1)N(c1nccc2ccccc12)[C@@H]1CCCNC1,461.57,5.73,5,2.963,ok,0,1,0.2857,0.2556,YL2056,YL2056,0.6341,YL5084,O=C(c1ccc(-c2ccccc2)cc1)N(c1nccc2ccccc12)[C@@H]1CCCNC1,,1,0.2477,0.2234,0.6341,0.2857,0.2556,0.6341,0.1589,0.1648,0.4792,0.2105,0.1667,0.5213,sim,sim_yl,,ok,
CHEMBL1863420_ACR0,CHEMBL1863420,chembl,C=CC(=O)N(C1CCN(C(=O)c2ccc(Cl)cc2)CC1)C(c1cnccn1)c1ccc(F)cc1F,OSSNFBHNZRKTAI-UHFFFAOYSA-N,O=C(c1ccc(Cl)cc1)N1CCC(NC(c2cnccn2)c2ccc(F)cc2F)CC1,496.95,4.82,6,3.292,ok,0,1,0.2034,0.2553,YL2056,YL2056,0.5962,YL5084,O=C(c1ccccc1)N1CCC(NC(c2ccccc2)c2cnccn2)CC1,,0,0.1818,0.2,0.5962,0.2034,0.2553,0.5962,0.1593,0.1684,0.524,0.1402,0.1224,0.4558,sim,sim_yl,,ok,
CHEMBL3220194_ACR0,CHEMBL3220194,chembl,C=CC(=O)N(C)C1CCN(C(=O)c2cccc(Br)c2)CC1,QQWSLSUJGPIUIG-UHFFFAOYSA-N,CNC1CCN(C(=O)c2cccc(Br)c2)CC1,351.24,2.7,3,2.262,ok,0,1,0.21,0.2532,YL2056,YL2056,0.3909,YL5084,O=C(c1ccccc1)N1CCCCC1,,0,0.1845,0.2024,0.3909,0.21,0.2532,0.3909,0.1702,0.1646,0.2907,0.1882,0.1667,0.2937,sim,sim_yl,,ok,
CHEMBL3608357_ACR0,CHEMBL3608357,chembl,C=CC(=O)NNC(=O)Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O,FMZVOPMVILCVER-UHFFFAOYSA-N,NNC(=O)Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O,375.39,1.31,5,2.406,ok,0,1,0.2346,0.2532,56d,YL2056,0.72,JNK-IN-8,O=c1nc(-c2ccccc2)c(-c2ccccc2)n[nH]1,,0,0.2222,0.2317,0.7082,0.2245,0.2532,0.7082,0.172,0.1795,0.72,0.2346,0.1818,0.6606,sim,sim_yl,,ok,
CHEMBL228920_ACR0,CHEMBL228920,chembl,C=CC(=O)N(Cc1ccccc1)C1CCN(C(=O)c2cccc3ccccc23)CC1,DOKZCLXYZIZLCY-UHFFFAOYSA-N,O=C(c1cccc2ccccc12)N1CCC(NCc2ccccc2)CC1,398.51,4.66,5,2.177,ok,0,1,0.2353,0.253,56d,YL2056,0.4458,YL5084,O=C(c1cccc2ccccc12)N1CCC(NCc2ccccc2)CC1,,0,0.1776,0.191,0.4458,0.2019,0.253,0.4458,0.1287,0.1149,0.3886,0.2353,0.2152,0.4065,sim,sim_yl,,ok,
CHEMBL2442038_ACR0,CHEMBL2442038,chembl,C=CC(=O)NC1CCN(C(=O)c2ccccc2OCc2ccccc2)C1,RVLPMLFHKOWLTA-UHFFFAOYSA-N,NC1CCN(C(=O)c2ccccc2OCc2ccccc2)C1,350.42,2.78,6,2.474,ok,0,1,0.27,0.253,YL2056,YL2056,0.6156,YL5084,O=C(c1ccccc1OCc1ccccc1)N1CCCC1,,0,0.1963,0.191,0.6156,0.27,0.253,0.6156,0.1262,0.1023,0.5373,0.1758,0.1163,0.547,sim,sim_yl,,ok,
CHEMBL191933_ACR0,CHEMBL191933,chembl,C=CC(=O)N[C@H](C(=O)N1CC[C@H](F)C1)[C@@H](C)c1ccc(-c2ccccc2)cc1,IGZLJTQNAFJJTF-BUKVSMQUSA-N,C[C@@H](c1ccc(-c2ccccc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,380.46,3.7,6,3.315,ok,0,1,0.233,0.253,YL2056,YL2056,0.5055,56d,O=C(CCc1ccc(-c2ccccc2)cc1)N1CCCC1,,0,0.2075,0.2184,0.4531,0.233,0.253,0.4531,0.1373,0.1279,0.4006,0.1758,0.1163,0.5055,sim,sim_yl,,ok,
