patent_id,compound_number,smiles,activity_raw,activity_score,murcko_scaffold,mw,logp,tpsa,hbd,hba
WO2023147468,057,Cc1c2cn[nH]c2c(CN(C)C(=O)c2ccc(-c3cccc(F)c3)c(OC(C)C)c2)c[n+]1[O-],+,1.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,448.5,4.37,85.2,1,4
WO2023147468,058,Cc1c2cn[nH]c2c(CN(C)C(=O)c2ccc(-c3cccc(F)c3)c(OC3CCCC3)c2)c[n+]1[O-],++,2.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CCCC2)c1,474.5,4.9,85.2,1,4
WO2023147468,059,CCOc1cc(C(=O)N(C)Cc2c[n+]([O-])c(CF)c3cn[nH]c23)ccc1-c1cccc(Cl)c1,+++,3.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,468.9,4.66,85.2,1,4
WO2023147468,060,CCOc1c(-c2cccc(Cl)c2)ccc(C(=O)N(C)Cc2c[n+]([O-])c(C)c3cn[nH]c23)c1F,++,2.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,468.9,4.64,85.2,1,4
WO2023147468,061,CN(Cc1c[n+]([O-])c(CF)c2cn[nH]c12)C(=O)c1ccc(-c2cccc(C#N)c2)c(OC2CC2)c1F,++,2.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,489.5,4.16,109.0,1,5
WO2023147468,062,CCOc1cc(C(=O)N(C)Cc2c[n+]([O-])c(C)c3cn[nH]c23)ccc1-c1cc(F)cc(Cl)c1,+++,3.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,468.9,4.64,85.2,1,4
WO2023147468,063,CCOc1cc(C(=O)N(C)Cc2c[n+]([O-])c(CF)c3cn[nH]c23)cc(F)c1-c1ccccc1,+++,3.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,452.5,4.14,85.2,1,4
WO2023147468,064,CCOc1cc(C(=O)N(C)Cc2c[n+]([O-])c(CF)c3cn[nH]c23)cc(F)c1-c1cccc(C#N)c1,+++,3.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,477.5,4.01,109.0,1,5
WO2023147468,065,CCOc1cc(C(=O)N(C)Cc2c[n+]([O-])c(CF)c3cn[nH]c23)cc(F)c1-c1cc(F)cc(C#N)c1,+++,3.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,495.5,4.15,109.0,1,5
WO2023147468,066,CCOc1cc(C(=O)N(C)Cc2c[n+]([O-])c(CF)c3cn[nH]c23)cc(F)c1-c1cccc(F)c1,++,2.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,470.5,4.28,85.2,1,4
WO2023147468,067,Cc1cccc(-c2c(F)cc(C(=O)N(C)Cc3c[n+]([O-])c(C)c4cn[nH]c34)cc2OC2CC2)c1,+++,3.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,460.5,4.43,85.2,1,4
WO2023147468,068,CCOc1cc(C(=O)N(C)Cc2c[n+]([O-])c(C)c3cn[nH]c23)cc(F)c1-c1cccc(Cl)c1,++,2.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,468.9,4.64,85.2,1,4
WO2023147468,069,Cc1c2cn[nH]c2c(CN(C)C(=O)c2ccc(-c3cc(F)ccc3F)c(OC3CC3)c2)c[n+]1[O-],+++,3.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,464.5,4.26,85.2,1,4
WO2023147468,070,Cc1cc(F)cc(-c2c(F)cc(C(=O)N(C)Cc3c[n+]([O-])c(C)c4cn[nH]c34)cc2OC2CC2)c1,+++,3.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,478.5,4.57,85.2,1,4
WO2023147468,071,Cc1cc(F)cc(-c2ccc(C(=O)N(C)Cc3c[n+]([O-])c(C)c4cn[nH]c34)cc2OC2CC2)c1,+,1.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,460.5,4.43,85.2,1,4
WO2023147468,072,CCOc1cc(C(=O)N(C)[C@@H](C)c2c[n+]([O-])cc3cn[nH]c23)ccc1-c1cccc(F)c1,++,2.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,434.5,4.23,85.2,1,4
WO2023147468,073,CCOc1cc(C(=O)N(C)[C@H](C)c2c[n+]([O-])cc3cn[nH]c23)ccc1-c1cccc(F)c1,+,1.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,434.5,4.23,85.2,1,4
WO2023147468,074,CCOc1cc(C(=O)N(C)Cc2c[n+]([O-])c(CF)c3cn[nH]c23)c(F)cc1-c1cccc(C#N)c1,+++,3.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,477.5,4.01,109.0,1,5
WO2023147468,075,CCOc1cc(C(=O)N(C)Cc2c[n+]([O-])c(C)c3cn[nH]c23)ccc1-c1cccc(Cl)c1,+++,3.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,450.9,4.5,85.2,1,4
WO2023147468,076,Cc1c2cn[nH]c2c(CN(C)C(=O)c2ccc(-c3cccc(Cl)c3)c(OC3CC3)c2)c[n+]1[O-],++,2.0,O=C(NCc1c[nH+]cc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,462.9,4.64,85.2,1,4
WO2023147468,077,CCOc1cc(C(=O)N(C)C(C)c2c[n+]([O-])c(CO)c3c[nH]nc23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1c[nH+]cc2c[nH]nc12)c1ccc(-c2ccccc2)cc1,464.5,3.73,105.4,2,5
WO2023147468,078,CCOc1cc(C(=O)N(C)Cc2c[n+]([O-])c(CO)c3c[nH]nc23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1c[nH+]cc2c[nH]nc12)c1ccc(-c2ccccc2)cc1,450.5,3.17,105.4,2,5
WO2023147468,1_intermediate,CCOc1cc(C(=O)N(C)Cc2cncc3cn[nH]c23)ccc1-c1cccc(F)c1,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,404.4,4.43,71.1,1,4
WO2023147468,2_intermediate,CCOc1cc(C(=O)O)ccc1-c1cccc(F)c1,,,c1ccc(-c2ccccc2)cc1,260.3,3.59,46.5,1,2
WO2023147468,3_intermediate,CCOc1cc(C(=O)N(C)Cc2cnc(C)c3cnn(COCC[Si](C)(C)C)c23)ccc1-c1cccc(F)c1,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,548.7,6.53,69.5,0,5
WO2023147468,4,CCOc1cc(C(=O)N(C)Cc2cnc(C)c3cn[nH]c23)ccc1-c1cccc(F)c1,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,418.5,4.74,71.1,1,4
WO2023147468,4_intermediate,O=C(O)c1ccc(-c2cccc(F)c2)c(OC2CC2)c1,,,c1ccc(-c2ccccc2OC2CC2)cc1,272.3,3.73,46.5,1,2
WO2023147468,6_intermediate,CN(Cc1cncc2cnn(COCC[Si](C)(C)C)c12)C(=O)c1ccc(-c2cccc(F)c2)c(OC2CC2)c1,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,546.7,6.36,69.5,0,5
WO2023147468,7_intermediate,CN(Cc1cncc2cn[nH]c12)C(=O)c1ccc(-c2cccc(F)c2)c(OC2CC2)c1,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,416.5,4.58,71.1,1,4
WO2023147468,5_intermediate,Cc1ncc(C=O)c2c1cnn2COCC[Si](C)(C)C,,,c1cc2[nH]ncc2cn1,291.4,2.86,57.0,0,4
WO2023147468,8,Cc1ncc(CN(C)C(=O)c2ccc(-c3cccc(C#N)c3)c(OC3CC3)c2)c2c1cnn2COCC[Si](C)(C)C,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,567.8,6.4,93.3,0,6
WO2023147468,9,Cc1ncc(CN(C)C(=O)c2ccc(-c3cccc(C#N)c3)c(OC3CC3)c2)c2[nH]ncc12,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,437.5,4.62,94.9,1,5
WO2023147468,8_intermediate,CCOc1c(-c2cccc(F)c2)ccc(C(=O)N(C)Cc2cnc(C)c3cn[nH]c23)c1C,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,432.5,5.05,71.1,1,4
WO2023147468,10_intermediate,Cc1ncc(CN(C)C(=O)c2cc(F)c(-c3cccc(C#N)c3)c(OC3CC3)c2)c2c1cnn2COCC[Si](C)(C)C,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,585.8,6.54,93.3,0,6
WO2023147468,11_intermediate,Cc1ncc(CN(C)C(=O)c2cc(F)c(-c3cccc(C#N)c3)c(OC3CC3)c2)c2[nH]ncc12,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,455.5,4.76,94.9,1,5
WO2023147468,5,CNCc1cnc(C)c2cnn(COCC[Si](C)(C)C)c12,,,c1cc2[nH]ncc2cn1,306.5,2.77,52.0,1,4
WO2023147468,6,CCOc1cc(C(=O)N(C)Cc2cnc(C)c3cnn(Cc4ccc(OC)cc4)c23)ccc1-c1cc(F)cc(C#N)c1,,,O=C(NCc1cncc2cnn(Cc3ccccc3)c12)c1ccc(-c2ccccc2)cc1,563.6,6.15,93.3,0,6
WO2023147468,7,CCOc1cc(C(=O)N(C)Cc2cnc(C)c3cn[nH]c23)ccc1-c1cc(F)cc(C#N)c1,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,443.5,4.62,94.9,1,5
WO2023147468,9_intermediate,CNCc1cnc(C(=O)OC)c2cnn(COCC[Si](C)(C)C)c12,,,c1cc2[nH]ncc2cn1,350.5,2.25,78.3,1,6
WO2023147468,10,CCOc1cc(C(=O)N(C)Cc2cnc(C(=O)OC)c3cnn(COCC[Si](C)(C)C)c23)cc(Cl)c1-c1cccc(F)c1,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,627.2,6.66,95.8,0,7
WO2023147468,11,CCOc1cc(C(=O)N(C)Cc2cnc(CO)c3cnn(COCC[Si](C)(C)C)c23)cc(Cl)c1-c1cccc(F)c1,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,599.2,6.37,89.7,1,6
WO2023147468,12,CCOc1cc(C(=O)N(C)Cc2cnc(CF)c3cnn(COCC[Si](C)(C)C)c23)cc(Cl)c1-c1cccc(F)c1,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,601.2,7.34,69.5,0,5
WO2023147468,13,CCOc1cc(C(=O)N(C)Cc2cnc(CF)c3cn[nH]c23)cc(Cl)c1-c1cccc(F)c1,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,470.9,5.56,71.1,1,4
WO2023147468,3,CN(Cc1cnc(C#N)c2cnn(COCC[Si](C)(C)C)c12)C(=O)c1ccc(-c2cccc(F)c2)c(OC2CC2)c1,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,571.7,6.23,93.3,0,6
WO2023147468,2,CCOc1cc(C(=O)N(C)C(C)c2cncc3cnn(COCC[Si](C)(C)C)c23)ccc1-c1cccc(F)c1,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,548.7,6.78,69.5,0,5
WO2023147468,1,CCOc1cc(C(=O)N(C)Cc2cnc(CO)c3cnn(COCC[Si](C)(C)C)c23)ccc1-c1cccc(F)c1,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,564.7,5.71,89.7,1,6
WO2023147468,A,CCOc1cc(C(=O)N(C)Cc2cncc3cn[nH]c23)ccc1-c1cccc(F)c1,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,404.4,4.43,71.1,1,4
WO2023147468,B,CCOc1cc(C(=O)N(C)Cc2cncc3cn[nH]c23)ccc1-c1cccc(F)c1,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,404.4,4.43,71.1,1,4
WO2023147468,C,CN(Cc1cncc2cn[nH]c12)C(=O)c1ccc(-c2cccc(F)c2)c(OC2CC2)c1,,,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,416.5,4.58,71.1,1,4
WO2023147468,D,CN(Cc1cccc2cn[nH]c12)C(=O)c1ccc(-c2cccc(F)c2)c(OC2CC2)c1,,,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,415.5,5.18,58.2,1,3
WO2026054623,1_intermediate,C[Si](C)(C)CCOCn1ncc2cccc(C=O)c21,,,c1ccc2[nH]ncc2c1,276.4,3.16,44.1,0,3
WO2026054623,2_intermediate,C[Si](C)(C)CCOCn1ncc2cccc(CNCC3CCOC3)c21,,,c1cc(CNCC2CCOC2)c2[nH]ncc2c1,361.6,3.47,48.3,1,4
WO2026054623,3_intermediate,CCOc1cc(C(=O)O)ccc1-c1cccc(C)c1,,,c1ccc(-c2ccccc2)cc1,256.3,3.76,46.5,1,2
WO2026054623,4_intermediate,CCOc1cc(C(=O)N(Cc2cccc3cnn(COCC[Si](C)(C)C)c23)CC2CCOCC2)ccc1-c1cccc(C)c1,,,O=C(c1ccc(-c2ccccc2)cc1)N(Cc1cccc2cn[nH]c12)CC1CCOCC1,613.9,7.79,65.8,0,5
WO2026054623,5_intermediate,CCOc1cc(C(=O)N(Cc2cccc3cn[nH]c23)CC2CNC2)ccc1-c1cccc(C)c1,,,O=C(c1ccc(-c2ccccc2)cc1)N(Cc1cccc2cn[nH]c12)CC1CNC1,454.6,4.8,70.2,2,4
WO2026054623,6_intermediate,CCOc1cc(C(=O)N(Cc2cccc3cn[nH]c23)CC2CCNC2)ccc1-c1cccc(C)c1,,,O=C(c1ccc(-c2ccccc2)cc1)N(Cc1cccc2cn[nH]c12)CC1CCNC1,468.6,5.19,70.2,2,4
WO2026054623,7,CCOc1cc(C(=O)N(Cc2cccc3cn[nH]c23)CC2CCN(C)C2)ccc1-c1cccc(C)c1,A|16.0,0.0,O=C(c1ccc(-c2ccccc2)cc1)N(Cc1cccc2cn[nH]c12)CC1CCNC1,482.6,5.53,61.5,1,4
WO2026054623,8,CCOc1cc(C(=O)N(Cc2cccc3cn[nH]c23)CC2CCN(C(C)C)C2)ccc1-c1cccc(C)c1,A|26.0,0.0,O=C(c1ccc(-c2ccccc2)cc1)N(Cc1cccc2cn[nH]c12)CC1CCNC1,510.7,6.31,61.5,1,4
WO2026054623,5,CCOc1cc(C(=O)N(Cc2cccc3cnn(COCC[Si](C)(C)C)c23)CC2CCN(C(=O)OCc3ccccc3)CC2)ccc1-c1cccc(C)c1,A|14.0,0.0,O=C(OCc1ccccc1)N1CCC(CN(Cc2cccc3cn[nH]c23)C(=O)c2ccc(-c3ccccc3)cc2)CC1,747.0,9.41,86.1,0,6
WO2026054623,9,CCOc1cc(C(=O)N(Cc2cccc3cn[nH]c23)CC2CCNCC2)ccc1-c1cccc(C)c1,A|18.0,0.0,O=C(c1ccc(-c2ccccc2)cc1)N(Cc1cccc2cn[nH]c12)CC1CCNCC1,482.6,5.58,70.2,2,4
WO2026054623,10,CCOc1cc(C(=O)N(Cc2cccc3cn[nH]c23)CC2CCN(C)CC2)ccc1-c1cccc(C)c1,,,O=C(c1ccc(-c2ccccc2)cc1)N(Cc1cccc2cn[nH]c12)CC1CCNCC1,496.7,5.92,61.5,1,4
WO2026054623,11,CCOc1cc(C(=O)N(Cc2ccc(F)c3cn[nH]c23)CC2CCN(C)CC2)ccc1-c1cccc(F)c1,,,O=C(c1ccc(-c2ccccc2)cc1)N(Cc1cccc2cn[nH]c12)CC1CCNCC1,518.6,5.89,61.5,1,4
WO2026054623,12,CCOc1cc(C(=O)N(Cc2cccc3cn[nH]c23)CC2CCN(C(C)C)CC2)ccc1-c1cccc(C)c1,,,O=C(c1ccc(-c2ccccc2)cc1)N(Cc1cccc2cn[nH]c12)CC1CCNCC1,524.7,6.7,61.5,1,4
WO2026054623,13,CCOc1cc(C(=O)N(Cc2cccc3cn[nH]c23)CC2CCN(CC)CC2)ccc1-c1cccc(C)c1,,,O=C(c1ccc(-c2ccccc2)cc1)N(Cc1cccc2cn[nH]c12)CC1CCNCC1,510.7,6.31,61.5,1,4
WO2026054623,14,CCOc1cc(C(=O)N(Cc2ccc(F)c3cn[nH]c23)CC2CCN(C(C)C)CC2)ccc1-c1cccc(C)c1,,,O=C(c1ccc(-c2ccccc2)cc1)N(Cc1cccc2cn[nH]c12)CC1CCNCC1,542.7,6.84,61.5,1,4
WO2026054623,15,CCOc1cc(C(=O)N(Cc2ccc(F)c3cn[nH]c23)CC2CCN(C(C)C)CC2)ccc1-c1cccc(F)c1,,,O=C(c1ccc(-c2ccccc2)cc1)N(Cc1cccc2cn[nH]c12)CC1CCNCC1,546.7,6.67,61.5,1,4
WO2026054623,2,CCOc1cc(C(=O)N(Cc2ccc(F)c3cnn(COCC[Si](C)(C)C)c23)CC2CCN(C(C)C)CC2)ccc1-c1cc(F)cc(F)c1,A|20.0,0.0,O=C(c1ccc(-c2ccccc2)cc1)N(Cc1cccc2cn[nH]c12)CC1CCNCC1,694.9,8.59,59.8,0,5
WO2026054623,16,CCOc1cc(C(=O)N(Cc2ccc(F)c3cn[nH]c23)CC2CCN(C(C)C)CC2)ccc1-c1cc(F)cc(F)c1,,,O=C(c1ccc(-c2ccccc2)cc1)N(Cc1cccc2cn[nH]c12)CC1CCNCC1,564.7,6.81,61.5,1,4
WO2026054623,17,CCOc1cc(C(=O)N(Cc2cnc(Cl)c3cn[nH]c23)CC2CCN(C(C)C)CC2)ccc1-c1cccc(F)c1,,,O=C(c1ccc(-c2ccccc2)cc1)N(Cc1cncc2cn[nH]c12)CC1CCNCC1,564.1,6.58,74.3,1,5
WO2026054623,3,CCOc1cc(C(=O)N(Cc2cccc3cnn(COCC[Si](C)(C)C)c23)CC2CCN(C(C)C)CC2)ccc1Br,A|21.0,0.0,O=C(c1ccccc1)N(Cc1cccc2cn[nH]c12)CC1CCNCC1,643.7,7.27,59.8,0,5
WO2026054623,18,CCOc1cc(C(=O)N(Cc2cccc3cn[nH]c23)CC2CCN(CC)CC2)ccc1-c1ccnc(C)c1,,,O=C(c1ccc(-c2ccncc2)cc1)N(Cc1cccc2cn[nH]c12)CC1CCNCC1,511.7,5.71,74.3,1,5
WO2026054623,19,CC(C)N1CCC(CN(Cc2ccc(F)c3cn[nH]c23)C(=O)c2ccc(-c3cccc(F)c3)cc2)CC1,,,O=C(c1ccc(-c2ccccc2)cc1)N(Cc1cccc2cn[nH]c12)CC1CCNCC1,502.6,6.27,52.2,1,3
WO2026054623,4,CCOc1cc(C(=O)N(Cc2cccc3cnn(COCC[Si](C)(C)C)c23)CC2CCN(C(C)C)CC2)ccc1-c1ccnc(C(F)(F)F)c1,A|13.0,0.0,O=C(c1ccc(-c2ccncc2)cc1)N(Cc1cccc2cn[nH]c12)CC1CCNCC1,709.9,8.59,72.7,0,6
WO2026054623,20,CCOc1cc(C(=O)N(Cc2cccc3cn[nH]c23)CC2CCN(C(C)C)CC2)ccc1-c1ccnc(C(F)(F)F)c1,,,O=C(c1ccc(-c2ccncc2)cc1)N(Cc1cccc2cn[nH]c12)CC1CCNCC1,579.7,6.81,74.3,1,5
WO2026054623,21,CCOc1cc(C(=O)N(Cc2cccc3cn[nH]c23)CC2CCN(C3CC3)CC2)ccc1-c1cccc(C)c1,,,O=C(c1ccc(-c2ccccc2)cc1)N(Cc1cccc2cn[nH]c12)CC1CCN(C2CC2)CC1,522.7,6.45,61.5,1,4
WO2026054623,22,CCOc1cc(C(=O)N(Cc2cnc(Cl)c3cn[nH]c23)CC2CCOCC2)ccc1-c1cccc(C)c1,,,O=C(c1ccc(-c2ccccc2)cc1)N(Cc1cncc2cn[nH]c12)CC1CCOCC1,519.0,6.05,80.3,1,5
WO2026054623,23,CCOc1cc(C(=O)N(Cc2cnc(Cl)c3cn[nH]c23)CC2CCOCC2)ccc1-c1cccc(F)c1,,,O=C(c1ccc(-c2ccccc2)cc1)N(Cc1cncc2cn[nH]c12)CC1CCOCC1,523.0,5.89,80.3,1,5
WO2026054623,6,CCOc1cc(C(=O)N(Cc2cccc3cnn(COCC[Si](C)(C)C)c23)CC2CCN(c3ccc(N)cc3)CC2)ccc1-c1cccc(C)c1,A|24.0,0.0,O=C(c1ccc(-c2ccccc2)cc1)N(Cc1cccc2cn[nH]c12)CC1CCN(c2ccccc2)CC1,704.0,8.86,85.9,1,6
WO2026054623,24,CCOc1cc(C(=O)N(Cc2cccc3cn[nH]c23)CC2CCN(c3ccc(N)cc3)CC2)ccc1-c1cccc(C)c1,,,O=C(c1ccc(-c2ccccc2)cc1)N(Cc1cccc2cn[nH]c12)CC1CCN(c2ccccc2)CC1,573.7,7.08,87.5,2,5
WO2026054623,1,CCOc1cc(C(=O)N(Cc2cccc3cnn(COCC[Si](C)(C)C)c23)CC2CCN(c3ccc(N)cc3)CC2)ccc1-c1cccc(C)c1,A|10.0,0.0,O=C(c1ccc(-c2ccccc2)cc1)N(Cc1cccc2cn[nH]c12)CC1CCN(c2ccccc2)CC1,704.0,8.86,85.9,1,6
WO2026054623,25,CCOc1cc(C(=O)N(Cc2cccc3cn[nH]c23)CC2CCN(c3ccc(N(C)C)cc3)CC2)ccc1-c1cccc(C)c1,,,O=C(c1ccc(-c2ccccc2)cc1)N(Cc1cccc2cn[nH]c12)CC1CCN(c2ccccc2)CC1,601.8,7.56,64.7,1,5
WO2026054623,26,CCOc1cc(C(=O)N(Cc2cccc3cn[nH]c23)CC2CCN(c3ccc(NC(C)=O)cc3)CC2)ccc1-c1cccc(C)c1,,,O=C(c1ccc(-c2ccccc2)cc1)N(Cc1cccc2cn[nH]c12)CC1CCN(c2ccccc2)CC1,615.8,7.45,90.6,2,5
