pair,seed,ligand,class,pocket,pdb,status,vina_mode1,reason
EGFR/HER2,20260814,EH40_35,B_only,A,3POZ,ok,-10.481,elapsed_s=153.2
EGFR/HER2,20260814,EH40_35,B_only,B,3RCD,ok,-10.795,elapsed_s=142.7
EGFR/HER2,20260811,EH40_37,B_only,A,3POZ,ok,-10.213,elapsed_s=58.1
EGFR/HER2,20260813,EH40_36,B_only,A,3POZ,ok,-10.386,elapsed_s=84.6
EGFR/HER2,20260813,EH40_36,B_only,B,3RCD,ok,-10.497,elapsed_s=92.6
EGFR/HER2,20260811,EH40_37,B_only,B,3RCD,ok,-11.041,elapsed_s=73.3
EGFR/HER2,20260814,EH40_36,B_only,A,3POZ,ok,-10.076,elapsed_s=94.2
EGFR/HER2,20260814,EH40_36,B_only,B,3RCD,ok,-10.474,elapsed_s=99.5
EGFR/HER2,20260812,EH40_37,B_only,A,3POZ,ok,-10.21,elapsed_s=66.1
EGFR/HER2,20260812,EH40_37,B_only,B,3RCD,ok,-10.971,elapsed_s=68.0
EGFR/HER2,20260813,EH40_37,B_only,A,3POZ,ok,-10.156,elapsed_s=59.1
EGFR/HER2,20260813,EH40_37,B_only,B,3RCD,ok,-10.985,elapsed_s=63.0
EGFR/HER2,20260814,EH40_37,B_only,A,3POZ,ok,-10.225,elapsed_s=65.5
EGFR/HER2,20260814,EH40_37,B_only,B,3RCD,ok,-11.008,elapsed_s=63.0
EGFR/HER2,20260811,EH40_38,neither,B,3RCD,ok,-9.353,elapsed_s=32.8
EGFR/HER2,20260811,EH40_38,neither,A,3POZ,ok,-9.782,elapsed_s=39.4
EGFR/HER2,20260812,EH40_38,neither,B,3RCD,ok,-9.321,elapsed_s=33.1
EGFR/HER2,20260812,EH40_38,neither,A,3POZ,ok,-9.756,elapsed_s=41.1
EGFR/HER2,20260813,EH40_38,neither,A,3POZ,ok,-9.727,elapsed_s=39.2
EGFR/HER2,20260813,EH40_38,neither,B,3RCD,ok,-9.309,elapsed_s=33.2
EGFR/HER2,20260814,EH40_38,neither,B,3RCD,ok,-9.306,elapsed_s=34.3
EGFR/HER2,20260814,EH40_38,neither,A,3POZ,ok,-9.688,elapsed_s=42.2
EGFR/HER2,20260811,EH40_39,neither,A,3POZ,ok,-10.177,elapsed_s=39.3
EGFR/HER2,20260811,EH40_39,neither,B,3RCD,ok,-9.797,elapsed_s=37.3
EGFR/HER2,20260812,EH40_39,neither,B,3RCD,ok,-9.874,elapsed_s=34.0
EGFR/HER2,20260812,EH40_39,neither,A,3POZ,ok,-10.068,elapsed_s=40.0
EGFR/HER2,20260813,EH40_39,neither,A,3POZ,ok,-10.333,elapsed_s=37.6
EGFR/HER2,20260813,EH40_39,neither,B,3RCD,ok,-9.925,elapsed_s=33.1
EGFR/HER2,20260814,EH40_39,neither,B,3RCD,ok,-9.873,elapsed_s=33.6
EGFR/HER2,20260814,EH40_39,neither,A,3POZ,ok,-10.347,elapsed_s=42.5
EGFR/HER2,20260811,EH40_40,neither,A,3POZ,ok,-8.001,elapsed_s=35.3
EGFR/HER2,20260811,EH40_40,neither,B,3RCD,ok,-8.372,elapsed_s=35.3
EGFR/HER2,20260812,EH40_40,neither,A,3POZ,ok,-8.04,elapsed_s=34.5
EGFR/HER2,20260812,EH40_40,neither,B,3RCD,ok,-8.409,elapsed_s=34.3
EGFR/HER2,20260813,EH40_40,neither,A,3POZ,ok,-8.29,elapsed_s=35.3
EGFR/HER2,20260813,EH40_40,neither,B,3RCD,ok,-8.34,elapsed_s=30.2
EGFR/HER2,20260814,EH40_40,neither,A,3POZ,ok,-7.945,elapsed_s=31.0
EGFR/HER2,20260814,EH40_40,neither,B,3RCD,ok,-8.343,elapsed_s=34.3
EGFR/HER2,20260811,EH120_041,dual,B,3RCD,ok,-10.89,elapsed_s=72.9
EGFR/HER2,20260812,EH120_041,dual,B,3RCD,ok,-10.899,elapsed_s=67.0
EGFR/HER2,20260813,EH120_041,dual,B,3RCD,ok,-10.902,elapsed_s=67.7
EGFR/HER2,20260811,EH120_041,dual,A,3POZ,ok,-10.386,elapsed_s=90.9
EGFR/HER2,20260812,EH120_041,dual,A,3POZ,ok,-10.447,elapsed_s=89.5
EGFR/HER2,20260813,EH120_041,dual,A,3POZ,ok,-10.535,elapsed_s=93.4
EGFR/HER2,20260811,EH120_042,dual,B,3RCD,ok,-9.483,elapsed_s=22.5
EGFR/HER2,20260811,EH120_042,dual,A,3POZ,ok,-9.321,elapsed_s=24.0
EGFR/HER2,20260812,EH120_042,dual,A,3POZ,ok,-9.327,elapsed_s=23.1
EGFR/HER2,20260812,EH120_042,dual,B,3RCD,ok,-9.435,elapsed_s=24.2
EGFR/HER2,20260813,EH120_042,dual,B,3RCD,ok,-9.422,elapsed_s=22.4
EGFR/HER2,20260813,EH120_042,dual,A,3POZ,ok,-9.342,elapsed_s=23.7
EGFR/HER2,20260814,EH120_042,dual,A,3POZ,ok,-9.362,elapsed_s=23.1
EGFR/HER2,20260814,EH120_042,dual,B,3RCD,ok,-9.459,elapsed_s=18.0
EGFR/HER2,20260814,EH120_041,dual,B,3RCD,ok,-10.906,elapsed_s=69.5
EGFR/HER2,20260814,EH120_041,dual,A,3POZ,ok,-10.355,elapsed_s=94.2
EGFR/HER2,20260811,EH120_043,dual,B,3RCD,ok,-8.73,elapsed_s=53.6
EGFR/HER2,20260811,EH120_043,dual,A,3POZ,ok,-8.594,elapsed_s=55.1
EGFR/HER2,20260812,EH120_043,dual,A,3POZ,ok,-8.561,elapsed_s=59.1
EGFR/HER2,20260812,EH120_043,dual,B,3RCD,ok,-8.743,elapsed_s=57.9
EGFR/HER2,20260813,EH120_043,dual,A,3POZ,ok,-8.557,elapsed_s=57.9
EGFR/HER2,20260813,EH120_043,dual,B,3RCD,ok,-8.733,elapsed_s=54.0
EGFR/HER2,20260814,EH120_043,dual,B,3RCD,ok,-8.739,elapsed_s=56.5
EGFR/HER2,20260814,EH120_043,dual,A,3POZ,ok,-8.592,elapsed_s=59.6
EGFR/HER2,20260811,EH120_044,dual,B,3RCD,ok,-9.408,elapsed_s=51.6
EGFR/HER2,20260812,EH120_044,dual,A,3POZ,ok,-10.85,elapsed_s=55.3
EGFR/HER2,20260811,EH120_044,dual,A,3POZ,ok,-10.781,elapsed_s=59.6
EGFR/HER2,20260812,EH120_044,dual,B,3RCD,ok,-9.521,elapsed_s=51.2
EGFR/HER2,20260813,EH120_044,dual,B,3RCD,ok,-9.388,elapsed_s=53.0
EGFR/HER2,20260813,EH120_044,dual,A,3POZ,ok,-10.754,elapsed_s=60.5
EGFR/HER2,20260811,EH120_045,dual,A,3POZ,ok,-10.532,elapsed_s=45.7
EGFR/HER2,20260814,EH120_044,dual,B,3RCD,ok,-9.338,elapsed_s=52.2
EGFR/HER2,20260814,EH120_044,dual,A,3POZ,ok,-10.77,elapsed_s=57.7
EGFR/HER2,20260811,EH120_045,dual,B,3RCD,ok,-9.724,elapsed_s=43.5
EGFR/HER2,20260812,EH120_045,dual,A,3POZ,ok,-9.435,elapsed_s=39.8
EGFR/HER2,20260812,EH120_045,dual,B,3RCD,ok,-9.733,elapsed_s=38.8
EGFR/HER2,20260813,EH120_045,dual,A,3POZ,ok,-9.664,elapsed_s=42.4
EGFR/HER2,20260813,EH120_045,dual,B,3RCD,ok,-9.705,elapsed_s=38.8
EGFR/HER2,20260814,EH120_045,dual,B,3RCD,ok,-9.756,elapsed_s=42.5
EGFR/HER2,20260814,EH120_045,dual,A,3POZ,ok,-9.658,elapsed_s=46.8
EGFR/HER2,20260811,EH120_046,dual,A,3POZ,ok,-9.981,elapsed_s=71.3
EGFR/HER2,20260811,EH120_046,dual,B,3RCD,ok,-9.736,elapsed_s=73.1
EGFR/HER2,20260812,EH120_046,dual,A,3POZ,ok,-9.933,elapsed_s=70.0
EGFR/HER2,20260812,EH120_046,dual,B,3RCD,ok,-9.727,elapsed_s=72.0
EGFR/HER2,20260813,EH120_046,dual,B,3RCD,ok,-9.677,elapsed_s=71.9
EGFR/HER2,20260813,EH120_046,dual,A,3POZ,ok,-9.878,elapsed_s=77.5
EGFR/HER2,20260814,EH120_046,dual,A,3POZ,ok,-9.889,elapsed_s=75.3
EGFR/HER2,20260814,EH120_046,dual,B,3RCD,ok,-9.708,elapsed_s=71.5
EGFR/HER2,20260811,EH120_047,dual,B,3RCD,ok,-9.238,elapsed_s=101.9
EGFR/HER2,20260812,EH120_047,dual,B,3RCD,ok,-9.106,elapsed_s=97.9
EGFR/HER2,20260811,EH120_047,dual,A,3POZ,ok,-9.979,elapsed_s=114.5
EGFR/HER2,20260812,EH120_047,dual,A,3POZ,ok,-10.185,elapsed_s=109.1
EGFR/HER2,20260811,EH120_048,dual,A,3POZ,ok,-9.642,elapsed_s=23.7
EGFR/HER2,20260811,EH120_048,dual,B,3RCD,ok,-8.44,elapsed_s=18.1
EGFR/HER2,20260812,EH120_048,dual,B,3RCD,ok,-8.175,elapsed_s=21.1
EGFR/HER2,20260812,EH120_048,dual,A,3POZ,ok,-9.656,elapsed_s=23.9
EGFR/HER2,20260813,EH120_047,dual,B,3RCD,ok,-9.293,elapsed_s=97.8
EGFR/HER2,20260813,EH120_048,dual,B,3RCD,ok,-8.235,elapsed_s=18.0
EGFR/HER2,20260813,EH120_047,dual,A,3POZ,ok,-10.227,elapsed_s=114.5
EGFR/HER2,20260813,EH120_048,dual,A,3POZ,ok,-9.611,elapsed_s=21.3
EGFR/HER2,20260814,EH120_048,dual,A,3POZ,ok,-9.657,elapsed_s=24.1
EGFR/HER2,20260814,EH120_048,dual,B,3RCD,ok,-8.478,elapsed_s=20.5
EGFR/HER2,20260814,EH120_047,dual,A,3POZ,ok,-10.14,elapsed_s=109.6
EGFR/HER2,20260814,EH120_047,dual,B,3RCD,ok,-9.096,elapsed_s=107.4
EGFR/HER2,20260811,EH120_049,dual,B,3RCD,ok,-9.488,elapsed_s=59.4
EGFR/HER2,20260811,EH120_049,dual,A,3POZ,ok,-10.462,elapsed_s=61.1
EGFR/HER2,20260812,EH120_049,dual,B,3RCD,ok,-9.61,elapsed_s=50.6
EGFR/HER2,20260812,EH120_049,dual,A,3POZ,ok,-10.32,elapsed_s=60.5
EGFR/HER2,20260813,EH120_049,dual,B,3RCD,ok,-9.625,elapsed_s=54.3
EGFR/HER2,20260813,EH120_049,dual,A,3POZ,ok,-10.458,elapsed_s=62.8
EGFR/HER2,20260814,EH120_049,dual,B,3RCD,ok,-9.618,elapsed_s=51.1
EGFR/HER2,20260814,EH120_049,dual,A,3POZ,ok,-10.503,elapsed_s=61.3
EGFR/HER2,20260811,EH120_050,dual,B,3RCD,ok,-10.35,elapsed_s=92.8
EGFR/HER2,20260811,EH120_050,dual,A,3POZ,ok,-10.589,elapsed_s=110.5
EGFR/HER2,20260812,EH120_050,dual,B,3RCD,ok,-10.47,elapsed_s=95.1
EGFR/HER2,20260812,EH120_050,dual,A,3POZ,ok,-10.608,elapsed_s=108.2
EGFR/HER2,20260811,EH120_051,dual,A,3POZ,ok,-8.999,elapsed_s=20.0
EGFR/HER2,20260813,EH120_050,dual,B,3RCD,ok,-10.353,elapsed_s=90.8
EGFR/HER2,20260813,EH120_050,dual,A,3POZ,ok,-10.529,elapsed_s=104.8
EGFR/HER2,20260811,EH120_051,dual,B,3RCD,ok,-8.257,elapsed_s=16.4
EGFR/HER2,20260812,EH120_051,dual,B,3RCD,ok,-8.366,elapsed_s=19.4
EGFR/HER2,20260812,EH120_051,dual,A,3POZ,ok,-8.984,elapsed_s=21.3
EGFR/HER2,20260813,EH120_051,dual,B,3RCD,ok,-8.38,elapsed_s=19.4
EGFR/HER2,20260813,EH120_051,dual,A,3POZ,ok,-8.989,elapsed_s=21.3
EGFR/HER2,20260814,EH120_051,dual,B,3RCD,ok,-8.256,elapsed_s=16.2
EGFR/HER2,20260814,EH120_051,dual,A,3POZ,ok,-8.914,elapsed_s=17.7
EGFR/HER2,20260814,EH120_050,dual,A,3POZ,ok,-10.598,elapsed_s=106.0
EGFR/HER2,20260814,EH120_050,dual,B,3RCD,ok,-10.337,elapsed_s=100.0
EGFR/HER2,20260811,EH120_052,dual,B,3RCD,ok,-9.92,elapsed_s=48.6
EGFR/HER2,20260811,EH120_052,dual,A,3POZ,ok,-10.214,elapsed_s=61.7
EGFR/HER2,20260812,EH120_052,dual,B,3RCD,ok,-9.934,elapsed_s=54.2
EGFR/HER2,20260812,EH120_052,dual,A,3POZ,ok,-9.824,elapsed_s=66.2
EGFR/HER2,20260813,EH120_052,dual,B,3RCD,ok,-9.913,elapsed_s=55.5
EGFR/HER2,20260813,EH120_052,dual,A,3POZ,ok,-10.227,elapsed_s=66.6
EGFR/HER2,20260814,EH120_052,dual,A,3POZ,ok,-10.237,elapsed_s=61.3
EGFR/HER2,20260814,EH120_052,dual,B,3RCD,ok,-9.921,elapsed_s=52.7
EGFR/HER2,20260811,EH120_053,dual,A,3POZ,ok,-9.896,elapsed_s=71.8
EGFR/HER2,20260811,EH120_053,dual,B,3RCD,ok,-10.63,elapsed_s=70.7
EGFR/HER2,20260812,EH120_053,dual,B,3RCD,ok,-10.669,elapsed_s=62.3
EGFR/HER2,20260812,EH120_053,dual,A,3POZ,ok,-9.962,elapsed_s=63.2
EGFR/HER2,20260813,EH120_053,dual,A,3POZ,ok,-10.039,elapsed_s=67.1
EGFR/HER2,20260813,EH120_053,dual,B,3RCD,ok,-10.644,elapsed_s=64.4
EGFR/HER2,20260811,EH120_054,A_only,B,3RCD,ok,-7.524,elapsed_s=18.6
EGFR/HER2,20260811,EH120_054,A_only,A,3POZ,ok,-8.215,elapsed_s=19.5
EGFR/HER2,20260812,EH120_054,A_only,A,3POZ,ok,-8.183,elapsed_s=15.6
EGFR/HER2,20260812,EH120_054,A_only,B,3RCD,ok,-7.652,elapsed_s=14.7
EGFR/HER2,20260813,EH120_054,A_only,B,3RCD,ok,-7.574,elapsed_s=14.6
EGFR/HER2,20260813,EH120_054,A_only,A,3POZ,ok,-8.173,elapsed_s=15.6
EGFR/HER2,20260814,EH120_053,dual,A,3POZ,ok,-10.054,elapsed_s=72.4
EGFR/HER2,20260814,EH120_053,dual,B,3RCD,ok,-10.694,elapsed_s=63.5
EGFR/HER2,20260814,EH120_054,A_only,B,3RCD,ok,-7.558,elapsed_s=18.6
EGFR/HER2,20260814,EH120_054,A_only,A,3POZ,ok,-8.117,elapsed_s=19.5
EGFR/HER2,20260811,EH120_055,A_only,B,3RCD,ok,-8.346,elapsed_s=22.5
EGFR/HER2,20260811,EH120_055,A_only,A,3POZ,ok,-9.091,elapsed_s=27.1
EGFR/HER2,20260812,EH120_055,A_only,B,3RCD,ok,-8.339,elapsed_s=18.2
EGFR/HER2,20260813,EH120_055,A_only,B,3RCD,ok,-8.241,elapsed_s=18.2
EGFR/HER2,20260812,EH120_055,A_only,A,3POZ,ok,-9.094,elapsed_s=22.8
EGFR/HER2,20260813,EH120_055,A_only,A,3POZ,ok,-9.091,elapsed_s=22.5
EGFR/HER2,20260814,EH120_055,A_only,A,3POZ,ok,-9.09,elapsed_s=25.7
EGFR/HER2,20260814,EH120_055,A_only,B,3RCD,ok,-8.262,elapsed_s=22.1
EGFR/HER2,20260812,EH120_056,A_only,A,3POZ,ok,-7.916,elapsed_s=155.1
EGFR/HER2,20260811,EH120_056,A_only,A,3POZ,ok,-7.786,elapsed_s=162.5
EGFR/HER2,20260812,EH120_056,A_only,B,3RCD,ok,-8.179,elapsed_s=161.4
EGFR/HER2,20260813,EH120_056,A_only,A,3POZ,ok,-7.875,elapsed_s=158.6
EGFR/HER2,20260813,EH120_056,A_only,B,3RCD,ok,-7.664,elapsed_s=161.7
EGFR/HER2,20260811,EH120_056,A_only,B,3RCD,ok,-8.021,elapsed_s=175.9
EGFR/HER2,20260811,EH120_057,A_only,A,3POZ,ok,-8.092,elapsed_s=12.3
EGFR/HER2,20260811,EH120_057,A_only,B,3RCD,ok,-7.66,elapsed_s=11.1
EGFR/HER2,20260812,EH120_057,A_only,A,3POZ,ok,-8.077,elapsed_s=15.7
EGFR/HER2,20260812,EH120_057,A_only,B,3RCD,ok,-7.68,elapsed_s=15.3
EGFR/HER2,20260813,EH120_057,A_only,A,3POZ,ok,-8.11,elapsed_s=15.8
EGFR/HER2,20260813,EH120_057,A_only,B,3RCD,ok,-7.645,elapsed_s=15.0
EGFR/HER2,20260814,EH120_057,A_only,A,3POZ,ok,-8.079,elapsed_s=11.9
EGFR/HER2,20260814,EH120_057,A_only,B,3RCD,ok,-7.687,elapsed_s=11.7
EGFR/HER2,20260811,EH120_058,A_only,A,3POZ,ok,-10.125,elapsed_s=59.9
EGFR/HER2,20260811,EH120_058,A_only,B,3RCD,ok,-9.151,elapsed_s=58.3
EGFR/HER2,20260812,EH120_058,A_only,B,3RCD,ok,-9.151,elapsed_s=59.3
EGFR/HER2,20260812,EH120_058,A_only,A,3POZ,ok,-10.137,elapsed_s=63.1
EGFR/HER2,20260814,EH120_056,A_only,A,3POZ,ok,-7.897,elapsed_s=148.5
EGFR/HER2,20260814,EH120_056,A_only,B,3RCD,ok,-8.15,elapsed_s=151.1
EGFR/HER2,20260813,EH120_058,A_only,B,3RCD,ok,-9.12,elapsed_s=61.0
EGFR/HER2,20260813,EH120_058,A_only,A,3POZ,ok,-10.022,elapsed_s=67.6
EGFR/HER2,20260814,EH120_058,A_only,B,3RCD,ok,-9.149,elapsed_s=59.6
EGFR/HER2,20260814,EH120_058,A_only,A,3POZ,ok,-9.947,elapsed_s=66.4
EGFR/HER2,20260811,EH120_059,A_only,A,3POZ,ok,-9.601,elapsed_s=38.8
EGFR/HER2,20260811,EH120_059,A_only,B,3RCD,ok,-8.69,elapsed_s=38.3
EGFR/HER2,20260812,EH120_059,A_only,A,3POZ,ok,-9.611,elapsed_s=38.4
EGFR/HER2,20260812,EH120_059,A_only,B,3RCD,ok,-8.728,elapsed_s=36.8
EGFR/HER2,20260813,EH120_059,A_only,A,3POZ,ok,-9.619,elapsed_s=36.8
EGFR/HER2,20260813,EH120_059,A_only,B,3RCD,ok,-8.658,elapsed_s=35.6
EGFR/HER2,20260814,EH120_059,A_only,A,3POZ,ok,-9.611,elapsed_s=33.3
EGFR/HER2,20260814,EH120_059,A_only,B,3RCD,ok,-8.709,elapsed_s=32.2
EGFR/HER2,20260811,EH120_060,A_only,B,3RCD,ok,-9.156,elapsed_s=31.3
EGFR/HER2,20260811,EH120_060,A_only,A,3POZ,ok,-9.002,elapsed_s=42.2
EGFR/HER2,20260812,EH120_060,A_only,B,3RCD,ok,-9.162,elapsed_s=32.7
EGFR/HER2,20260812,EH120_060,A_only,A,3POZ,ok,-8.279,elapsed_s=39.8
EGFR/HER2,20260813,EH120_060,A_only,B,3RCD,ok,-9.121,elapsed_s=32.5
EGFR/HER2,20260813,EH120_060,A_only,A,3POZ,ok,-8.967,elapsed_s=44.8
EGFR/HER2,20260814,EH120_060,A_only,B,3RCD,ok,-9.145,elapsed_s=35.9
EGFR/HER2,20260814,EH120_060,A_only,A,3POZ,ok,-8.268,elapsed_s=45.1
EGFR/HER2,20260811,EH120_061,A_only,B,3RCD,ok,-10.938,elapsed_s=97.3
EGFR/HER2,20260811,EH120_061,A_only,A,3POZ,ok,-10.453,elapsed_s=109.8
EGFR/HER2,20260812,EH120_061,A_only,B,3RCD,ok,-10.932,elapsed_s=93.8
EGFR/HER2,20260812,EH120_061,A_only,A,3POZ,ok,-10.683,elapsed_s=107.2
EGFR/HER2,20260813,EH120_061,A_only,B,3RCD,ok,-10.872,elapsed_s=90.0
EGFR/HER2,20260813,EH120_061,A_only,A,3POZ,ok,-10.36,elapsed_s=103.5
EGFR/HER2,20260814,EH120_061,A_only,B,3RCD,ok,-10.915,elapsed_s=89.2
EGFR/HER2,20260814,EH120_061,A_only,A,3POZ,ok,-10.471,elapsed_s=110.4
EGFR/HER2,20260811,EH120_062,A_only,B,3RCD,ok,-10.981,elapsed_s=116.1
EGFR/HER2,20260811,EH120_062,A_only,A,3POZ,ok,-11.43,elapsed_s=128.4
EGFR/HER2,20260812,EH120_062,A_only,A,3POZ,ok,-10.409,elapsed_s=125.2
EGFR/HER2,20260812,EH120_062,A_only,B,3RCD,ok,-10.401,elapsed_s=113.6
EGFR/HER2,20260811,EH120_063,A_only,A,3POZ,ok,-9.638,elapsed_s=54.8
EGFR/HER2,20260811,EH120_063,A_only,B,3RCD,ok,-9.793,elapsed_s=55.5
EGFR/HER2,20260813,EH120_062,A_only,A,3POZ,ok,-11.138,elapsed_s=119.0
EGFR/HER2,20260813,EH120_062,A_only,B,3RCD,ok,-10.956,elapsed_s=110.0
EGFR/HER2,20260812,EH120_063,A_only,B,3RCD,ok,-9.823,elapsed_s=54.1
EGFR/HER2,20260814,EH120_062,A_only,B,3RCD,ok,-10.974,elapsed_s=115.1
EGFR/HER2,20260812,EH120_063,A_only,A,3POZ,ok,-9.334,elapsed_s=56.6
EGFR/HER2,20260814,EH120_062,A_only,A,3POZ,ok,-10.961,elapsed_s=123.7
EGFR/HER2,20260813,EH120_063,A_only,A,3POZ,ok,-9.561,elapsed_s=59.6
EGFR/HER2,20260813,EH120_063,A_only,B,3RCD,ok,-9.808,elapsed_s=60.3
EGFR/HER2,20260811,EH120_064,A_only,B,3RCD,ok,-8.105,elapsed_s=32.5
EGFR/HER2,20260811,EH120_064,A_only,A,3POZ,ok,-7.863,elapsed_s=34.3
EGFR/HER2,20260812,EH120_064,A_only,A,3POZ,ok,-7.868,elapsed_s=36.5
EGFR/HER2,20260812,EH120_064,A_only,B,3RCD,ok,-8.164,elapsed_s=33.5
EGFR/HER2,20260814,EH120_063,A_only,A,3POZ,ok,-9.548,elapsed_s=64.0
EGFR/HER2,20260814,EH120_063,A_only,B,3RCD,ok,-9.833,elapsed_s=64.0
EGFR/HER2,20260813,EH120_064,A_only,B,3RCD,ok,-8.147,elapsed_s=36.6
EGFR/HER2,20260813,EH120_064,A_only,A,3POZ,ok,-7.866,elapsed_s=39.2
EGFR/HER2,20260814,EH120_064,A_only,B,3RCD,ok,-8.161,elapsed_s=35.3
EGFR/HER2,20260811,EH120_065,A_only,B,3RCD,ok,-8.519,elapsed_s=24.5
EGFR/HER2,20260814,EH120_064,A_only,A,3POZ,ok,-7.846,elapsed_s=37.7
EGFR/HER2,20260811,EH120_065,A_only,A,3POZ,ok,-8.603,elapsed_s=28.2
EGFR/HER2,20260812,EH120_065,A_only,B,3RCD,ok,-8.51,elapsed_s=23.8
EGFR/HER2,20260812,EH120_065,A_only,A,3POZ,ok,-8.66,elapsed_s=26.5
EGFR/HER2,20260813,EH120_065,A_only,B,3RCD,ok,-8.497,elapsed_s=19.7
EGFR/HER2,20260814,EH120_065,A_only,B,3RCD,ok,-8.498,elapsed_s=20.6
EGFR/HER2,20260813,EH120_065,A_only,A,3POZ,ok,-8.647,elapsed_s=24.1
EGFR/HER2,20260814,EH120_065,A_only,A,3POZ,ok,-8.862,elapsed_s=28.3
EGFR/HER2,20260811,EH120_066,A_only,A,3POZ,ok,-8.808,elapsed_s=105.2
EGFR/HER2,20260811,EH120_066,A_only,B,3RCD,ok,-8.641,elapsed_s=108.7
EGFR/HER2,20260812,EH120_066,A_only,A,3POZ,ok,-8.734,elapsed_s=100.7
EGFR/HER2,20260812,EH120_066,A_only,B,3RCD,ok,-8.708,elapsed_s=97.5
EGFR/HER2,20260813,EH120_066,A_only,B,3RCD,ok,-8.701,elapsed_s=93.3
EGFR/HER2,20260813,EH120_066,A_only,A,3POZ,ok,-8.608,elapsed_s=100.8
EGFR/HER2,20260811,EH120_067,A_only,B,3RCD,ok,-8.884,elapsed_s=20.5
EGFR/HER2,20260811,EH120_067,A_only,A,3POZ,ok,-8.231,elapsed_s=21.5
EGFR/HER2,20260812,EH120_067,A_only,A,3POZ,ok,-8.228,elapsed_s=21.6
EGFR/HER2,20260812,EH120_067,A_only,B,3RCD,ok,-8.874,elapsed_s=20.5
EGFR/HER2,20260813,EH120_067,A_only,B,3RCD,ok,-8.881,elapsed_s=16.9
EGFR/HER2,20260813,EH120_067,A_only,A,3POZ,ok,-8.428,elapsed_s=17.8
EGFR/HER2,20260814,EH120_067,A_only,A,3POZ,ok,-8.243,elapsed_s=18.3
EGFR/HER2,20260814,EH120_067,A_only,B,3RCD,ok,-8.882,elapsed_s=17.3
EGFR/HER2,20260814,EH120_066,A_only,A,3POZ,ok,-8.889,elapsed_s=87.7
EGFR/HER2,20260814,EH120_066,A_only,B,3RCD,ok,-8.681,elapsed_s=83.8
EGFR/HER2,20260812,EH120_068,A_only,B,3RCD,ok,-9.266,elapsed_s=348.0
EGFR/HER2,20260812,EH120_068,A_only,A,3POZ,ok,-9.331,elapsed_s=349.0
EGFR/HER2,20260811,EH120_068,A_only,A,3POZ,ok,-8.951,elapsed_s=353.0
EGFR/HER2,20260811,EH120_068,A_only,B,3RCD,ok,-9.037,elapsed_s=390.2
EGFR/HER2,20260811,EH120_069,A_only,A,3POZ,ok,-9.098,elapsed_s=42.1
EGFR/HER2,20260813,EH120_068,A_only,B,3RCD,ok,-8.993,elapsed_s=351.8
EGFR/HER2,20260813,EH120_068,A_only,A,3POZ,ok,-9.147,elapsed_s=353.2
EGFR/HER2,20260811,EH120_069,A_only,B,3RCD,ok,-8.889,elapsed_s=36.5
EGFR/HER2,20260812,EH120_069,A_only,B,3RCD,ok,-8.89,elapsed_s=35.6
EGFR/HER2,20260812,EH120_069,A_only,A,3POZ,ok,-9.057,elapsed_s=43.3
EGFR/HER2,20260813,EH120_069,A_only,A,3POZ,ok,-9.111,elapsed_s=42.9
EGFR/HER2,20260813,EH120_069,A_only,B,3RCD,ok,-8.849,elapsed_s=32.5
EGFR/HER2,20260811,EH120_070,A_only,A,3POZ,ok,-8.333,elapsed_s=22.6
EGFR/HER2,20260814,EH120_069,A_only,A,3POZ,ok,-9.099,elapsed_s=39.7
EGFR/HER2,20260814,EH120_069,A_only,B,3RCD,ok,-8.887,elapsed_s=33.3
EGFR/HER2,20260811,EH120_070,A_only,B,3RCD,ok,-9.323,elapsed_s=17.9
EGFR/HER2,20260812,EH120_070,A_only,A,3POZ,ok,-8.331,elapsed_s=22.6
EGFR/HER2,20260812,EH120_070,A_only,B,3RCD,ok,-9.31,elapsed_s=21.5
EGFR/HER2,20260813,EH120_070,A_only,A,3POZ,ok,-8.327,elapsed_s=22.6
EGFR/HER2,20260813,EH120_070,A_only,B,3RCD,ok,-9.312,elapsed_s=21.4
EGFR/HER2,20260814,EH120_070,A_only,A,3POZ,ok,-8.325,elapsed_s=18.9
EGFR/HER2,20260814,EH120_070,A_only,B,3RCD,ok,-9.316,elapsed_s=18.1
EGFR/HER2,20260811,EH120_071,A_only,A,3POZ,ok,-9.754,elapsed_s=50.3
EGFR/HER2,20260811,EH120_071,A_only,B,3RCD,ok,-10.061,elapsed_s=52.0
EGFR/HER2,20260812,EH120_071,A_only,A,3POZ,ok,-9.808,elapsed_s=54.7
EGFR/HER2,20260812,EH120_071,A_only,B,3RCD,ok,-10.047,elapsed_s=50.2
EGFR/HER2,20260813,EH120_071,A_only,A,3POZ,ok,-10.502,elapsed_s=55.7
EGFR/HER2,20260813,EH120_071,A_only,B,3RCD,ok,-10.031,elapsed_s=52.7
EGFR/HER2,20260814,EH120_071,A_only,B,3RCD,ok,-10.048,elapsed_s=48.8
EGFR/HER2,20260814,EH120_071,A_only,A,3POZ,ok,-9.797,elapsed_s=52.3
EGFR/HER2,20260814,EH120_068,A_only,B,3RCD,ok,-8.951,elapsed_s=312.3
EGFR/HER2,20260811,EH120_072,A_only,B,3RCD,ok,-10.958,elapsed_s=70.4
EGFR/HER2,20260812,EH120_072,A_only,B,3RCD,ok,-11.042,elapsed_s=67.8
