pair,bindingdb_monomerid,inchikey,frozen_class_theta6_mixed,pA_mixed,pB_mixed,in_scored_panel_structure,in_chembl_map_structure,panel_pmid_overlap,unichem_status,n_pmids,independent_structure_and_literature,affinity_types
EGFR/HER2,50643858,FMZRZFFJJZHENK-QPJJXVBHSA-N,dual,9.7959,6.9431,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50643859,UEQMJDSTZLVUDP-ONEGZZNKSA-N,dual,8.9586,7.1487,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50643860,NXVZNVMICNOVJM-FNORWQNLSA-N,dual,9.0915,8.5686,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50643861,CFKLRZPAONERNA-QPJJXVBHSA-N,dual,8.4437,8.3872,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50643862,GTVAUPIBHVDGDF-FNORWQNLSA-N,dual,8.4559,8.6198,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50643863,GNBZJTFEESJZBO-SOFGYWHQSA-N,dual,8.4815,8.5528,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50643864,PBOJUVGISNLNHX-FNORWQNLSA-N,dual,9.1549,8.6021,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50643865,WVPWMTUOJRIZIV-HWKANZROSA-N,dual,8.9586,8.5376,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50643866,ARFRDHRNFVIREW-NBILRRPASA-N,dual,8.6576,8.5229,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50643867,PHBABPPOPBBETK-FNORWQNLSA-N,dual,9.1249,8.5376,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50643868,PUKITJOCVOEXLY-HWKANZROSA-N,dual,9.0915,8.6021,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50643869,LGOLZSGPACQCPU-XBXARRHUSA-N,dual,8.8861,8.4559,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50643870,MWZFXIKIYVTOEE-FNORWQNLSA-N,dual,8.8239,8.4202,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50643871,ZITZYNQSTDWKGI-SOFGYWHQSA-N,dual,9.0605,8.4437,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50643872,MHRLVGRDCBMEMM-NBILRRPASA-N,dual,8.7212,8.6778,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50648260,SWJLHWLASLMKHZ-UHFFFAOYSA-N,dual,9.9586,9.5229,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50652891,ZHGLJJSISHRVHL-SOFGYWHQSA-N,dual,8.5229,8.699,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50652893,MVZGYPSXNDCANY-UHFFFAOYSA-N,dual,9.301,8.5229,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50654475,GXGAUJUPMXPSDV-TYOLEZHBSA-N,dual,8.9208,8.8539,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50654476,WSYMEEKOLSKCCU-DQACCSDVSA-N,dual,8.8539,8.7696,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50654477,HTAMCULFUCGZAM-FKYOTISTSA-N,dual,8.0915,8.4559,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50654479,DHCDOUVUGIVKRJ-UHFFFAOYSA-N,dual,7.9208,7.9208,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50654480,ADONFSUERUXDSG-UHFFFAOYSA-N,dual,7.9586,7.8539,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50654481,GLCCKEYXLMDTHH-UHFFFAOYSA-N,dual,6.7799,6.6216,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50654482,CFSUJZFJYGEJGU-UHFFFAOYSA-N,dual,6.8447,7.3768,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50654483,YNQNWDKJHQAQNE-UHFFFAOYSA-N,B_only,5.6962,6.5031,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50654484,WTDALULULPRQED-UHFFFAOYSA-N,dual,6.8097,8.0969,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50654485,OSAIELIBVSOHIJ-UHFFFAOYSA-N,dual,8.7447,7.0555,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50654487,XBWYQGMQBNVPMF-VOTSOKGWSA-N,dual,8.1549,8.6576,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50654488,NPZRSECAABLJCZ-HXUWFJFHSA-N,dual,9.9208,7.7959,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50654489,ARFRDHRNFVIREW-HSRJRILOSA-N,dual,8.6576,8.5229,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50654490,RMXXQIGYECFNBS-UHFFFAOYSA-N,dual,6.699,7.9208,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50654491,KXUBSQUYDKKQTR-UHFFFAOYSA-N,B_only,5.6576,8.2366,1,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50663945,KVHGAEBTDZLAAL-UHFFFAOYSA-N,dual,6.6925,7.0458,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50664272,VLZMXJWNVDPMPQ-UHFFFAOYSA-N,dual,7.1612,7.3768,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,50666953,YPLTXPUCWWZIEY-QGZVFWFLSA-N,dual,6.752,6.4067,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,507751,BUXPKTZJOUSRSP-UHFFFAOYSA-N,dual,8.5086,7.2924,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,507755,DVMHTSWRXUQGTL-UHFFFAOYSA-N,dual,9.3979,8.2596,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,507756,KDJHKTJMKQQUIG-MDZDMXLPSA-N,dual,8.2007,7.4437,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,507788,KOHLXWVLFUZMGC-UHFFFAOYSA-N,dual,8.0757,7.0132,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,518548,UYDBMGZYANVBCS-UHFFFAOYSA-N,dual,8.7696,7.699,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,518583,HBIOXQYKQWVGES-UHFFFAOYSA-N,dual,8.5376,7.585,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,518584,MSIRGVZSBIEYOM-UHFFFAOYSA-N,dual,8.699,7.8539,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,518600,ARLXGWYOMNPLSQ-UHFFFAOYSA-N,dual,8.585,6.6364,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,518642,NWDHKEKOJHPRMD-UHFFFAOYSA-N,dual,9.5229,8.5229,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,528566,BKAWDVUEVXFMOR-UHFFFAOYSA-N,dual,9.5229,8.4815,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,528574,RNTRFMOVJNVVGH-UHFFFAOYSA-N,dual,8.9586,7.4437,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,528575,SXIHCMNTCWRRMW-UHFFFAOYSA-N,dual,8.9586,7.7959,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,528597,ORFZAATXNNRFKP-UHFFFAOYSA-N,dual,9.3979,8.4202,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536852,AJAQFZXSPHGXPW-UHFFFAOYSA-N,dual,9.0458,7.7959,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536892,IWHGCJQTYUACSO-GYCJOSAFSA-N,dual,9.5229,8.2147,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536893,SVRVXZUPCHLUHF-UHFFFAOYSA-N,dual,8.9586,7.6576,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536894,LWWSJLXNCPNGKA-MRXNPFEDSA-N,dual,9.0458,7.6778,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536895,XETMUFWUKSYSBU-QGZVFWFLSA-N,dual,9.301,7.9586,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536896,GSQLJRMAXJKBMR-QGZVFWFLSA-N,dual,9.699,8.7696,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536898,HIFCXQDAZHGGHC-UHFFFAOYSA-N,dual,8.8861,7.2757,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536899,AHELEHBFIBZRJN-UHFFFAOYSA-N,dual,9.0,7.3098,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536900,IWHGCJQTYUACSO-UPCLLVRISA-N,dual,8.1024,6.2725,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536901,HKRUJGXEWHNKCW-UHFFFAOYSA-N,dual,8.8861,8.0223,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536902,HPDCTDQLVVUMGU-MRXNPFEDSA-N,dual,9.1549,7.7959,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536903,VWSBSFWOEVWTNU-GYCJOSAFSA-N,dual,8.8539,7.8239,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536904,MGOJOGOPSJFRER-UHFFFAOYSA-N,dual,9.0,8.1192,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536905,QYRNHUOFBYAKEW-QGZVFWFLSA-N,dual,9.301,8.2596,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536906,HKPCGWWALFPRSS-UHFFFAOYSA-N,dual,9.301,8.3665,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536907,UXFMBILQHOZKAC-UHFFFAOYSA-N,dual,9.3979,8.1079,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536908,OTIXNYWEVTWQKC-MRXNPFEDSA-N,dual,9.2218,8.1079,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536909,PINKRWLMLPSIJO-UHFFFAOYSA-N,dual,9.301,8.3768,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536910,WFPUKTYKJNILHS-KRWDZBQOSA-N,dual,9.301,8.3279,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536911,YEFHSMFHMAUOIV-UHFFFAOYSA-N,dual,9.0458,8.2757,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536913,WICGSIZULNDHDO-MRXNPFEDSA-N,dual,9.0458,8.0315,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536914,BBULYYFEVOCODO-UHFFFAOYSA-N,dual,8.7447,7.8861,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536915,HVQOGQMHKMILNW-KRWDZBQOSA-N,dual,9.0458,8.301,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536916,KYZBBCJEGMZWLG-GYCJOSAFSA-N,dual,9.0969,8.0458,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536917,XPIHDCIBZLTSBI-SFHVURJKSA-N,dual,8.7447,7.4685,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536918,OFQRNJAHCAMAME-QGZVFWFLSA-N,dual,9.5229,8.5376,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536919,QYRNHUOFBYAKEW-KRWDZBQOSA-N,dual,9.301,8.0969,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536920,OIPWVAYMLKMQOR-WINIVTDRSA-N,dual,9.5229,8.5229,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536921,AJCVQFHDDPYHTQ-HXUWFJFHSA-N,dual,9.699,8.7696,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536922,IBZAELMPACLLJJ-JXZYVRPRSA-N,dual,9.5229,8.3565,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536923,SEVJDSZXBNRDKI-RLDYEDSHSA-N,dual,9.3979,8.5528,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536924,QDNUPNWLDSDITR-UHFFFAOYSA-N,dual,9.301,8.2076,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536925,IBZAELMPACLLJJ-PPPWRGRISA-N,dual,7.7212,6.4179,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536926,PANOAYJMJVGYTK-MRXNPFEDSA-N,dual,9.0,7.699,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536927,BTMKEDDEMKKSEF-QGZVFWFLSA-N,dual,8.9586,8.1249,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536928,QREDHZHZYAMROX-QGZVFWFLSA-N,dual,8.9586,7.9586,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536929,KEAKJPADMWJACP-MRXNPFEDSA-N,dual,8.6198,7.8539,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536930,QWDWJDWSZMBTOA-RLDYEDSHSA-N,dual,9.0969,8.0757,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536931,YLJFSGHVBXORPD-RLDYEDSHSA-N,dual,9.0,8.1079,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536932,NOTKEBYHDOJLEM-VITKDRCNSA-N,dual,9.3979,8.585,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536933,NOTKEBYHDOJLEM-RZQQEOIVSA-N,dual,8.4437,6.9318,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536936,VNEFCFHQBJYUGZ-RLDYEDSHSA-N,dual,9.301,8.4559,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536937,OTIXNYWEVTWQKC-INIZCTEOSA-N,dual,8.8861,7.9208,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536941,QHQPSUJDQJBVDH-MRXNPFEDSA-N,dual,9.3979,8.0458,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536942,GFNQLGINZIYPLH-MRXNPFEDSA-N,dual,9.301,7.9586,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536943,LFINNXTUHOXVQV-VITKDRCNSA-N,dual,9.3979,8.8539,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536944,LFINNXTUHOXVQV-RZQQEOIVSA-N,dual,8.1487,6.8447,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536945,CMYZJVXTKDJAIY-KRWDZBQOSA-N,dual,8.1024,6.7258,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536946,PTPHYGJNVDJTAD-UHFFFAOYSA-N,dual,9.2218,8.0862,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536948,KMYIIKJBSIFOEE-UHFFFAOYSA-N,dual,9.2218,8.3665,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536950,VNEFCFHQBJYUGZ-CQGGRAHPSA-N,dual,8.9208,7.4815,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536951,VNEFCFHQBJYUGZ-JWRCQZCYSA-N,dual,8.8239,7.7959,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536952,NQWIUICVKCCZCN-QGZVFWFLSA-N,dual,8.8861,7.699,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536954,STYZRTBSWIVUKT-UHFFFAOYSA-N,dual,9.2218,8.0506,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536956,JACWBHQZWVPQGV-OAHLLOKOSA-N,dual,9.1549,7.9208,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536957,HQZFIXFMIKGXDL-MRXNPFEDSA-N,dual,9.3979,7.2757,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536958,OMZWCVDPIZLYMM-UHFFFAOYSA-N,dual,8.4318,7.9586,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536959,BTMKEDDEMKKSEF-KRWDZBQOSA-N,dual,9.0,7.9208,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536961,HXABMNJIMMNPOH-UHFFFAOYSA-N,dual,9.5229,7.699,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536962,SBUKWLYIXVGAMU-DVECYGJZSA-N,dual,8.8861,7.7212,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536963,OVENKHZNEFGCTD-MRXNPFEDSA-N,dual,8.3468,7.284,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536964,NHCMWZMKRSNOCJ-UHFFFAOYSA-N,dual,8.9586,6.5186,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536965,CDTPSPBCPAHLJJ-QGZVFWFLSA-N,dual,9.0458,8.1549,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536966,CZXNPNFEBYSZMJ-SANMLTNESA-N,dual,8.301,7.0555,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536968,BNRKNYIENJXBAZ-MRXNPFEDSA-N,A_only,9.3979,5.808,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536969,DCOLZROQPHRKPK-GOSISDBHSA-N,dual,9.301,7.1427,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536970,WBMZMVJATQKBRA-SFHVURJKSA-N,dual,9.2218,8.0315,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536972,RXIRGBATMPSFBO-QZTJIDSGSA-N,dual,9.301,8.3468,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536973,SABXXXTUFOTOBE-GYCJOSAFSA-N,dual,9.1549,8.1675,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536974,HMCMCZMFQDCZSO-RBUKOAKNSA-N,dual,8.8539,7.5528,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536975,SYYWCOBHWUJCOR-RBUKOAKNSA-N,dual,8.8239,7.6576,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536977,ZHSBLLHYTOQEQS-NFXOVVRFSA-N,dual,8.7696,7.585,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536978,SCKUKFURRSWTCI-JPYJTQIMSA-N,dual,8.7959,7.8239,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536979,APJQHEXYMWQXSV-UHFFFAOYSA-N,dual,9.1549,8.3565,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536980,GQTMXLIHJOTTCN-UHFFFAOYSA-N,dual,9.5229,8.6576,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536982,QZLBUBDMRGKXON-FYSMJZIKSA-N,dual,9.3979,8.6778,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536983,SABXXXTUFOTOBE-UPCLLVRISA-N,dual,9.1549,8.5528,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,536984,CUVXNXWOSLVJIM-LJQANCHMSA-N,dual,9.0458,8.5086,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,5439,BNEUQUONQBLCSG-UHFFFAOYSA-N,dual,7.4559,6.699,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,5440,GSPYOWLUBSMHCV-UHFFFAOYSA-N,dual,7.0862,7.3188,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,5441,ZJAASMJOPRABKY-UHFFFAOYSA-N,dual,7.1487,7.5528,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,5442,OOURSYCFPYHWPU-UHFFFAOYSA-N,dual,6.2676,6.2596,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,5443,AXVKGZLOECWENV-UHFFFAOYSA-N,dual,8.0969,7.8539,0,0,1,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,5444,MNNXRVSQOABRRP-UHFFFAOYSA-N,dual,8.0,8.0,0,0,1,unichem_skipped_bulk,2,0,IC50
EGFR/HER2,5445,BCFGMOOMADDAQU-UHFFFAOYSA-N,dual,10.2218,8.5686,1,0,1,unichem_skipped_bulk,68,0,IC50;KD;KI
EGFR/HER2,5446,AAKJLRGGTJKAMG-UHFFFAOYSA-N,dual,10.5376,10.0,0,0,1,unichem_skipped_bulk,145,0,IC50;KD;KI
EGFR/HER2,5447,XGALLCVXEZPNRQ-UHFFFAOYSA-N,dual,10.0,9.699,0,0,1,unichem_skipped_bulk,143,0,EC50;IC50;KD;KI
EGFR/HER2,5448,BURBAFXROHRDAV-UHFFFAOYSA-N,dual,7.0088,6.58,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,5449,XUAWYHMIPSETPV-UHFFFAOYSA-N,dual,6.58,6.0101,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,5450,YNAWKCAJCGIVQB-UHFFFAOYSA-N,dual,7.1308,7.0223,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,5451,RARTTYYZTRKYDS-UHFFFAOYSA-N,dual,7.1675,6.51,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,5452,PNZSTSKDYDRMIY-UHFFFAOYSA-N,dual,7.1024,6.4597,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,5453,PFBNCPMUCGZALP-UHFFFAOYSA-N,dual,6.983,6.6308,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,5454,XOQKZEMXCAEBHU-UHFFFAOYSA-N,A_only,6.0809,5.7501,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,5455,BVASVOATLGXWDS-UHFFFAOYSA-N,dual,7.1308,6.9318,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,5456,WLLKPDBSPXZCTG-UHFFFAOYSA-N,dual,7.9586,6.6308,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,5457,SPEQBPSZWOMRLO-UHFFFAOYSA-N,dual,7.699,6.6778,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,5458,PEBATQNNPRRNAH-UHFFFAOYSA-N,dual,7.0315,6.8327,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,5459,FUAWEXVTNBAJGV-UHFFFAOYSA-N,dual,7.5686,8.0,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,5460,FMKJJNOFXVDHKH-UHFFFAOYSA-N,dual,7.6198,7.7212,0,0,0,unichem_skipped_bulk,1,0,IC50
EGFR/HER2,557846,RJKRKHCTOQGWQU-UHFFFAOYSA-N,dual,8.301,7.6778,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,557848,ZVSSPWRAKPEDFX-UHFFFAOYSA-N,dual,7.3188,6.1192,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,557849,WGERYIXXYKWSML-UHFFFAOYSA-N,dual,9.2924,8.4949,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,557850,CMWHBLTWQKOFFI-UHFFFAOYSA-N,dual,9.8861,7.6021,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,557851,VURUUKGYNYHYRK-UHFFFAOYSA-N,dual,8.6021,7.8539,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,557852,QIMXUZNKIMFXLS-UHFFFAOYSA-N,dual,9.4559,8.3098,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,557854,XDRQNAVXHXQFBA-UHFFFAOYSA-N,dual,7.9586,7.1024,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,557855,PESGYQPPVSGESM-UHFFFAOYSA-N,A_only,7.0915,5.699,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,557856,UMDSDVLGWVPCHN-UHFFFAOYSA-N,dual,6.1871,6.585,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,557858,IVARFDLBZFDLGD-UHFFFAOYSA-N,dual,8.3979,7.4089,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,557860,MHKDEGDGNKLQNQ-UHFFFAOYSA-N,dual,7.1805,6.5229,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,557861,OBFCDCRYRFGYEN-UHFFFAOYSA-N,dual,7.7212,6.3279,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,557864,SPRNOUZYTNVENY-UHFFFAOYSA-N,neither,5.7447,4.9208,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,557865,ZTQLMGBKQNFQRU-UHFFFAOYSA-N,dual,8.699,8.1871,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,557866,XRVUFTHCXNHWDQ-UHFFFAOYSA-N,dual,7.699,6.8861,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,557867,AURZPIANIDXZEM-UHFFFAOYSA-N,dual,8.1871,7.0,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,557868,CONZRYUIXZKOIG-UHFFFAOYSA-N,dual,8.3188,8.0223,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,557869,SRIGNLHWFILXLC-UHFFFAOYSA-N,dual,8.0915,7.1024,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,557870,RAHSHQQWQIMPOG-UHFFFAOYSA-N,dual,8.4089,7.6778,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,557871,ZIURKQJVXGEMGN-UHFFFAOYSA-N,dual,7.0223,7.1308,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,557872,DFVDVYUOEWJKHR-UHFFFAOYSA-N,dual,8.301,7.9586,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,557873,GYOZIRHAFXZCRS-UHFFFAOYSA-N,dual,7.4815,7.3872,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,557874,VJZFBNUADOMMRR-UHFFFAOYSA-N,dual,6.8861,6.2924,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,557875,KIJZQRPGXWEDEC-UHFFFAOYSA-N,dual,8.5376,7.7447,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,557876,MMGHNPDARVPUOA-UHFFFAOYSA-N,dual,6.8861,6.8239,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,557877,BAKVORHGXRCQBT-UHFFFAOYSA-N,dual,7.699,6.6576,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,557878,QZAFRIPQDUTAAT-UHFFFAOYSA-N,dual,7.4685,6.4815,0,0,0,unichem_skipped_bulk,0,0,IC50
EGFR/HER2,557879,OXGDHKSMLHNHAL-UHFFFAOYSA-N,neither,5.6576,5.2218,0,0,0,unichem_skipped_bulk,0,0,IC50
