molecule_chembl_id,target_chembl_id,assay_chembl_id,document_chembl_id,pchembl_value,standard_type,standard_relation,assay_type,assay_organism,confidence_score,keep,exclusion_reasons
CHEMBL659,CHEMBL220,CHEMBL4010820,CHEMBL4007475,6.22,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL659,CHEMBL220,CHEMBL4027486,CHEMBL4024773,6.45,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL659,CHEMBL220,CHEMBL4133675,CHEMBL4130435,5.9,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL659,CHEMBL220,CHEMBL4139304,CHEMBL4138094,5.97,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL659,CHEMBL220,CHEMBL4144749,CHEMBL4138291,5.72,IC50,=,B,Homo sapiens,9,1,
CHEMBL659,CHEMBL220,CHEMBL4151412,CHEMBL4145670,4.86,IC50,=,B,Homo sapiens,9,1,
CHEMBL659,CHEMBL220,CHEMBL4273352,CHEMBL4270567,6.52,IC50,=,A,Homo sapiens,9,0,potential_duplicate
CHEMBL659,CHEMBL220,CHEMBL4321436,CHEMBL4316628,5.8,IC50,=,B,Homo sapiens,9,1,
CHEMBL659,CHEMBL220,CHEMBL4321434,CHEMBL4316628,,Inhibition,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed;potential_duplicate
CHEMBL659,CHEMBL220,CHEMBL4321432,CHEMBL4316628,,Inhibition,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed;potential_duplicate
CHEMBL659,CHEMBL220,CHEMBL4334128,CHEMBL4330159,5.77,IC50,=,B,Homo sapiens,9,1,
CHEMBL659,CHEMBL220,CHEMBL4342661,CHEMBL4342404,5.42,IC50,=,B,Homo sapiens,9,1,
CHEMBL659,CHEMBL220,CHEMBL4354290,CHEMBL4351013,,Inhibition,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL659,CHEMBL220,CHEMBL4354297,CHEMBL4351013,5.52,IC50,=,B,Homo sapiens,9,1,
CHEMBL659,CHEMBL220,CHEMBL4365098,CHEMBL4364258,,Inhibition,>,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal;endpoint_not_allowed
CHEMBL659,CHEMBL220,CHEMBL4365099,CHEMBL4364258,5.56,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL659,CHEMBL220,CHEMBL4603191,CHEMBL4602614,5.68,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL659,CHEMBL220,CHEMBL4618120,CHEMBL4616657,5.77,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL659,CHEMBL220,CHEMBL4673487,CHEMBL4673177,4.77,IC50,=,B,Homo sapiens,9,1,
CHEMBL659,CHEMBL220,CHEMBL4676796,CHEMBL4673260,5.19,IC50,=,B,Homo sapiens,9,1,
CHEMBL659,CHEMBL220,CHEMBL4768259,CHEMBL4765271,5.52,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL659,CHEMBL220,CHEMBL4770653,CHEMBL4765338,6.1,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL659,CHEMBL220,CHEMBL4770659,CHEMBL4765338,,Inhibition,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL659,CHEMBL220,CHEMBL4838950,CHEMBL4837234,5.54,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL659,CHEMBL220,CHEMBL5029796,CHEMBL5029165,5.7,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL659,CHEMBL220,CHEMBL5107917,CHEMBL5104232,,IC50,=,B,Homo sapiens,9,0,missing_pchembl;data_validity_flag
CHEMBL659,CHEMBL220,CHEMBL5120154,CHEMBL5113531,5.08,IC50,=,B,Homo sapiens,9,1,
CHEMBL659,CHEMBL220,CHEMBL5128226,CHEMBL5126540,5.93,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL659,CHEMBL220,CHEMBL5226795,CHEMBL5226286,5.68,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL659,CHEMBL220,CHEMBL5231711,CHEMBL5230125,6.0,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL659,CHEMBL220,CHEMBL5232245,CHEMBL5230142,6.46,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL659,CHEMBL220,CHEMBL5233362,CHEMBL5233206,6.3,Ki,=,B,Homo sapiens,9,1,
CHEMBL659,CHEMBL220,CHEMBL5233368,CHEMBL5233206,6.27,Ki,=,B,Homo sapiens,9,1,
CHEMBL659,CHEMBL220,CHEMBL5256379,CHEMBL5252646,6.46,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL659,CHEMBL220,CHEMBL5291912,CHEMBL5291721,6.25,AC50,=,F,,8,0,endpoint_not_allowed
CHEMBL659,CHEMBL220,CHEMBL5291723,CHEMBL5291721,6.24,AC50,=,F,,8,0,endpoint_not_allowed
CHEMBL5421921,CHEMBL220,CHEMBL5333551,CHEMBL5331096,5.12,IC50,=,B,Homo sapiens,9,1,
CHEMBL5428978,CHEMBL220,CHEMBL5333551,CHEMBL5331096,5.27,IC50,=,B,Homo sapiens,9,1,
CHEMBL5435599,CHEMBL220,CHEMBL5333551,CHEMBL5331096,5.25,IC50,=,B,Homo sapiens,9,1,
CHEMBL5421921,CHEMBL220,CHEMBL5333553,CHEMBL5331096,,Inhibition,,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal;endpoint_not_allowed
CHEMBL5428978,CHEMBL220,CHEMBL5333553,CHEMBL5331096,,Inhibition,,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal;endpoint_not_allowed
CHEMBL5435599,CHEMBL220,CHEMBL5333553,CHEMBL5331096,,Inhibition,,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal;endpoint_not_allowed
CHEMBL659,CHEMBL220,CHEMBL5344489,CHEMBL5344402,5.89,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL659,CHEMBL220,CHEMBL5362185,CHEMBL5360557,,Inhibition,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed;potential_duplicate
CHEMBL659,CHEMBL220,CHEMBL5362186,CHEMBL5360557,5.7,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL659,CHEMBL220,CHEMBL5362932,CHEMBL5360568,6.23,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL659,CHEMBL220,CHEMBL5362949,CHEMBL5360568,,K,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL659,CHEMBL220,CHEMBL5390767,CHEMBL5390208,5.92,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL5566300,CHEMBL220,CHEMBL5536823,CHEMBL5532757,7.8,IC50,=,B,Homo sapiens,9,1,
CHEMBL5566300,CHEMBL220,CHEMBL5536833,CHEMBL5532757,,Ratio IC50,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL5590844,CHEMBL220,CHEMBL5580724,CHEMBL5579820,5.38,IC50,=,B,Homo sapiens,9,1,
CHEMBL659,CHEMBL220,CHEMBL5731540,CHEMBL5725822,6.16,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL659,CHEMBL220,CHEMBL5731540,CHEMBL5725822,,kon,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL659,CHEMBL220,CHEMBL5731540,CHEMBL5725822,,k_off,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL6151573,CHEMBL220,CHEMBL6092346,CHEMBL6092125,6.8,Ki,=,B,Homo sapiens,9,1,
CHEMBL6150640,CHEMBL220,CHEMBL6092346,CHEMBL6092125,6.85,Ki,=,B,Homo sapiens,9,1,
CHEMBL659,CHEMBL220,CHEMBL6092585,CHEMBL6092139,5.63,IC50,=,B,Homo sapiens,9,1,
CHEMBL659,CHEMBL220,CHEMBL6092587,CHEMBL6092139,,IC,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL659,CHEMBL220,CHEMBL6092587,CHEMBL6092139,5.45,IC50,=,B,Homo sapiens,9,1,
CHEMBL659,CHEMBL220,CHEMBL6105286,CHEMBL6103578,4.68,IC50,=,B,Homo sapiens,9,1,
CHEMBL659,CHEMBL220,CHEMBL6105287,CHEMBL6103578,,Imax,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL659,CHEMBL220,CHEMBL6105382,CHEMBL6103580,,Inhibition,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed;potential_duplicate
CHEMBL659,CHEMBL220,CHEMBL6124462,CHEMBL6121005,,Inhibition,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL659,CHEMBL220,CHEMBL6124464,CHEMBL6121005,5.82,IC50,=,B,Homo sapiens,9,1,
CHEMBL659,CHEMBL220,CHEMBL6158745,CHEMBL6153146,6.7,IC50,=,B,Homo sapiens,9,1,
CHEMBL411907,CHEMBL2842,CHEMBL934449,CHEMBL1143164,5.51,IC50,=,B,,8,1,
CHEMBL521851,CHEMBL2842,CHEMBL980857,CHEMBL1140078,6.24,Ki,=,B,,8,1,
CHEMBL573202,CHEMBL2842,CHEMBL1047613,CHEMBL1154707,9.8,IC50,=,B,Homo sapiens,9,1,
CHEMBL521851,CHEMBL2842,CHEMBL1103322,CHEMBL1154879,6.51,IC50,=,B,Homo sapiens,9,1,
CHEMBL1078983,CHEMBL2842,CHEMBL1100402,CHEMBL1154286,8.52,IC50,=,B,,8,1,
CHEMBL1078983,CHEMBL2842,CHEMBL1107750,CHEMBL1154286,7.0,IC50,=,B,Homo sapiens,9,1,
CHEMBL1078983,CHEMBL2842,CHEMBL1107751,CHEMBL1154286,6.82,IC50,=,B,Homo sapiens,9,1,
CHEMBL521851,CHEMBL2842,CHEMBL1109707,CHEMBL1156214,6.24,Ki,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL1241482,CHEMBL2842,CHEMBL1243969,CHEMBL1240340,4.0,IC50,=,B,,8,1,
CHEMBL1234815,CHEMBL2842,CHEMBL1243969,CHEMBL1240340,4.0,IC50,=,B,,8,1,
CHEMBL1241485,CHEMBL2842,CHEMBL1243969,CHEMBL1240340,4.0,IC50,=,B,,8,1,
CHEMBL1241858,CHEMBL2842,CHEMBL1243969,CHEMBL1240340,5.5,IC50,=,B,,8,1,
CHEMBL1256459,CHEMBL2842,CHEMBL1261684,CHEMBL1255226,9.54,IC50,=,B,Homo sapiens,9,1,
CHEMBL1256459,CHEMBL2842,CHEMBL1261688,CHEMBL1255226,,Activity,=,B,,8,0,missing_pchembl;endpoint_not_allowed
CHEMBL1256459,CHEMBL2842,CHEMBL1261689,CHEMBL1255226,9.38,Kd,=,B,,8,1,
CHEMBL1256459,CHEMBL2842,CHEMBL1261705,CHEMBL1255226,8.37,IC50,=,B,Homo sapiens,9,1,
CHEMBL1765602,CHEMBL2842,CHEMBL1768742,CHEMBL1765054,,Activity,=,B,,8,0,missing_pchembl;endpoint_not_allowed
CHEMBL1801204,CHEMBL2842,CHEMBL1804915,CHEMBL1800032,9.1,IC50,=,B,,8,1,
CHEMBL521851,CHEMBL2842,CHEMBL1908669,CHEMBL1908390,6.7,Kd,=,B,,8,1,
CHEMBL521851,CHEMBL2842,CHEMBL1925468,CHEMBL1921798,6.24,Ki,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL1922094,CHEMBL2842,CHEMBL1925468,CHEMBL1921798,7.77,Ki,=,B,Homo sapiens,9,1,
CHEMBL1945953,CHEMBL2842,CHEMBL1948804,CHEMBL1944561,8.7,IC50,=,B,,8,1,
CHEMBL1945953,CHEMBL2842,CHEMBL1948954,CHEMBL1944561,,Activity,=,B,,8,0,missing_pchembl;endpoint_not_allowed
CHEMBL1945953,CHEMBL2842,CHEMBL1949072,CHEMBL1944561,6.56,IC50,=,B,Homo sapiens,9,1,
CHEMBL1945953,CHEMBL2842,CHEMBL1949073,CHEMBL1944561,6.82,IC50,=,B,Homo sapiens,9,1,
CHEMBL1234354,CHEMBL2842,CHEMBL2020201,CHEMBL2016534,7.8,Ki,=,B,,8,0,potential_duplicate
CHEMBL2017653,CHEMBL2842,CHEMBL2020201,CHEMBL2016534,5.61,Ki,=,B,,8,1,
CHEMBL2017974,CHEMBL2842,CHEMBL2020176,CHEMBL2016472,5.34,IC50,=,B,,8,1,
CHEMBL2058166,CHEMBL2842,CHEMBL2060320,CHEMBL2057167,5.64,IC50,=,B,Homo sapiens,9,1,
CHEMBL2087493,CHEMBL2842,CHEMBL2092092,CHEMBL2086238,5.24,IC50,=,B,,8,1,
CHEMBL1879463,CHEMBL2842,CHEMBL2173150,CHEMBL2169756,,IC50,<,B,,8,0,missing_pchembl;relation_not_equal
CHEMBL1879463,CHEMBL2842,CHEMBL2330617,CHEMBL2321770,,Inhibition,,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal;endpoint_not_allowed
CHEMBL2336325,CHEMBL2842,CHEMBL2338832,CHEMBL2331448,8.55,IC50,=,B,Homo sapiens,9,1,
CHEMBL1078983,CHEMBL2842,CHEMBL2338832,CHEMBL2331448,8.6,IC50,=,B,Homo sapiens,9,1,
CHEMBL1801204,CHEMBL2842,CHEMBL2338832,CHEMBL2331448,9.89,IC50,=,B,Homo sapiens,9,1,
CHEMBL1234354,CHEMBL2842,CHEMBL2379606,CHEMBL2375270,7.8,Ki,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL2387080,CHEMBL2842,CHEMBL2388228,CHEMBL2384988,5.92,Ki,=,B,Homo sapiens,9,1,
CHEMBL2396661,CHEMBL2842,CHEMBL2400708,CHEMBL2396607,,IC50,>,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal
CHEMBL2418349,CHEMBL2842,CHEMBL2421122,CHEMBL2417437,7.82,IC50,=,B,Homo sapiens,9,1,
CHEMBL2418349,CHEMBL2842,CHEMBL2421123,CHEMBL2417437,8.1,IC50,=,B,Homo sapiens,9,1,
CHEMBL2418349,CHEMBL2842,CHEMBL2421130,CHEMBL2417437,9.0,Ki,=,B,Homo sapiens,9,1,
CHEMBL1086377,CHEMBL2842,CHEMBL2423428,CHEMBL2417539,5.0,IC50,=,B,Homo sapiens,9,1,
CHEMBL1234354,CHEMBL2842,CHEMBL3116931,CHEMBL3112582,8.1,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL1234354,CHEMBL2842,CHEMBL3227715,CHEMBL3217449,7.8,Ki,=,B,Homo sapiens,9,1,
CHEMBL1879463,CHEMBL2842,CHEMBL3223610,CHEMBL3217752,7.68,IC50,=,B,Homo sapiens,9,1,
CHEMBL1234815,CHEMBL2842,CHEMBL3223610,CHEMBL3217752,4.0,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL1922094,CHEMBL2842,CHEMBL3223610,CHEMBL3217752,7.77,Ki,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL1879463,CHEMBL2842,CHEMBL3291527,CHEMBL3286093,8.3,IC50,=,B,Homo sapiens,9,1,
CHEMBL521851,CHEMBL2842,CHEMBL3377242,CHEMBL3352433,6.39,IC50,=,B,Homo sapiens,9,1,
CHEMBL3357868,CHEMBL2842,CHEMBL3379685,CHEMBL3352452,5.11,IC50,=,B,Homo sapiens,9,1,
CHEMBL521851,CHEMBL2842,CHEMBL3371129,CHEMBL3352345,,IC50,,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal
CHEMBL1234354,CHEMBL2842,CHEMBL3380578,CHEMBL3351642,8.1,IC50,=,B,Homo sapiens,9,1,
CHEMBL1879463,CHEMBL2842,CHEMBL3579762,CHEMBL3576869,7.94,IC50,=,B,Homo sapiens,9,1,
CHEMBL1879463,CHEMBL2842,CHEMBL3602347,CHEMBL3600364,7.05,IC50,=,B,Homo sapiens,9,1,
CHEMBL1879463,CHEMBL2842,CHEMBL3738862,CHEMBL3734757,7.68,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL1236962,CHEMBL2842,CHEMBL3766570,CHEMBL3763019,9.52,IC50,=,B,Homo sapiens,9,1,
CHEMBL1879463,CHEMBL2842,CHEMBL3784491,CHEMBL3779897,7.68,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL521851,CHEMBL2842,CHEMBL3795347,CHEMBL3792291,6.24,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL521851,CHEMBL2842,CHEMBL3815304,CHEMBL3813678,6.24,IC50,=,B,Homo sapiens,9,1,
CHEMBL3813842,CHEMBL2842,CHEMBL3816167,CHEMBL3813614,7.16,Ki,=,B,Homo sapiens,9,1,
CHEMBL3814414,CHEMBL2842,CHEMBL3816167,CHEMBL3813614,5.92,Ki,=,B,Homo sapiens,9,1,
CHEMBL1922094,CHEMBL2842,CHEMBL3816167,CHEMBL3813614,7.77,Ki,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL1879463,CHEMBL2842,CHEMBL3861272,CHEMBL3860068,8.7,IC50,=,B,Homo sapiens,9,1,
CHEMBL521851,CHEMBL2842,CHEMBL3861255,CHEMBL3860068,6.39,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL1236962,CHEMBL2842,CHEMBL3867034,CHEMBL3865829,9.51,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL1879463,CHEMBL2842,CHEMBL3868759,CHEMBL3868583,7.68,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL3545097,CHEMBL2842,CHEMBL3882339,CHEMBL3882246,,IC50,<,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal
CHEMBL3545097,CHEMBL2842,CHEMBL3882344,CHEMBL3882246,,Inhibition,,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal;endpoint_not_allowed
CHEMBL3545097,CHEMBL2842,CHEMBL3882345,CHEMBL3882246,,Inhibition,,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal;endpoint_not_allowed
CHEMBL3545097,CHEMBL2842,CHEMBL3882346,CHEMBL3882246,,Inhibition,,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal;endpoint_not_allowed
CHEMBL3646517,CHEMBL2842,CHEMBL3706289,CHEMBL3638541,5.27,IC50,=,B,Homo sapiens,9,1,
CHEMBL3646543,CHEMBL2842,CHEMBL3706289,CHEMBL3638541,5.32,IC50,=,B,Homo sapiens,9,1,
CHEMBL3357868,CHEMBL2842,CHEMBL3706289,CHEMBL3638541,,IC50,>,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal
CHEMBL3646632,CHEMBL2842,CHEMBL3706289,CHEMBL3638541,5.92,IC50,=,B,Homo sapiens,9,1,
CHEMBL1801204,CHEMBL2842,CHEMBL3705655,CHEMBL3638644,8.05,IC50,=,B,Homo sapiens,9,1,
CHEMBL2336325,CHEMBL2842,CHEMBL3705655,CHEMBL3638644,7.7,IC50,=,B,Homo sapiens,9,1,
CHEMBL1879463,CHEMBL2842,CHEMBL3888153,CHEMBL3886601,8.49,IC50,=,B,Homo sapiens,8,1,
CHEMBL1879463,CHEMBL2842,CHEMBL3993907,CHEMBL3992539,7.68,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL1879463,CHEMBL2842,CHEMBL4000385,CHEMBL4000150,7.01,IC50,=,B,Homo sapiens,9,1,
CHEMBL1801204,CHEMBL2842,CHEMBL4009793,CHEMBL4007445,8.4,IC50,=,B,Homo sapiens,9,1,
CHEMBL4084907,CHEMBL2842,CHEMBL4019301,CHEMBL4017506,7.21,Ki,=,B,Homo sapiens,9,1,
CHEMBL4084907,CHEMBL2842,CHEMBL4019299,CHEMBL4017506,6.69,IC50,=,B,Homo sapiens,9,1,
CHEMBL2017974,CHEMBL2842,CHEMBL4019293,CHEMBL4017506,7.03,IC50,=,B,Homo sapiens,9,1,
CHEMBL4084907,CHEMBL2842,CHEMBL4019293,CHEMBL4017506,7.05,IC50,=,B,Homo sapiens,9,1,
CHEMBL4084907,CHEMBL2842,CHEMBL4019283,CHEMBL4017506,7.92,Kd,=,B,Homo sapiens,9,1,
CHEMBL2017974,CHEMBL2842,CHEMBL4019283,CHEMBL4017506,7.72,Kd,=,B,Homo sapiens,9,1,
CHEMBL521851,CHEMBL2842,CHEMBL4019283,CHEMBL4017506,7.32,Kd,=,B,Homo sapiens,9,1,
CHEMBL1922094,CHEMBL2842,CHEMBL4019283,CHEMBL4017506,8.48,Kd,=,B,Homo sapiens,9,1,
CHEMBL2336325,CHEMBL2842,CHEMBL4022584,CHEMBL4020805,8.55,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL1236962,CHEMBL2842,CHEMBL4022584,CHEMBL4020805,9.74,IC50,=,B,Homo sapiens,9,1,
CHEMBL4072637,CHEMBL2842,CHEMBL4035997,CHEMBL4033707,4.54,IC50,=,B,Homo sapiens,9,1,
CHEMBL521851,CHEMBL2842,CHEMBL4051856,CHEMBL4049442,6.87,IC50,=,B,Homo sapiens,9,1,
CHEMBL2017974,CHEMBL2842,CHEMBL4199839,CHEMBL4196123,5.7,IC50,=,B,Homo sapiens,9,1,
CHEMBL1801204,CHEMBL2842,CHEMBL4233142,CHEMBL4229417,8.1,IC50,=,B,Homo sapiens,9,1,
CHEMBL1879463,CHEMBL2842,CHEMBL4235179,CHEMBL4229497,8.22,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL1765602,CHEMBL2842,CHEMBL4235179,CHEMBL4229497,9.6,IC50,=,B,Homo sapiens,9,1,
CHEMBL1236962,CHEMBL2842,CHEMBL4255949,CHEMBL4251704,9.17,IC50,=,B,Homo sapiens,9,1,
CHEMBL2017974,CHEMBL2842,CHEMBL4276426,CHEMBL4270669,6.7,Ki,=,B,Homo sapiens,9,1,
CHEMBL3545097,CHEMBL2842,CHEMBL4276429,CHEMBL4270669,10.04,Kd,=,B,Homo sapiens,9,1,
CHEMBL4279703,CHEMBL2842,CHEMBL4276429,CHEMBL4270669,9.07,Kd,=,B,Homo sapiens,9,1,
CHEMBL2336325,CHEMBL2842,CHEMBL4276429,CHEMBL4270669,9.85,Kd,=,B,Homo sapiens,9,1,
CHEMBL4084907,CHEMBL2842,CHEMBL4322494,CHEMBL4321805,7.21,Ki,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL4084907,CHEMBL2842,CHEMBL4360967,CHEMBL4359834,7.21,Ki,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL1879463,CHEMBL2842,CHEMBL4363193,CHEMBL4359902,7.92,IC50,=,B,Homo sapiens,9,1,
CHEMBL1879463,CHEMBL2842,CHEMBL4366252,CHEMBL4364276,8.85,IC50,=,B,Homo sapiens,9,1,
CHEMBL521851,CHEMBL2842,CHEMBL4376361,CHEMBL4373732,8.52,IC50,=,B,Homo sapiens,9,1,
CHEMBL3545366,CHEMBL2842,CHEMBL4376361,CHEMBL4373732,6.8,IC50,=,B,Homo sapiens,9,1,
CHEMBL1879463,CHEMBL2842,CHEMBL4392573,CHEMBL4390691,7.85,IC50,=,B,Homo sapiens,9,1,
CHEMBL3545097,CHEMBL2842,CHEMBL4410949,CHEMBL4406914,9.0,Ki,=,B,Homo sapiens,9,1,
CHEMBL1879463,CHEMBL2842,CHEMBL4430046,CHEMBL4428080,8.22,IC50,=,B,Homo sapiens,9,1,
CHEMBL1879463,CHEMBL2842,CHEMBL4623295,CHEMBL4622845,7.68,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL3545097,CHEMBL2842,CHEMBL4673697,CHEMBL4673190,8.85,Ki,=,B,Homo sapiens,9,1,
CHEMBL521851,CHEMBL2842,CHEMBL4707201,CHEMBL4706478,6.02,IC50,=,B,Homo sapiens,9,1,
CHEMBL2396661,CHEMBL2842,CHEMBL4712546,CHEMBL4706640,5.52,IC50,=,B,Homo sapiens,9,1,
CHEMBL3545366,CHEMBL2842,CHEMBL4731438,CHEMBL4725466,6.8,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL1236962,CHEMBL2842,CHEMBL4737601,CHEMBL4732196,9.47,IC50,=,B,Homo sapiens,9,1,
CHEMBL1236962,CHEMBL2842,CHEMBL4737660,CHEMBL4732196,,Inhibition,,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal;endpoint_not_allowed
CHEMBL1236962,CHEMBL2842,CHEMBL4737661,CHEMBL4732196,,Inhibition,,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal;endpoint_not_allowed
CHEMBL2396661,CHEMBL2842,CHEMBL4769547,CHEMBL4765307,5.83,IC50,=,A,Homo sapiens,9,1,
CHEMBL1879463,CHEMBL2842,CHEMBL4813534,CHEMBL4811304,7.27,IC50,=,B,Homo sapiens,9,1,
CHEMBL1078983,CHEMBL2842,CHEMBL4813534,CHEMBL4811304,8.0,IC50,=,B,Homo sapiens,9,1,
CHEMBL1879463,CHEMBL2842,CHEMBL4813536,CHEMBL4811304,,Inhibition,=,B,Homo sapiens,9,0,missing_pchembl;endpoint_not_allowed
CHEMBL1236962,CHEMBL2842,CHEMBL4820258,CHEMBL4819017,8.92,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL3545097,CHEMBL2842,CHEMBL4844752,CHEMBL4842376,9.19,IC50,=,B,Homo sapiens,9,1,
CHEMBL1236962,CHEMBL2842,CHEMBL4845571,CHEMBL4842397,8.9,IC50,=,B,Homo sapiens,9,1,
CHEMBL1879463,CHEMBL2842,CHEMBL5112157,CHEMBL5108059,7.62,IC50,=,B,Homo sapiens,9,1,
CHEMBL1879463,CHEMBL2842,CHEMBL5127278,CHEMBL5126514,7.68,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL2336325,CHEMBL2842,CHEMBL5131804,CHEMBL5131375,8.55,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL2017974,CHEMBL2842,CHEMBL5138978,CHEMBL5137017,6.01,IC50,=,B,Homo sapiens,9,1,
CHEMBL1879463,CHEMBL2842,CHEMBL5138978,CHEMBL5137017,8.72,IC50,=,B,Homo sapiens,9,1,
CHEMBL521851,CHEMBL2842,CHEMBL5138978,CHEMBL5137017,6.15,IC50,=,B,Homo sapiens,9,1,
CHEMBL2017974,CHEMBL2842,CHEMBL5138982,CHEMBL5137017,5.65,IC50,=,B,Homo sapiens,9,1,
CHEMBL1879463,CHEMBL2842,CHEMBL5138982,CHEMBL5137017,8.07,IC50,=,B,Homo sapiens,9,1,
CHEMBL521851,CHEMBL2842,CHEMBL5138982,CHEMBL5137017,5.47,IC50,=,B,Homo sapiens,9,1,
CHEMBL521851,CHEMBL2842,CHEMBL5213105,CHEMBL5212743,7.32,Kd,=,B,Homo sapiens,9,1,
CHEMBL1801204,CHEMBL2842,CHEMBL5216213,CHEMBL5214923,,IC50,<,B,Homo sapiens,9,0,missing_pchembl;relation_not_equal
CHEMBL4084907,CHEMBL2842,CHEMBL5225378,CHEMBL5223150,7.21,Ki,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL1801204,CHEMBL2842,CHEMBL5225378,CHEMBL5223150,9.89,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL1879463,CHEMBL2842,CHEMBL5225438,CHEMBL5223150,8.22,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL1234354,CHEMBL2842,CHEMBL5225443,CHEMBL5223150,7.8,IC50,=,B,Homo sapiens,9,1,
CHEMBL1801204,CHEMBL2842,CHEMBL5231735,CHEMBL5230127,9.1,IC50,=,B,Homo sapiens,9,0,potential_duplicate
CHEMBL1879463,CHEMBL2842,CHEMBL5231743,CHEMBL5230127,7.68,IC50,=,B,Homo sapiens,9,0,potential_duplicate
