molecule_chembl_id,molecule_name,canonical_smiles,pActivity,n_measurements,scaffold
CHEMBL3692048,,CCc1nn(Cc2c(Cl)cccc2Cl)c2cc(C(=O)O)cnc12,7.1,1,c1ccc(Cn2ncc3ncccc32)cc1
CHEMBL3692031,,CCc1nn(Cc2c(Cl)cccc2Cl)c2cc(CC(=O)O)ccc12,7.62,1,c1ccc(Cn2ncc3ccccc32)cc1
CHEMBL3692035,,CCc1nn(Cc2c(Cl)cccc2Cl)c2cc(CCC(=O)O)ccc12,7.58,1,c1ccc(Cn2ncc3ccccc32)cc1
CHEMBL1767116,,CCc1oc2c(Br)c(O)c(Br)cc2c1C(=O)c1ccc(OC)cc1,6.18,1,O=C(c1ccccc1)c1coc2ccccc12
CHEMBL1767115,,CCc1oc2cc(Br)c(O)c(Br)c2c1C(=O)c1ccc(OC)cc1,4.63,1,O=C(c1ccccc1)c1coc2ccccc12
CHEMBL1767113,,CCc1oc2cc(O)c(Br)cc2c1C(=O)c1cc(Br)c(O)c(Br)c1,5.78,1,O=C(c1ccccc1)c1coc2ccccc12
CHEMBL1767079,,CCc1oc2cc(O)ccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,6.7,3,O=C(c1ccccc1)c1coc2ccccc12
CHEMBL1767099,,CCc1oc2cc(O)ccc2c1C(=O)c1ccc(O)cc1,5.95,1,O=C(c1ccccc1)c1coc2ccccc12
CHEMBL1767112,,CCc1oc2cc(OC)ccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,6.96,1,O=C(c1ccccc1)c1coc2ccccc12
CHEMBL1767097,,CCc1oc2cc(OC)ccc2c1C(=O)c1ccc(O)cc1,5.41,1,O=C(c1ccccc1)c1coc2ccccc12
CHEMBL1767107,,CCc1oc2ccc(O)cc2c1C(=O)c1cc(Br)c(O)c(Br)c1,6.72,1,O=C(c1ccccc1)c1coc2ccccc12
CHEMBL1767090,,CCc1oc2ccc(O)cc2c1C(=O)c1ccc(O)cc1,5.6,1,O=C(c1ccccc1)c1coc2ccccc12
CHEMBL1767106,,CCc1oc2ccc(OC)cc2c1C(=O)c1cc(Br)c(O)c(Br)c1,7.38,1,O=C(c1ccccc1)c1coc2ccccc12
CHEMBL1767088,,CCc1oc2ccc(OC)cc2c1C(=O)c1ccc(O)cc1,5.61,1,O=C(c1ccccc1)c1coc2ccccc12
CHEMBL1474963,BENZARONE,CCc1oc2ccccc2c1C(=O)c1ccc(O)cc1,5.55,1,O=C(c1ccccc1)c1coc2ccccc12
CHEMBL6148038,,CCn1c(=O)sc2cc(-c3ccc(C(=O)O)c(O)c3)ccc21,4.52,1,O=c1[nH]c2ccc(-c3ccccc3)cc2s1
CHEMBL5943715,,CN(C)c1ccc(-c2sc(-n3cnnc3SC(C)(C)C(=O)O)c3c2CCCC3)cc1Br,5.56,1,c1ccc(-c2sc(-n3cnnc3)c3c2CCCC3)cc1
CHEMBL5911131,,CN(C)c1ccc(-c2sc(-n3cnnc3SCC(=O)O)c3c2CCC3)cc1Br,5.56,1,c1ccc(-c2sc(-n3cnnc3)c3c2CCC3)cc1
CHEMBL3688195,,CN(C)c1ncc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cc1Cl,6.33,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2cccnc2)cc1
CHEMBL5183915,,CN(c1cnccc1SC(C)(C)C(=O)[O-])c1ccc(C#N)c2ccccc12.[Na+],5.27,1,c1cncc(Nc2cccc3ccccc23)c1
CHEMBL5209481,,CN(c1cnccc1SCCCC(=O)[O-])c1ccc(C#N)c2ccccc12.[Na+],5.59,1,c1cncc(Nc2cccc3ccccc23)c1
CHEMBL5188663,,CN(c1cnccc1SCCCCC(=O)[O-])c1ccc(C#N)c2ccccc12.[Na+],5.45,1,c1cncc(Nc2cccc3ccccc23)c1
CHEMBL5202748,,CN(c1cnccc1SCCCCCC(=O)[O-])c1ccc(C#N)c2ccccc12.[Na+],5.42,1,c1cncc(Nc2cccc3ccccc23)c1
CHEMBL5194068,,CN(c1cnccc1SCCCCCCC(=O)[O-])c1ccc(C#N)c2ccccc12.[Na+],5.33,1,c1cncc(Nc2cccc3ccccc23)c1
CHEMBL5208115,,CN(c1cnccc1SCc1ccc(-c2ccccc2C(=O)[O-])cc1)c1ccc(C#N)c2ccccc12.[Na+],5.34,1,c1ccc(-c2ccc(CSc3ccncc3Nc3cccc4ccccc34)cc2)cc1
CHEMBL5202723,,CN(c1cnccc1SCc1ccc(C(=O)[O-])cc1)c1ccc(C#N)c2ccccc12.[Na+],5.2,1,c1ccc(CSc2ccncc2Nc2cccc3ccccc23)cc1
CHEMBL5192799,,CN(c1cnccc1SCc1cccc(C(=O)[O-])c1)c1ccc(C#N)c2ccccc12.[Na+],5.45,1,c1ccc(CSc2ccncc2Nc2cccc3ccccc23)cc1
CHEMBL5171351,,CN(c1cnccc1SCc1ccccc1C(=O)[O-])c1ccc(C#N)c2ccccc12.[Na+],5.35,1,c1ccc(CSc2ccncc2Nc2cccc3ccccc23)cc1
CHEMBL5818142,,CNc1c(Br)cc(-c2sc(-n3cnnc3SC(C)(C)C(=O)O)c3c2CCCC3)cc1Br,5.56,1,c1ccc(-c2sc(-n3cnnc3)c3c2CCCC3)cc1
CHEMBL3688194,,CNc1ncc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cc1Cl,6.59,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2cccnc2)cc1
CHEMBL5822494,,COC(=O)C(C)Sc1nncn1-c1cc(Br)c(-c2ccccc2)s1,5.56,1,c1ccc(-c2ccc(-n3cnnc3)s2)cc1
CHEMBL5396351,,COC(=O)C(Sc1nnc(Br)n1-c1ccc(Br)c2ccccc12)C(=O)OC,7.71,1,c1ccc2c(-n3cnnc3)cccc2c1
CHEMBL5847373,,COC(=O)COc1ccc2nccc(SC3(C(=O)O)CCC3)c2c1,6.79,1,c1ccc2c(SC3CCC3)ccnc2c1
CHEMBL5958589,,COCC(C)(Sc1ccncc1-c1ccc(C#N)c2cccn12)C(=O)O,6.3,1,c1cncc(-c2cccc3cccn23)c1
CHEMBL3746426,,COCCOc1ccc2nccc(SC3(C(=O)O)CCC3)c2c1,6.68,2,c1ccc2c(SC3CCC3)ccnc2c1
CHEMBL3746658,,COCc1ccc2nccc(SC3(C(=O)O)CCC3)c2c1,6.705,2,c1ccc2c(SC3CCC3)ccnc2c1
CHEMBL3683449,,COc1c(F)ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)c1C,6.86,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
CHEMBL3683396,,COc1c(F)ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)c1Cl,6.75,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
CHEMBL323197,MANGOSTIN,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C,4.23,1,O=c1c2ccccc2oc2ccccc12
CHEMBL3683457,,COc1c(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)ccc(F)c1C,6.88,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
CHEMBL5596964,,COc1cc(-c2cc(C#N)cc3ccoc23)ccc1C(=O)O,5.43,1,c1ccc(-c2cccc3ccoc23)cc1
CHEMBL5567713,,COc1cc(-c2ccc3nccc(C(=O)N4CCC[C@H]4CNS(=O)(=O)C(F)(F)F)c3c2)ccn1,5.83,1,O=C(c1ccnc2ccc(-c3ccncc3)cc12)N1CCCC1
CHEMBL4762003,,COc1cc(C(=O)N2CS(=O)(=O)c3ccccc32)cc(C(F)(F)F)c1O,4.75,1,O=C(c1ccccc1)N1CS(=O)(=O)c2ccccc21
CHEMBL4792097,,COc1cc(C(=O)N2CS(=O)(=O)c3ccccc32)cc(Cl)c1O,5.37,1,O=C(c1ccccc1)N1CS(=O)(=O)c2ccccc21
CHEMBL5190525,,COc1cc(C(=O)[O-])ccc1CSc1ccncc1N(C)c1ccc(C#N)c2ccccc12.[Na+],6.34,1,c1ccc(CSc2ccncc2Nc2cccc3ccccc23)cc1
CHEMBL5170772,,COc1cc(C(=O)[O-])ccc1CSc1ccncc1Nc1ccc(C#N)c2ccccc12.[Na+],5.78,1,c1ccc(CSc2ccncc2Nc2cccc3ccccc23)cc1
CHEMBL5208873,,COc1cc(C(=O)[O-])ccc1CSc1ccncc1Oc1ccc(C#N)c2ccccc12.[Na+],4.79,1,c1ccc(CSc2ccncc2Oc2cccc3ccccc23)cc1
CHEMBL5394644,,COc1cc(C(=O)n2ccc3cccnc32)cc(OC)c1O,5.31,1,O=C(c1ccccc1)n1ccc2cccnc21
CHEMBL5417306,,COc1cc(C(=O)n2ccc3cccnc32)ccc1O,5.57,1,O=C(c1ccccc1)n1ccc2cccnc21
CHEMBL3683466,,COc1cc(C)cc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)c1,6.76,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
CHEMBL3683446,,COc1cc(Cl)cc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)c1,6.9,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
CHEMBL3683427,,COc1cc(Cl)ccc1Oc1ccc(S(=O)(=O)Nc2ccc(F)cn2)cc1C#N,7.1,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
CHEMBL3977539,,COc1cc(Cl)ccc1Oc1ccc(S(=O)(=O)Nc2cccnc2)cc1C#N,6.39,1,O=S(=O)(Nc1cccnc1)c1ccc(Oc2ccccc2)cc1
CHEMBL3683428,,COc1cc(F)c(F)cc1Oc1ccc(S(=O)(=O)Nc2ccc(F)cn2)cc1C#N,7.4,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
CHEMBL3683294,,COc1cc(F)cc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)c1,6.92,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
CHEMBL3683362,,COc1cc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)ccc1C#N,7.24,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
CHEMBL3683357,,COc1cc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)ccc1Cl,7.57,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
CHEMBL5571882,,COc1cc2nc(SCC(=O)O)nc(Nc3ccc(C4CC4)c4ccccc34)c2cc1OC,5.31,1,c1ccc2c(Nc3ccc(C4CC4)c4ccccc34)ncnc2c1
CHEMBL6193519,,COc1ccc(-c2cc(C(=O)Nc3ccccc3C(=O)O)nn2Cc2ccccn2)cc1,5.67,1,O=C(Nc1ccccc1)c1cc(-c2ccccc2)n(Cc2ccccn2)n1
CHEMBL6159636,,COc1ccc(-c2ccc3nccc(N(CCCC(=O)O)c4cccc(F)c4)c3c2)cc1,5.5,1,c1ccc(Nc2ccnc3ccc(-c4ccccc4)cc23)cc1
CHEMBL4066146,,COc1ccc(-c2cnccc2NS(=O)(=O)C(F)(F)F)cc1,6.67,1,c1ccc(-c2cccnc2)cc1
CHEMBL5936726,,COc1ccc(-c2sc(-n3c(Br)nnc3SC(C)(C)C(=O)O)cc2Cl)cc1,5.56,1,c1ccc(-c2ccc(-n3cnnc3)s2)cc1
CHEMBL5985636,,COc1ccc(-c2sc(-n3c(Br)nnc3SC(C)C(=O)O)c3c2CCCC3)cc1,5.56,1,c1ccc(-c2sc(-n3cnnc3)c3c2CCCC3)cc1
CHEMBL5936412,,COc1ccc(-c2sc(-n3c(Br)nnc3SCC(=O)O)c3c2CCCC3)cc1,5.56,1,c1ccc(-c2sc(-n3cnnc3)c3c2CCCC3)cc1
CHEMBL3683479,,COc1ccc(C)c(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)c1,7.28,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
CHEMBL3683439,,COc1ccc(C)cc1Oc1ccc(S(=O)(=O)Nc2ccc(F)cn2)cc1C#N,6.72,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
CHEMBL3702598,,COc1ccc(Cc2nnn[nH]2)cc1OCc1c(C)cccc1C,6.6,1,c1ccc(COc2cccc(Cc3nnn[nH]3)c2)cc1
CHEMBL3683330,,COc1ccc(Cl)c(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)c1,6.78,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
CHEMBL3683450,,COc1ccc(F)c(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)c1,6.94,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
CHEMBL3920960,,COc1ccc(NS(=O)(=O)c2ccccc2C(F)(F)F)cn1,5.93,1,O=S(=O)(Nc1cccnc1)c1ccccc1
CHEMBL5567720,,COc1ccc(Nc2cncc(-c3ccc(C(=O)O)c(O)c3)c2)cc1,4.23,1,c1ccc(Nc2cncc(-c3ccccc3)c2)cc1
CHEMBL3683480,,COc1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)c(C)c1,7.13,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
CHEMBL3683452,,COc1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)c(Cl)c1,6.21,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
CHEMBL3683470,,COc1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cc1,5.43,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
CHEMBL3683352,,COc1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cc1C#N,6.87,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
CHEMBL3683432,,COc1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cc1Cl,7.28,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
CHEMBL3683416,,COc1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cc1F,7.42,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
CHEMBL3683478,,COc1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cn1,6.89,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2cccnc2)cc1
CHEMBL5172881,,COc1ccc(Sc2ccncc2Nc2ccc(C#N)c3ccccc23)c(CC(=O)[O-])c1.[Na+],5.37,1,c1ccc(Sc2ccncc2Nc2cccc3ccccc23)cc1
CHEMBL5184930,,COc1ccc(Sc2ccncc2Oc2ccc(C#N)c3ccccc23)c(CC(=O)[O-])c1.[Na+],4.85,1,c1ccc(Sc2ccncc2Oc2cccc3ccccc23)cc1
CHEMBL5980930,,COc1ccc2c(c1)nc(SC(C)(C)C(=O)O)n2-c1ccc(C#N)c2ccccc12,5.1,1,c1ccc2c(-n3cnc4ccccc43)cccc2c1
CHEMBL3746049,,COc1ccc2nccc(SC3(C(=O)O)CCC3)c2c1,6.46,2,c1ccc2c(SC3CCC3)ccnc2c1
CHEMBL6189954,,COc1cccc(-c2cc(C(=O)Nc3ccccc3C(=O)O)nn2Cc2ccccn2)c1,5.16,1,O=C(Nc1ccccc1)c1cc(-c2ccccc2)n(Cc2ccccn2)n1
CHEMBL5557634,,COc1cccc(-c2ccc3nccc(C(=O)N4CCC[C@H]4CNS(=O)(=O)C(F)(F)F)c3c2)c1,6.18,1,O=C(c1ccnc2ccc(-c3ccccc3)cc12)N1CCCC1
CHEMBL4060192,,COc1cccc(-c2cnccc2NS(C)(=O)=O)c1,5.01,1,c1ccc(-c2cccnc2)cc1
CHEMBL3683399,,COc1cccc(C)c1Oc1ccc(S(=O)(=O)Nc2ccc(F)cn2)cc1C#N,7.62,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
CHEMBL3683398,,COc1cccc(Cl)c1Oc1ccc(S(=O)(=O)Nc2ccc(F)cn2)cc1C#N,7.16,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
CHEMBL3683395,,COc1cccc(F)c1Oc1ccc(S(=O)(=O)Nc2ccc(F)cn2)cc1C#N,7.13,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
CHEMBL6160542,,COc1cccc(N(CCCC(=O)O)c2ccnc3ccc(C(F)(F)F)cc23)c1,6.03,1,c1ccc(Nc2ccnc3ccccc23)cc1
CHEMBL6191166,,COc1ccccc1-c1cc(C(=O)Nc2ccccc2C(=O)O)nn1Cc1ccccn1,5.37,1,O=C(Nc1ccccc1)c1cc(-c2ccccc2)n(Cc2ccccn2)n1
CHEMBL4079640,,COc1ccccc1-c1cnccc1NS(=O)(=O)C(F)(F)F,6.62,1,c1ccc(-c2cccnc2)cc1
CHEMBL4064028,,COc1ccccc1-c1cnccc1NS(C)(=O)=O,4.68,1,c1ccc(-c2cccnc2)cc1
CHEMBL3683426,,COc1ccccc1Oc1ccc(S(=O)(=O)Nc2ccc(F)cn2)cc1C#N,7.12,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
CHEMBL3919891,,COc1ccccc1S(=O)(=O)Nc1ccc(C#N)c(Cl)c1,6.7,1,O=S(=O)(Nc1ccccc1)c1ccccc1
CHEMBL3683386,,COc1cccnc1NS(=O)(=O)c1ccc(Oc2ccc(C#N)c(Cl)c2)c(C#N)c1,5.5,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
CHEMBL3892944,,COc1cncc(NS(=O)(=O)c2ccccc2C(F)(F)F)c1,7.05,1,O=S(=O)(Nc1cccnc1)c1ccccc1
CHEMBL3683356,,COc1ncc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cc1Cl,7.6,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2cccnc2)cc1
CHEMBL4573946,,COc1ncccc1NS(=O)(=O)CSc1nnc(Br)n1Cc1ccc(Br)c2ccccc12,5.39,1,O=S(=O)(CSc1nncn1Cc1cccc2ccccc12)Nc1cccnc1
CHEMBL3901925,,COc1ncccc1NS(=O)(=O)c1ccccc1C(F)(F)F,5.41,1,O=S(=O)(Nc1cccnc1)c1ccccc1
CHEMBL5277301,,CS(=O)(=O)NC(=O)CSc1nc2sccc2c(=O)n1-c1ccc(C2CC2)c2ccccc12,5.14,1,O=c1c2ccsc2ncn1-c1ccc(C2CC2)c2ccccc12
CHEMBL4076833,,CS(=O)(=O)Nc1ccnc2ccc(Br)cc12,5.44,1,c1ccc2ncccc2c1
CHEMBL4078667,,CS(=O)(=O)Nc1ccncc1-c1ccc(C#N)c2ccccc12,6.58,1,c1cncc(-c2cccc3ccccc23)c1
CHEMBL4103898,,CS(=O)(=O)Nc1ccncc1-c1ccc(C#N)cc1,6.69,1,c1ccc(-c2cccnc2)cc1
CHEMBL4068847,,CS(=O)(=O)Nc1ccncc1-c1ccc(C(F)(F)F)cc1,5.39,1,c1ccc(-c2cccnc2)cc1
CHEMBL4096139,,CS(=O)(=O)Nc1ccncc1-c1cccc(F)c1,5.55,1,c1ccc(-c2cccnc2)cc1
CHEMBL4088415,,CS(=O)(=O)Nc1ccncc1-c1ccccc1C(F)(F)F,4.92,1,c1ccc(-c2cccnc2)cc1
CHEMBL5893148,,CS(=O)(=O)c1cc2c(C#N)ccc(-c3cnccc3SC3(C(=O)O)CCC3)n2c1,6.48,1,c1cc(-c2cnccc2SC2CCC2)n2cccc2c1
CHEMBL4756915,,CSc1cc(C(=O)N2CS(=O)(=O)c3ccccc32)cc(C#N)c1O,5.15,1,O=C(c1ccccc1)N1CS(=O)(=O)c2ccccc21
CHEMBL4760971,,CSc1cc(C(=O)N2CS(=O)(=O)c3ccccc32)cc(Cl)c1O,5.24,1,O=C(c1ccccc1)N1CS(=O)(=O)c2ccccc21
CHEMBL3683430,,CSc1ccccc1Oc1ccc(S(=O)(=O)Nc2ccc(F)cn2)cc1C#N,6.3,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
CHEMBL5795784,,CSc1nc(O)c(C(=O)Nc2c(F)cc(-c3c[nH]nn3)cc2F)c(=O)[nH]1,4.7,1,O=C(Nc1ccc(-c2c[nH]nn2)cc1)c1cnc[nH]c1=O
CHEMBL5819142,,CSc1nc(O)c(C(=O)Nc2ccc(-c3c[nH]nn3)c(F)c2)c(=O)[nH]1,5.73,1,O=C(Nc1ccc(-c2c[nH]nn2)cc1)c1cnc[nH]c1=O
CHEMBL5765459,,CSc1nc(O)c(C(=O)Nc2ccc(-c3c[nH]nn3)cc2C#N)c(=O)[nH]1,5.12,1,O=C(Nc1ccc(-c2c[nH]nn2)cc1)c1cnc[nH]c1=O
CHEMBL5886087,,CSc1nc(O)c(C(=O)Nc2ccc(-c3c[nH]nn3)cc2OC(F)(F)F)c(=O)[nH]1,5.31,1,O=C(Nc1ccc(-c2c[nH]nn2)cc1)c1cnc[nH]c1=O
CHEMBL5919922,,CSc1nc(O)c(C(=O)Nc2ccc(-c3c[nH]nn3)cc2OC(F)F)c(=O)[nH]1,5.64,1,O=C(Nc1ccc(-c2c[nH]nn2)cc1)c1cnc[nH]c1=O
CHEMBL6057356,,CSc1nc(O)c(C(=O)Nc2ccc(-c3nnc[nH]3)cc2)c(=O)[nH]1,4.99,1,O=C(Nc1ccc(-c2nnc[nH]2)cc1)c1cnc[nH]c1=O
CHEMBL5765233,,CSc1nc(O)c(C(=O)Nc2ncc(-c3c[nH]nn3)cc2C(F)(F)F)c(=O)[nH]1,4.7,1,O=C(Nc1ccc(-c2c[nH]nn2)cn1)c1cnc[nH]c1=O
CHEMBL5965238,,C[C@@H](CC(=O)O)c1cc2c(-c3ccc(C#N)c4ccccc34)cncc2s1,7.43,1,c1ccc2c(-c3cncc4sccc34)cccc2c1
CHEMBL5965801,,C[C@@H](CC(=O)O)c1cc2cncc(-c3ccc(C#N)c4ccccc34)c2s1,8.0,1,c1ccc2c(-c3cncc4ccsc34)cccc2c1
CHEMBL5762405,,C[C@@H](CC(=O)O)c1cc2cncc(-c3ccc(C#N)cc3)c2s1,5.73,1,c1ccc(-c2cncc3ccsc23)cc1
CHEMBL6023215,,C[C@@H](Cc1cc2cncc(-c3ccc(C#N)c4ccccc34)c2s1)C(=O)O,6.83,1,c1ccc2c(-c3cncc4ccsc34)cccc2c1
CHEMBL5988445,,C[C@@H](Oc1ccc2cncc(-c3ccc(C#N)cc3)c2c1)C(=O)O,5.26,1,c1ccc(-c2cncc3ccccc23)cc1
CHEMBL6056778,,C[C@H](CC(=O)O)c1cc2c(-c3ccc(C#N)c4ccccc34)cncc2s1,7.96,1,c1ccc2c(-c3cncc4sccc34)cccc2c1
CHEMBL5765590,,C[C@H](CC(=O)O)c1cc2cncc(-c3ccc(C#N)c4ccccc34)c2s1,6.24,1,c1ccc2c(-c3cncc4ccsc34)cccc2c1
CHEMBL5867387,,C[C@H](CC(=O)O)c1cc2cncc(-c3ccc(C#N)cc3)c2s1,7.42,1,c1ccc(-c2cncc3ccsc23)cc1
CHEMBL5748016,,C[C@H](Cc1cc2cncc(-c3ccc(C#N)c4ccccc34)c2s1)C(=O)O,7.29,1,c1ccc2c(-c3cncc4ccsc34)cccc2c1
CHEMBL5791458,,C[C@H](Oc1ccc2cncc(-c3ccc(C#N)cc3)c2c1)C(=O)O,5.57,1,c1ccc(-c2cncc3ccccc23)cc1
CHEMBL485254,,C[C@H]1[C@H](c2ccc(O)c(O)c2)c2cc(O)c(O)cc2C[C@H]1C,4.73,1,c1ccc(C2CCCc3ccccc32)cc1
CHEMBL4781629,,Cc1c(C)n(C(=O)c2ccc(O)c(C#N)c2)c2ccccc12,4.97,1,O=C(c1ccccc1)n1ccc2ccccc21
CHEMBL3683456,,Cc1c(F)ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)c1C,6.3,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
CHEMBL3683431,,Cc1c(F)ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)c1Cl,6.73,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
CHEMBL5841699,,Cc1cc(-n2c(Br)nnc2SC(C(=O)O)c2ccccc2)sc1C1CC1,5.56,1,c1ccc(CSc2nncn2-c2ccc(C3CC3)s2)cc1
CHEMBL5851236,,Cc1cc(-n2c(Br)nnc2SC(C)(C)C(=O)O)sc1-c1ccccc1,5.56,1,c1ccc(-c2ccc(-n3cnnc3)s2)cc1
CHEMBL5862279,,Cc1cc(-n2c(Br)nnc2SC(C)(C)C(=O)O)sc1C1CC1,5.56,1,c1cc(-n2cnnc2)sc1C1CC1
CHEMBL5955239,,Cc1cc(-n2c(Br)nnc2SC(C)C(=O)O)sc1-c1ccc(Cl)cc1,5.56,1,c1ccc(-c2ccc(-n3cnnc3)s2)cc1
CHEMBL5779325,,Cc1cc(-n2c(Br)nnc2SC(C)C(=O)O)sc1-c1cccc(F)c1,5.56,1,c1ccc(-c2ccc(-n3cnnc3)s2)cc1
CHEMBL6046579,,Cc1cc(-n2c(Br)nnc2SC(C)C(=O)O)sc1-c1ccccc1,5.56,1,c1ccc(-c2ccc(-n3cnnc3)s2)cc1
CHEMBL5782475,,Cc1cc(-n2c(Br)nnc2SCC(=O)O)sc1-c1ccccc1,5.56,1,c1ccc(-c2ccc(-n3cnnc3)s2)cc1
CHEMBL5436610,,Cc1cc(C(=O)n2ccc3cccnc32)cc(C)c1O,5.57,1,O=C(c1ccccc1)n1ccc2cccnc21
CHEMBL5426916,,Cc1cc(C(=O)n2ccc3cccnc32)ccc1O,5.23,1,O=C(c1ccccc1)n1ccc2cccnc21
CHEMBL3692009,,Cc1cc(C)c(Cn2nc(C)c3ccc(CC(=O)O)cc32)c(C)c1,7.03,1,c1ccc(Cn2ncc3ccccc32)cc1
CHEMBL3683434,,Cc1cc(C)cc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)c1,6.48,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
CHEMBL3683312,,Cc1cc(Cl)c(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cc1C#N,7.24,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
CHEMBL3683301,,Cc1cc(Cl)cc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)c1,6.87,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
CHEMBL3683443,,Cc1cc(Cl)cc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)c1C,6.29,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
CHEMBL3683291,,Cc1cc(Cl)ccc1Oc1ccc(S(=O)(=O)Nc2ccc(F)cn2)cc1C#N,6.83,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
CHEMBL3683429,,Cc1cc(F)ccc1Oc1ccc(S(=O)(=O)Nc2ccc(F)cn2)cc1C#N,7.02,1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1
