pair,arm,ligand_id,scaffold,fold_id,class,n_splits
F2/F10,D_vs_A,F2F10_015,O=C(NCC1CCCCC1)C1CCCN1C(=O)CC(C1CCCCC1)C1CCCCC1,4,A_only,5
F2/F10,D_vs_A,F2F10_016,O=c1[nH]c2ccc(C3CC3)cc2nc1Cc1ccccc1,3,A_only,5
F2/F10,D_vs_A,F2F10_017,O=C(NCc1ccccc1)C1COCCN1,4,A_only,5
F2/F10,D_vs_A,F2F10_018,O=C(NCc1cccnc1)C1CCCN1C(=O)C(Cc1ccccc1)NS(=O)(=O)Cc1ccccc1,1,A_only,5
F2/F10,D_vs_A,F2F10_019,O=C(C(Cc1ccccc1)NS(=O)(=O)c1ccccc1)N1CCCCC1,3,A_only,5
F2/F10,D_vs_A,F2F10_020,O=C(C(Cc1ccccc1)NS(=O)(=O)c1ccccc1)N1CCNCC1,1,A_only,5
F2/F10,D_vs_A,F2F10_021,O=C(N1CCCCC1)N(Cc1ccccc1)NS(=O)(=O)c1ccc2ccccc2c1,0,A_only,5
F2/F10,D_vs_A,F2F10_022,O=S(=O)(Oc1cccc(OCC2CCNCC2)c1)c1ccccc1,0,A_only,5
F2/F10,D_vs_A,F2F10_023,O=C(NCc1cccnc1)C1CCCN1C(=O)CC(C1CCCCC1)C1CCCCC1,2,A_only,5
F2/F10,D_vs_A,F2F10_024,O=C(C(Cc1ccccc1)NS(=O)(=O)c1cccc(-c2ccccc2)c1)N1CCCCC1,2,A_only,5
F2/F10,D_vs_A,F2F10_025,O=C(Nc1ccccn1)c1ccc2[nH]c(CNc3ccccc3)nc2c1,1,A_only,5
F2/F10,D_vs_A,F2F10_026,O=C(C(Cc1ccccc1)NS(=O)(=O)c1ccccc1)N1CCCCC1,3,A_only,5
F2/F10,D_vs_A,F2F10_027,O=C(C(Cc1ccccc1)NS(=O)(=O)c1cccc(-c2ccccc2)c1)N1CCCCC1,2,A_only,5
F2/F10,D_vs_A,F2F10_028,O=C(c1ccccc1)n1nc(-c2ccccn2)nc1NCc1cccs1,1,A_only,5
F2/F10,D_vs_A,F2F10_029,O=C(c1ccccc1)n1nc(-c2ccccn2)nc1NCc1ccccc1,4,A_only,5
F2/F10,D_vs_A,F2F10_030,O=C(c1ccccc1)n1nc(-c2ccccn2)nc1NCc1ccccc1,4,A_only,5
F2/F10,D_vs_A,F2F10_031,c1ccc(CNc2nc(-c3ccccn3)n[nH]2)cc1,0,A_only,5
F2/F10,D_vs_A,F2F10_032,c1ccc(Oc2ccc3ccccc3n2)cc1,0,A_only,5
F2/F10,D_vs_A,F2F10_065,O=C1NCCCCC1NS(=O)(=O)Cc1ccccc1,1,dual,5
F2/F10,D_vs_A,F2F10_066,O=C1NCCCCC1NS(=O)(=O)Cc1ccccc1,1,dual,5
F2/F10,D_vs_A,F2F10_067,c1ccc(-n2cnnn2)c(Cc2nc3c(NCCC4CCCCN4)nccc3o2)c1,1,dual,5
F2/F10,D_vs_A,F2F10_068,c1ccc(-n2cncn2)c(Cc2nc3c(NCCC4CCCCN4)nccc3o2)c1,2,dual,5
F2/F10,D_vs_A,F2F10_069,O=C(NCc1ccccc1)C1CCc2cncc(=O)n21,3,dual,5
F2/F10,D_vs_A,F2F10_070,c1ccc2cc(Cn3ccc4ccc(OC5CCNCC5)cc43)ccc2c1,4,dual,5
F2/F10,D_vs_A,F2F10_071,O=C(CCc1ccccc1)N1CCCC1,4,dual,5
F2/F10,D_vs_A,F2F10_072,c1ccc(Cc2c(-c3ccccc3)[nH]c3ccccc23)cc1,4,dual,5
F2/F10,D_vs_A,F2F10_073,O=C(NCC(NS(=O)(=O)c1cccc(N2CCOCC2=O)c1)C(=O)N1CCCCC1)c1cccs1,1,dual,5
F2/F10,D_vs_A,F2F10_074,c1ccc(-c2cc3ccccc3[nH]2)cc1,3,dual,5
F2/F10,D_vs_A,F2F10_075,O=C1C(NS(=O)(=O)c2ccc3ccccc3c2)CCN1Cc1ccccc1,3,dual,5
F2/F10,D_vs_A,F2F10_076,O=C(Nc1ccc(-c2ccccc2)cc1)c1nnnn1-c1ccccc1,4,dual,5
F2/F10,D_vs_A,F2F10_077,O=C(CN1CCCCC(NS(=O)(=O)Cc2ccccc2)C1=O)NC1CCCCC1,0,dual,5
F2/F10,D_vs_A,F2F10_078,O=C1C(=Cc2ccccc2)CCCCCC1=Cc1ccccc1,2,dual,5
F2/F10,D_vs_A,F2F10_079,O=C(NCC1CN(c2ccc(-n3ccccc3=O)cc2)C(=O)O1)c1cccs1,3,dual,5
F2/F10,D_vs_A,F2F10_081,O=C(Nc1ccc(-c2ccccc2CN2CCCC2)cc1)c1ccnn1-c1ccc2oncc2c1,0,dual,5
F2/F10,D_vs_A,F2F10_082,O=C1c2c(cnn2-c2ccc3oncc3c2)CCN1c1ccc(-c2ccccc2CN2CCCC2)cc1,1,dual,5
F2/F10,D_vs_A,F2F10_083,O=C(Nc1ccccc1C(=O)Nc1ccccn1)c1cc(CNC2=NCCCO2)cs1,3,dual,5
F2/F10,D_vs_A,F2F10_084,O=C1C(=Cc2ccccc2)CCCCCC1=Cc1ccccc1,2,dual,5
F2/F10,D_vs_A,F2F10_085,O=C(Nc1ccc(-c2ccccc2)cc1)c1ccnn1-c1ccccc1,0,dual,5
F2/F10,D_vs_A,F2F10_086,c1ccc2cc(Cn3cnc4ccc(OC5CCNCC5)cc43)ccc2c1,0,dual,5
F2/F10,D_vs_A,F2F10_087,O=C(Nc1ccccc1)c1cc(-c2cccs2)ccc1-c1ccccc1,4,dual,5
F2/F10,D_vs_A,F2F10_088,O=C(Nc1ccccc1)c1cc(-c2ccoc2)ccc1-c1ccccc1,3,dual,5
F2/F10,D_vs_A,F2F10_089,O=C(NCCNS(=O)(=O)c1cccc(N2CCCC2=O)c1)c1cccs1,0,dual,5
F2/F10,D_vs_A,F2F10_090,O=C(NCCNS(=O)(=O)c1cccc(N2CCCC2=O)c1)c1cccs1,0,dual,5
F2/F10,D_vs_A,F2F10_091,O=C(NCC(NS(=O)(=O)c1cccc(N2CCCC2=O)c1)C(=O)OCCc1ncc[nH]1)c1cccs1,2,dual,5
F2/F10,D_vs_A,F2F10_092,O=C(NCCNS(=O)(=O)c1cccc(N2CCCC2)c1)c1cccs1,2,dual,5
F2/F10,D_vs_A,F2F10_093,c1ccc(-c2cccc(-c3nc4ccccc4[nH]3)c2)cc1,2,dual,5
F2/F10,D_vs_A,F2F10_094,O=C(NCc1ccccc1)C1CCCN1C(=O)CCC1CCCCC1,2,dual,5
F2/F10,D_vs_A,F2F10_095,O=C(NCc1ccccc1)c1cc2ccccc2n1Cc1ccccc1,0,dual,5
F2/F10,D_vs_A,F2F10_096,O=C1CC(=Cc2ccccc2)C(=O)N1c1ccccc1,4,dual,5
F2/F10,D_vs_B,F2F10_033,O=C1N(c2ccccc2)CCCCN1C1CCN(S(=O)(=O)c2ccccc2)CC1,0,B_only,5
F2/F10,D_vs_B,F2F10_034,O=C(Nc1ccc(-c2ccccc2)cn1)c1nnnn1-c1ccccc1,1,B_only,5
F2/F10,D_vs_B,F2F10_035,O=C(NC(C=Cc1ccccc1)CCc1ccccc1)c1ccc(-c2ccccc2)cc1,4,B_only,5
F2/F10,D_vs_B,F2F10_036,O=C(Nc1ccc(-c2ccccc2)cc1)c1cncn1-c1ccccc1,1,B_only,5
F2/F10,D_vs_B,F2F10_037,O=C(CN1CCN(S(=O)(=O)c2ccc(-c3ccccn3)s2)CC1=O)NCC(=O)c1nccs1,2,B_only,5
F2/F10,D_vs_B,F2F10_038,O=C(Nc1ccc(N2CCOCC2)cc1)c1ccnn1-c1ccc2oncc2c1,3,B_only,5
F2/F10,D_vs_B,F2F10_039,O=C(CCCc1cccc[nH+]1)NCC(=O)NCc1ccccc1,1,B_only,5
F2/F10,D_vs_B,F2F10_040,O=C(Nc1ccccc1)c1ncccc1-c1ccccc1,1,B_only,5
F2/F10,D_vs_B,F2F10_041,O=C(c1ccccc1)N(CC=Cc1ccccc1)c1ccc(OC2CCNCC2)cc1,1,B_only,5
F2/F10,D_vs_B,F2F10_042,c1ccc2oc(CCc3cc4ccccc4o3)cc2c1,4,B_only,5
F2/F10,D_vs_B,F2F10_043,O=C(Nc1ncc(-c2ccccc2)cn1)C1CC(c2ccccc2)=NO1,2,B_only,5
F2/F10,D_vs_B,F2F10_044,O=C(Nc1ncc(-c2ccccc2)cn1)C1(Cn2cnnn2)CC(c2ccccc2)=NO1,2,B_only,5
F2/F10,D_vs_B,F2F10_045,O=C(Nc1ccc(-c2ccccc2)cc1)C1CC(c2ccccc2)=NO1,3,B_only,5
F2/F10,D_vs_B,F2F10_046,O=C(Nc1ncc(-c2ccccc2)cn1)C1CC(c2ccccc2)=NO1,2,B_only,5
F2/F10,D_vs_B,F2F10_047,O=C1C(NS(=O)(=O)c2cc3ncccc3s2)CCN1Cc1ccccc1,0,B_only,5
F2/F10,D_vs_B,F2F10_048,O=C(Nc1ccccc1C(=O)Nc1ccc(N2CCCCC2=O)cc1)c1ccccc1,2,B_only,5
F2/F10,D_vs_B,F2F10_049,c1cc(OC2CCNCC2)ccc1COc1ccc2c(c1)CNCC2,3,B_only,5
F2/F10,D_vs_B,F2F10_050,c1cc(OC2CCNC2)ccc1COc1ccc2c(c1)CNCC2,1,B_only,5
F2/F10,D_vs_B,F2F10_051,O=C(CN1CCN(S(=O)(=O)Cc2ccccc2)CC1=O)NCC(=O)c1nccs1,3,B_only,5
F2/F10,D_vs_B,F2F10_052,c1ccc(CCCCCc2ccccc2)cc1,4,B_only,5
F2/F10,D_vs_B,F2F10_053,O=C(Nc1ccc(-c2ccccc2)cc1)c1conc1-c1ccccc1,0,B_only,5
F2/F10,D_vs_B,F2F10_054,O=C(Nc1ccc(-n2cnc3ccccc32)cc1)C(Cc1ccccc1)c1c[nH]c2ccccc12,1,B_only,5
F2/F10,D_vs_B,F2F10_055,O=C1N(c2ccccc2)CCCN1C1CCN(Cc2ccccc2)CC1,4,B_only,5
F2/F10,D_vs_B,F2F10_056,O=C(NC1CNCC1NC(=O)c1cccs1)c1ccc(-n2ccccc2=O)cc1,3,B_only,5
F2/F10,D_vs_B,F2F10_057,O=C(CNC(=O)C(CCc1cccc[nH+]1)NS(=O)(=O)Cc1ccccc1)NCc1ccccc1,1,B_only,5
F2/F10,D_vs_B,F2F10_058,O=C(Nc1ccc(-c2ccccc2)cc1)C1CC(c2ccccc2)=NO1,3,B_only,5
F2/F10,D_vs_B,F2F10_059,O=C(NCCCc1ccccc1)c1ccc(-c2cccnc2)cc1,4,B_only,5
F2/F10,D_vs_B,F2F10_060,O=C(CNC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NS(=O)(=O)Cc1ccccc1)c1nccs1,0,B_only,5
F2/F10,D_vs_B,F2F10_061,c1ccc2cc(Cn3cnc4cc(OC5CCNCC5)ccc43)ccc2c1,0,B_only,5
F2/F10,D_vs_B,F2F10_062,O=C(NCCOc1ccccc1)c1ccccc1,2,B_only,5
F2/F10,D_vs_B,F2F10_063,O=C(C=Cc1ccc2ccncc2c1)Nc1ccc(-c2ccccc2)cc1,2,B_only,5
F2/F10,D_vs_B,F2F10_064,O=C(Nc1ccc(-c2ccccc2)cn1)C1CC(c2ccccc2)=NO1,2,B_only,5
F2/F10,D_vs_B,F2F10_065,O=C1NCCCCC1NS(=O)(=O)Cc1ccccc1,1,dual,5
F2/F10,D_vs_B,F2F10_066,O=C1NCCCCC1NS(=O)(=O)Cc1ccccc1,1,dual,5
F2/F10,D_vs_B,F2F10_067,c1ccc(-n2cnnn2)c(Cc2nc3c(NCCC4CCCCN4)nccc3o2)c1,1,dual,5
F2/F10,D_vs_B,F2F10_068,c1ccc(-n2cncn2)c(Cc2nc3c(NCCC4CCCCN4)nccc3o2)c1,2,dual,5
F2/F10,D_vs_B,F2F10_069,O=C(NCc1ccccc1)C1CCc2cncc(=O)n21,4,dual,5
F2/F10,D_vs_B,F2F10_070,c1ccc2cc(Cn3ccc4ccc(OC5CCNCC5)cc43)ccc2c1,2,dual,5
F2/F10,D_vs_B,F2F10_071,O=C(CCc1ccccc1)N1CCCC1,0,dual,5
F2/F10,D_vs_B,F2F10_072,c1ccc(Cc2c(-c3ccccc3)[nH]c3ccccc23)cc1,3,dual,5
F2/F10,D_vs_B,F2F10_073,O=C(NCC(NS(=O)(=O)c1cccc(N2CCOCC2=O)c1)C(=O)N1CCCCC1)c1cccs1,1,dual,5
F2/F10,D_vs_B,F2F10_074,c1ccc(-c2cc3ccccc3[nH]2)cc1,0,dual,5
F2/F10,D_vs_B,F2F10_075,O=C1C(NS(=O)(=O)c2ccc3ccccc3c2)CCN1Cc1ccccc1,3,dual,5
F2/F10,D_vs_B,F2F10_076,O=C(Nc1ccc(-c2ccccc2)cc1)c1nnnn1-c1ccccc1,4,dual,5
F2/F10,D_vs_B,F2F10_077,O=C(CN1CCCCC(NS(=O)(=O)Cc2ccccc2)C1=O)NC1CCCCC1,4,dual,5
F2/F10,D_vs_B,F2F10_078,O=C1C(=Cc2ccccc2)CCCCCC1=Cc1ccccc1,0,dual,5
F2/F10,D_vs_B,F2F10_079,O=C(NCC1CN(c2ccc(-n3ccccc3=O)cc2)C(=O)O1)c1cccs1,0,dual,5
F2/F10,D_vs_B,F2F10_081,O=C(Nc1ccc(-c2ccccc2CN2CCCC2)cc1)c1ccnn1-c1ccc2oncc2c1,0,dual,5
F2/F10,D_vs_B,F2F10_082,O=C1c2c(cnn2-c2ccc3oncc3c2)CCN1c1ccc(-c2ccccc2CN2CCCC2)cc1,2,dual,5
F2/F10,D_vs_B,F2F10_083,O=C(Nc1ccccc1C(=O)Nc1ccccn1)c1cc(CNC2=NCCCO2)cs1,3,dual,5
F2/F10,D_vs_B,F2F10_084,O=C1C(=Cc2ccccc2)CCCCCC1=Cc1ccccc1,0,dual,5
F2/F10,D_vs_B,F2F10_085,O=C(Nc1ccc(-c2ccccc2)cc1)c1ccnn1-c1ccccc1,2,dual,5
F2/F10,D_vs_B,F2F10_086,c1ccc2cc(Cn3cnc4ccc(OC5CCNCC5)cc43)ccc2c1,0,dual,5
F2/F10,D_vs_B,F2F10_087,O=C(Nc1ccccc1)c1cc(-c2cccs2)ccc1-c1ccccc1,3,dual,5
F2/F10,D_vs_B,F2F10_088,O=C(Nc1ccccc1)c1cc(-c2ccoc2)ccc1-c1ccccc1,4,dual,5
F2/F10,D_vs_B,F2F10_089,O=C(NCCNS(=O)(=O)c1cccc(N2CCCC2=O)c1)c1cccs1,4,dual,5
F2/F10,D_vs_B,F2F10_090,O=C(NCCNS(=O)(=O)c1cccc(N2CCCC2=O)c1)c1cccs1,4,dual,5
F2/F10,D_vs_B,F2F10_091,O=C(NCC(NS(=O)(=O)c1cccc(N2CCCC2=O)c1)C(=O)OCCc1ncc[nH]1)c1cccs1,2,dual,5
F2/F10,D_vs_B,F2F10_092,O=C(NCCNS(=O)(=O)c1cccc(N2CCCC2)c1)c1cccs1,3,dual,5
F2/F10,D_vs_B,F2F10_093,c1ccc(-c2cccc(-c3nc4ccccc4[nH]3)c2)cc1,1,dual,5
F2/F10,D_vs_B,F2F10_094,O=C(NCc1ccccc1)C1CCCN1C(=O)CCC1CCCCC1,0,dual,5
F2/F10,D_vs_B,F2F10_095,O=C(NCc1ccccc1)c1cc2ccccc2n1Cc1ccccc1,3,dual,5
F2/F10,D_vs_B,F2F10_096,O=C1CC(=Cc2ccccc2)C(=O)N1c1ccccc1,4,dual,5
PPARG/PPARA,D_vs_A,PGPA_001,O=C1NC(=O)C(c2cccc(OCCCOc3ccc(C4CCCCC4)cc3)c2)O1,4,A_only,5
PPARG/PPARA,D_vs_A,PGPA_002,O=C(Nc1ccc(Oc2cnccn2)cc1)c1ccccc1,4,A_only,5
PPARG/PPARA,D_vs_A,PGPA_003,O=C(Nc1ccc(OCc2cccs2)cc1)c1ccccc1,1,A_only,5
PPARG/PPARA,D_vs_A,PGPA_004,c1ccc(Oc2cn(-c3ccccc3)c3ccccc23)cc1,2,A_only,5
PPARG/PPARA,D_vs_A,PGPA_005,c1ccc(Oc2cn(-c3ccccc3)c3ccccc23)cc1,2,A_only,5
PPARG/PPARA,D_vs_A,PGPA_006,c1ccc(Oc2cn(-c3ccccc3)c3ccccc23)cc1,2,A_only,5
PPARG/PPARA,D_vs_A,PGPA_007,c1ccc(Cc2ccccc2OCCCOc2ccccc2)cc1,0,A_only,5
PPARG/PPARA,D_vs_A,PGPA_008,C1=COC(Cc2ccc(OCCc3coc(-c4ccccc4)n3)cc2)C=C1,3,A_only,5
PPARG/PPARA,D_vs_A,PGPA_009,O=C(NCc1cccc(Oc2ccccc2)c1)c1ccccc1,1,A_only,5
PPARG/PPARA,D_vs_A,PGPA_010,c1ccc(-c2ncc(CCOc3ccc4c(c3)CCC4)[nH]2)cc1,2,A_only,5
PPARG/PPARA,D_vs_A,PGPA_011,c1ccc(-c2nc(CCOc3ccc4c(c3)CCC4)cs2)cc1,3,A_only,5
PPARG/PPARA,D_vs_A,PGPA_012,c1ccc(-c2nc(CCOc3ccc4c(c3)CCC4)cs2)cc1,3,A_only,5
PPARG/PPARA,D_vs_A,PGPA_013,O=C(c1ccccc1)c1ccccc1NCCc1ccc(OCCc2csc(N3CCNCC3)n2)cc1,3,A_only,5
PPARG/PPARA,D_vs_A,PGPA_014,c1ccc(Oc2cn(-c3ccccc3)c3ccc(Oc4ccc[nH]4)cc23)cc1,0,A_only,5
PPARG/PPARA,D_vs_A,PGPA_015,c1ccc(OCCc2coc(-c3ccccc3)n2)cc1,4,A_only,5
PPARG/PPARA,D_vs_A,PGPA_016,c1ccc(-c2nc(CCOc3ccc4c(c3)CCC4)cs2)cc1,3,A_only,5
PPARG/PPARA,D_vs_A,PGPA_017,c1ccc(-c2nc(CCOc3ccc4c(c3)CCC4)co2)cc1,0,A_only,5
PPARG/PPARA,D_vs_A,PGPA_018,S=C(NCc1ccccc1)OC(CCc1ccccc1)c1ccccc1,3,A_only,5
PPARG/PPARA,D_vs_A,PGPA_019,O=C(NCc1cccc(Oc2ccccc2)c1)c1cc2ccccc2s1,2,A_only,5
PPARG/PPARA,D_vs_A,PGPA_020,O=C(C=Cc1ccccc1)c1ccc2c(c1)sc(=O)n2CCOc1ccccc1,1,A_only,5
PPARG/PPARA,D_vs_A,PGPA_021,O=c1sc2cc(C=Cc3ccccc3)ccc2n1CCOc1ccccc1,0,A_only,5
PPARG/PPARA,D_vs_A,PGPA_022,O=C(C=Cc1ccccc1)c1ccc2c(c1)sc(=O)n2CCOc1ccccc1,1,A_only,5
PPARG/PPARA,D_vs_A,PGPA_023,O=C(c1ccccc1)c1ccccc1NCCc1ccc(OCCNc2nc3ccccc3o2)cc1,2,A_only,5
PPARG/PPARA,D_vs_A,PGPA_024,c1ccc(-c2ccc(-c3nc(CCOc4ccc5c(c4)CCC5)c[nH]3)cc2)cc1,1,A_only,5
PPARG/PPARA,D_vs_A,PGPA_025,O=C(c1ccc(OCCCn2ccc3ccccc32)cc1)c1ccc(-c2ccccc2)cc1,4,A_only,5
PPARG/PPARA,D_vs_A,PGPA_026,C(=NOCc1ccccc1)c1ccccc1,1,A_only,5
PPARG/PPARA,D_vs_A,PGPA_027,c1cc2c(c(Sc3ccc(COCC4CC4)cc3)c1)CCCC2,3,A_only,5
PPARG/PPARA,D_vs_A,PGPA_028,c1cc2c(c(Sc3ccc(COC4CCOCC4)cc3)c1)CCCC2,4,A_only,5
PPARG/PPARA,D_vs_A,PGPA_029,acyclic,2,A_only,5
PPARG/PPARA,D_vs_A,PGPA_031,O=C1NC(=O)C(Cc2ccc(OCCc3ccccn3)cc2)S1,1,A_only,5
PPARG/PPARA,D_vs_A,PGPA_032,O=C(NCc1ccccc1)c1ccc2c(ccn2Cc2ccc(-c3ccccc3)cc2)c1,2,A_only,5
PPARG/PPARA,D_vs_A,PGPA_065,c1ccc(OCCCCOc2ccc3c(-c4ccccc4)noc3c2)cc1,1,dual,5
PPARG/PPARA,D_vs_A,PGPA_066,c1ccc(OCCc2coc(-c3ccc(-c4ccccc4)s3)n2)cc1,4,dual,5
PPARG/PPARA,D_vs_A,PGPA_067,c1ccc(-c2nc(CCOc3ccc4c(c3)CCC4)co2)cc1,0,dual,5
PPARG/PPARA,D_vs_A,PGPA_068,c1ccc(-c2nc(CCOc3ccc4c(c3)CCC4)co2)cc1,0,dual,5
PPARG/PPARA,D_vs_A,PGPA_069,c1ccc(-c2nc(CCOc3ccc4c(c3)CCC4)co2)cc1,0,dual,5
PPARG/PPARA,D_vs_A,PGPA_070,O=C(c1ccccc1)c1ccc2cc(OCCCOc3ccc4[nH]ccc4c3)ccc2c1,0,dual,5
PPARG/PPARA,D_vs_A,PGPA_071,c1ccc(OCCc2coc(-c3ccccc3)n2)cc1,4,dual,5
PPARG/PPARA,D_vs_A,PGPA_072,c1ccc(OCCc2cocn2)cc1,2,dual,5
PPARG/PPARA,D_vs_A,PGPA_073,O=C1NC(=O)C(Cc2cccc(C(=O)NCc3ccccc3)c2)S1,0,dual,5
PPARG/PPARA,D_vs_A,PGPA_074,O=C1C(Cc2cccc(OCCc3coc(-c4ccccc4)n3)c2)CN1c1ccccc1,3,dual,5
PPARG/PPARA,D_vs_A,PGPA_075,C1=C(Cc2cccc(OCCc3coc(-c4ccccc4)n3)c2)CCCN1,4,dual,5
PPARG/PPARA,D_vs_A,PGPA_076,O=C1C(Cc2ccc(OCCc3coc(-c4ccccc4)n3)cc2)CN1c1ccccc1,4,dual,5
PPARG/PPARA,D_vs_A,PGPA_077,O=C(NCc1ccccc1)c1ccc(C23CC4CC(CC(C4)C2)C3)cc1,4,dual,5
PPARG/PPARA,D_vs_A,PGPA_078,c1ccc(SCCCOc2ccc3c(-c4ccccc4)coc3c2)cc1,0,dual,5
PPARG/PPARA,D_vs_A,PGPA_079,c1ccc(OCCc2ccc(OCCc3coc(-c4ccc(-c5ccccc5)cc4)n3)cc2)cc1,3,dual,5
PPARG/PPARA,D_vs_A,PGPA_080,O=c1[nH]c2ccc(OCc3ccccc3)cc2o1,0,dual,5
PPARG/PPARA,D_vs_A,PGPA_081,c1ccc(OCCc2coc(-c3ccc(Oc4ccccc4)cc3)n2)cc1,3,dual,5
PPARG/PPARA,D_vs_A,PGPA_082,C(CCc1ccc(OCCc2coc(-c3ccccc3)n2)cc1)=NOCc1ccccc1,0,dual,5
PPARG/PPARA,D_vs_A,PGPA_083,c1ccc(CN(CCCOc2ccccc2)c2nc3ccccc3o2)cc1,1,dual,5
PPARG/PPARA,D_vs_A,PGPA_084,c1ccc(OCCCCOc2ccc3c(-c4ccccc4)noc3c2)cc1,1,dual,5
PPARG/PPARA,D_vs_A,PGPA_085,c1ccc(OCCCCOc2ccc3c(-c4ccccc4)noc3c2)cc1,1,dual,5
PPARG/PPARA,D_vs_A,PGPA_086,O=C(NCc1ccccc1)c1ccc(C23CC4CC(CC(C4)C2)C3)cc1,4,dual,5
PPARG/PPARA,D_vs_A,PGPA_087,O=c1ccc2ccc(OCCc3coc(-c4ccccc4)n3)cc2o1,1,dual,5
PPARG/PPARA,D_vs_A,PGPA_088,c1csc(-c2nc(CCOc3ccc(CC4COCOC4)cc3)co2)c1,2,dual,5
PPARG/PPARA,D_vs_A,PGPA_089,O=C(NCc1ccccc1)c1cc(-c2ccc(-c3ccccc3)cc2)[nH]n1,0,dual,5
PPARG/PPARA,D_vs_A,PGPA_090,O=C(NCc1ccccc1)c1cc(-c2ccc(-c3ccoc3)cc2)[nH]n1,3,dual,5
PPARG/PPARA,D_vs_A,PGPA_091,c1ccc(CCNc2nc3ccccc3o2)cc1,3,dual,5
PPARG/PPARA,D_vs_A,PGPA_092,O=C1CCc2ccc(OCCc3coc(-c4ccccc4)n3)cc2O1,2,dual,5
PPARG/PPARA,D_vs_A,PGPA_093,C(=NOCCCCCc1coc(-c2ccccc2)n1)c1ccccc1,2,dual,5
PPARG/PPARA,D_vs_A,PGPA_094,c1ccc(-c2nc(CCCc3ccc(CCn4nccn4)cc3)co2)cc1,2,dual,5
PPARG/PPARA,D_vs_A,PGPA_095,c1ccc(OCc2noc(-c3ccccc3)n2)cc1,4,dual,5
PPARG/PPARA,D_vs_A,PGPA_096,O=C1NC(=O)C(c2cccc(OCCCOc3ccc(Oc4ccccc4)cc3)c2)S1,1,dual,5
PPARG/PPARA,D_vs_B,PGPA_033,c1ccc(OCc2csc(-c3ccccc3)n2)cc1,4,B_only,5
PPARG/PPARA,D_vs_B,PGPA_034,c1ccc(OCc2coc(-c3ccccc3)n2)cc1,0,B_only,5
PPARG/PPARA,D_vs_B,PGPA_035,O=C(NCc1ccc(-c2ccccc2)cc1)c1ccccc1,2,B_only,5
PPARG/PPARA,D_vs_B,PGPA_036,O=C(NCc1ccccc1)c1ccccc1,1,B_only,5
PPARG/PPARA,D_vs_B,PGPA_037,O=C(NCc1ccccc1)c1cccc(Oc2ccccc2)c1,3,B_only,5
PPARG/PPARA,D_vs_B,PGPA_038,c1ccc(OCCCOc2ccc3c(c2)CCO3)cc1,0,B_only,5
PPARG/PPARA,D_vs_B,PGPA_039,O=C(NCc1ccccc1)c1ccccc1,1,B_only,5
PPARG/PPARA,D_vs_B,PGPA_040,c1ccc(OCc2ccc(COc3ccc4ccsc4c3)cc2)cc1,0,B_only,5
PPARG/PPARA,D_vs_B,PGPA_041,c1ccc(COc2ccc(CSc3ccccc3)cc2)cc1,4,B_only,5
PPARG/PPARA,D_vs_B,PGPA_042,C(=Cc1ccccc1)COc1ccccc1,2,B_only,5
PPARG/PPARA,D_vs_B,PGPA_043,C(#Cc1cc(Sc2ccccc2)cc(C#Cc2ccccc2)n1)CN1CCOCC1,3,B_only,5
PPARG/PPARA,D_vs_B,PGPA_044,O=C(c1ccccc1)c1ccc2c(c1)CCCN2CCOc1ccccc1,1,B_only,5
PPARG/PPARA,D_vs_B,PGPA_045,N=C(c1ccccc1)c1ccc2c(c1)CCCN2CCOc1ccccc1,0,B_only,5
PPARG/PPARA,D_vs_B,PGPA_046,c1ccc(-c2nc(CCCCC3COCOC3)co2)cc1,3,B_only,5
PPARG/PPARA,D_vs_B,PGPA_047,c1ccc(-c2nc(CCCCC3COCOC3)co2)cc1,3,B_only,5
PPARG/PPARA,D_vs_B,PGPA_048,O=C(Nc1ccccc1C(=O)Nc1ccccc1)c1ccccc1,2,B_only,5
PPARG/PPARA,D_vs_B,PGPA_049,c1ccc(-c2nc(CCOc3cccc(CC4CCNC4)c3)co2)cc1,3,B_only,5
PPARG/PPARA,D_vs_B,PGPA_050,O=c1[nH]c(CCCc2ccccc2)nn1Cc1ccccc1,2,B_only,5
PPARG/PPARA,D_vs_B,PGPA_051,c1ccc(OCCCOc2ccc3c(c2)OCCC3)cc1,4,B_only,5
PPARG/PPARA,D_vs_B,PGPA_052,c1ccc(OCc2coc(-c3ccccc3)n2)cc1,0,B_only,5
PPARG/PPARA,D_vs_B,PGPA_053,c1ccc(OCc2coc(-c3ccccc3)n2)cc1,0,B_only,5
PPARG/PPARA,D_vs_B,PGPA_054,O=C(c1ccccc1)c1ccc2cc(OCCCn3ccc4ccccc43)ccc2c1,3,B_only,5
PPARG/PPARA,D_vs_B,PGPA_055,c1ccc(COc2ccc(CSc3ccccc3)cc2)cc1,4,B_only,5
PPARG/PPARA,D_vs_B,PGPA_056,N=C(c1ccccc1)c1ccc2c(c1)CCCN2CCOc1ccccc1,0,B_only,5
PPARG/PPARA,D_vs_B,PGPA_057,c1ccc(CCCc2ncn(Cc3ccccc3)n2)cc1,4,B_only,5
PPARG/PPARA,D_vs_B,PGPA_058,c1ccc(-c2nc(CCCCC3COCOC3)co2)cc1,3,B_only,5
