target,ligand,mode,vina_score,sdf_name,pose_path
4JT6,PM48_19,8,-6.332,PM48_19_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_19/mode_08.pdbqt
4JT6,PM48_19,9,-6.051,PM48_19_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_19/mode_09.pdbqt
4JT6,PM48_20,1,-9.101,PM48_20_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_20/mode_01.pdbqt
4JT6,PM48_20,2,-8.74,PM48_20_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_20/mode_02.pdbqt
4JT6,PM48_20,3,-8.66,PM48_20_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_20/mode_03.pdbqt
4JT6,PM48_20,4,-8.333,PM48_20_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_20/mode_04.pdbqt
4JT6,PM48_20,5,-8.326,PM48_20_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_20/mode_05.pdbqt
4JT6,PM48_20,6,-8.158,PM48_20_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_20/mode_06.pdbqt
4JT6,PM48_20,7,-8.129,PM48_20_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_20/mode_07.pdbqt
4JT6,PM48_20,8,-8.085,PM48_20_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_20/mode_08.pdbqt
4JT6,PM48_20,9,-7.94,PM48_20_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_20/mode_09.pdbqt
4JT6,PM48_21,1,-9.299,PM48_21_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_21/mode_01.pdbqt
4JT6,PM48_21,2,-9.042,PM48_21_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_21/mode_02.pdbqt
4JT6,PM48_21,3,-8.66,PM48_21_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_21/mode_03.pdbqt
4JT6,PM48_21,4,-8.602,PM48_21_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_21/mode_04.pdbqt
4JT6,PM48_21,5,-8.591,PM48_21_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_21/mode_05.pdbqt
4JT6,PM48_21,6,-8.189,PM48_21_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_21/mode_06.pdbqt
4JT6,PM48_21,7,-8.17,PM48_21_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_21/mode_07.pdbqt
4JT6,PM48_21,8,-7.882,PM48_21_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_21/mode_08.pdbqt
4JT6,PM48_21,9,-7.837,PM48_21_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_21/mode_09.pdbqt
4JT6,PM48_22,1,-8.082,PM48_22_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_22/mode_01.pdbqt
4JT6,PM48_22,2,-7.901,PM48_22_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_22/mode_02.pdbqt
4JT6,PM48_22,3,-7.839,PM48_22_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_22/mode_03.pdbqt
4JT6,PM48_22,4,-7.825,PM48_22_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_22/mode_04.pdbqt
4JT6,PM48_22,5,-7.768,PM48_22_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_22/mode_05.pdbqt
4JT6,PM48_22,6,-7.62,PM48_22_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_22/mode_06.pdbqt
4JT6,PM48_22,7,-7.612,PM48_22_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_22/mode_07.pdbqt
4JT6,PM48_22,8,-7.538,PM48_22_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_22/mode_08.pdbqt
4JT6,PM48_22,9,-7.449,PM48_22_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_22/mode_09.pdbqt
4JT6,PM48_23,1,-8.222,PM48_23_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_23/mode_01.pdbqt
4JT6,PM48_23,2,-7.591,PM48_23_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_23/mode_02.pdbqt
4JT6,PM48_23,3,-7.138,PM48_23_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_23/mode_03.pdbqt
4JT6,PM48_23,4,-7.096,PM48_23_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_23/mode_04.pdbqt
4JT6,PM48_23,5,-7.059,PM48_23_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_23/mode_05.pdbqt
4JT6,PM48_23,6,-7.011,PM48_23_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_23/mode_06.pdbqt
4JT6,PM48_23,7,-6.971,PM48_23_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_23/mode_07.pdbqt
4JT6,PM48_23,8,-6.743,PM48_23_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_23/mode_08.pdbqt
4JT6,PM48_23,9,-6.71,PM48_23_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_23/mode_09.pdbqt
4JT6,PM48_24,1,-7.017,PM48_24_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_24/mode_01.pdbqt
4JT6,PM48_24,2,-6.958,PM48_24_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_24/mode_02.pdbqt
4JT6,PM48_24,3,-6.816,PM48_24_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_24/mode_03.pdbqt
4JT6,PM48_24,4,-6.782,PM48_24_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_24/mode_04.pdbqt
4JT6,PM48_24,5,-6.666,PM48_24_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_24/mode_05.pdbqt
4JT6,PM48_24,6,-6.66,PM48_24_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_24/mode_06.pdbqt
4JT6,PM48_24,7,-6.544,PM48_24_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_24/mode_07.pdbqt
4JT6,PM48_24,8,-6.496,PM48_24_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_24/mode_08.pdbqt
4JT6,PM48_24,9,-6.186,PM48_24_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_24/mode_09.pdbqt
4JT6,PM48_25,1,-6.559,PM48_25_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_25/mode_01.pdbqt
4JT6,PM48_25,2,-6.504,PM48_25_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_25/mode_02.pdbqt
4JT6,PM48_25,3,-6.501,PM48_25_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_25/mode_03.pdbqt
4JT6,PM48_25,4,-6.293,PM48_25_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_25/mode_04.pdbqt
4JT6,PM48_25,5,-6.173,PM48_25_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_25/mode_05.pdbqt
4JT6,PM48_25,6,-5.982,PM48_25_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_25/mode_06.pdbqt
4JT6,PM48_25,7,-5.955,PM48_25_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_25/mode_07.pdbqt
4JT6,PM48_25,8,-5.932,PM48_25_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_25/mode_08.pdbqt
4JT6,PM48_25,9,-5.917,PM48_25_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_25/mode_09.pdbqt
4JT6,PM48_26,1,-8.892,PM48_26_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_26/mode_01.pdbqt
4JT6,PM48_26,2,-8.77,PM48_26_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_26/mode_02.pdbqt
4JT6,PM48_26,3,-8.556,PM48_26_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_26/mode_03.pdbqt
4JT6,PM48_26,4,-8.536,PM48_26_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_26/mode_04.pdbqt
4JT6,PM48_26,5,-8.512,PM48_26_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_26/mode_05.pdbqt
4JT6,PM48_26,6,-8.365,PM48_26_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_26/mode_06.pdbqt
4JT6,PM48_26,7,-8.364,PM48_26_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_26/mode_07.pdbqt
4JT6,PM48_26,8,-8.321,PM48_26_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_26/mode_08.pdbqt
4JT6,PM48_26,9,-8.211,PM48_26_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_26/mode_09.pdbqt
4JT6,PM48_27,1,-7.991,PM48_27_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_27/mode_01.pdbqt
4JT6,PM48_27,2,-7.806,PM48_27_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_27/mode_02.pdbqt
4JT6,PM48_27,3,-7.728,PM48_27_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_27/mode_03.pdbqt
4JT6,PM48_27,4,-7.716,PM48_27_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_27/mode_04.pdbqt
4JT6,PM48_27,5,-7.701,PM48_27_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_27/mode_05.pdbqt
4JT6,PM48_27,6,-7.682,PM48_27_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_27/mode_06.pdbqt
4JT6,PM48_27,7,-7.42,PM48_27_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_27/mode_07.pdbqt
4JT6,PM48_27,8,-7.392,PM48_27_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_27/mode_08.pdbqt
4JT6,PM48_27,9,-7.323,PM48_27_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_27/mode_09.pdbqt
4JT6,PM48_28,1,-9.655,PM48_28_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_28/mode_01.pdbqt
4JT6,PM48_28,2,-8.917,PM48_28_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_28/mode_02.pdbqt
4JT6,PM48_28,3,-8.817,PM48_28_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_28/mode_03.pdbqt
4JT6,PM48_28,4,-8.485,PM48_28_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_28/mode_04.pdbqt
4JT6,PM48_28,5,-8.362,PM48_28_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_28/mode_05.pdbqt
4JT6,PM48_28,6,-8.325,PM48_28_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_28/mode_06.pdbqt
4JT6,PM48_28,7,-8.111,PM48_28_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_28/mode_07.pdbqt
4JT6,PM48_28,8,-8.078,PM48_28_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_28/mode_08.pdbqt
4JT6,PM48_28,9,-7.994,PM48_28_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_28/mode_09.pdbqt
4JT6,PM48_29,1,-7.693,PM48_29_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_29/mode_01.pdbqt
4JT6,PM48_29,2,-7.551,PM48_29_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_29/mode_02.pdbqt
4JT6,PM48_29,3,-7.467,PM48_29_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_29/mode_03.pdbqt
4JT6,PM48_29,4,-7.435,PM48_29_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_29/mode_04.pdbqt
4JT6,PM48_29,5,-7.256,PM48_29_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_29/mode_05.pdbqt
4JT6,PM48_29,6,-7.181,PM48_29_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_29/mode_06.pdbqt
4JT6,PM48_29,7,-7.179,PM48_29_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_29/mode_07.pdbqt
4JT6,PM48_29,8,-7.134,PM48_29_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_29/mode_08.pdbqt
4JT6,PM48_29,9,-7.124,PM48_29_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_29/mode_09.pdbqt
4JT6,PM48_30,1,-8.319,PM48_30_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_30/mode_01.pdbqt
4JT6,PM48_30,2,-8.091,PM48_30_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_30/mode_02.pdbqt
4JT6,PM48_30,3,-8.057,PM48_30_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_30/mode_03.pdbqt
4JT6,PM48_30,4,-8.021,PM48_30_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_30/mode_04.pdbqt
4JT6,PM48_30,5,-8.006,PM48_30_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_30/mode_05.pdbqt
4JT6,PM48_30,6,-7.987,PM48_30_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_30/mode_06.pdbqt
4JT6,PM48_30,7,-7.98,PM48_30_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_30/mode_07.pdbqt
4JT6,PM48_30,8,-7.786,PM48_30_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_30/mode_08.pdbqt
4JT6,PM48_30,9,-7.781,PM48_30_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_30/mode_09.pdbqt
4JT6,PM48_31,1,-10.079,PM48_31_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_31/mode_01.pdbqt
4JT6,PM48_31,2,-10.069,PM48_31_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_31/mode_02.pdbqt
4JT6,PM48_31,3,-10.022,PM48_31_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_31/mode_03.pdbqt
4JT6,PM48_31,4,-9.839,PM48_31_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_31/mode_04.pdbqt
4JT6,PM48_31,5,-9.694,PM48_31_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_31/mode_05.pdbqt
4JT6,PM48_31,6,-9.688,PM48_31_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_31/mode_06.pdbqt
4JT6,PM48_31,7,-9.655,PM48_31_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_31/mode_07.pdbqt
4JT6,PM48_31,8,-9.653,PM48_31_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_31/mode_08.pdbqt
4JT6,PM48_31,9,-9.415,PM48_31_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_31/mode_09.pdbqt
4JT6,PM48_32,1,-8.236,PM48_32_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_32/mode_01.pdbqt
4JT6,PM48_32,2,-7.699,PM48_32_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_32/mode_02.pdbqt
4JT6,PM48_32,3,-7.378,PM48_32_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_32/mode_03.pdbqt
4JT6,PM48_32,4,-7.3,PM48_32_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_32/mode_04.pdbqt
4JT6,PM48_32,5,-7.286,PM48_32_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_32/mode_05.pdbqt
4JT6,PM48_32,6,-7.231,PM48_32_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_32/mode_06.pdbqt
4JT6,PM48_32,7,-7.09,PM48_32_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_32/mode_07.pdbqt
4JT6,PM48_32,8,-7.089,PM48_32_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_32/mode_08.pdbqt
4JT6,PM48_32,9,-6.959,PM48_32_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_32/mode_09.pdbqt
4JT6,PM48_33,1,-9.387,PM48_33_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_33/mode_01.pdbqt
4JT6,PM48_33,2,-8.645,PM48_33_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_33/mode_02.pdbqt
4JT6,PM48_33,3,-7.861,PM48_33_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_33/mode_03.pdbqt
4JT6,PM48_33,4,-7.466,PM48_33_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_33/mode_04.pdbqt
4JT6,PM48_33,5,-7.464,PM48_33_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_33/mode_05.pdbqt
4JT6,PM48_33,6,-7.42,PM48_33_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_33/mode_06.pdbqt
4JT6,PM48_33,7,-7.38,PM48_33_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_33/mode_07.pdbqt
4JT6,PM48_33,8,-7.327,PM48_33_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_33/mode_08.pdbqt
4JT6,PM48_33,9,-7.322,PM48_33_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_33/mode_09.pdbqt
4JT6,PM48_34,1,-9.846,PM48_34_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_34/mode_01.pdbqt
4JT6,PM48_34,2,-9.548,PM48_34_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_34/mode_02.pdbqt
4JT6,PM48_34,3,-9.256,PM48_34_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_34/mode_03.pdbqt
4JT6,PM48_34,4,-9.163,PM48_34_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_34/mode_04.pdbqt
4JT6,PM48_34,5,-8.746,PM48_34_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_34/mode_05.pdbqt
4JT6,PM48_34,6,-8.63,PM48_34_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_34/mode_06.pdbqt
4JT6,PM48_34,7,-8.595,PM48_34_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_34/mode_07.pdbqt
4JT6,PM48_34,8,-8.584,PM48_34_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_34/mode_08.pdbqt
4JT6,PM48_35,1,-9.964,PM48_35_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_35/mode_01.pdbqt
4JT6,PM48_35,2,-8.823,PM48_35_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_35/mode_02.pdbqt
4JT6,PM48_35,3,-8.702,PM48_35_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_35/mode_03.pdbqt
4JT6,PM48_35,4,-8.656,PM48_35_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_35/mode_04.pdbqt
4JT6,PM48_35,5,-8.495,PM48_35_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_35/mode_05.pdbqt
4JT6,PM48_35,6,-8.211,PM48_35_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_35/mode_06.pdbqt
4JT6,PM48_35,7,-8.188,PM48_35_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_35/mode_07.pdbqt
4JT6,PM48_35,8,-8.053,PM48_35_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_35/mode_08.pdbqt
4JT6,PM48_35,9,-7.818,PM48_35_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_35/mode_09.pdbqt
4JT6,PM48_36,1,-9.673,PM48_36_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_36/mode_01.pdbqt
4JT6,PM48_36,2,-7.891,PM48_36_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_36/mode_02.pdbqt
4JT6,PM48_36,3,-7.642,PM48_36_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_36/mode_03.pdbqt
