smiles,pAct_JNK1,pAct_JNK2,pAct_JNK3
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#C/C=C/CO,5.81,5.37,
CNc1ncnc(-c2cccnc2Oc2ccc(F)c(C(=O)Nc3cc(C(F)(F)F)ccc3N(C)CCCN(C)C)c2)n1,,,4.4
CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(-c3cccc(S(C)(=O)=O)c3)n2)cc1,7.37,7.01,
CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(OCC3CC3)n2)cc1,7.64,7.33,
CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(OCC3CCCC3)n2)cc1,6.41,6.21,
CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(-c3ccncc3)n2)cc1,6.28,6.18,
CN1CCN(c2ccc(Nc3ncc4cc(Oc5ccc(F)cc5F)c(=O)n(C)c4n3)cc2)CC1,5.48,,
COc1nc2nc(NC3CC3)ncc2cc1Oc1ccc(F)cc1F,5.14,,
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCCCCC3)nc21,5.17,,
CN1CCN(CCCNc2ncc3cc(Oc4ccc(F)cc4F)c(=O)n(C)c3n2)CC1,4.72,,
Cn1c(=O)c(Oc2c(Cl)cccc2Cl)cc2cnc(NC3CC3)nc21,4.83,,
CCOC(=O)N1CCC(Nc2ncc3cc(Oc4ccc(F)cc4F)c(=O)n(C)c3n2)CC1,5.56,,
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NCCCNS(C)(=O)=O)nc21,5.56,,
Cn1c(=O)c(Oc2c(Cl)cccc2Cl)cc2cnc(NCCN3CCOCC3)nc21,4.57,,
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NCCc3ccccn3)nc21,5.17,,
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(Nc3ccc(N4CCC(O)CC4)cc3)nc21,5.42,,
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCCC3)nc21,5.23,,
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCNCC3)nc21,4.96,,
Cn1c(=O)c(Oc2c(Cl)cccc2Cl)cc2cnc(NC3CCCC3)nc21,4.71,,
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NCCNS(C)(=O)=O)nc21,4.72,,
Cn1c(=O)c(Oc2c(Cl)cccc2Cl)cc2cnc(NC3CCOCC3)nc21,5.61,,
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCCCC3)nc21,4.79,,
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCN(S(N)(=O)=O)CC3)nc21,6.04,,
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCN(S(C)(=O)=O)CC3)nc21,6.19,,
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1/C=C/c1ccccc1,5.61,5.38,
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#Cc1ccsc1,5.46,,
CC(C)c1noc(-c2ccc(F)cc2)c1-c1ccncc1,,,5.46
CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(NC3CCCC3)n2)cc1,7.02,6.54,
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#CCCO,5.65,5.34,
CCOc1nc(NC(=O)Cc2ccccc2Cl)cc(N)c1C#N,5.96,5.31,
COn1c2ccc(Cl)cc2c(=O)c2c(C)nn(C)c21,5.34,,
CC(=O)Nc1cc(N)c(C#N)c(OC2CCOC2)n1,6.05,5.54,
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1Cl,7.62,7.13,6.92
CCOc1nc(C(=O)NCc2ccccc2S(N)(=O)=O)cc(N)c1C#N,7.92,7.28,7.43
CCOc1nc(NC(=O)CN2CCC(C(=O)NC(C)C)CC2)cc(N)c1C#N,7.06,6.89,
CCCCc1nn(C)c2c1c(=O)c1cc(Cl)ccc1n2O,6.28,,
CCOC(=O)NCCc1nn(C)c2c1c(=O)c1cc(Cl)ccc1n2O,6.37,,
CCCCSc1nc(NC(C)=O)cc(N)c1C#N,5.05,,
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)ccc1C#N,6.41,,
CCCCC(=O)Nc1cc(N)c(C#N)c(OCC)n1,6.46,6.16,
COc1cc(S(C)(=O)=O)c(OC)cc1CC(=O)Nc1cc(N)c(C#N)c(OC(C)C)n1,7.85,7.19,
CC(=O)Nc1cc(N)c(C#N)c(OC(C)C)n1,6.51,6.33,
CCOc1nc(C(=O)N(C)Cc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#N,5.19,,
CCCCOc1nc(NC(C)=O)cc(N)c1C#N,5.68,5.33,
COCCC(=O)Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1,6.35,,7.7
CCOc1nc(NC(=O)Cc2cc(Br)ccc2Br)cc(N)c1C#N,5.52,,
Cc1nn(-c2ccccc2)c2c1c(=O)c1cc(Cl)ccc1n2O,5.76,,
CCNc1nc(NC(C)=O)cc(N)c1C#N,5.62,,
COc1ccc(OC)c(CC(=O)Nc2cc(N)c(C#N)c(OCCS(C)(=O)=O)n2)c1,6.4,6.13,
COc1ccc(OC)c(CC(=O)Nc2cc(N)c(C#N)c(Br)n2)c1,5.77,,
O=C(Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1)c1cccnc1,6.11,,6.76
O=C(Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1)c1ccco1,7.38,,7.75
COc1cc(-c2cnn(C)c2)ccc1Nc1ncc2ccnc(N[C@@H](C)C(C)(C)C)c2n1,6.96,6.66,
COCCc1nn(C)c2c1c(=O)c1cc(Cl)ccc1n2O,5.62,,
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(-c3ccc(CN4CCOCC4)nc3)c3ccccc23)cc1,,8.7,
CCOc1nc(NC(=O)Cc2cc(OC)c(Br)cc2OC)cc(N)c1C#N,7.11,6.8,
CCCc1nn(C)c2c1c(=O)c1cc(Cl)ccc1n2O,5.88,,
c1ccc(Nc2ccc3c(-c4ccccc4)n[nH]c3c2)cc1,,,7.32
Cc1nn(C)c2c1c(=O)c1cc(Br)ccc1n2O,6.04,,
CCCN(CCO)CC(=O)Nc1cc(N)c(C#N)c(OCC)n1,6.8,6.13,
CCCNc1nccc(-c2c(-c3ccc(F)cc3)nc3n2[C@H](COCc2ccc(OC)cc2)CC3)n1,,,7.96
CC(=O)N1CCCCC1C(=O)Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1,,,6.68
CCCNc1nccc(-c2c(-c3ccc(F)cc3)nc3n2[C@@H](CO)CC3)n1,,,8.52
O=C(NCc1ccc(S(=O)(=O)N2CCC(n3nnc4ccccc43)CC2)s1)c1ccc(Cl)cc1,,6.19,6.82
C#Cc1c(N)cc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)nc1OCC,6.46,6.52,
CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(NC(CO)CO)n2)cc1,7.12,7.0,
COCCNc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#N,6.92,6.68,
CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(/C=C/c3ccccc3)n2)cc1,5.84,5.89,
CC(=O)NCCNc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#N,7.23,7.09,
CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(-c3ccoc3)n2)cc1,6.57,6.28,
CC1(C)C(=O)N([C@H]2CCc3c(O)cccc32)c2nc(Nc3ccccc3)ncc21,5.0,5.0,
O=C(O)c1ccccc1Nc1ccnc(Nc2ccccc2O)n1,7.12,,
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,6.052741466311923,5.938888888888889,7.14
N#CC(c1ccnc(OCc2ccccc2)n1)c1nc2ccccc2s1,,6.6,7.22
O=C(O)c1ccccc1Nc1nc(Nc2ccccc2)ncc1Br,7.5,,
N#CC(c1ccnc(NC2Cc3c[nH]c2n3)n1)c1nc2ccccc2s1,,6.68,7.16
N#CC(c1ccnc(NCCO)n1)c1nc2ccccc2s1,,5.75,6.29
CSc1nccc(C(C#N)c2nc3ccccc3s2)n1,,6.01,6.46
CCOc1nc(C(=O)NCc2ccc(S(=O)(=O)c3ccccc3)cc2)cc(N)c1C#N,6.89,,
CS(=O)(=O)c1ccc(CN2CCCc3c2sc(NC(=O)c2cccc4ccccc24)c3C#N)cc1,,,6.0
N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCCN2Cc1cccnc1,,,6.3
CCOc1nc(C(=O)NCc2cnccc2Cl)cc(N)c1C#N,7.52,,
CCNC(=O)N1CCC(Nc2nccc(-c3c(C(C)C)[nH]c4ccccc34)n2)CC1,6.28,6.16,
CCOc1cc(-c2nncn2C)ccc1Nc1ncc2cc(C)nc(NCC(C)(C)C)c2n1,7.04,7.12,6.62
CCNC(=O)N1CCC(Nc2nccc(-n3ccc4ccccc43)n2)CC1,7.15,6.29,
CCNC(=O)N1CCC[C@H](Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)C1,7.54,7.82,7.5
CNC(=O)CN1CCC[C@@H](Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)C1,7.82,7.51,7.51
CN(C)C(=O)N1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)CC1,7.82,7.43,
CNCC(=O)N1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)CC1,7.17,7.07,6.75
COc1nccc(C(C#N)c2nc3ccccc3s2)n1,,6.35,6.98
COc1ccc(Oc2nccc(C(C#N)c3nc4ccccc4s3)n2)cc1,,6.52,7.52
O=C(O)c1ccccc1Nc1ccnc(Nc2ccc(N3CCOCC3)cc2)n1,7.43,,
CCCCNc1nccc(Nc2ccccc2C(=O)O)n1,5.58,,
CCOc1nccc(Nc2ccccc2C(=O)O)n1,4.35,,
O=C(O)c1ccccc1Nc1ccnc(Nc2ccc3[nH]ncc3c2)n1,7.26,,
O=C(O)c1ccccc1Nc1ccnc(OCC2CCCCC2)n1,6.16,,
O=C(O)c1cc2ccccc2cc1Nc1ccnc(Nc2cccc(O)c2)n1,6.69,,
N#Cc1c(NC(=O)c2ccsc2)sc2c1CCCC2,,,6.2
CCNC(=O)N1CCC(Nc2ncc(Cl)c(-c3cnc4ccccn34)n2)CC1,7.39,7.26,
N#Cc1c(NC(=O)c2ccc(F)cc2)sc2c1CCCC2,,,5.5
CS(=O)(=O)Nc1ccc(-c2cnc3cccc(Nc4ncccc4Cl)c3c2)cc1,,,4.82
N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCN(S(=O)(=O)c1ccccc1)C2,,,5.5
CS(=O)(=O)Nc1ccc(-c2cnc3cccc(Nc4ccc(C(F)(F)F)cn4)c3c2)cc1,,,6.31
CN(C)CCNC(=O)c1ccc(-c2n[nH]c3cc(Nc4ccccc4Cl)ccc23)cc1,7.35,,8.72
CNc1nccc(C(C#N)c2nc3ccccc3s2)n1,,5.64,6.02
O=C(Nc1ccc2[nH]nc(-c3cc4ccccc4s3)c2c1)C1CCOC1,,,7.28
CS(=O)(=O)Nc1ccc(-c2cnc3cccc(-c4ccncc4)c3c2)cc1,,,5.3
NS(=O)(=O)c1ccc(-c2cnc3cccc(Nc4ccccn4)c3c2)cc1,,,6.7
CS(=O)(=O)Nc1ccc(-c2cnc3cccc(Nc4ccccn4)c3c2)cc1,,,6.36
C=CC(=O)Nc1cccc(C(=O)Nc2ccc(Nc3cc(-c4[nH]c(SC)nc4-c4ccc(F)cc4)ccn3)cc2)c1,,,9.22
CNC(=O)c1ccc(Nc2nc(OC3CCCC3)c3c(-c4ccc5nc(C)oc5c4)c[nH]c3n2)c(OC)c1,6.17,6.17,6.17
Cc1n[nH]c2cc(Nc3nc(NC4CC4)c4occc4n3)ccc12,5.56,,
C=CC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3cc(-c4c(-c5ccc(F)cc5)nc(SC)n4C)ccn3)c(C)c2)cc1,,,8.1
CCNC(=O)n1cc(Cn2c(C(=O)CC)c(-c3ccccc3)c3cc(Cl)ccc3c2=O)cn1,7.37,,
FC(F)(F)CNc1nc(Nc2ccc3cn[nH]c3c2)nc2ccoc12,5.54,,
CCC(=O)Nc1cccc(C(=O)Nc2ccc(Nc3cc(-c4c(-c5ccc(F)cc5)nc(SC)n4C)ccn3)cc2)c1C,,,7.77
N#CC(c1ccnc(NCCc2cccnc2)n1)c1nc2ccccc2s1,6.82,6.66,7.16
CC1(C)OCC(=O)Nc2cc(Nc3nc(NCC(F)(F)F)c4occc4n3)ccc21,5.57,,
O=c1c2ccc(Br)cc2c(-c2ccccc2)c(CO)n1CC1CCCCC1,5.85,,
CCC(=O)Nc1cccc(C(=O)Nc2ccc(Nc3cc(-c4[nH]c(SC)nc4-c4ccc(F)cc4)ccn3)cc2)c1,,,8.7
C=CC(=O)Nc1cccc(C(=O)Nc2cccc(Nc3cc(-c4c(-c5ccc(F)cc5)nc(SC)n4C)ccn3)c2)c1C,,,8.52
C=CC(=O)Nc1ccc(C(=O)Nc2cccc(Nc3cc(-c4c(-c5ccc(F)cc5)nc(SC)n4C)ccn3)c2)cc1,,,8.4
CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccc(N)cc3)c2)[nH]1,,,7.62
COc1cc(N2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2cc[nH]c2n1,5.78,,
C=CC(=O)Nc1cccc(C(=O)Nc2ccc(Nc3cc(-c4c(-c5ccc(F)cc5)nc(SC)n4C)ccn3)cc2)c1,,,9.52
CCC(=O)Nc1cccc(C(=O)Nc2cccc(Nc3cc(-c4c(-c5ccc(F)cc5)nc(SC)n4C)ccn3)c2)c1,,,6.76
FC(F)(F)CNc1nc(Nc2ccc(N3CCOCC3)c(Cl)c2)nc2ccoc12,6.29,,
COC(=O)c1c(-c2ccccc2)c2cc(Br)ccc2c(=O)n1Cc1ccc(N)cc1,7.37,,
COc1ccc(OC)c(CNc2n[nH]c3ccnc(Oc4ccccc4)c23)c1,7.8,,
C=CC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3cc(-c4[nH]c(SC)nc4-c4ccc(F)cc4)ccn3)cc2)cc1,,,8.52
COC(=O)c1c(-c2ccccc2)c2cc(OC)ccc2c(=O)n1Cc1ccccc1,6.85,,
C=CC(=O)Nc1cccc(C(=O)Nc2ccc(Nc3cc(-c4[nH]c(SC)nc4C)ccn3)cc2)c1,,,8.7
CCC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3cc(-c4c(-c5ccc(F)cc5)nc(SC)n4C)ccn3)cc2)cc1,,,7.57
C=CC(=O)Nc1cccc(C(=O)Nc2ccc(Nc3cc(-c4c(-c5ccc(F)cc5)nc(SC)n4C)ccn3)cc2)c1C,,,8.7
CN1C(=O)[C@@H](N2CCc3cn(Cc4ccccc4)nc3C2=O)COc2ccccc21,6.0,6.0,6.0
CCC(=O)Nc1cccc(C(=O)Nc2ccc(Nc3cc(-c4c(-c5ccc(F)cc5)nc(SC)n4C)ccn3)cc2)c1,,,7.64
C=CC(=O)Nc1cccc(C(=O)Nc2ccc(Nc3cc(-c4c(-c5ccc(F)cc5)nc(SC)n4C)ccn3)c(C)c2)c1,,,8.7
CCC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3cc(-c4c(-c5ccc(F)cc5)nc(SC)n4C)ccn3)c(C)c2)cc1,,,7.6
CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(C(=O)NC2CC2)n(CC(F)F)n1,8.0,,
C=CC(=O)Nc1cccc(C(=O)Nc2cccc(Nc3cc(-c4c(-c5ccc(F)cc5)nc(SC)n4C)ccn3)c2)c1,,,8.52
COC(=O)c1c(-c2ccccc2)c2cc(Br)ccc2c(=O)n1CCCc1ccccc1,6.72,,
CN1C(=O)[C@@H](N2CCc3cn(CC4CCS(=O)(=O)CC4)nc3C2=O)COc2ccccc21,6.0,6.0,6.0
COC(=O)c1c(-c2ccccc2)c2cc(Br)ccc2c(=O)n1Cc1ccccc1OC,7.0,,
C=CC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3cc(-c4[nH]c(SC)nc4C)ccn3)cc2)cc1,,,6.7
CCC(=O)Nc1cccc(C(=O)Nc2ccc(Nc3cc(-c4[nH]c(SC)nc4C)ccn3)cc2)c1,,,6.6
C=CC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3cc(-c4c(-c5ccc(F)cc5)nc(SC)n4C)ccn3)cc2)cc1,,,8.0
Cc1cccc(C)c1-n1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n2c3ccccc3nc12,,,5.14
COC(=O)c1c(-c2ccccc2)c2ccccc2c(=O)n1Cc1ccccc1,7.02,,
CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccc(NC(=O)c4cccc(N)c4)cc3)c2)n1C,,,7.52
COC(=O)c1c(-c2ccccc2)c2cc(Br)ccc2c(=O)n1Cc1ccc(OC)cc1,7.38,,
CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(S(C)(=O)=O)n(CC(F)F)n1,8.0,,
CCS(=O)(=O)N1CCN(c2ccc(Nc3ncc(C(N)=O)c(NC4CC4)n3)cc2)CC1,,,8.4
COC(=O)c1c(-c2ccccc2)c2cc(C)ccc2c(=O)n1Cc1ccccc1,7.21,,
CN(C)Cc1cccc(-c2cc3c(-c4ccc(C(N)=O)cc4)ccnc3[nH]2)c1,6.2,,
CN(C)Cc1ccc(-c2cc3c(-c4ccc(C(N)=O)cc4)ccnc3[nH]2)cc1,7.1,,
Cc1cc(OCCN2CCOCC2)ccc1-c1cc2c(-c3ccc(C(N)=O)cc3)ccnc2[nH]1,6.7,,
COc1ccccc1Nc1nccc(-c2ccc(C(=O)O)cc2)n1,5.3,,
Cc1cc(OCCN2CCOCC2)ccc1-c1cc2c(-c3ccc(C(N)=O)c(C(C)C)c3)ccnc2[nH]1,5.7,,
NC(=O)c1ccc(-c2ccnc(Nc3cccc(-c4ccccc4)c3)n2)cc1,6.0,,
CN(C)CCCNC(=O)c1cccc(-c2cc3c(-c4ccc(C(N)=O)cc4)ccnc3[nH]2)c1,6.2,,
Cc1cc(OCCN2CCOCC2)ccc1-c1cc2c(-c3ccc(C#N)cc3)ccnc2[nH]1,4.7,,
CN(C)CCCNC(=O)c1ccc(-c2cc3c(-c4ccc(C(N)=O)cc4)ccnc3[nH]2)cc1,6.9,,
O=C(O)c1ccc(-c2ccnc(Nc3cccc(-c4ccccc4)c3)n2)cc1,6.4,,
Cc1ccc(CN2CCOCC2)cc1-c1cc2c(-c3ccc(C(N)=O)cc3)ccnc2[nH]1,5.2,,
Cc1ccc(OCCN2CCOCC2)cc1-c1cc2c(-c3ccc(C(N)=O)cc3)ccnc2[nH]1,6.8,,
COc1ccccc1Nc1nccc(-c2ccc(C(N)=O)c(C(C)C)c2)n1,5.8,,
COc1ccccc1Nc1ncc(F)c(-c2ccc(C(N)=O)c(C(C)C)c2)n1,5.5,,
CS(=O)(=O)Nc1cccc(-c2cc3c(-c4ccc(C(N)=O)cc4)ccnc3[nH]2)c1,6.7,,
CS(=O)(=O)Nc1ccc(-c2cc3c(-c4ccc(C(N)=O)cc4)ccnc3[nH]2)cc1,7.2,,
Cc1ccc(CN2CCOCC2)cc1-c1cc2c(-c3ccc(C#N)c(C(C)C)c3)ccnc2[nH]1,5.1,,
COc1ccccc1-c1cc2c(-c3ccc(C(N)=O)c(C4CCCC4)c3)ccnc2[nH]1,5.7,,
Cc1c(OCCN2CCOCC2)cccc1-c1cc2c(-c3ccc(C(N)=O)cc3)ccnc2[nH]1,6.6,,
Cc1c(CN2CCOCC2)cccc1-c1cc2c(-c3ccc(C(N)=O)cc3)ccnc2[nH]1,6.5,,
COc1ccccc1Nc1nccc(-c2ccc(C(N)=O)cc2)n1,5.7,,
COc1ccccc1Nc1ncc(F)c(-c2ccc(C(=O)O)c(C(C)C)c2)n1,5.5,,
COc1ccccc1-c1cc2c(-c3ccc(C(N)=O)cc3)ccnc2[nH]1,6.8,,
COc1ccccc1Nc1nccc(-c2ccc(C(=O)O)c(C(C)C)c2)n1,5.5,,
Cc1ccc(CN2CCOCC2)cc1-c1cc2c(-c3ccc(C(N)=O)c(C(C)C)c3)ccnc2[nH]1,6.2,,
Cc1cc(CN2CCOCC2)ccc1-c1cc2c(-c3ccc(C(N)=O)cc3)ccnc2[nH]1,6.2,,
Nc1nccc(-c2[nH]c(C3CCNCC3)nc2-c2cccc(C(F)(F)F)c2)n1,,5.48,
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#N,7.923333333333333,6.92,7.22
CCOc1nc(NC(=O)CN2CCCCC2)cc(N)c1C#N,6.29,5.47,
CC(=O)NCCc1nn(C)c2c1c(=O)c1cc(Cl)ccc1n2O,6.11,,
CCOc1nc(NC(=O)Cc2ccc(OC)cc2)cc(N)c1C#N,6.75,6.56,
COCCn1c(SC)nc(-c2ccc(F)cc2)c1-c1ccnc(NC(C)=O)c1,,,6.7
CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(C(=O)NC)[nH]n1,7.48,,
NC(=O)c1ccccc1Nc1ccnc(Nc2ccccc2)n1,6.85,,
CC(=O)N[C@H]1CC[C@H](Nc2nccc(-c3c(-c4ccccc4)noc3C)n2)CC1,6.77,,
S=C(Nc1ccccc1)N1N=C(c2ccc(Br)cc2)CC1c1ccc2c(c1)OCCO2,4.03,,
S=C(Nc1ccccc1)N1N=C(c2ccc(OCc3ccccc3)cc2)CC1c1ccc2c(c1)OCCO2,4.05,,
CC(C)(C)NS(=O)(=O)c1ccc(-c2cnc3cccc(Nc4ccc(Cl)cn4)c3c2)cc1,,,6.6
CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(/C=C/C(=O)O)n2)cc1,6.52,6.37,
CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(NCCCO)n2)cc1,7.27,6.75,
CNC(=O)CCCc1nn(C)c2c1c(=O)c1cc(Cl)ccc1n2O,6.12,,
CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(C(N)=O)n(C)n1,8.14,,
COc1ccccc1Nc1cc(-c2ccnc(Nc3ccccc3OC)c2)ccn1,,,6.28
CCCn1c(C2CCNCC2)nc(-c2ccc(Cl)c(Cl)c2)c1-c1ccnc(NC2CCCCC2)n1,8.7,,8.75
O=C(O)c1ccccc1Nc1ccnc(Nc2ccccc2F)n1,7.46,,
CC(C)Oc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1Cl,7.12,7.17,
Clc1ccccc1Nc1ccc2c(-c3ccccc3)[nH]nc2c1,5.27,,7.52
C[S+]([O-])c1ccccc1CSc1ncc(-c2ccc(F)cc2)c(-c2ccncc2)n1,,,4.54
O=C1N/C(=N/c2cccc(Cl)c2)S/C1=C1\C(=O)Nc2ccc(I)cc21,,,6.12
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C(C)C,5.38,6.52,6.38
CCn1nc(C)c2c(=O)c3cc(Cl)ccc3n(O)c21,5.38,,
COc1ccc(-c2n[nH]cc2/C=N\NC(=O)c2ccccc2I)cc1OC,,,5.12
Cc1cccc(/N=C2/NC(=O)/C(=C3/C(=O)Nc4ccccc43)S2)c1C,,,5.74
COc1ccc(/C=C\C(=O)c2c(-c3ccccc3)c3cc(C)ccc3[nH]c2=O)cc1,,,4.85
CC(C1CC1)n1cnc2c(NCc3cccc(C(F)(F)F)c3)nc(NCCN(C)C)nc21,3.0809219076239263,,
CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(Cl)cn2)C1,5.55,,
c1ccc2c(c1)Cc1cccc3[nH]nc-2c13,6.745,6.775,7.05
C[C@@H](Nc1nccc(-c2[nH]c(C3CCNCC3)nc2-c2cccc(C(F)(F)F)c2)n1)c1ccccc1,,6.53,
Cc1c(Cl)cccc1/N=C1/NC(=O)/C(=C2/C(=O)Nc3ccccc32)S1,,,6.21
Cc1ccc(/N=C2/NC(=O)/C(=C3/C(=O)Nc4ccc(I)cc43)S2)cc1Cl,,,5.72
O=C1N/C(=N/c2ccccc2Cl)S/C1=C1\C(=O)Nc2ccc(F)cc21,,,7.2
CC(C)n1cnc2c(NCc3cccc(C(F)(F)F)c3)ncnc21,4.04,,
COc1cc2c(Oc3ccc(-c4cnc(Nc5ccc(F)cc5)n(C)c4=O)nc3)ccnc2cc1OCCCN1CCOCC1,,5.33,
O=C1Nc2ccccc2N/C1=C\C(=O)c1ccccc1,,,5.62
O=C1N/C(=N\c2ccccc2Cl)S/C1=C\C=C\c1ccccc1,,,5.01
COc1cc2c(cc1Nc1nc(Nc3cccc(F)c3C(N)=O)c3cc[nH]c3n1)N(C(=O)CCN1CCN(C(C)C)CC1)CC2,5.8,,
COc1c(NC(=O)Nc2ccc(-c3ccc(CN4CCOCC4)nc3)c3ccccc23)cc(C(C)(C)C)cc1NS(C)(=O)=O,,8.52,
COc1ccc2c(c1)CC(c1nc3c(F)cc(-c4ccnc(N)n4)cc3[nH]1)CO2,4.85,,4.78
O=C1Nc2ccccc2N/C1=C\C(=O)c1cccc2ccccc12,,,6.599999999999999
Cc1c(Cl)cccc1/N=C1/NC(=O)/C(=C2/C(=O)Nc3ccc(Br)cc32)S1,,,6.46
COc1cc(-c2nc3ccccn3c2/N=C/c2c[nH]nc2-c2ccccc2)ccc1O,,,5.37
COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc(OC)c1O,4.75,,
C[C@@H](Oc1cc(C(=O)N(C)C)ccc1Nc1nc(O[C@H]2CC[C@@](C)(O)CC2)c2c(Cl)c[nH]c2n1)C(F)(F)F,10.49,10.23,9.97
CN1C(=O)[C@@H](N2CCc3c(nn(Cc4ccccc4)c3Br)C2=O)COc2ccccc21,6.0,6.0,6.0
Cn1cc(-c2cnc3c(-c4csc(C(=O)NCC(F)(F)F)c4)cnn3c2)cn1,4.6850000000000005,5.77,
O=C1N/C(=N/c2cccc3ccccc23)S/C1=C1\C(=O)Nc2ccc(Br)cc21,,,6.23
Cc1sc(C(=O)N[C@@H]2[C@H](N)CCCC2(F)F)cc1-c1cnn2cc(Cl)cnc12,5.355,5.36,
O=C1Nc2ccccc2N/C1=C\C(=O)c1ccc(Cl)cc1,,,5.05
Cn1cc(-c2cnc3c(-c4csc(C(=O)N[C@@H]5CCCC[C@@H]5N)c4)cnn3c2)cn1,6.515000000000001,6.19,
O=C(NCC(F)(F)F)c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)cs1,5.234999999999999,6.07,
COc1ccc(S(=O)(=O)/N=C2/NC(=O)/C(=C3/C(=O)Nc4ccc(Br)cc43)S2)cc1,,,5.61
CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl,,7.38,7.92
COc1cc2c(cc1Nc1nc(Nc3cccc(F)c3C(N)=O)c3cc[nH]c3n1)N(C(C)=O)CCC2,5.1,,
