pair,ligand_id,molecule_chembl_id,activity_source_kind,activity_source_file,activity_status,activity_eligible,analysis_set,complete_case,construction_class,primary_class_theta6,recomputed_theta6,class_match,pA,pB,historical_pA,historical_pB,n_act_A,n_act_B,in_primary
F2/F10,HOF2F10_015,CHEMBL468812,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,8.47,5.24,8.47,5.24,,,0
F2/F10,HOF2F10_016,CHEMBL47102,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,6.89,5.43,6.89,5.43,,,0
F2/F10,HOF2F10_017,CHEMBL5420305,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,8.0,4.55,8.0,4.55,,,0
F2/F10,HOF2F10_018,CHEMBL5429800,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,6.8,5.16,6.8,5.16,,,0
F2/F10,HOF2F10_019,CHEMBL5438252,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,8.52,4.65,8.52,4.65,,,0
F2/F10,HOF2F10_020,CHEMBL5440166,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,7.96,5.0,7.96,5.0,,,0
F2/F10,HOF2F10_021,CHEMBL147631,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,4.7,7.52,4.7,7.52,,,0
F2/F10,HOF2F10_022,CHEMBL151627,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,4.85,8.62,4.85,8.62,,,0
F2/F10,HOF2F10_023,CHEMBL162599,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.4,7.5,5.4,7.5,,,0
F2/F10,HOF2F10_024,CHEMBL230879,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,4.06,7.68,4.06,7.68,,,0
F2/F10,HOF2F10_025,CHEMBL235906,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.41,8.68,5.41,8.68,,,0
F2/F10,HOF2F10_026,CHEMBL236752,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.03,8.17,5.03,8.17,,,0
F2/F10,HOF2F10_027,CHEMBL2417905,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,4.66,7.0,4.66,7.0,,,0
F2/F10,HOF2F10_028,CHEMBL242525,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.5,8.66,5.5,8.66,,,0
F2/F10,HOF2F10_029,CHEMBL286915,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.5,9.0,5.5,9.0,,,0
F2/F10,HOF2F10_030,CHEMBL321526,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,4.97,6.75,4.97,6.75,,,0
F2/F10,HOF2F10_031,CHEMBL343827,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.33,6.66,5.33,6.66,,,0
F2/F10,HOF2F10_032,CHEMBL344831,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.32,6.62,5.32,6.62,,,0
F2/F10,HOF2F10_033,CHEMBL362184,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.38,8.4,5.38,8.4,,,0
F2/F10,HOF2F10_034,CHEMBL406157,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.16,6.5,5.16,6.5,,,0
F2/F10,HOF2F10_035,CHEMBL40862,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,4.41,7.57,4.41,7.57,,,0
F2/F10,HOF2F10_036,CHEMBL421808,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.13,10.39,5.13,10.39,,,0
F2/F10,HOF2F10_037,CHEMBL49636,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,4.66,7.89,4.66,7.89,,,0
F2/F10,HOF2F10_038,CHEMBL82006,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.29,8.22,5.29,8.22,,,0
F2/F10,HOF2F10_039,CHEMBL92909,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.13,8.6,5.13,8.6,,,0
F2/F10,HOF2F10_040,CHEMBL96650,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.48,7.58,5.48,7.58,,,0
F2/F10,HOF2F10_041,CHEMBL172532,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,7.01,9.52,7.01,9.52,,,0
F2/F10,HOF2F10_042,CHEMBL179964,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,7.47,9.29,7.47,9.29,,,0
F2/F10,HOF2F10_043,CHEMBL1809252,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,7.18,7.68,7.18,7.68,,,0
F2/F10,HOF2F10_044,CHEMBL198436,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,8.64,8.22,8.64,8.22,,,0
F2/F10,HOF2F10_045,CHEMBL2016871,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,0,dual,dual,dual,1,6.86,6.66,6.86,6.66,,,0
F2/F10,HOF2F10_046,CHEMBL211410,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,7.37,10.4,7.37,10.4,,,0
F2/F10,HOF2F10_047,CHEMBL3091503,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,7.39,8.74,7.39,8.74,,,0
F2/F10,HOF2F10_048,CHEMBL336661,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,6.7,9.49,6.7,9.49,,,0
F2/F10,HOF2F10_049,CHEMBL346834,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,6.52,9.54,6.52,9.54,,,0
F2/F10,HOF2F10_050,CHEMBL397921,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,6.77,10.02,6.77,10.02,,,0
F2/F10,HOF2F10_051,CHEMBL501749,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,7.75,7.23,7.75,7.23,,,0
F2/F10,HOF2F10_052,CHEMBL503584,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,7.3,9.82,7.3,9.82,,,0
F2/F10,HOF2F10_053,CHEMBL507281,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,7.25,7.95,7.25,7.95,,,0
F2/F10,HOF2F10_054,CHEMBL6189974,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,8.92,9.41,8.92,9.41,,,0
F2/F10,HOF2F10_055,CHEMBL6190186,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,7.58,9.31,7.58,9.31,,,0
F2/F10,HOF2F10_056,CHEMBL6191089,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,7.75,9.03,7.75,9.03,,,0
F2/F10,HOF2F10_057,CHEMBL6192725,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,8.62,9.04,8.62,9.04,,,0
F2/F10,HOF2F10_058,CHEMBL87502,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,6.63,8.07,6.63,8.07,,,0
F2/F10,HOF2F10_059,CHEMBL93854,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,6.69,8.52,6.69,8.52,,,0
F2/F10,HOF2F10_060,CHEMBL96218,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOF2F10_v1.csv,panel_default,1,holdout,1,dual,dual,dual,1,6.68,8.3,6.68,8.3,,,0
F2/F10,F2F10_001,CHEMBL1084908,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,8.64,5.19,8.64,5.19,,,1
F2/F10,F2F10_002,CHEMBL111468,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,6.8,4.16,6.8,4.16,,,1
F2/F10,F2F10_003,CHEMBL120842,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,6.84,4.58,6.84,4.58,,,1
F2/F10,F2F10_004,CHEMBL179270,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.37,5.28,7.37,5.28,,,1
F2/F10,F2F10_005,CHEMBL180857,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.32,5.35,7.32,5.35,,,1
F2/F10,F2F10_006,CHEMBL1808951,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,6.52,5.31,6.52,5.31,,,1
F2/F10,F2F10_007,CHEMBL1808954,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,6.54,5.22,6.54,5.22,,,1
F2/F10,F2F10_008,CHEMBL1907778,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,6.9,4.06,6.9,4.06,,,1
F2/F10,F2F10_009,CHEMBL1952402,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,6.58,5.11,6.58,5.11,,,1
F2/F10,F2F10_010,CHEMBL209841,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,6.7,4.98,6.7,4.98,,,1
F2/F10,F2F10_011,CHEMBL212310,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,6.72,4.89,6.72,4.89,,,1
F2/F10,F2F10_012,CHEMBL238707,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,6.71,5.22,6.71,5.22,,,1
F2/F10,F2F10_013,CHEMBL2441055,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.05,5.17,7.05,5.17,,,1
F2/F10,F2F10_014,CHEMBL2441057,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.8,5.25,7.8,5.25,,,1
F2/F10,F2F10_015,CHEMBL289395,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,10.25,4.02,10.25,4.02,,,1
F2/F10,F2F10_016,CHEMBL308600,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.57,4.34,7.57,4.34,,,1
F2/F10,F2F10_017,CHEMBL3114556,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.5,5.41,7.5,5.41,,,1
F2/F10,F2F10_018,CHEMBL338788,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.96,4.28,7.96,4.28,,,1
F2/F10,F2F10_019,CHEMBL377627,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,6.52,5.5,6.52,5.5,,,1
F2/F10,F2F10_020,CHEMBL379957,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,6.58,5.08,6.58,5.08,,,1
F2/F10,F2F10_021,CHEMBL41220,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.02,4.18,7.02,4.18,,,1
F2/F10,F2F10_022,CHEMBL41876,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,8.34,4.1,8.34,4.1,,,1
F2/F10,F2F10_023,CHEMBL421437,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,9.09,5.08,9.09,5.08,,,1
F2/F10,F2F10_024,CHEMBL466588,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.29,5.25,7.29,5.25,,,1
F2/F10,F2F10_025,CHEMBL48361,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,8.92,5.42,8.92,5.42,,,1
F2/F10,F2F10_026,CHEMBL493520,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,6.96,5.36,6.96,5.36,,,1
F2/F10,F2F10_027,CHEMBL499200,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,6.62,5.47,6.62,5.47,,,1
F2/F10,F2F10_028,CHEMBL5418843,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,8.15,5.03,8.15,5.03,,,1
F2/F10,F2F10_029,CHEMBL5423783,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,8.4,5.17,8.4,5.17,,,1
F2/F10,F2F10_030,CHEMBL5425205,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,8.3,5.19,8.3,5.19,,,1
F2/F10,F2F10_031,CHEMBL5430930,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.54,4.17,7.54,4.17,,,1
F2/F10,F2F10_032,CHEMBL75255,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,8.22,4.92,8.22,4.92,,,1
F2/F10,F2F10_033,CHEMBL1160812,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.2,7.15,5.2,7.15,,,1
F2/F10,F2F10_034,CHEMBL124834,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.1,8.1,5.1,8.1,,,1
F2/F10,F2F10_035,CHEMBL138258,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.48,7.3,5.48,7.3,,,1
F2/F10,F2F10_036,CHEMBL158219,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.5,8.96,5.5,8.96,,,1
F2/F10,F2F10_037,CHEMBL163121,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.4,8.4,5.4,8.4,,,1
F2/F10,F2F10_038,CHEMBL175779,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,4.7,8.2,4.7,8.2,,,1
F2/F10,F2F10_039,CHEMBL231595,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,4.75,8.31,4.75,8.31,,,1
F2/F10,F2F10_040,CHEMBL2417904,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,4.62,7.46,4.62,7.46,,,1
F2/F10,F2F10_041,CHEMBL24263,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.49,9.25,5.49,9.25,,,1
F2/F10,F2F10_042,CHEMBL279962,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.3,7.0,5.3,7.0,,,1
F2/F10,F2F10_043,CHEMBL327213,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.05,8.64,5.05,8.64,,,1
F2/F10,F2F10_044,CHEMBL327331,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.11,8.89,5.11,8.89,,,1
F2/F10,F2F10_045,CHEMBL328451,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.41,7.43,5.41,7.43,,,1
F2/F10,F2F10_046,CHEMBL328805,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,4.89,8.28,4.89,8.28,,,1
F2/F10,F2F10_047,CHEMBL330572,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.4,9.15,5.4,9.15,,,1
F2/F10,F2F10_048,CHEMBL3409890,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,4.32,7.64,4.32,7.64,,,1
F2/F10,F2F10_049,CHEMBL344281,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,4.82,7.52,4.82,7.52,,,1
F2/F10,F2F10_050,CHEMBL344309,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,4.89,6.7,4.89,6.7,,,1
F2/F10,F2F10_051,CHEMBL349618,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.3,8.4,5.3,8.4,,,1
F2/F10,F2F10_052,CHEMBL351329,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.48,7.24,5.48,7.24,,,1
F2/F10,F2F10_053,CHEMBL352099,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.42,9.2,5.42,9.2,,,1
F2/F10,F2F10_054,CHEMBL360894,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,4.89,8.6,4.89,8.6,,,1
F2/F10,F2F10_055,CHEMBL3780584,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,4.45,6.62,4.45,6.62,,,1
F2/F10,F2F10_056,CHEMBL392297,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.4,9.19,5.4,9.19,,,1
F2/F10,F2F10_057,CHEMBL397679,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_F2_F10_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.12,8.59,5.12,8.59,,,1
