smiles_raw,glide_score_xp,pose_status,compound_name,dock_title,source_file,canonical_smiles,inchikey_block1
CS(=O)(=O)c1nc(C(=O)O[C@H](CSc2ncn[nH]2)c2ccccc2)c2ccccn12,-8.30437,Done,D5597,D5597,9DKB_glide-dock_XP_8000_343e.csv,CS(=O)(=O)c1nc(C(=O)O[C@H](CSc2ncn[nH]2)c2ccccc2)c2ccccn12,RNWXJVHSRGIUKS
Cc1nc(-n2nc(-c3cccs3)cc2NC(=O)Cc2ccc(F)cc2)[nH]c(=O)c1Cc1ccccc1,-8.30433,Done,D522,D522,9DKB_glide-dock_XP_8000_343e.csv,Cc1nc(-n2nc(-c3cccs3)cc2NC(=O)Cc2ccc(F)cc2)[nH]c(=O)c1Cc1ccccc1,MRVFGVUOGXFUSH
Cc1nc2c3ccccc3nn2c(C)c1CCC(=O)NCc1ccnc(N2CCOCC2)c1,-8.30395,Done,D5563,D5563,9DKB_glide-dock_XP_8000_343e.csv,Cc1nc2c3ccccc3nn2c(C)c1CCC(=O)NCc1ccnc(N2CCOCC2)c1,MZWCBRIOYXENOB
Cc1ccc2c(c1)CC1(CN2C)C(=O)NC(=O)NC1=O,-8.30392,Done,D7654,D7654,9DKB_glide-dock_XP_8000_343e.csv,Cc1ccc2c(c1)CC1(CN2C)C(=O)NC(=O)NC1=O,DYQCKAHLRGVTGH
Cc1ccc(N2CCOC2=O)cc1NC(=O)N1CCN(c2ccccc2F)CC1,-8.30362,Done,D4996,D4996,9DKB_glide-dock_XP_8000_343e.csv,Cc1ccc(N2CCOC2=O)cc1NC(=O)N1CCN(c2ccccc2F)CC1,NNRKMFKRBSKELJ
Cc1ccccc1[C@H]1C[C@H](N(C(=O)c2cnc(C3CCOCC3)nc2)C2CC2)C1,-8.30336,Done,D6552,D6552,9DKB_glide-dock_XP_8000_343e.csv,Cc1ccccc1[C@H]1C[C@H](N(C(=O)c2cnc(C3CCOCC3)nc2)C2CC2)C1,FJUDJLGQOVEIKI
O=C(Cn1ccc([C@@H]2CCC[NH2+]C2)n1)N1CCC(Cc2ccccc2)CC1,-8.30297,Done,D1109,D1109,9DKB_glide-dock_XP_8000_343e.csv,O=C(Cn1ccc([C@@H]2CCC[NH2+]C2)n1)N1CCC(Cc2ccccc2)CC1,OSNGOVNPDIJEBF
O=c1c(Cl)c(N2CCC(c3nc4ccccc4[nH]3)CC2)cnn1CCOc1ccc(Cl)cc1,-8.30296,Done,D4237,D4237,9DKB_glide-dock_XP_8000_343e.csv,O=c1c(Cl)c(N2CCC(c3nc4ccccc4[nH]3)CC2)cnn1CCOc1ccc(Cl)cc1,FPCPYOWRVWQPSP
C[C@@]1(CNc2nc(-c3ccccn3)nc3sccc23)OCCc2sccc21,-8.30221,Done,D7232,D7232,9DKB_glide-dock_XP_8000_343e.csv,C[C@@]1(CNc2nc(-c3ccccn3)nc3sccc23)OCCc2sccc21,NJHRJWCNBOFVLN
Cc1ccnc(N2C[C@@H]3[C@H](CNC(=O)Cc4ccccc4)[C@H]4CC[C@]3(C2)O4)n1,-8.30214,Done,D3725,D3725,9DKB_glide-dock_XP_8000_343e.csv,Cc1ccnc(N2C[C@@H]3[C@H](CNC(=O)Cc4ccccc4)[C@H]4CC[C@]3(C2)O4)n1,KNZAFTDAUDAPBV
Cc1cc(C)cc(N(C)CC(=O)N2CCN(C(=O)C3CC3)CC2)c1,-8.30004,Done,D4115,D4115,9DKB_glide-dock_XP_8000_343e.csv,Cc1cc(C)cc(N(C)CC(=O)N2CCN(C(=O)C3CC3)CC2)c1,FBQCAFUXJDTJFT
Cc1nn(C[N@@H+](C)CCCOc2ccccc2)c(=O)c2noc(C)c12,-8.29938,Done,D1572,D1572,9DKB_glide-dock_XP_8000_343e.csv,Cc1nn(C[N@@H+](C)CCCOc2ccccc2)c(=O)c2noc(C)c12,CGGYNOVDDFOVSF
N#Cc1ccc(S(=O)(=O)N2CCN(C(=O)[C@H](Cc3ccccc3)NC(=O)c3ccco3)CC2)cc1,-8.29911,Done,D3546,D3546,9DKB_glide-dock_XP_8000_343e.csv,N#Cc1ccc(S(=O)(=O)N2CCN(C(=O)[C@H](Cc3ccccc3)NC(=O)c3ccco3)CC2)cc1,CHSFMEAKXLVZFP
O=C(CCCc1ccccc1)N1N=C2CCCCC[C@H]2[C@]1(O)C(F)(F)F,-8.29867,Done,D3986,D3986,9DKB_glide-dock_XP_8000_343e.csv,O=C(CCCc1ccccc1)N1N=C2CCCCC[C@H]2[C@]1(O)C(F)(F)F,GPWDVJLXAABBSV
CC(C)Oc1ccc(C(=O)C2=C([O-])C(=O)N(CCC[NH+](C)C)[C@H]2c2ccc3c(c2)OCO3)cc1,-8.29822,Done,D5242,D5242,9DKB_glide-dock_XP_8000_343e.csv,CC(C)Oc1ccc(C(=O)C2=C([O-])C(=O)N(CCC[NH+](C)C)[C@H]2c2ccc3c(c2)OCO3)cc1,LRYQKMJQODMLLE
O=C(Cc1cc(F)ccc1F)N[C@@H]1CC12CCN(c1ncccn1)CC2,-8.29804,Done,D4913,D4913,9DKB_glide-dock_XP_8000_343e.csv,O=C(Cc1cc(F)ccc1F)N[C@@H]1CC12CCN(c1ncccn1)CC2,UUHQSPDINLOFDS
CC(C)(Sc1ccc2cncc(-c3ccc(C#N)cc3Cl)c2c1)C(=O)[O-],-8.29781,Done,A223,A223,9DKB_glide-dock_XP_8000_343e.csv,CC(C)(Sc1ccc2cncc(-c3ccc(C#N)cc3Cl)c2c1)C(=O)[O-],LPYYRRDWZOHYLK
C[C@H](NC(=O)c1ccco1)C(=O)NCC1(c2ccc(F)cc2)CCCC1,-8.29707,Done,D2009,D2009,9DKB_glide-dock_XP_8000_343e.csv,C[C@H](NC(=O)c1ccco1)C(=O)NCC1(c2ccc(F)cc2)CCCC1,MFKSLIXTTZDBAS
O=C(NC1CCS(=O)(=O)CC1)N1CCCCC[C@H]1c1cccc(F)c1,-8.29626,Done,D5186,D5186,9DKB_glide-dock_XP_8000_343e.csv,O=C(NC1CCS(=O)(=O)CC1)N1CCCCC[C@H]1c1cccc(F)c1,SVSXHZGXVCWDLL
CC(C)(Sc1ccc2cncc(-c3ccc(C#N)c4c3OCCO4)c2c1)C(=O)[O-],-8.29609,Done,A597,A597,9DKB_glide-dock_XP_8000_343e.csv,CC(C)(Sc1ccc2cncc(-c3ccc(C#N)c4c3OCCO4)c2c1)C(=O)[O-],VYOZCONAIFVTSM
O=C(CCc1ccc2c(c1)OCO2)N1CCO[C@]2(CCN(c3ncccn3)C2)C1,-8.29594,Done,D2291,D2291,9DKB_glide-dock_XP_8000_343e.csv,O=C(CCc1ccc2c(c1)OCO2)N1CCO[C@]2(CCN(c3ncccn3)C2)C1,XUCSEVFFAJTWHF
Cc1noc(C2CCN(C(=O)c3cnc4c(c3)c(=O)[nH]c(=O)n4C3CC3)CC2)n1,-8.29519,Done,D5211,D5211,9DKB_glide-dock_XP_8000_343e.csv,Cc1noc(C2CCN(C(=O)c3cnc4c(c3)c(=O)[nH]c(=O)n4C3CC3)CC2)n1,OZJSCZKVDHRSDZ
Cc1ccc(C)c(CC(=O)N(Cc2cncnc2)[C@@H]2CCC[NH2+]CC2)c1,-8.29502,Done,D2113,D2113,9DKB_glide-dock_XP_8000_343e.csv,Cc1ccc(C)c(CC(=O)N(Cc2cncnc2)[C@@H]2CCC[NH2+]CC2)c1,HFNKGZCLBHLLMC
Cc1ccc(OCC2(O)CCN(C(=O)CCn3cnc4ccccc43)CC2)cc1C,-8.295,Done,D7234,D7234,9DKB_glide-dock_XP_8000_343e.csv,Cc1ccc(OCC2(O)CCN(C(=O)CCn3cnc4ccccc43)CC2)cc1C,IXQXLMMEUYONNZ
O=C(CNC(=O)C1CN(c2cc(-c3ccccc3)ncn2)C1)OCc1ccccc1,-8.29486,Done,D3015,D3015,9DKB_glide-dock_XP_8000_343e.csv,O=C(CNC(=O)C1CN(c2cc(-c3ccccc3)ncn2)C1)OCc1ccccc1,WZXHZZWOWVMZPK
COc1ccc(CN2C(=O)CCCC[C@H]3[C@H]2CCN3C(=O)c2ccnc(-c3cnn(C)c3)c2)cc1,-8.29461,Done,D6756,D6756,9DKB_glide-dock_XP_8000_343e.csv,COc1ccc(CN2C(=O)CCCC[C@H]3[C@H]2CCN3C(=O)c2ccnc(-c3cnn(C)c3)c2)cc1,GCNLATWOCYQHQV
CCS(=O)(=O)[N-]c1ccncc1-c1ccc(C#N)c2ccccc12,-8.29445,Done,A607,A607,9DKB_glide-dock_XP_8000_343e.csv,CCS(=O)(=O)[N-]c1ccncc1-c1ccc(C#N)c2ccccc12,SAOINQKELJTMLK
Cc1noc2ncc(C(=O)NCCc3ccc4c(c3)OCO4)cc12,-8.29432,Done,D5606,D5606,9DKB_glide-dock_XP_8000_343e.csv,Cc1noc2ncc(C(=O)NCCc3ccc4c(c3)OCO4)cc12,LQDPKZQLDSXQLX
COc1ccc(C(=O)NNC(=O)[C@@H]2CC(=O)N(Cc3ccc(C)cc3)C2)cc1OC,-8.29359,Done,D6289,D6289,9DKB_glide-dock_XP_8000_343e.csv,COc1ccc(C(=O)NNC(=O)[C@@H]2CC(=O)N(Cc3ccc(C)cc3)C2)cc1OC,NEQFYMUGXMKEHH
Cc1n[nH]c(C)c1CCCNC(=O)N1CCC[N@@H+](Cc2cccs2)CC1,-8.29336,Done,D3262,D3262,9DKB_glide-dock_XP_8000_343e.csv,Cc1n[nH]c(C)c1CCCNC(=O)N1CCC[N@@H+](Cc2cccs2)CC1,CMKCTEQKEQOTCC
COc1cccc2c1OCCCN(Cc1nc(COc3ccccc3)no1)C2,-8.29334,Done,D2220,D2220,9DKB_glide-dock_XP_8000_343e.csv,COc1cccc2c1OCCCN(Cc1nc(COc3ccccc3)no1)C2,JXNLOOMKTSIEFX
CCCn1nc(C(=O)N(C)[C@H](C)c2ccc(-n3cncn3)cc2)c2ccccc2c1=O,-8.29303,Done,D6271,D6271,9DKB_glide-dock_XP_8000_343e.csv,CCCn1nc(C(=O)N(C)[C@H](C)c2ccc(-n3cncn3)cc2)c2ccccc2c1=O,YYLKUIVKYKVQTO
Cn1ccnc1C[C@@H]1CCC[N@H+](Cc2ncc(-c3cccs3)o2)C1,-8.29262,Done,D3300,D3300,9DKB_glide-dock_XP_8000_343e.csv,Cn1ccnc1C[C@@H]1CCC[N@H+](Cc2ncc(-c3cccs3)o2)C1,OUIDXYPYQKJPPH
Cc1cc(C(=O)N2CCC[C@@H](c3nc4c(C)cccc4[nH]3)C2)c2c(C)noc2n1,-8.2924,Done,D932,D932,9DKB_glide-dock_XP_8000_343e.csv,Cc1cc(C(=O)N2CCC[C@@H](c3nc4c(C)cccc4[nH]3)C2)c2c(C)noc2n1,RLHPHXAYYRBUFD
CC(C)c1nc(C(=O)N2CCC[C@H]2c2noc(C3CC3)n2)c[nH]1,-8.29176,Done,D2270,D2270,9DKB_glide-dock_XP_8000_343e.csv,CC(C)c1nc(C(=O)N2CCC[C@H]2c2noc(C3CC3)n2)c[nH]1,YLAQNCRBBQFLMW
O=C(NCc1ccccc1)N1CCN(c2ccc3nnc(C4CC4)n3n2)CC1,-8.29144,Done,D2849,D2849,9DKB_glide-dock_XP_8000_343e.csv,O=C(NCc1ccccc1)N1CCN(c2ccc3nnc(C4CC4)n3n2)CC1,GJTGZFNQLSGYOZ
O=C([N-]S(=O)(=O)c1cccnc1)Nc1c2c(cc3c1CCC3)CCC2,-8.29137,Done,E22,E22,9DKB_glide-dock_XP_8000_343e.csv,O=C([N-]S(=O)(=O)c1cccnc1)Nc1c2c(cc3c1CCC3)CCC2,DSSSSZLFDAGNFK
Cc1ccccc1CC(=O)N1CC[C@@]23O[C@@H](c4ccccc4)CN2C(=O)C[C@@H]13,-8.29126,Done,D7613,D7613,9DKB_glide-dock_XP_8000_343e.csv,Cc1ccccc1CC(=O)N1CC[C@@]23O[C@@H](c4ccccc4)CN2C(=O)C[C@@H]13,AXLVXVVOVISHNU
O=C(c1ccc(CN2C(=O)CCn3nc(-c4ccccc4)cc32)cc1)N1CCN(c2ccccn2)CC1,-8.29108,Done,D7195,D7195,9DKB_glide-dock_XP_8000_343e.csv,O=C(c1ccc(CN2C(=O)CCn3nc(-c4ccccc4)cc32)cc1)N1CCN(c2ccccn2)CC1,AWEYDTYVZUDKSQ
O[C@H](COc1cnc2c(Cl)c(Cl)ccc2c1)C1(O)CCC1,-8.291,Done,D4917,D4917,9DKB_glide-dock_XP_8000_343e.csv,O[C@H](COc1cnc2c(Cl)c(Cl)ccc2c1)C1(O)CCC1,UFEQPJFECZXIQW
C[C@@H]1c2cc3c(cc2CCN1C(=O)c1ccc(=O)n(CCOc2ccccc2)n1)OCCCO3,-8.29087,Done,D3894,D3894,9DKB_glide-dock_XP_8000_343e.csv,C[C@@H]1c2cc3c(cc2CCN1C(=O)c1ccc(=O)n(CCOc2ccccc2)n1)OCCCO3,FFXMIOGOKURBEJ
Cc1nccc(CNC(=O)N2CCC(NC(=O)c3ccccc3C)CC2)n1,-8.29083,Done,D7480,D7480,9DKB_glide-dock_XP_8000_343e.csv,Cc1nccc(CNC(=O)N2CCC(NC(=O)c3ccccc3C)CC2)n1,FOUYMBASVVVASU
CCn1cc(S(=O)(=O)c2ccc(C)cc2)n(Cc2ccc(Cl)cc2)c1=O,-8.29074,Done,D2349,D2349,9DKB_glide-dock_XP_8000_343e.csv,CCn1cc(S(=O)(=O)c2ccc(C)cc2)n(Cc2ccc(Cl)cc2)c1=O,FTYXOSOJHNGLQA
CCCC[C@H](Nc1cc(C(F)(F)F)nc2ncnn12)C1CCC1,-8.29057,Done,D7216,D7216,9DKB_glide-dock_XP_8000_343e.csv,CCCC[C@H](Nc1cc(C(F)(F)F)nc2ncnn12)C1CCC1,LLAVVHOTPCMPTQ
Cc1nn(Cc2c(Cl)cccc2Cl)c2cc(Cc3nnn[n-]3)ccc12,-8.29047,Done,A620,A620,9DKB_glide-dock_XP_8000_343e.csv,Cc1nn(Cc2c(Cl)cccc2Cl)c2cc(Cc3nnn[n-]3)ccc12,MXCHOJSDQOPICP
C=CCN(Cc1ccccc1C)C(=O)C(=O)[N-]c1nc(C)cs1,-8.29035,Done,D6771,D6771,9DKB_glide-dock_XP_8000_343e.csv,C=CCN(Cc1ccccc1C)C(=O)C(=O)[N-]c1nc(C)cs1,COADVGOLJAXQLI
Cc1ccc2nc(CN3CCC4(CCC(=O)N(CCO)C4)CC3)[nH]c2c1C,-8.29022,Done,D949,D949,9DKB_glide-dock_XP_8000_343e.csv,Cc1ccc2nc(CN3CCC4(CCC(=O)N(CCO)C4)CC3)[nH]c2c1C,KQFBAZDUNHQSNM
CCc1cn(Cc2c(C)cccc2C)c2cc(C(=O)[O-])ccc12,-8.29002,Done,A571,A571,9DKB_glide-dock_XP_8000_343e.csv,CCc1cn(Cc2c(C)cccc2C)c2cc(C(=O)[O-])ccc12,UCAJMKKVUWHJLK
CCn1cc(C#N)c(=O)n(CC(=O)Nc2cc3c(cc2C(C)=O)OCO3)c1=O,-8.28993,Done,D2112,D2112,9DKB_glide-dock_XP_8000_343e.csv,CCn1cc(C#N)c(=O)n(CC(=O)Nc2cc3c(cc2C(C)=O)OCO3)c1=O,IDVGQHZLOPZMHP
CCn1c(=O)c2cc(C(=O)NCCCN(C)c3ccccc3)nn2c2ccccc21,-8.28925,Done,D5238,D5238,9DKB_glide-dock_XP_8000_343e.csv,CCn1c(=O)c2cc(C(=O)NCCCN(C)c3ccccc3)nn2c2ccccc21,GXHRZPDOECHCSG
Cc1ccc(CC2(NC(=O)Cn3ccc(=O)c4ccccc43)CC2)cc1,-8.28888,Done,D4722,D4722,9DKB_glide-dock_XP_8000_343e.csv,Cc1ccc(CC2(NC(=O)Cn3ccc(=O)c4ccccc43)CC2)cc1,HCCZZSBZMBIJHJ
COc1ccc(N2CCN(C(=O)c3cnc4ccccc4c3)[C@@H](C)C2=O)cc1,-8.28886,Done,D5215,D5215,9DKB_glide-dock_XP_8000_343e.csv,COc1ccc(N2CCN(C(=O)c3cnc4ccccc4c3)[C@@H](C)C2=O)cc1,RFBOJIMRFNCTPF
Cc1cc(N2CCC[C@@](O)(CNC(=O)c3cccc(OCCCN)c3)C2)c2cnccc2n1,-8.28874,Done,D310,D310,9DKB_glide-dock_XP_8000_343e.csv,Cc1cc(N2CCC[C@@](O)(CNC(=O)c3cccc(OCCCN)c3)C2)c2cnccc2n1,UFMWWZFJCCHKII
CC(C)(Sc1nnc(Br)n1-c1sc(-c2ccc(C(F)(F)F)cc2)c2c1CCCC2)C(=O)[O-],-8.28848,Done,A560,A560,9DKB_glide-dock_XP_8000_343e.csv,CC(C)(Sc1nnc(Br)n1-c1sc(-c2ccc(C(F)(F)F)cc2)c2c1CCCC2)C(=O)[O-],AYTBZSZPBJHTID
Cc1nn(-c2ccccc2)c(C)c1CN(C)C(=O)CCc1ccc2c(c1)OCO2,-8.28701,Done,D4978,D4978,9DKB_glide-dock_XP_8000_343e.csv,Cc1nn(-c2ccccc2)c(C)c1CN(C)C(=O)CCc1ccc2c(c1)OCO2,DZYCZJNGCJAOIU
NS(=O)(=O)c1ccc(CCNC(=O)COC(=O)CCc2c[nH]c3ccccc23)cc1,-8.28693,Done,D4871,D4871,9DKB_glide-dock_XP_8000_343e.csv,NS(=O)(=O)c1ccc(CCNC(=O)COC(=O)CCc2c[nH]c3ccccc23)cc1,MBFNGCXCVRIWMO
O=C(Cc1ccc2c(c1)OCCCO2)NCCc1nnc2ccccn12,-8.28619,Done,D2195,D2195,9DKB_glide-dock_XP_8000_343e.csv,O=C(Cc1ccc2c(c1)OCCCO2)NCCc1nnc2ccccn12,QIEGCWCPLPJYEE
Cc1oc2ccccc2c1CCNC(=O)c1cc(C2CC2)nn1C,-8.2857,Done,D2437,D2437,9DKB_glide-dock_XP_8000_343e.csv,Cc1oc2ccccc2c1CCNC(=O)c1cc(C2CC2)nn1C,DNDAPOQFEAJUKU
O=C(Nc1cccc(OCC(=O)N(Cc2ccco2)Cc2cccs2)c1)c1ccco1,-8.28567,Done,D1127,D1127,9DKB_glide-dock_XP_8000_343e.csv,O=C(Nc1cccc(OCC(=O)N(Cc2ccco2)Cc2cccs2)c1)c1ccco1,LAKADXFFJGFURR
Cn1nc(C(=O)N(Cc2cccs2)Cc2cccs2)c2ccccc2c1=O,-8.28563,Done,D4509,D4509,9DKB_glide-dock_XP_8000_343e.csv,Cn1nc(C(=O)N(Cc2cccs2)Cc2cccs2)c2ccccc2c1=O,NBGVFMBBFBYQGL
Cc1[nH]c2ccccc2c1C(=O)C(=O)Nc1ccc2c(c1)CCC2,-8.28478,Done,D579,D579,9DKB_glide-dock_XP_8000_343e.csv,Cc1[nH]c2ccccc2c1C(=O)C(=O)Nc1ccc2c(c1)CCC2,LOYJOXSXYYSZCV
C[C@@]1(c2ccc3ccccc3c2)NC(=O)N(Cc2coc(-c3ccccc3)n2)C1=O,-8.28444,Done,D4639,D4639,9DKB_glide-dock_XP_8000_343e.csv,C[C@@]1(c2ccc3ccccc3c2)NC(=O)N(Cc2coc(-c3ccccc3)n2)C1=O,OHOCCXLISGGHBN
O=C1NC2(CCC2)C(=O)N1Cc1cccc2ccccc12,-8.28437,Done,D6657,D6657,9DKB_glide-dock_XP_8000_343e.csv,O=C1NC2(CCC2)C(=O)N1Cc1cccc2ccccc12,RBSOMPZAHAVANS
CSc1nc([O-])c(C(=O)Nc2ccc(-c3cn[nH]n3)cc2OC(F)(F)F)c(=O)[nH]1,-8.28361,Done,A486,A486,9DKB_glide-dock_XP_8000_343e.csv,CSc1nc([O-])c(C(=O)Nc2ccc(-c3cn[nH]n3)cc2OC(F)(F)F)c(=O)[nH]1,LMYAYFZGRWGUPZ
COC(=O)c1ccc2c(c1)CN(C(=O)c1ccccc1SC[C@@H]1CCCO1)CC2,-8.28348,Done,D6649,D6649,9DKB_glide-dock_XP_8000_343e.csv,COC(=O)c1ccc2c(c1)CN(C(=O)c1ccccc1SC[C@@H]1CCCO1)CC2,JFJWUFOKEOXJEW
Cc1nn(Cc2c(Cl)cccc2Cl)c2cc(CCc3nnn[n-]3)ccc12,-8.28274,Done,A668,A668,9DKB_glide-dock_XP_8000_343e.csv,Cc1nn(Cc2c(Cl)cccc2Cl)c2cc(CCc3nnn[n-]3)ccc12,FVXFDMRLVIUDFV
Cc1nn(C)c(C)c1CCC(=O)NCCn1nc(-c2ccco2)ccc1=O,-8.28264,Done,D1666,D1666,9DKB_glide-dock_XP_8000_343e.csv,Cc1nn(C)c(C)c1CCC(=O)NCCn1nc(-c2ccco2)ccc1=O,KEIXAXGQNDLKLN
O=C(Cc1ccc2c(c1)OCO2)N1CCc2[nH]nc(C3CC3)c2CC1,-8.28257,Done,D2087,D2087,9DKB_glide-dock_XP_8000_343e.csv,O=C(Cc1ccc2c(c1)OCO2)N1CCc2[nH]nc(C3CC3)c2CC1,LBJMXTFLMIXXOA
COc1ccc(CCNC(=O)c2ccc(Cc3c(C)noc3C)o2)cc1OC,-8.28122,Done,D2570,D2570,9DKB_glide-dock_XP_8000_343e.csv,COc1ccc(CCNC(=O)c2ccc(Cc3c(C)noc3C)o2)cc1OC,FRQUKYAJTMKUOS
c1ccc(-n2nc(CC3CC3)cc2NCc2cnc3ccccn23)cc1,-8.28096,Done,D2659,D2659,9DKB_glide-dock_XP_8000_343e.csv,c1ccc(-n2nc(CC3CC3)cc2NCc2cnc3ccccn23)cc1,GMORKMJEEFCHME
CN(C[C@@H]1COc2ccccc2O1)S(=O)(=O)c1ccc2[nH]c(=O)[nH]c2c1,-8.28071,Done,D2420,D2420,9DKB_glide-dock_XP_8000_343e.csv,CN(C[C@@H]1COc2ccccc2O1)S(=O)(=O)c1ccc2[nH]c(=O)[nH]c2c1,NUURQIXRJNHRGR
CCc1ccccc1OC1CN(C(=O)c2cnc(-c3ccccn3)[n-]c2=O)C1,-8.28043,Done,D5671,D5671,9DKB_glide-dock_XP_8000_343e.csv,CCc1ccccc1OC1CN(C(=O)c2cnc(-c3ccccn3)[n-]c2=O)C1,LFDYKCFQNBYYBN
O=C(CSc1nc2sccc2c(=O)n1-c1ccc(C2CC2)c2ccccc12)[N-]S(=O)(=O)c1ccc(F)cc1F,-8.28003,Done,A81,A81,9DKB_glide-dock_XP_8000_343e.csv,O=C(CSc1nc2sccc2c(=O)n1-c1ccc(C2CC2)c2ccccc12)[N-]S(=O)(=O)c1ccc(F)cc1F,AXOCFUUXSQKATK
O=C(Cn1ccnc1-c1ccccc1)N[C@@H]1c2ccccc2C[C@@H]1O,-8.27957,Done,D4017,D4017,9DKB_glide-dock_XP_8000_343e.csv,O=C(Cn1ccnc1-c1ccccc1)N[C@@H]1c2ccccc2C[C@@H]1O,CNJOPWYKXJTJGL
O=C(COC(=O)CCC(=O)c1ccc2c(c1)CCC2)Nc1cccc(C(=O)NC2CC2)c1,-8.27927,Done,D5380,D5380,9DKB_glide-dock_XP_8000_343e.csv,O=C(COC(=O)CCC(=O)c1ccc2c(c1)CCC2)Nc1cccc(C(=O)NC2CC2)c1,SMQMXBGURGVVAB
CS(=O)(=O)CCCNC(=O)N1CC2(CCCC2)c2ccccc21,-8.2789,Done,D5757,D5757,9DKB_glide-dock_XP_8000_343e.csv,CS(=O)(=O)CCCNC(=O)N1CC2(CCCC2)c2ccccc21,AFRRMIALFROLNQ
O=C(OCC(=O)N1c2ccccc2NC(=O)C12CCCC2)C1CCN(C(=O)c2cccs2)CC1,-8.27824,Done,D6389,D6389,9DKB_glide-dock_XP_8000_343e.csv,O=C(OCC(=O)N1c2ccccc2NC(=O)C12CCCC2)C1CCN(C(=O)c2cccs2)CC1,UMKAPFRLNFMZJK
O=C(c1cn(Cc2ccc(Cl)cc2)nn1)N1CCCC[C@H]1c1nc2cc(F)ccc2[nH]1,-8.27766,Done,D2154,D2154,9DKB_glide-dock_XP_8000_343e.csv,O=C(c1cn(Cc2ccc(Cl)cc2)nn1)N1CCCC[C@H]1c1nc2cc(F)ccc2[nH]1,HZKMOEMJDXRXKP
COc1cccc2c1OC[C@@H](C(=O)N1CCc3nc[nH]c(=O)c3CC1)C2,-8.27762,Done,D3826,D3826,9DKB_glide-dock_XP_8000_343e.csv,COc1cccc2c1OC[C@@H](C(=O)N1CCc3nc[nH]c(=O)c3CC1)C2,OCAPWVJLVHVHQA
CCOc1ccc(C2=NNC(=O)[C@@H](c3c[nH]c4ccccc34)C2)cc1,-8.27668,Done,D410,D410,9DKB_glide-dock_XP_8000_343e.csv,CCOc1ccc(C2=NNC(=O)[C@@H](c3c[nH]c4ccccc34)C2)cc1,MUTCRGXQPULAHV
CC1(C)CC2=NC3=C(C(=O)c4ccccc43)[C@@H](c3cc([N+](=O)[O-])ccc3[O-])C2=C([O-])C1,-8.27656,Done,D2868,D2868,9DKB_glide-dock_XP_8000_343e.csv,CC1(C)CC2=NC3=C(C(=O)c4ccccc43)[C@@H](c3cc([N+](=O)[O-])ccc3[O-])C2=C([O-])C1,PGOFXCMLMHGXNF
COc1cc(=O)n(-c2ccccc2C)nc1C(=O)N(Cc1ccccc1)c1ccccc1,-8.27588,Done,D7229,D7229,9DKB_glide-dock_XP_8000_343e.csv,COc1cc(=O)n(-c2ccccc2C)nc1C(=O)N(Cc1ccccc1)c1ccccc1,LGDIFTZCMDBYBH
C[N@H+]1CCC[C@@](CCCc2cnccn2)(C(=O)N2CCC(Cc3ccc4ncccc4c3)CC2)C1,-8.27568,Done,D7652,D7652,9DKB_glide-dock_XP_8000_343e.csv,C[N@H+]1CCC[C@@](CCCc2cnccn2)(C(=O)N2CCC(Cc3ccc4ncccc4c3)CC2)C1,QDNLHAYMXLRRIK
c1ccc(-n2cc(CN(Cc3cccnc3)Cc3ccsc3)nn2)cc1,-8.27555,Done,D7302,D7302,9DKB_glide-dock_XP_8000_343e.csv,c1ccc(-n2cc(CN(Cc3cccnc3)Cc3ccsc3)nn2)cc1,YJYJFFUDAGQSOX
O=C(Nc1ccccc1Cc1nc(-c2cnccn2)no1)c1cc(=O)c2ccccc2o1,-8.27503,Done,D5810,D5810,9DKB_glide-dock_XP_8000_343e.csv,O=C(Nc1ccccc1Cc1nc(-c2cnccn2)no1)c1cc(=O)c2ccccc2o1,DQAIDAGCEPVYOI
O=C(c1ccnc2ccc(Nc3ccc(Cl)cc3)cc12)N1CCC[C@H]1C[N-]S(=O)(=O)C(F)(F)F,-8.27483,Done,A239,A239,9DKB_glide-dock_XP_8000_343e.csv,O=C(c1ccnc2ccc(Nc3ccc(Cl)cc3)cc12)N1CCC[C@H]1C[N-]S(=O)(=O)C(F)(F)F,RXTZQYVSAXIWNS
COc1ccc(NC(=O)N2C[C@@H](C(=O)NCc3cccnc3)C3(CCC3)C2)cc1F,-8.27422,Done,D6868,D6868,9DKB_glide-dock_XP_8000_343e.csv,COc1ccc(NC(=O)N2C[C@@H](C(=O)NCc3cccnc3)C3(CCC3)C2)cc1F,ZANSNVCQOCZARC
O=C1[C@@H](Cc2ccccc2[N+](=O)[O-])S/C(=N/N=C/c2ccc([N+](=O)[O-])cc2)N1c1ccccc1,-8.27381,Done,D4872,D4872,9DKB_glide-dock_XP_8000_343e.csv,O=C1[C@@H](Cc2ccccc2[N+](=O)[O-])S/C(=N/N=C/c2ccc([N+](=O)[O-])cc2)N1c1ccccc1,SXBWGYMLKQNTHA
CCc1n[nH]c2c1CN(c1nnc(CSc3ccncc3)o1)CC2,-8.27362,Done,D6370,D6370,9DKB_glide-dock_XP_8000_343e.csv,CCc1n[nH]c2c1CN(c1nnc(CSc3ccncc3)o1)CC2,ATSJKZPDHZCJEF
