ligand,target,vina_mode,rtmscore
PM48_32,4L23,6,27.286027318382352
PM110_070,4L23,9,27.272521624959516
PM110_103,4L23,4,27.222082693461317
PM48_32,4L23,3,27.172488163824
PM48_39,4L23,7,27.16226543200537
PM110_061,4L23,8,27.159597726624124
PM110_113,4L23,8,27.154418185003827
PM48_47,4L23,7,27.141678204303187
PM110_049,4L23,8,27.113591207534764
PM48_17,4L23,4,27.099468933374027
PM110_096,4L23,3,27.059102250768102
PM110_089,4L23,5,27.05086727812055
PM110_098,4L23,6,27.04344505410099
PM110_055,4L23,4,26.98776726377536
PM48_21,4L23,8,26.956616126642864
PM110_070,4L23,4,26.94403012358308
PM110_090,4L23,4,26.889389130476093
PM48_43,4L23,2,26.86738874245477
PM110_099,4L23,7,26.858381283722665
PM110_105,4L23,2,26.83311451488988
PM110_098,4L23,7,26.802767316286246
PM48_08,4L23,8,26.787076288740565
PM110_062,4L23,3,26.73086963501344
PM48_41,4L23,2,26.725338530647434
PM110_092,4L23,8,26.66315911767093
PM48_11,4L23,4,26.64616815728249
PM110_077,4L23,6,26.634654223697463
PM110_075,4L23,2,26.61758316844074
