repurposing_id,chembl_id,name,canonical_smiles,inchi_key,mw,max_phase,atc_code,source_phase,source_atc_l1,source_atc_l2,library_panel,benchmark_ref,mol_type,structure_type,p_active_nlrp3,nlrp3_percentile,nlrp3_pred_active,max_tanimoto_nlrp3_train,scaffold,rank_nlrp3,glide_score_xp,docking_status,pdb_id,nlrp3_glide_score_xp,nlrp3_docking_status,nlrp3_pdb_id,s_u_percentile,s_n_ml_percentile,s_n_dock_percentile,s_n_percentile,pareto_front
REP_05829,CHEMBL3693786,CITARINOSTAT,O=C(CCCCCCNC(=O)c1cnc(N(c2ccccc2)c2ccccc2Cl)nc1)NO,VLIUIBXPEDFJRF-UHFFFAOYSA-N,467.96,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(N(c2ccccc2)c2ncccn2)cc1,70,-10.0928158832641,docked,9DKB,-4.75916726069659,docked,7ALV,89.11095796002758,91.38525155065473,56.512749827705036,91.38525155065473,False
REP_08051,CHEMBL4650279,TUXOBERTINIB,C=CC(=O)Nc1cc2c(Nc3ccc(OCc4ccccn4)c(Cl)c3)ncnc2cc1OCCN1CCOCC1,HIBPKFXWOPYJPZ-UHFFFAOYSA-N,561.04,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(COc2ccc(Nc3ncnc4cc(OCCN5CCOCC5)ccc34)cc2)nc1,42,-10.0894398609872,docked,9DKB,-4.39987835075787,docked,7ALV,89.0420399724328,91.38525155065473,47.13990351481737,91.38525155065473,False
REP_08247,CHEMBL6068409,NILOTINIB LAURYLSULFATE,CCCCCCCCCCCCOS(=O)(=O)O.Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,HLUJVEHZMWWRNT-UHFFFAOYSA-N,795.93,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,O=C(Nc1cccc(-n2ccnc2)c1)c1cccc(Nc2nccc(-c3cccnc3)n2)c1,501,-10.0840048398987,docked,9DKB,-3.18459969436354,docked,7ALV,88.97312198483804,75.63749138525155,23.15644383184011,75.63749138525155,False
REP_07167,CHEMBL552212,LEXIBULIN,CCC[C@H](Nc1nc(-c2ccc(NC(=O)NCC)c(OC)c2)ncc1C)c1cccnc1,MTJHLONVHHPNSI-IBGZPJMESA-N,434.54,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1ccc(-c2nccc(NCc3cccnc3)n2)cc1,625,-10.0754520964872,docked,9DKB,-4.67063257608976,docked,7ALV,88.90420399724329,50.137835975189525,54.445210199862174,54.445210199862174,False
REP_07952,CHEMBL4297423,RO-6870810,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)NCCCN1CCN(C)CC1)c1nnc(C)n1-2,PKQXLRYFPSZKDU-QFIPXVFZSA-N,540.14,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.74887484,82.97872340425532,True,,O=C(CC1N=C(c2ccccc2)c2ccsc2-n2cnnc21)NCCCN1CCNCC1,1417,-10.0740007355262,docked,9DKB,0.675617088100422,docked,7ALV,88.83528600964851,11.09579600275672,1.791867677463821,11.09579600275672,False
REP_06435,CHEMBL4298144,ESAFOXOLANER,O=C(CNC(=O)c1ccc(C2=NO[C@@](c3cc(Cl)cc(C(F)(F)F)c3)(C(F)(F)F)C2)c2ccccc12)NCC(F)(F)F,OXDDDHGGRFRLEE-QHCPKHFHSA-N,625.88,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(C2CC(c3cccc4ccccc34)=NO2)cc1,92,-10.067162967805,docked,9DKB,-1.92144467125453,docked,7ALV,88.76636802205375,91.38525155065473,9.717436250861478,91.38525155065473,False
REP_08241,CHEMBL598797,CUDC-101,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)c1,PLIVFNIUGLLCEK-UHFFFAOYSA-N,434.5,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1ccc(Nc2ncnc3ccccc23)cc1,510,-10.0641412788658,docked,9DKB,-5.92484351168026,docked,7ALV,88.697450034459,50.137835975189525,81.66781529979325,81.66781529979325,False
REP_08163,CHEMBL517080,WITHAFERIN A,CC1=C(CO)C(=O)O[C@@H]([C@@H](C)[C@H]2CC[C@H]3[C@@H]4C[C@H]5O[C@]56[C@@H](O)C=CC(=O)[C@]6(C)[C@H]4CC[C@]23C)C1,DBRXOUCRJQVYJQ-CKNDUULBSA-N,470.61,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.5515907,81.4040149056377,True,,O=C1C=CCC(CC2CCC3C2CCC2C3CC3OC34CC=CC(=O)C24)O1,1548,-10.0550422720648,docked,9DKB,-3.80464449830489,docked,7ALV,88.62853204686422,2.5499655410062028,33.838731909028255,33.838731909028255,False
REP_05848,CHEMBL3707351,ADOMEGLIVANT,Cc1cc(O[C@@H](CCC(F)(F)F)c2ccc(C(=O)NCCC(=O)O)cc2)cc(C)c1-c1ccc(C(C)(C)C)cc1,FASLTMSUPQDLIB-MHZLTWQESA-N,555.64,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1ccc(COc2ccc(-c3ccccc3)cc2)cc1,599,-10.0502586910332,docked,9DKB,-6.02155931103098,docked,7ALV,88.55961405926946,50.137835975189525,82.97725706409373,82.97725706409373,False
REP_01593,CHEMBL1256686,CALCIMYCIN,CNc1ccc2oc(C[C@H]3O[C@@]4(CC[C@H]3C)O[C@H]([C@H](C)C(=O)c3ccc[nH]3)[C@H](C)C[C@H]4C)nc2c1C(=O)O,HIYAVKIYRIFSCZ-CYEMHPAKSA-N,523.63,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(CC1CCCC2(CCCC(Cc3nc4ccccc4o3)O2)O1)c1ccc[nH]1,12,-10.0456242164255,docked,9DKB,-5.08135098557344,docked,7ALV,88.4906960716747,91.38525155065473,64.43831840110269,91.38525155065473,False
REP_05785,CHEMBL363648,TAK-715,CCc1nc(-c2cccc(C)c2)c(-c2ccnc(NC(=O)c3ccccc3)c2)s1,HEKAIDKUDLCBRU-UHFFFAOYSA-N,399.52,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.66791046,82.40173097728092,True,,O=C(Nc1cc(-c2scnc2-c2ccccc2)ccn1)c1ccccc1,1465,-10.042748881262,docked,9DKB,-6.64434023927591,docked,7ALV,88.42177808407995,7.994486560992418,91.2474155754652,91.2474155754652,False
REP_07004,CHEMBL5314420,TUSPETINIB,Cc1ccc2c(-c3nc(Nc4cc(CN5C[C@@H](C)N[C@@H](C)C5)cc(C5CC5)c4)ncc3Cl)c[nH]c2c1,FZLSDZZNPXXBBB-KDURUIRLSA-N,501.08,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1ccc2c(-c3ccnc(Nc4cc(CN5CCNCC5)cc(C5CC5)c4)n3)c[nH]c2c1,839,-10.0414408404066,docked,9DKB,-3.36233043111717,docked,7ALV,88.35286009648519,50.137835975189525,25.637491385251554,50.137835975189525,False
REP_06560,CHEMBL4574601,LINPERLISIB,COc1ncc(-c2nc(N3CCOCC3)nc3c(CN4CCC(C(C)(C)O)CC4)cc(F)cc23)cc1NS(C)(=O)=O,NVWKNQGHVMMAJW-UHFFFAOYSA-N,588.71,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1cncc(-c2nc(N3CCOCC3)nc3c(CN4CCCCC4)cccc23)c1,549,-10.0398302645919,docked,9DKB,-3.15332844682452,docked,7ALV,88.28394210889043,50.137835975189525,22.536181943487254,50.137835975189525,False
REP_06189,CHEMBL4104957,RODATRISTAT,Nc1nc(O[C@H](c2ccc(Cl)cc2-c2ccccc2)C(F)(F)F)cc(N2CCC3(CC2)CN[C@H](C(=O)O)C3)n1,ZNSPHKJFQDEABI-NZQKXSOJSA-N,561.99,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,c1ccc(-c2ccccc2COc2cc(N3CCC4(CCNC4)CC3)ncn2)cc1,380,-10.0387123258563,docked,9DKB,-3.96023161589,docked,7ALV,88.21502412129566,75.63749138525155,36.871123363197796,75.63749138525155,False
REP_04046,CHEMBL2106533,BENTIAMINE,C/C(=C(/CCOC(=O)c1ccccc1)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,AZJUFRDUYTYIHV-PTGBLXJZSA-N,490.59,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,O=C(OCCC(=CNCc1cncnc1)SC(=O)c1ccccc1)c1ccccc1,306,-10.0274271331311,docked,9DKB,-5.44790672458311,docked,7ALV,88.1461061337009,75.63749138525155,72.0882150241213,75.63749138525155,False
REP_05799,CHEMBL3654384,ORISMILAST,O=C(Cc1c(Cl)c[n+]([O-])cc1Cl)c1ccc(OC(F)F)c2c1OC1(CCS(=O)(=O)CC1)O2,ZININGNRPUGNSL-UHFFFAOYSA-N,510.3,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(Cc1cc[nH+]cc1)c1cccc2c1OC1(CCS(=O)(=O)CC1)O2,605,-10.0218010178682,docked,9DKB,-4.29097636153816,docked,7ALV,88.07718814610614,50.137835975189525,44.72777394900069,50.137835975189525,False
REP_05462,CHEMBL3113974,TRANIMILAST,CS(=O)(=O)Nc1ccc(C(=O)O[C@@H](Cc2c(Cl)c[n+]([O-])cc2Cl)c2ccc(OC(F)F)c(OCC3CC3)c2)cc1OCC1CC1,VCFBPAOSTLMYIV-SANMLTNESA-N,687.54,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,O=C(OC(Cc1cc[nH+]cc1)c1cccc(OCC2CC2)c1)c1cccc(OCC2CC2)c1,302,-10.0144620891066,docked,9DKB,-4.61503642204211,docked,7ALV,88.00827015851137,75.63749138525155,52.44658855961406,75.63749138525155,False
REP_05810,CHEMBL3666807,VELSECORAT,C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)N[C@@H]3CCOC3)c2)c1)c1ccc2c(c1)OCCO2,ZZWJKLGCDHYVMB-BWGXUDETSA-N,606.63,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(NC1CCOC1)c1cccc(-n2ncc3cc(OCc4ccc5c(c4)OCCO5)ccc32)c1,73,-10.0089101611135,docked,9DKB,-6.90534550271948,docked,7ALV,87.9393521709166,91.38525155065473,93.52170916609235,93.52170916609235,False
REP_07085,CHEMBL5314530,MOSNODENVIR,COc1cc(N[C@H](C(=O)c2c[nH]c3ccc(OC(F)(F)F)cc23)c2ccc(Cl)cc2OC)cc(S(C)(=O)=O)c1,QNOPDDHSGQQLCV-DEOSSOPVSA-N,582.98,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,O=C(c1c[nH]c2ccccc12)C(Nc1ccccc1)c1ccccc1,1128,-9.99159399091229,docked,9DKB,-4.55610671916514,docked,7ALV,87.87043418332185,24.017918676774638,51.343900758097874,51.343900758097874,False
REP_06400,CHEMBL4297527,REVAMILAST,O=C(Nc1c(Cl)c[n+]([O-])cc1Cl)c1ccc(OC(F)F)c2oc3ccncc3c12,IXQHNBONEVULTL-UHFFFAOYSA-N,440.19,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9506564,96.67027286933526,True,,O=C(Nc1cc[nH+]cc1)c1cccc2oc3ccncc3c12,278,-9.97767923959046,docked,9DKB,-4.92115394956859,docked,7ALV,87.80151619572707,82.4948311509304,59.82081323225361,82.4948311509304,False
REP_00920,CHEMBL3989918,INGENOL DISOXATE,CCc1noc(CC)c1C(=O)O[C@H]1C(C)=C[C@]23C(=O)[C@@H](C=C(CO)[C@@H](O)[C@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C,GLIUZQUNUNICGS-XUBYYPQFSA-N,499.6,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,O=C(OC1C=CC23CCC4CC4C(C=CCC12)C3=O)c1cnoc1,402,-9.97711668942419,docked,9DKB,-7.18651349971227,docked,7ALV,87.73259820813233,75.63749138525155,94.6933149552033,94.6933149552033,False
REP_04634,CHEMBL2107729,ATACIGUAT,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)s1,PQHLRGARXNPFCF-UHFFFAOYSA-N,576.51,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1ccccc1NS(=O)(=O)c1cccs1,918,-9.97533224478481,docked,9DKB,-5.02676585973085,docked,7ALV,87.66368022053757,50.137835975189525,62.43969676085459,62.43969676085459,False
REP_01177,CHEMBL5183847,ENSITRELVIR,Cn1cnc(Cn2c(=O)[nH]/c(=N\c3cc4cn(C)nc4cc3Cl)n(Cc3cc(F)c(F)cc3F)c2=O)n1,QMPBBNUOBOFBFS-UHFFFAOYSA-N,531.89,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.68385565,82.49789638177666,True,,O=c1[nH]c(=Nc2ccc3n[nH]cc3c2)n(Cc2ccccc2)c(=O)n1Cc1nc[nH]n1,1457,-9.97503486550597,docked,9DKB,-4.19151695139336,docked,7ALV,87.5947622329428,8.476912474155755,41.902136457615434,41.902136457615434,False
REP_07298,CHEMBL6068028,PREGABALIN NAPROXENCARBIL,COc1ccc2cc([C@H](C)C(=O)O[C@@H](C)OC(=O)NC[C@H](CC(=O)O)CC(C)C)ccc2c1,MPJMWXDJLRIVPO-KSZLIROESA-N,459.54,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc2ccccc2c1,251,-9.97319640820438,docked,9DKB,-5.69911774801925,docked,7ALV,87.52584424534804,91.38525155065473,77.87732598208133,91.38525155065473,False
REP_01595,CHEMBL1256717,ITRIGLUMIDE,Cc1cc(C)c(NC(=O)C[C@H](CC(=O)O)c2cccc3ccccc23)c(C(=O)N2CCC3(CCCC3)CC2)c1,MFOOVZCXWVAWOV-RUZDIDTESA-N,526.68,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.8840696,83.78410866690707,True,,O=C(CCc1cccc2ccccc12)Nc1ccccc1C(=O)N1CCC2(CCCC2)CC1,1350,-9.97242095696397,docked,9DKB,-3.04252387863339,docked,7ALV,87.45692625775328,15.368711233631979,21.088904203997238,21.088904203997238,False
REP_07012,CHEMBL5314435,PELECOPAN,NCc1nccc(-c2cc(COc3ccccc3CC(=O)O)cc3ccoc23)c1F,AUARNXJEAZFQCQ-UHFFFAOYSA-N,406.41,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,c1ccc(OCc2cc(-c3ccncc3)c3occc3c2)cc1,348,-9.94921410304831,docked,9DKB,-6.95326992785817,docked,7ALV,87.38800827015851,75.63749138525155,93.72846312887664,93.72846312887664,False
REP_00150,CHEMBL157101,KETOCONAZOLE,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,XMAYWYJOQHXEEK-UHFFFAOYSA-N,531.44,4.0,,False,True,False,primary_atc_phase,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1ccc(C2(Cn3ccnc3)OCC(COc3ccc(N4CCNCC4)cc3)O2)cc1,528,-9.94788144150592,docked,9DKB,-3.95346497265447,docked,7ALV,87.31909028256375,50.137835975189525,36.80220537560304,50.137835975189525,False
REP_01498,CHEMBL1213257,AMOPYROQUINE,Oc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1CN1CCCC1,YNWCUCSDUMVJKR-UHFFFAOYSA-N,353.85,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,c1cc(CN2CCCC2)cc(Nc2ccnc3ccccc23)c1,1129,-9.94640179574025,docked,9DKB,-4.17711319779705,docked,7ALV,87.25017229496899,24.017918676774638,41.695382494831144,41.695382494831144,False
REP_05697,CHEMBL3545027,XL-281,COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3c3cc(Cl)ccc3C)ccc2[nH]1,MMNNTJYFHUDSKL-UHFFFAOYSA-N,462.89,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,O=C1c2ccccc2C(c2ccc3[nH]cnc3c2)N1c1ccccc1,1158,-9.94289759002305,docked,9DKB,-2.66099392019084,docked,7ALV,87.18125430737422,24.017918676774638,15.782219159200551,24.017918676774638,False
REP_07922,CHEMBL4297295,JTK-853,O=C(NCc1ccc(OC(F)(F)F)c(F)c1)[C@H]1CN(c2nc3nc(C4CC4)ncc3s2)CCN1S(=O)(=O)c1ccc(C(F)(F)F)cc1,JQLOVYLALGSISI-HXUWFJFHSA-N,704.65,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(NCc1ccccc1)C1CN(c2nc3nc(C4CC4)ncc3s2)CCN1S(=O)(=O)c1ccccc1,815,-9.94257803967212,docked,9DKB,-3.05558870019492,docked,7ALV,87.11233631977946,50.137835975189525,21.226740179186766,50.137835975189525,False
REP_02417,CHEMBL197672,EMRICASAN,C[C@H](NC(=O)C(=O)Nc1ccccc1C(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)COc1c(F)c(F)cc(F)c1F,SCVHJVCATBPIHN-SJCJKPOMSA-N,569.51,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=C(CNC(=O)CNC(=O)C(=O)Nc1ccccc1)COc1ccccc1,1095,-9.93055415247655,docked,9DKB,-4.93799253034399,docked,7ALV,87.0434183321847,50.137835975189525,60.09648518263266,60.09648518263266,False
REP_04991,CHEMBL22016,ABLUKAST,CCCc1c(OCCCCCOc2cc3c(cc2C(C)=O)CCC(C(=O)O)O3)ccc(C(C)=O)c1O,FGGYJWZYDAROFF-UHFFFAOYSA-N,498.57,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(OCCCCCOc2ccc3c(c2)OCCC3)cc1,55,-9.92301978343418,docked,9DKB,-6.20741323756177,docked,7ALV,86.97450034458993,91.38525155065473,85.87181254307374,91.38525155065473,False
REP_08177,CHEMBL5314416,FOSTROXACITABINE BRALPAMIDE,CCC[C@H](C)OC(=O)[C@H](C)NP(=O)(OC[C@H]1OC[C@@H](n2ccc(N)nc2=O)O1)Oc1ccc(Br)cc1,JBYKMODFCUCTGY-LORHTMQKSA-N,589.38,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,O=c1ncccn1C1COC(CO[PH](=O)Oc2ccccc2)O1,283,-9.92268158348814,docked,9DKB,-7.67022456849148,docked,7ALV,86.90558235699517,75.63749138525155,97.03652653342523,97.03652653342523,False
REP_02158,CHEMBL1742420,AMELUBANT,CCOC(=O)NC(=N)c1ccc(OCc2cccc(COc3ccc(C(C)(C)c4ccc(O)cc4)cc3)c2)cc1,SBVYURPQULDJTI-UHFFFAOYSA-N,538.64,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,c1ccc(Cc2ccc(OCc3cccc(COc4ccccc4)c3)cc2)cc1,1200,-9.90708015606139,docked,9DKB,-4.947579095818,docked,7ALV,86.83666436940041,24.017918676774638,60.30323914541695,60.30323914541695,False
REP_06699,CHEMBL4740383,ETRUMADENANT,Cc1c(C#N)cccc1-c1cc(-c2cn(Cc3cccc(C(C)(C)O)n3)nn2)nc(N)n1,BUXIAWLTBSXYSW-UHFFFAOYSA-N,426.48,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1ccc(-c2cc(-c3cn(Cc4ccccn4)nn3)ncn2)cc1,1019,-9.90494103051231,docked,9DKB,-4.8255651563046,docked,7ALV,86.76774638180565,50.137835975189525,58.097863542384566,58.097863542384566,False
REP_02976,CHEMBL2104580,BISBENDAZOLE,CC(SC(=S)Nc1ccc(NC(=S)SC(C)c2nc3ccccc3n2C)cc1)c1nc2ccccc2n1C,HYMMMXNCSPCFPW-UHFFFAOYSA-N,576.84,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,S=C(Nc1ccc(NC(=S)SCc2nc3ccccc3[nH]2)cc1)SCc1nc2ccccc2[nH]1,592,-9.89752561902812,docked,9DKB,-4.92341071405122,docked,7ALV,86.69882839421089,50.137835975189525,59.95864920744314,59.95864920744314,False
REP_00917,CHEMBL3989873,PICLIDENOSON,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4ccc(I)cc4)ncnc32)[C@H](O)[C@@H]1O,JTZRECOPNKCRTE-MOROJQBDSA-N,510.29,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1ccc(CNc2ncnc3c2ncn3C2CCCO2)cc1,887,-9.89474226690446,docked,9DKB,-6.68580695473019,docked,7ALV,86.62991040661613,50.137835975189525,91.72984148862852,91.72984148862852,False
REP_01474,CHEMBL1201391,TENIVASTATIN,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,XWLXKKNPFMNSFA-HGQWONQESA-N,436.59,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,C1=CC2=CCCCC2CC1,711,-9.89401141077957,docked,9DKB,-4.42139834990665,docked,7ALV,86.56099241902136,50.137835975189525,47.76016540317023,50.137835975189525,False
REP_06398,CHEMBL4297520,OGLEMILAST,CS(=O)(=O)Nc1ccc2oc3c(OC(F)F)ccc(C(=O)Nc4c(Cl)cncc4Cl)c3c2c1,OKFDRAHPFKMAJH-UHFFFAOYSA-N,516.31,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1ccncc1)c1cccc2oc3ccccc3c12,159,-9.88707493923752,docked,9DKB,-6.78992630649017,docked,7ALV,86.4920744314266,91.38525155065473,92.48793935217093,92.48793935217093,False
REP_06369,CHEMBL4297458,EZOBRESIB,Cc1nnn(C)c1-c1cnc2c3ccc(C(C)(C)O)cc3n([C@H](c3ccccc3)C3CCOCC3)c2c1,KGERZPVQIRYWRK-GDLZYMKVSA-N,495.63,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.91666675,95.30592619305204,True,,c1ccc(C(C2CCOCC2)n2c3ccccc3c3ncc(-c4cnn[nH]4)cc32)cc1,356,-9.88567943407355,docked,9DKB,-4.94124811602292,docked,7ALV,86.42315644383184,75.63749138525155,60.16540317022743,75.63749138525155,False
REP_06645,CHEMBL4650325,VEMIRCOPAN,CC(=O)c1nn(CC(=O)N2[C@H](C(=O)Nc3nc(Br)ccc3C)C[C@@]3(C)C[C@@H]23)c2ccc(-c3cnc(C)nc3)cc12,OCXAGXCMZACNEC-CTWZREHQSA-N,602.49,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1ccccn1)C1CC2CC2N1C(=O)Cn1ncc2cc(-c3cncnc3)ccc21,9,-9.87960727021379,docked,9DKB,-1.98428972951485,docked,7ALV,86.35423845623707,91.38525155065473,10.19986216402481,91.38525155065473,False
REP_00655,CHEMBL2105665,ELACYTARABINE,CCCCCCCC/C=C/CCCCCCCC(=O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@@H](O)[C@@H]1O,FLFGNMFWNBOBGE-FNNZEKJRSA-N,507.67,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=c1ncccn1C1CCCO1,572,-9.87587542883388,docked,9DKB,-2.93871597533205,docked,7ALV,86.28532046864231,50.137835975189525,19.710544452101995,50.137835975189525,False
REP_00937,CHEMBL4072833,EVOBRUTINIB,C=CC(=O)N1CCC(CNc2ncnc(N)c2-c2ccc(Oc3ccccc3)cc2)CC1,QUIWHXQETADMGN-UHFFFAOYSA-N,429.52,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,c1ccc(Oc2ccc(-c3cncnc3NCC3CCNCC3)cc2)cc1,886,-9.87126426446566,docked,9DKB,-5.53133773221581,docked,7ALV,86.21640248104755,50.137835975189525,74.22467263955892,74.22467263955892,False
REP_06446,CHEMBL4301163,ELSULFAVIRINE,CCC(=O)NS(=O)(=O)c1ccc(NC(=O)Cc2ccc(Br)c(Oc3cc(Cl)cc(C#N)c3)c2F)c(Cl)c1,ULTDEARCBRNRGR-UHFFFAOYSA-N,629.29,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Cc1cccc(Oc2ccccc2)c1)Nc1ccccc1,83,-9.85603258752359,docked,9DKB,-5.96844552286656,docked,7ALV,86.1474844934528,91.38525155065473,82.01240523776706,91.38525155065473,False
REP_01040,CHEMBL431733,NAMODENOSON,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,IPSYPUKKXMNCNQ-PFHKOEEOSA-N,544.74,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.91543776,84.02452217814641,True,,c1ccc(CNc2ncnc3c2ncn3C2CCCO2)cc1,1330,-9.85517630462053,docked,9DKB,-8.54397048983037,docked,7ALV,86.07856650585803,16.67815299793246,98.82839421088903,98.82839421088903,False
REP_06167,CHEMBL4069704,RODATRISTAT ETHYL,CCOC(=O)[C@@H]1CC2(CCN(c3cc(O[C@H](c4ccc(Cl)cc4-c4ccccc4)C(F)(F)F)nc(N)n3)CC2)CN1,TZSZZENYCISATO-WIOPSUGQSA-N,590.05,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.41892054333454,True,,c1ccc(-c2ccccc2COc2cc(N3CCC4(CCNC4)CC3)ncn2)cc1,1263,-9.85014078323924,docked,9DKB,-3.74549070665109,docked,7ALV,86.00964851826328,24.017918676774638,32.529290144727774,32.529290144727774,False
REP_01208,CHEMBL5314961,OCEDURENONE,N#Cc1ccc(N2N=C3c4ccc(C(=O)N5CCC(O)CC5)nc4CC[C@@H]3[C@@H]2C2CCCC2)cc1Cl,UXHQLGLGLZKHTC-CUNXSJBXSA-N,504.03,3.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(c1ccc2c(n1)CCC1C2=NN(c2ccccc2)C1C1CCCC1)N1CCCCC1,62,-9.84452121975214,docked,9DKB,-4.98824686936723,docked,7ALV,85.9407305306685,91.38525155065473,61.268090971743625,91.38525155065473,False
REP_01484,CHEMBL1206833,IRALUKAST,CCCc1c(OCCCC/C=C\C=C\[C@H](Sc2ccc3c(=O)cc(C(=O)O)oc3c2)[C@H](O)c2cccc(C(F)(F)F)c2)ccc(C(C)=O)c1O,IXJCHVMUTFCRBH-SDUHDBOFSA-N,710.77,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166667,90.38946988820771,True,,O=c1ccoc2cc(SC(C=CC=CCCCCOc3ccccc3)Cc3ccccc3)ccc12,679,-9.84350632804261,docked,9DKB,-3.85322524525827,docked,7ALV,85.87181254307374,50.137835975189525,34.6657477601654,50.137835975189525,False
