smiles,pAct_JNK1,pAct_JNK2,pAct_JNK3
O=C1N/C(=N\c2ccccc2F)S/C1=C1\C(=O)Nc2ccc(F)cc21,,,6.96
N#CCc1cnc(C2=CC3OCOC3C=C2)n1-c1ccnc(N[C@H]2CCCN(C(=O)C3CC3)C2)n1,,,7.26
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2ccc(Cl)cc2Cl)CC1,,,6.82
CCOC(=O)C1Cc2nc(-c3ccc4c(c3)OCO4)n(-c3ccnc(N[C@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,6.61
O=C(c1cccc(CNc2n[nH]c3ccccc23)c1)N1CCN(C(=O)c2cc(C(F)(F)F)ccc2F)CC1,,,5.35
O=C(Nc1ccccc1Cl)N1CCN(C(=O)c2ccc(CNc3n[nH]c4ccccc34)cc2)CC1,,,6.21
O=C(CN1CCCCC1)Nc1ccc2c(c1)/C(=C1/S/C(=N/c3cccc(Cl)c3Cl)NC1=O)C(=O)N2,,,6.11
O=C(c1ccccc1)N1CCN(C(=O)c2ccc(CNc3n[nH]c4ccccc34)cc2)CC1,,,6.21
CCN(CC)CCC(=O)Nc1ccc2c(c1)/C(=C1/S/C(=N/c3cccc(Cl)c3Cl)NC1=O)C(=O)N2,,,6.43
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2ccccc2OC(F)(F)F)CC1,,,6.41
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2cccc(F)c2Cl)CC1,,,6.42
Cc1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Cl)cc2)c1,,6.125,
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc(Nc3ncnc4ccc(N)cc34)c2)cc1,,5.785,
Cc1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Nc3ccnc4ccc(N)cc34)cc2)c1,,6.71,
O=C(Cc1ccc2ccc(C(F)(F)F)nc2c1)Nc1scc(Br)c1-c1nc[nH]n1,5.3,5.3,5.3
O=C(Cc1cccc2cnccc12)Nc1ccsc1-c1nccs1,5.3,5.3,5.3
Cc1csc(NC(=O)Cc2cccc3cnccc23)c1-c1nc2ccccc2s1,5.3,,5.3
O=C(Cc1cccc2ncsc12)Nc1scc(Br)c1-c1ncn[nH]1,,5.3,
CC(O)CNc1nccc(-n2c(CC#N)cnc2-c2ccc(Cl)c(Cl)c2)n1,,,7.19
O=C(Cc1ccnc2ccccc12)Nc1scc(Br)c1-c1nnc[nH]1,,5.3,
N#Cc1csc(NC(=O)Cn2c(=O)ccc3cc(C(F)(F)F)ccc32)c1-n1nnc2ccccc21,5.3,5.3,5.3
Cc1cc(O)ccc1-c1cnc2ccccc2n1,,,4.55
N#Cc1csc(NC(=O)Cn2c(=O)ccc3cc(C(F)(F)F)ccc32)c1-c1cncs1,5.3,5.3,5.3
CC(O)CNc1nccc(-n2c(CC#N)cnc2-c2ccc3ccccc3c2)n1,,,7.19
O=C(Cc1cc2ncccc2cc1F)Nc1scc(Br)c1-c1ncn[nH]1,,5.3,5.3
COc1nc(-c2sccc2NC(=O)Cc2cccc3cnccc23)cs1,5.3,,5.3
N#CCc1cnc(-c2ccc(Cl)c(Cl)c2)n1-c1ccnc(NC2CCCN(C(=O)C3CC3)C2)n1,,,7.19
COc1ccc(CC(=O)Nc2ccsc2-c2nc(C3CC3)n[nH]2)cc1,5.3,5.3,5.3
COc1ccc(CC(=O)Nc2ccsc2-c2nc(C3CCCO3)n[nH]2)cc1,5.3,5.3,5.3
CC(O)CNc1nccc(-n2c(CC#N)cnc2-c2ccc3c(c2)OCO3)n1,,,7.19
O=C(Cn1c(=O)ccc2cc(C(F)(F)F)ccc21)Nc1scc(Br)c1-n1nccn1,,5.3,
O=C(Cn1c(=O)ccc2cc(C(F)(F)F)ccc21)Nc1sc(Cl)cc1-c1ncn[nH]1,,5.3,5.3
O=C(Cn1c(=O)ccc2cc(C(F)(F)F)ccc21)N(CCCN1CCCC1)c1scc(Cl)c1-c1nc[nH]n1,5.3,5.3,5.3
O=C(CN1C(=O)CCc2ccccc21)Nc1sccc1-c1ncn[nH]1,,5.3,5.3
O=C(Cn1c(=O)ccc2cc(F)c(F)cc21)Nc1sccc1-c1ncon1,,5.3,5.3
CC(C)c1n[nH]c(-c2c(Cl)csc2NC(=O)CN2C(=O)CCc3ncccc32)n1,,5.3,5.3
COc1ccc(CC(=O)Nc2sccc2-c2noc(C)n2)cc1,5.3,5.3,5.3
O=C(Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1cccc(NC(=O)c2ccco2)c1,,,4.17
N#Cc1csc(NC(=O)Cc2cccc3ncccc23)c1-c1cnccn1,,5.3,
Cc1noc(-c2c(C)csc2NC(=O)Cc2cccc3ccccc23)n1,5.3,5.3,5.3
O=C(Cc1cccc2cc(F)cnc12)Nc1scc(Br)c1-c1nc[nH]n1,,5.3,5.3
Cc1csc(NC(=O)Cc2ccc(OCCn3ccnc3)cc2)c1-c1ncn[nH]1,5.3,5.3,5.3
Cc1csc(-c2sccc2NC(=O)Cc2cccc3cnccc23)n1,5.3,5.3,5.3
O=C(Cn1c(=O)ccc2cc(C(F)(F)F)ccc21)Nc1ccsc1-c1cscn1,,5.3,
O=C(CN1C(=O)CCc2ccc(Br)cc21)Nc1scc(Br)c1-c1ncn[nH]1,5.3,5.3,5.3
O=C(Cc1cccc2cc(C(F)(F)F)cnc12)Nc1scc(Br)c1-c1nc[nH]n1,5.3,5.3,5.3
COc1ccc(CC(=O)Nc2ccsc2-c2nc(C)n[nH]2)cc1,5.3,5.3,5.3
CCc1n[nH]c(-c2sccc2NC(=O)Cc2ccc(OC)cc2)n1,5.3,5.3,5.3
CC(O)CNc1nccc(-n2c(CC#N)cnc2-c2ccc3ccccc3n2)n1,,,7.19
N#CCc1cnc(-c2ccc3ccccc3n2)n1-c1ccnc(NC2CCCNC2)n1,,,7.19
Cn1c(NC[C@@H](N)Cc2ccccc2)nc(-c2ccncc2)c(-c2ccc3ccccc3c2)c1=O,,6.890000000000001,
Fc1cc(-c2cc[nH]/c(=N/c3ccc(-n4cnc(N5CCOCC5)n4)cc3)n2)cc(N2CCOCC2)c1,,7.0,
O=C(Cc1cccc2ccccc12)Nc1ccsc1-c1ccccn1,,,5.3
O=C(Cc1ccc2c(c1)OCCO2)Nc1ccsc1-c1ncn[nH]1,5.3,5.3,5.3
O=C(Cc1cc(C(F)(F)F)c2cccnc2c1)Nc1scc(Br)c1-c1nnc[nH]1,5.3,5.3,5.3
COCn1nnnc1-c1ccsc1NC(=O)Cc1ccc(OC)cc1,5.3,,5.3
O=C(CN1C(=O)CCc2cnccc21)Nc1ccsc1-c1cscn1,5.3,5.3,5.3
Cc1cnc(-c2sccc2NC(=O)Cc2cccc3cnccc23)s1,5.3,5.3,5.3
O=C(CN1C(=O)CCc2ccccc21)Nc1ccsc1-c1cscn1,5.3,5.3,5.3
N#CCc1cnc(-c2ccc(Cl)c(Cl)c2)n1-c1ccnc(NC2CCCNC2)n1,,,7.19
CCc1n[nH]c(-c2c(Cl)csc2NC(=O)CN2C(=O)CCc3ncccc32)n1,,5.3,
O=C(CN1C(=O)CCc2ccccc21)Nc1ccsc1-c1c[nH]cn1,5.3,,5.3
O=C(Cc1ccc(OCCCN2CCCCC2)cc1)Nc1ccsc1-c1cscn1,5.3,5.3,5.3
Cc1cn2c(CC(=O)Nc3scc(Br)c3-c3ncn[nH]3)csc2n1,,5.3,5.3
N#CCc1cnc(-c2ccc3c(c2)OCO3)n1-c1ccnc(NC2CCCN(C(=O)C3CC3)C2)n1,,,7.19
Cc1noc(-c2sccc2NC(=O)Cc2cccc3ccccc23)n1,5.3,,5.3
O=C(CN1C(=O)C(F)(F)c2ccccc21)Nc1scc(Br)c1-c1nnc[nH]1,,5.3,5.3
CC(O)CNc1nccc(-n2c(CC#N)cnc2-c2ccc(F)c(C(F)(F)F)c2)n1,,,7.19
COc1ccc(CC(=O)Nc2sccc2-c2nnn(C)n2)cc1,5.3,,5.3
O=C(Cc1cccc2ccncc12)Nc1scc(Br)c1-c1ncn[nH]1,,5.3,
O=C(Cc1cccc2nccn12)Nc1scc(Br)c1-c1ncn[nH]1,,5.3,5.3
N#CCc1cnc(-c2ccc(F)c(C(F)(F)F)c2)n1-c1ccnc(NC2CCCN(C(=O)C3CC3)C2)n1,,,7.19
COc1ccc(CC(=O)Nc2sccc2-c2nn[nH]n2)cc1,5.3,,5.3
N#Cc1csc(NC(=O)Cn2c(=O)ccc3cc(C(F)(F)F)ccc32)c1-n1ccnn1,5.3,5.3,5.3
O=C(Cn1c(=O)ccc2cnccc21)Nc1ccsc1-c1cscn1,,5.3,5.3
Cc1noc(-c2c(C)csc2NC(=O)Cc2ccc(-c3ccncc3)cc2)n1,5.3,5.3,5.3
COc1ccc(CC(=O)Nc2ccsc2-c2nc(C(C)(C)C)n[nH]2)cc1,5.3,,5.3
O=C(Cc1cccc2cccnc12)Nc1scc(Br)c1-c1ncn[nH]1,,5.3,5.3
CN(C)CCN(C(=O)Cn1c(=O)ccc2cc(C(F)(F)F)ccc21)c1scc(Cl)c1-c1nc[nH]n1,5.3,5.3,5.3
CC(O)CNc1nccc(-n2c(CC#N)cnc2-c2ccc3c(c2)OCCO3)n1,,,7.19
COc1ccc(CC(=O)Nc2ccsc2-c2nc(-c3ccncc3)n[nH]2)cc1,5.3,,
Cc1csc(NC(=O)Cc2cccc3nccnc23)c1-c1ncn[nH]1,5.3,5.3,5.3
N#CCc1cnc(-c2ccc(F)c(C(F)(F)F)c2)n1-c1ccnc(NC2CCCNC2)n1,,,7.19
COc1ccc(CNc2nnc(Sc3ncc([N+](=O)[O-])s3)s2)cc1,,7.0,
COc1ccc(CCNc2nnc(Sc3ncc([N+](=O)[O-])s3)s2)cc1OC,,7.0,
COc1ccc(CC(=O)Nc2ccsc2-c2ncn[nH]2)cc1,5.3,5.3,5.3
CCC(C)Nc1nnc(Sc2ncc([N+](=O)[O-])s2)s1,,6.85,
CCNc1nnc(Sc2ncc([N+](=O)[O-])s2)s1,,5.0,
O=C(Cc1cccc2cnccc12)Nc1ccsc1-c1csc(Cl)n1,5.3,,5.3
O=C(Cc1cccc2cnccc12)Nc1ccsc1-c1ncco1,5.3,5.3,5.3
COc1ccc(CC(=O)Nc2ccsc2-c2nnc(C)o2)cc1,5.3,,5.3
O=[N+]([O-])c1cnc(Sc2nnc(NCC3CCCO3)s2)s1,,6.33,
O=C(Cc1ccc(F)c2ncccc12)Nc1scc(Br)c1-c1ncn[nH]1,,5.3,
Cc1n[nH]c(-c2sccc2NC(=O)Cc2ccc(N3CCCC3=O)cc2)n1,5.3,5.3,5.3
Cc1n[nH]c(-c2sccc2NC(=O)Cc2ccc3c(c2)OCCO3)n1,5.3,5.3,5.3
N#Cc1csc(NC(=O)CN2C(=O)CCc3ncccc32)c1-c1nc2ccccc2s1,5.3,5.3,5.3
N#CCc1cnc(-c2ccc3c(c2)OCCO3)n1-c1ccnc(NC2CCCN(C(=O)C3CC3)C2)n1,,,7.19
O=C(Cc1cncc2ccccc12)Nc1sc(Cl)cc1-c1ncn[nH]1,,5.3,
N#CCc1cnc(-c2ccc3c(c2)OCCO3)n1-c1ccnc(NC2CCCNC2)n1,,,7.19
CN1CCN(CCCn2cnc(-c3c(Cl)csc3NC(=O)Cn3c(=O)ccc4cc(C(F)(F)F)ccc43)n2)CC1,,5.3,
Cc1csc(NC(=O)Cc2ccc(OCCCN3CCCCC3)cc2)c1-c1ncn[nH]1,5.3,5.3,5.3
CCCNc1nnc(Sc2ncc([N+](=O)[O-])s2)s1,,6.54,
COCCNc1nnc(Sc2ncc([N+](=O)[O-])s2)s1,,6.8,
CCOC(=O)c1nn(-c2ccnc(N[C@@H]3CCCN(C(=O)N(C)C)C3)n2)cc1/C=C/c1ccccc1,,,5.35
O=C(Nc1cnn(-c2cccnc2)c1)Nc1cccc2ccccc12,,5.56,5.84
CC(C)(C)NC(=O)c1cccc(-n2cc(NC(=O)Nc3cccc4ccccc34)cn2)c1,,5.39,5.6
Cl.O=C(Nc1cnn(-c2cccc(C(=O)NCC3CCNC3)c2)c1)Nc1cccc2ccccc12,,7.06,7.19
Cc1ccccc1NC(=O)Nc1cnn(-c2cccc(C(=O)Nc3cnn(C4CCNCC4)c3)c2)c1.Cl,,7.89,8.15
O=C(Nc1cnn(-c2cccc(C(=O)NC3CCCCC3)c2)c1)Nc1cccc2ccccc12,,6.02,6.38
O=C(Nc1cnn(-c2cccc(NC(=O)C3CC3)c2)c1)Nc1cccc2ccccc12,,5.59,5.49
Cl.O=C(Nc1ccc(C(F)(F)F)cc1)Nc1cnn(-c2cccc(C(=O)Nc3cnn(C4CCNCC4)c3)c2)c1,,4.97,
O=C(Nc1cnn(-c2cccc(C(=O)Nc3cnn(C4CCNCC4)c3)c2)c1)Nc1ccccc1F,,7.8,7.8
O=C(Nc1cnn(-c2cccc(NC(=O)C(F)(F)F)c2)c1)Nc1cccc2ccccc12,,6.65,5.86
O=C(Nc1cnn(-c2cccc(C(=O)NC3CCCC3)c2)c1)Nc1cccc2ccccc12,,6.2,6.48
CCOC(=O)c1nn(-c2ccnc(N[C@H]3CCCN(C(=O)C4CC4)C3)n2)cc1/C=C/c1ccccc1,,,6.0
Cl.O=C(Nc1cccc(C(F)(F)F)c1)Nc1cnn(-c2cccc(C(=O)Nc3cnn(C4CCNCC4)c3)c2)c1,,6.22,5.89
CN(C)C(=O)N1CCC[C@@H](Nc2nccc(-n3cc(/C=C/c4ccccc4)c(C(N)=O)n3)n2)C1,,,7.51
CN1CCN(c2ccc(Nc3nccc(-n4cc(/C=C/c5ccccc5)c(C(N)=O)n4)n3)cc2)CC1,,,6.56
CCC(=O)Nc1cccc(C(=O)Nc2cccc(-n3cc(NC(=O)Nc4cccc5ccccc45)cn3)c2)c1,,5.42,5.28
NC(=O)c1nn(-c2ccnc(N[C@H]3CCN(C(=O)C4CC4)C3)n2)cc1/C=C/c1cccc(Br)c1,,,5.66
NC(=O)c1nn(-c2ccnc(N[C@H]3CCN(C(=O)C4CC4)C3)n2)cc1/C=C/c1cccc(Cl)c1,,,6.2
Cc1cc(C(=O)Nc2cnn(C3CCNCC3)c2)cc(-n2cc(NC(=O)Nc3cccc4ccccc34)cn2)c1.Cl,,7.58,7.54
Cl.O=C(Nc1cnn(-c2cccc(C(=O)Nc3cnn(C4CCNCC4)c3)c2)c1)NC1CCCC1,,4.58,4.89
C=CC(=O)Nc1ccc(C(=O)Nc2cccc(-n3cc(NC(=O)Nc4cccc5ccccc45)cn3)c2)cc1,,5.88,5.72
O=C(Nc1cnn(-c2cccc(NCC3CC3)c2)c1)Nc1cccc2ccccc12,,6.14,6.13
Cl.O=C(Nc1cnn(-c2cccc(C(=O)Nc3cnn(C4CCNCC4)c3)c2)c1)Nc1cccc2ccccc12,,8.15,8.22
O=C(Nc1cnn(-c2cccc(C(=O)NCC3CCCO3)c2)c1)Nc1cccc2ccccc12,,6.5,6.61
O=C(Nc1cnn(-c2cccc(NS(=O)(=O)C3CC3)c2)c1)Nc1cccc2ccccc12,,6.5,6.47
Cc1ccc(-n2cc(NC(=O)Nc3cccc4ccccc34)cn2)cc1C(=O)NC1CC1,,7.19,7.19
C=CCNC(=O)c1cccc(-n2cc(NC(=O)Nc3cccc4ccccc34)cn2)c1,,6.9,6.8
O=C(Nc1cnn(-c2cccc(C(=O)NC3CC3)c2)c1)Nc1cccc2ccccc12,,7.14,7.35
CCOC(=O)c1nn(-c2ccnc(Nc3ccc(N4CCC(N(C)C)CC4)cc3)n2)cc1/C=C/c1cccc(Br)c1,,,5.08
CNC(=O)c1cccc(-n2cc(NC(=O)Nc3cccc4ccccc34)cn2)c1,,6.99,7.27
O=C(Nc1cnn(-c2cccc(C(=O)O)c2)c1)Nc1cccc2ccccc12,,6.06,6.4
NC(=O)c1nn(-c2ccnc(N[C@@H]3CCN(C(=O)C4CC4)C3)n2)cc1/C=C/c1ccccc1,,,6.64
Cc1cccc(NC(=O)Nc2cnn(-c3cccc(C(=O)Nc4cnn(C5CCNCC5)c4)c3)c2)c1C.Cl,,7.96,8.05
O=C(Nc1cnn(-c2cccc(C(=O)NCC3CCOC3)c2)c1)Nc1cccc2ccccc12,,6.81,6.93
O=C(Nc1cnn(-c2ccncc2)c1)Nc1cccc2ccccc12,,6.36,6.48
O=C(Nc1cnn(-c2ccccc2)c1)Nc1cccc2ccccc12,,6.52,6.63
Cl.O=C(Nc1cnn(-c2cccc(C(=O)NC3CCNC3)c2)c1)Nc1cccc2ccccc12,,7.42,7.5
NC(=O)c1nn(-c2ccnc(N[C@@H]3CCCN(C(=O)C4CC4)C3)n2)cc1/C=C/c1ccccc1,,,7.21
CNC(=O)c1ccc(-n2cc(NC(=O)Nc3cccc4ccccc34)cn2)cc1,,5.82,6.08
Cl.O=C(Nc1cnn(-c2cccc(C(=O)NC3CCNCC3)c2)c1)Nc1cccc2ccccc12,,7.06,7.21
C=C(C)CNC(=O)c1cccc(-n2cc(NC(=O)Nc3cccc4ccccc34)cn2)c1,,6.2,6.13
CCC(=O)Nc1ccc(C(=O)Nc2cccc(-n3cc(NC(=O)Nc4cccc5ccccc45)cn3)c2)cc1,,5.15,5.11
C=CC(=O)Nc1cccc(C(=O)Nc2cccc(-n3cc(NC(=O)Nc4cccc5ccccc45)cn3)c2)c1,,6.08,5.72
CN(C)C1CCN(c2ccc(Nc3nccc(-n4cc(/C=C/c5ccccc5)c(C(N)=O)n4)n3)cc2)CC1,,,7.02
CCOC(=O)c1nn(-c2ccnc(N[C@H]3CCN(C(=O)C4CC4)C3)n2)cc1/C=C/c1ccccc1,,,5.03
COc1cc(N2CCN(C)CC2)ccc1Nc1nccc(-n2cc(/C=C/c3cccc(Br)c3)c(C(N)=O)n2)n1,,,6.68
CC(C)NC(=O)c1cccc(-n2cc(NC(=O)Nc3cccc4ccccc34)cn2)c1,,6.54,6.45
NC(=O)c1nn(-c2ccnc(N[C@H]3CCCN(C(=O)C4CC4)C3)n2)cc1/C=C/c1ccccc1,,,7.92
O=C(Nc1cnn(-c2ccc(C(=O)NC3CC3)cc2)c1)Nc1cccc2ccccc12,,5.56,5.53
O=C(Nc1cnn(-c2cccc(NCc3ccncc3)c2)c1)Nc1cccc2ccccc12,,6.34,6.45
Cl.O=C(Nc1ccccc1)Nc1cnn(-c2cccc(C(=O)Nc3cnn(C4CCNCC4)c3)c2)c1,,7.42,7.42
NC(=O)c1cccc(-n2cc(NC(=O)Nc3cccc4ccccc34)cn2)c1,,6.8,6.65
O=C(Nc1cnn(-c2cccc(NC(=O)c3cc[nH]c3)c2)c1)Nc1cccc2ccccc12,,7.51,7.28
CCNC(=O)c1cccc(-n2cc(NC(=O)Nc3cccc4ccccc34)cn2)c1,,6.86,6.73
COc1ccccc1Nc1nccc(-n2cc(/C=C/c3ccccc3)c(C(N)=O)n2)n1,,,5.41
CCC(CC)NC(=O)c1cccc(-n2cc(NC(=O)Nc3cccc4ccccc34)cn2)c1,,5.95,6.21
CNC(=O)c1ccnc(-n2cc(NC(=O)Nc3cccc4ccccc34)cn2)c1,,6.27,6.2
Cl.O=C(Nc1cnn(-c2cccc(C(=O)Nc3cnn(C4CCNCC4)c3)c2)c1)Nc1ccccc1C(F)(F)F,,6.26,6.57
Cc1ccc(-n2cc(NC(=O)Nc3cccc4ccccc34)cn2)cc1C(=O)Nc1cnn(C2CCNCC2)c1.Cl,,8.4,8.22
CCOC(=O)c1nn(-c2ccnc(N[C@H]3CCCN(C(=O)N(C)C)C3)n2)cc1/C=C/c1ccccc1,,,5.73
C#CCNC(=O)c1cccc(-n2cc(NC(=O)Nc3cccc4ccccc34)cn2)c1,,7.23,7.19
CNC(=O)c1cccc(-n2cc(NC(=O)Nc3cccc4ccccc34)cn2)n1,,6.4,6.16
CN(C)C(=O)c1cccc(-n2cc(NC(=O)Nc3cccc4ccccc34)cn2)c1,,5.26,5.47
CC(=O)Nc1cccc(-n2cc(NC(=O)Nc3cccc4ccccc34)cn2)c1,,6.53,6.57
O=C(Nc1cnn(-c2ccccn2)c1)Nc1cccc2ccccc12,,6.48,6.66
CCOC(=O)c1nn(-c2ccnc(N[C@@H]3CCN(C(=O)C4CC4)C3)n2)cc1/C=C/c1ccccc1,,,5.22
CN1CCN(c2cccc(Nc3nccc(-n4cc(/C=C/c5cccc(Br)c5)c(C(N)=O)n4)n3)c2)CC1,,,5.51
CN1CCN(c2cccc(Nc3nccc(-n4cc(/C=C/c5ccccc5)c(C(N)=O)n4)n3)c2)CC1,,,6.8
CN(C)C(=O)N1CCC[C@H](Nc2nccc(-n3cc(/C=C/c4ccccc4)c(C(N)=O)n3)n2)C1,,,7.72
NC(=O)c1nn(-c2ccnc(N[C@H]3CCN(C(=O)C4CC4)C3)n2)cc1/C=C/c1ccccc1,,,6.77
Fc1ccc(-c2nc[nH]c2-c2ccncc2)cc1,,6.71,
CNc1nccc(-c2[nH]c(-c3ccccc3)nc2-c2ccccc2)n1,,6.76,
FC(F)(F)c1cccc(-c2nc(-c3ccccc3)[nH]c2-c2ccncc2)c1,,6.04,
Fc1ccc(-c2[nH]c(C3CCCNC3)nc2-c2ccncc2)cc1,,6.85,
COc1ccc(CNc2nccc(-c3[nH]c(-c4ccccc4)nc3-c3ccccc3)n2)cc1,,7.01,
c1csc(-c2cnc3ccccc3n2)c1,,,4.47
c1ccc(-c2nc(-c3ccccc3)c(-c3ccncc3)[nH]2)cc1,,6.89,
Fc1ccc(-c2[nH]c(C3CCCCC3)nc2-c2ccncc2)cc1,,7.54,
Fc1ccc(-c2[nH]c(C3CCNCC3)nc2-c2ccncc2)cc1,,6.68,
O=C1c2ccccc2-c2n[nH]c3cccc1c23,,,7.04
